step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.5s
step  1130000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3707.1s
step  1135000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 3725.0s
step  1140000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3742.9s
step  1145000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3760.7s
step  1150000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3778.6s
step  1155000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3797.6s
step  1160000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3818.3s
step  1165000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3840.7s
step  1170000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3864.2s
step  1175000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3886.9s
step  1180000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3909.5s
step  1185000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3932.1s
step  1190000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3954.8s
step  1195000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3977.5s
step  1200000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3999.6s
step  1205000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4016.6s
step  1210000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4033.4s
step  1215000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4050.1s
step  1220000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4066.8s
step  1225000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4083.6s
step  1230000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4100.4s
step  1235000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4117.2s
step  1240000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4134.1s
step  1245000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4150.9s
step  1250000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4167.8s
step  1255000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4189.8s
step  1260000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4206.8s
step  1265000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4224.0s
step  1270000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4241.2s
step  1275000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4258.4s
step  1280000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4275.7s
step  1285000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4293.0s
step  1290000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4310.3s
step  1295000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4327.6s
step  1300000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4345.0s
step  1305000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4362.7s
step  1310000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4380.1s
step  1315000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4397.5s
step  1320000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4414.9s
step  1325000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4432.2s
step  1330000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4449.7s
step  1335000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4467.2s
step  1340000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4485.2s
step  1345000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4504.3s
step  1350000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4523.4s
step  1355000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4542.8s
step  1360000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4561.9s
step  1365000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4579.9s
step  1370000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4597.5s
step  1375000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4615.1s
step  1380000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4632.8s
step  1385000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4650.6s
step  1390000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4668.2s
step  1395000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4685.9s
step  1400000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4703.6s
step  1405000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4722.8s
step  1410000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4740.5s
step  1415000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4758.2s
step  1420000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4775.9s
step  1425000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4793.7s
step  1430000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4811.4s
step  1435000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4829.2s
step  1440000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4847.0s
step  1445000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4864.8s
step  1450000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 4882.6s
step  1455000 | reward(last100)  0.0251 | sigma 0.0219 | elapsed 4900.7s
step  1460000 | reward(last100)  0.0252 | sigma 0.0221 | elapsed 4917.8s
step  1465000 | reward(last100)  0.0252 | sigma 0.0219 | elapsed 4933.7s
step  1470000 | reward(last100)  0.0252 | sigma 0.0216 | elapsed 4949.1s
step  1475000 | reward(last100)  0.0252 | sigma 0.0213 | elapsed 4964.3s
step  1480000 | reward(last100)  0.0252 | sigma 0.0212 | elapsed 4979.5s
step  1485000 | reward(last100)  0.0252 | sigma 0.0210 | elapsed 4994.8s
step  1490000 | reward(last100)  0.0022 | sigma 0.0209 | elapsed 5010.0s
step  1495000 | reward(last100)  0.0000 | sigma 0.0207 | elapsed 5025.2s
step  1500000 | reward(last100)  0.0000 | sigma 0.0207 | elapsed 5040.5s
step  1505000 | reward(last100)  0.0000 | sigma 0.0206 | elapsed 5057.6s
step  1510000 | reward(last100)  0.0000 | sigma 0.0205 | elapsed 5074.2s
step  1515000 | reward(last100)  0.0000 | sigma 0.0205 | elapsed 5091.0s
step  1520000 | reward(last100)  0.0000 | sigma 0.0204 | elapsed 5107.9s
step  1525000 | reward(last100)  0.0000 | sigma 0.0204 | elapsed 5126.2s
step  1530000 | reward(last100)  0.0000 | sigma 0.0204 | elapsed 5143.1s
step  1535000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 5159.9s
step  1540000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 5176.7s
step  1545000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 5193.4s
step  1550000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 5210.2s
step  1555000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 5225.7s
step  1560000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 5240.8s
step  1565000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 5256.0s
step  1570000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 5271.1s
step  1575000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 5286.2s
step  1580000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 5301.3s
step  1585000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5316.4s
step  1590000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5331.5s
step  1595000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5346.6s
step  1600000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5361.7s
step  1605000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5377.6s
step  1610000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5394.4s
step  1615000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5411.2s
step  1620000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5428.1s
step  1625000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5445.1s
step  1630000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5461.9s
step  1635000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5478.8s
step  1640000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5495.6s
step  1645000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5512.5s
step  1650000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5529.4s
step  1655000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5545.3s
step  1660000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5560.8s
step  1665000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5576.4s
step  1670000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5592.1s
step  1675000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5607.9s
step  1680000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5623.8s
step  1685000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5639.8s
step  1690000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5655.9s
step  1695000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5672.0s
step  1700000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5688.1s
step  1705000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5704.7s
step  1710000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5723.4s
step  1715000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5741.7s
step  1720000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5759.4s
step  1725000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5777.1s
step  1730000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5794.9s
