step     5000 | reward(last100)  0.2509 | sigma 0.0309 | elapsed    6.1s
step   250000 | reward(last100)  0.9526 | sigma 0.0237 | elapsed  877.9s
step   255000 | reward(last100)  0.9512 | sigma 0.0237 | elapsed  893.1s
step   260000 | reward(last100)  0.9497 | sigma 0.0237 | elapsed  908.3s
step   265000 | reward(last100)  0.9430 | sigma 0.0237 | elapsed  924.8s
step   270000 | reward(last100)  0.9400 | sigma 0.0237 | elapsed  941.3s
step   275000 | reward(last100)  0.9448 | sigma 0.0237 | elapsed  955.9s
step   280000 | reward(last100)  0.9497 | sigma 0.0237 | elapsed  971.0s
step   285000 | reward(last100)  0.9503 | sigma 0.0237 | elapsed  989.1s
step   290000 | reward(last100)  0.9490 | sigma 0.0237 | elapsed 1008.0s
step   295000 | reward(last100)  0.9527 | sigma 0.0237 | elapsed 1025.5s
step   300000 | reward(last100)  0.9490 | sigma 0.0237 | elapsed 1042.6s
step   305000 | reward(last100)  0.9511 | sigma 0.0237 | elapsed 1063.2s
step   310000 | reward(last100)  0.9496 | sigma 0.0237 | elapsed 1079.1s
step   315000 | reward(last100)  0.9505 | sigma 0.0237 | elapsed 1094.6s
step   320000 | reward(last100)  0.9531 | sigma 0.0237 | elapsed 1110.3s
step   325000 | reward(last100)  0.9472 | sigma 0.0237 | elapsed 1130.9s
step   330000 | reward(last100)  0.9487 | sigma 0.0237 | elapsed 1152.4s
step   335000 | reward(last100)  0.9499 | sigma 0.0237 | elapsed 1173.9s
step   340000 | reward(last100)  0.9490 | sigma 0.0237 | elapsed 1195.2s
step   345000 | reward(last100)  0.9522 | sigma 0.0237 | elapsed 1215.9s
step   350000 | reward(last100)  0.9511 | sigma 0.0237 | elapsed 1236.5s
step   355000 | reward(last100)  0.9517 | sigma 0.0237 | elapsed 1252.9s
step   360000 | reward(last100)  0.9526 | sigma 0.0237 | elapsed 1270.3s
step   365000 | reward(last100)  0.9527 | sigma 0.0237 | elapsed 1291.9s
step   370000 | reward(last100)  0.9514 | sigma 0.0237 | elapsed 1313.7s
step   375000 | reward(last100)  0.9526 | sigma 0.0237 | elapsed 1335.6s
step   380000 | reward(last100)  0.9527 | sigma 0.0237 | elapsed 1354.6s
step   385000 | reward(last100)  0.9525 | sigma 0.0237 | elapsed 1372.6s
step   390000 | reward(last100)  0.9511 | sigma 0.0237 | elapsed 1389.3s
step   395000 | reward(last100)  0.9510 | sigma 0.0237 | elapsed 1407.5s
step   400000 | reward(last100)  0.9520 | sigma 0.0237 | elapsed 1428.2s
step   405000 | reward(last100)  0.9491 | sigma 0.0237 | elapsed 1445.4s
step   410000 | reward(last100)  0.9492 | sigma 0.0237 | elapsed 1462.7s
step   415000 | reward(last100)  0.9492 | sigma 0.0237 | elapsed 1480.1s
step   420000 | reward(last100)  0.9513 | sigma 0.0237 | elapsed 1497.5s
step   425000 | reward(last100)  0.9504 | sigma 0.0237 | elapsed 1514.4s
step   430000 | reward(last100)  0.9526 | sigma 0.0237 | elapsed 1535.1s
step   435000 | reward(last100)  0.9513 | sigma 0.0237 | elapsed 1555.9s
step   440000 | reward(last100)  0.9502 | sigma 0.0237 | elapsed 1576.7s
step   445000 | reward(last100)  0.9518 | sigma 0.0237 | elapsed 1597.6s
step   450000 | reward(last100)  0.9522 | sigma 0.0237 | elapsed 1617.8s
step   455000 | reward(last100)  0.9528 | sigma 0.0237 | elapsed 1640.5s
step   460000 | reward(last100)  0.9509 | sigma 0.0237 | elapsed 1658.2s
step   465000 | reward(last100)  0.9511 | sigma 0.0237 | elapsed 1674.7s
step   470000 | reward(last100)  0.9529 | sigma 0.0237 | elapsed 1691.3s
step   475000 | reward(last100)  0.9524 | sigma 0.0236 | elapsed 1707.9s
step   480000 | reward(last100)  0.9490 | sigma 0.0237 | elapsed 1725.3s
step   485000 | reward(last100)  0.9438 | sigma 0.0237 | elapsed 1744.2s
step   490000 | reward(last100)  0.9512 | sigma 0.0237 | elapsed 1763.5s
step   495000 | reward(last100)  0.9413 | sigma 0.0237 | elapsed 1785.5s
step   500000 | reward(last100)  0.9522 | sigma 0.0237 | elapsed 1807.6s
