step     5000 | reward(last100)  0.1026 | eps 0.976 | elapsed    1.1s
step    10000 | reward(last100)  0.0885 | eps 0.953 | elapsed    2.1s
step    15000 | reward(last100)  0.1036 | eps 0.929 | elapsed   14.2s
step    20000 | reward(last100)  0.1341 | eps 0.905 | elapsed   29.2s
step    25000 | reward(last100)  0.1389 | eps 0.881 | elapsed   44.9s
step    30000 | reward(last100)  0.1829 | eps 0.858 | elapsed   60.6s
step    35000 | reward(last100)  0.2028 | eps 0.834 | elapsed   76.3s
step    40000 | reward(last100)  0.2155 | eps 0.810 | elapsed   92.2s
step    45000 | reward(last100)  0.2355 | eps 0.786 | elapsed  108.3s
step    50000 | reward(last100)  0.2131 | eps 0.762 | elapsed  124.6s
step    55000 | reward(last100)  0.1713 | eps 0.739 | elapsed  140.4s
step    60000 | reward(last100)  0.1531 | eps 0.715 | elapsed  154.3s
step    65000 | reward(last100)  0.1268 | eps 0.691 | elapsed  168.8s
step    70000 | reward(last100)  0.1204 | eps 0.667 | elapsed  183.6s
step    75000 | reward(last100)  0.1379 | eps 0.644 | elapsed  198.0s
step    80000 | reward(last100)  0.1399 | eps 0.620 | elapsed  213.2s
step    85000 | reward(last100)  0.1284 | eps 0.596 | elapsed  228.7s
step    90000 | reward(last100)  0.1145 | eps 0.573 | elapsed  243.7s
step    95000 | reward(last100)  0.1014 | eps 0.549 | elapsed  258.6s
step   100000 | reward(last100)  0.0902 | eps 0.525 | elapsed  273.8s
step   105000 | reward(last100)  0.1359 | eps 0.501 | elapsed  287.6s
step   110000 | reward(last100)  0.1814 | eps 0.478 | elapsed  303.4s
step   115000 | reward(last100)  0.2020 | eps 0.454 | elapsed  319.4s
step   120000 | reward(last100)  0.1908 | eps 0.430 | elapsed  334.2s
step   125000 | reward(last100)  0.1478 | eps 0.406 | elapsed  349.3s
step   130000 | reward(last100)  0.1171 | eps 0.383 | elapsed  363.3s
step   135000 | reward(last100)  0.1012 | eps 0.359 | elapsed  375.8s
step   140000 | reward(last100)  0.1297 | eps 0.335 | elapsed  388.8s
step   145000 | reward(last100)  0.2144 | eps 0.311 | elapsed  404.8s
step   150000 | reward(last100)  0.2920 | eps 0.288 | elapsed  420.3s
step   155000 | reward(last100)  0.3551 | eps 0.264 | elapsed  435.2s
step   160000 | reward(last100)  0.3867 | eps 0.240 | elapsed  450.3s
step   165000 | reward(last100)  0.6901 | eps 0.216 | elapsed  463.5s
step   170000 | reward(last100)  0.7414 | eps 0.193 | elapsed  475.3s
step   175000 | reward(last100)  0.5989 | eps 0.169 | elapsed  488.1s
step   180000 | reward(last100)  0.4476 | eps 0.145 | elapsed  500.2s
step   185000 | reward(last100)  0.3013 | eps 0.121 | elapsed  511.3s
step   190000 | reward(last100)  0.1689 | eps 0.098 | elapsed  522.4s
step   195000 | reward(last100)  0.1190 | eps 0.074 | elapsed  534.1s
step   200000 | reward(last100)  0.0602 | eps 0.050 | elapsed  546.6s
step   205000 | reward(last100)  0.0418 | eps 0.050 | elapsed  563.0s
step   210000 | reward(last100)  0.1867 | eps 0.050 | elapsed  578.9s
step   215000 | reward(last100)  0.3724 | eps 0.050 | elapsed  595.5s
step   220000 | reward(last100)  0.7301 | eps 0.050 | elapsed  611.9s
step   225000 | reward(last100)  0.7483 | eps 0.050 | elapsed  624.7s
step   230000 | reward(last100)  0.9201 | eps 0.050 | elapsed  637.6s
step   235000 | reward(last100)  0.9327 | eps 0.050 | elapsed  649.4s
step   240000 | reward(last100)  0.9525 | eps 0.050 | elapsed  661.8s
step   245000 | reward(last100)  0.9450 | eps 0.050 | elapsed  678.8s
step   250000 | reward(last100)  0.9349 | eps 0.050 | elapsed  694.1s
step   255000 | reward(last100)  0.9492 | eps 0.050 | elapsed  710.5s
step   260000 | reward(last100)  0.9419 | eps 0.050 | elapsed  727.5s
step   265000 | reward(last100)  0.9456 | eps 0.050 | elapsed  744.6s
step   270000 | reward(last100)  0.9549 | eps 0.050 | elapsed  758.2s
step   275000 | reward(last100)  0.9466 | eps 0.050 | elapsed  775.1s
step   280000 | reward(last100)  0.9552 | eps 0.050 | elapsed  792.6s
step   285000 | reward(last100)  0.9532 | eps 0.050 | elapsed  809.9s
step   290000 | reward(last100)  0.9485 | eps 0.050 | elapsed  826.4s
step   295000 | reward(last100)  0.9474 | eps 0.050 | elapsed  843.7s
step   300000 | reward(last100)  0.9507 | eps 0.050 | elapsed  860.2s
step   305000 | reward(last100)  0.9550 | eps 0.050 | elapsed  873.7s
step   310000 | reward(last100)  0.9510 | eps 0.050 | elapsed  885.9s
step   315000 | reward(last100)  0.9538 | eps 0.050 | elapsed  899.0s
step   320000 | reward(last100)  0.9547 | eps 0.050 | elapsed  912.5s
step   325000 | reward(last100)  0.9545 | eps 0.050 | elapsed  925.3s
step   330000 | reward(last100)  0.9548 | eps 0.050 | elapsed  938.7s
