step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    4.0s
step   255000 | reward(last100)  0.9505 | sigma 0.0234 | elapsed  865.6s
step   260000 | reward(last100)  0.9498 | sigma 0.0234 | elapsed  882.6s
step   265000 | reward(last100)  0.9517 | sigma 0.0234 | elapsed  900.0s
step   270000 | reward(last100)  0.9508 | sigma 0.0234 | elapsed  916.3s
step   275000 | reward(last100)  0.9529 | sigma 0.0233 | elapsed  929.4s
step   280000 | reward(last100)  0.9523 | sigma 0.0233 | elapsed  942.2s
step   285000 | reward(last100)  0.9537 | sigma 0.0233 | elapsed  957.6s
step   290000 | reward(last100)  0.9524 | sigma 0.0233 | elapsed  974.3s
step   295000 | reward(last100)  0.9536 | sigma 0.0233 | elapsed  991.2s
step   300000 | reward(last100)  0.9521 | sigma 0.0233 | elapsed 1008.3s
step   305000 | reward(last100)  0.9532 | sigma 0.0233 | elapsed 1022.3s
step   310000 | reward(last100)  0.9530 | sigma 0.0233 | elapsed 1035.3s
step   315000 | reward(last100)  0.9525 | sigma 0.0233 | elapsed 1051.7s
step   320000 | reward(last100)  0.9482 | sigma 0.0233 | elapsed 1068.1s
step   325000 | reward(last100)  0.9533 | sigma 0.0233 | elapsed 1081.7s
step   330000 | reward(last100)  0.9535 | sigma 0.0233 | elapsed 1095.5s
step   335000 | reward(last100)  0.9540 | sigma 0.0233 | elapsed 1108.9s
step   340000 | reward(last100)  0.9508 | sigma 0.0233 | elapsed 1123.9s
step   345000 | reward(last100)  0.9530 | sigma 0.0233 | elapsed 1138.6s
step   350000 | reward(last100)  0.9534 | sigma 0.0233 | elapsed 1153.5s
step   355000 | reward(last100)  0.9520 | sigma 0.0233 | elapsed 1172.2s
step   360000 | reward(last100)  0.9516 | sigma 0.0233 | elapsed 1190.7s
step   365000 | reward(last100)  0.9531 | sigma 0.0233 | elapsed 1208.6s
step   370000 | reward(last100)  0.9534 | sigma 0.0233 | elapsed 1226.7s
step   375000 | reward(last100)  0.9524 | sigma 0.0233 | elapsed 1242.0s
step   380000 | reward(last100)  0.9517 | sigma 0.0233 | elapsed 1256.2s
step   385000 | reward(last100)  0.9528 | sigma 0.0233 | elapsed 1270.3s
step   390000 | reward(last100)  0.9518 | sigma 0.0233 | elapsed 1285.8s
step   395000 | reward(last100)  0.9530 | sigma 0.0233 | elapsed 1302.8s
step   400000 | reward(last100)  0.9536 | sigma 0.0233 | elapsed 1317.5s
step   405000 | reward(last100)  0.9525 | sigma 0.0233 | elapsed 1332.5s
step   410000 | reward(last100)  0.9532 | sigma 0.0233 | elapsed 1348.2s
step   415000 | reward(last100)  0.9540 | sigma 0.0233 | elapsed 1364.2s
step   420000 | reward(last100)  0.9534 | sigma 0.0233 | elapsed 1380.4s
step   425000 | reward(last100)  0.9530 | sigma 0.0233 | elapsed 1397.0s
step   430000 | reward(last100)  0.9512 | sigma 0.0233 | elapsed 1413.8s
step   435000 | reward(last100)  0.9531 | sigma 0.0233 | elapsed 1430.9s
step   440000 | reward(last100)  0.9525 | sigma 0.0233 | elapsed 1447.6s
step   445000 | reward(last100)  0.9525 | sigma 0.0233 | elapsed 1463.4s
step   450000 | reward(last100)  0.9485 | sigma 0.0233 | elapsed 1479.1s
step   455000 | reward(last100)  0.9537 | sigma 0.0233 | elapsed 1496.3s
step   460000 | reward(last100)  0.9524 | sigma 0.0233 | elapsed 1512.3s
step   465000 | reward(last100)  0.9527 | sigma 0.0233 | elapsed 1527.6s
step   470000 | reward(last100)  0.9538 | sigma 0.0233 | elapsed 1542.7s
step   475000 | reward(last100)  0.9525 | sigma 0.0233 | elapsed 1557.7s
step   480000 | reward(last100)  0.9525 | sigma 0.0233 | elapsed 1574.2s
step   485000 | reward(last100)  0.9523 | sigma 0.0233 | elapsed 1590.7s
step   490000 | reward(last100)  0.9529 | sigma 0.0233 | elapsed 1607.6s
step   495000 | reward(last100)  0.9529 | sigma 0.0233 | elapsed 1624.1s
step   500000 | reward(last100)  0.9517 | sigma 0.0233 | elapsed 1643.3s
