step     5000 | reward(last100)  0.0255 | sigma 0.0309 | elapsed    4.1s
step   240000 | reward(last100)  0.0384 | sigma 0.0232 | elapsed  967.6s
step   245000 | reward(last100)  0.0086 | sigma 0.0229 | elapsed  987.3s
step   250000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1009.7s
step   255000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1030.1s
step   260000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1052.8s
step   265000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1074.6s
step   270000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 1096.6s
step   275000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 1118.8s
step   280000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 1141.7s
step   285000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 1163.6s
step   290000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 1180.3s
step   295000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1197.0s
step   300000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1216.1s
step   305000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1235.2s
step   310000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1254.7s
step   315000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1276.1s
step   320000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1297.2s
step   325000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1317.4s
step   330000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1337.9s
step   335000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1358.9s
step   340000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1380.8s
step   345000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1398.9s
step   350000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1418.6s
step   355000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1436.3s
step   360000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1455.8s
step   365000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1475.2s
step   370000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1495.9s
step   375000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 1516.8s
step   380000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1536.5s
step   385000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1553.1s
step   390000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1571.1s
step   395000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1589.4s
step   400000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1607.4s
step   405000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1626.6s
step   410000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1649.3s
step   415000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1672.0s
step   420000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1691.6s
step   425000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1712.5s
step   430000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1735.1s
step   435000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1754.1s
step   440000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1771.3s
step   445000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1792.6s
step   450000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1815.7s
step   455000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1835.4s
step   460000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1854.8s
step   465000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1877.0s
step   470000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1902.5s
step   475000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1924.6s
step   480000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1942.7s
step   485000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1962.3s
step   490000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 1984.5s
step   495000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2005.5s
step   500000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2023.5s
step   505000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2044.0s
step   510000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2062.4s
step   515000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2080.8s
step   520000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2102.4s
step   525000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2120.7s
step   530000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2139.6s
step   535000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2158.4s
step   540000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2177.4s
step   545000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2196.1s
step   550000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2214.3s
step   555000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2233.8s
step   560000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2257.3s
step   565000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2280.5s
step   570000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2303.3s
step   575000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 2322.5s
step   580000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 2340.5s
step   585000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 2358.6s
step   590000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 2377.0s
step   595000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 2396.3s
step   600000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 2414.9s
step   605000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 2432.3s
step   610000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 2449.1s
step   615000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 2466.6s
step   620000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2483.0s
step   625000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2499.1s
step   630000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2520.7s
step   635000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2544.3s
step   640000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2568.0s
step   645000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2588.3s
step   650000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2605.9s
step   655000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2624.2s
step   660000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2643.0s
step   665000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2662.8s
step   670000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2681.4s
step   675000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2699.8s
step   680000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2718.8s
step   685000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2737.9s
step   690000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2756.6s
step   695000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2774.5s
step   700000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2790.7s
step   705000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2809.8s
step   710000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2828.4s
step   715000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2847.6s
step   720000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2866.7s
step   725000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2887.7s
step   730000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2908.1s
step   735000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2928.0s
step   740000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2949.1s
step   745000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2971.7s
step   750000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 2992.8s
step   755000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3012.3s
step   760000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3029.9s
step   765000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3047.4s
step   770000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3069.3s
step   775000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3091.0s
step   780000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3112.9s
step   785000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3134.7s
step   790000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3156.6s
step   795000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3177.2s
step   800000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3194.9s
step   805000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3213.8s
step   810000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3231.3s
step   815000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3249.0s
step   820000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3266.6s
step   825000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3284.3s
step   830000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3302.0s
step   835000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3319.8s
step   840000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3337.7s
step   845000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3355.6s
step   850000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3373.5s
step   855000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3394.2s
step   860000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3415.3s
step   865000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3439.1s
step   870000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 3463.0s
step   875000 | reward(last100)  0.0032 | sigma 0.0214 | elapsed 3486.8s
step   880000 | reward(last100)  0.0088 | sigma 0.0216 | elapsed 3509.9s
step   885000 | reward(last100)  0.0088 | sigma 0.0217 | elapsed 3529.9s
step   890000 | reward(last100)  0.0088 | sigma 0.0216 | elapsed 3546.5s
step   895000 | reward(last100)  0.0088 | sigma 0.0215 | elapsed 3563.0s
step   900000 | reward(last100)  0.0397 | sigma 0.0214 | elapsed 3579.4s
step   905000 | reward(last100)  0.0495 | sigma 0.0213 | elapsed 3596.5s
step   910000 | reward(last100)  0.0804 | sigma 0.0213 | elapsed 3612.9s
step   915000 | reward(last100)  0.0836 | sigma 0.0213 | elapsed 3629.3s
step   920000 | reward(last100)  0.1041 | sigma 0.0212 | elapsed 3645.7s
step   925000 | reward(last100)  0.1633 | sigma 0.0212 | elapsed 3662.1s
step   930000 | reward(last100)  0.2479 | sigma 0.0212 | elapsed 3678.3s
step   935000 | reward(last100)  0.3187 | sigma 0.0212 | elapsed 3699.0s
step   940000 | reward(last100)  0.4325 | sigma 0.0212 | elapsed 3722.0s
step   945000 | reward(last100)  0.4283 | sigma 0.0212 | elapsed 3745.0s
step   950000 | reward(last100)  0.4123 | sigma 0.0211 | elapsed 3767.9s
step   955000 | reward(last100)  0.3991 | sigma 0.0211 | elapsed 3787.0s
step   960000 | reward(last100)  0.4070 | sigma 0.0211 | elapsed 3804.9s
step   965000 | reward(last100)  0.3614 | sigma 0.0211 | elapsed 3821.3s
step   970000 | reward(last100)  0.4033 | sigma 0.0211 | elapsed 3837.7s
step   975000 | reward(last100)  0.3947 | sigma 0.0211 | elapsed 3854.5s
step   980000 | reward(last100)  0.4054 | sigma 0.0211 | elapsed 3872.6s
step   985000 | reward(last100)  0.3580 | sigma 0.0211 | elapsed 3890.0s
step   990000 | reward(last100)  0.3537 | sigma 0.0211 | elapsed 3906.3s
step   995000 | reward(last100)  0.3077 | sigma 0.0211 | elapsed 3922.6s
step  1000000 | reward(last100)  0.3196 | sigma 0.0211 | elapsed 3939.7s
step  1005000 | reward(last100)  0.3050 | sigma 0.0211 | elapsed 3959.3s
step  1010000 | reward(last100)  0.2917 | sigma 0.0211 | elapsed 3977.8s
step  1015000 | reward(last100)  0.2536 | sigma 0.0210 | elapsed 3998.2s
step  1020000 | reward(last100)  0.2911 | sigma 0.0210 | elapsed 4017.0s
step  1025000 | reward(last100)  0.3196 | sigma 0.0210 | elapsed 4039.9s
step  1030000 | reward(last100)  0.2999 | sigma 0.0210 | elapsed 4063.3s
step  1035000 | reward(last100)  0.3470 | sigma 0.0211 | elapsed 4086.3s
step  1040000 | reward(last100)  0.3795 | sigma 0.0210 | elapsed 4109.0s
step  1045000 | reward(last100)  0.3615 | sigma 0.0210 | elapsed 4127.3s
step  1050000 | reward(last100)  0.4343 | sigma 0.0210 | elapsed 4144.3s
step  1055000 | reward(last100)  0.4336 | sigma 0.0210 | elapsed 4168.3s
step  1060000 | reward(last100)  0.4975 | sigma 0.0211 | elapsed 4192.4s
step  1065000 | reward(last100)  0.4644 | sigma 0.0211 | elapsed 4216.6s
step  1070000 | reward(last100)  0.4236 | sigma 0.0211 | elapsed 4235.8s
step  1075000 | reward(last100)  0.4169 | sigma 0.0211 | elapsed 4254.6s
step  1080000 | reward(last100)  0.4205 | sigma 0.0211 | elapsed 4275.7s
step  1085000 | reward(last100)  0.3982 | sigma 0.0211 | elapsed 4292.8s
step  1090000 | reward(last100)  0.3787 | sigma 0.0211 | elapsed 4309.9s
step  1095000 | reward(last100)  0.4521 | sigma 0.0210 | elapsed 4327.1s
step  1100000 | reward(last100)  0.4859 | sigma 0.0211 | elapsed 4345.5s
step  1105000 | reward(last100)  0.4913 | sigma 0.0210 | elapsed 4364.6s
step  1110000 | reward(last100)  0.5659 | sigma 0.0211 | elapsed 4381.7s
step  1115000 | reward(last100)  0.5081 | sigma 0.0211 | elapsed 4399.2s
step  1120000 | reward(last100)  0.5204 | sigma 0.0210 | elapsed 4418.8s
step  1125000 | reward(last100)  0.4803 | sigma 0.0210 | elapsed 4437.7s
step  1130000 | reward(last100)  0.4602 | sigma 0.0210 | elapsed 4457.3s
step  1135000 | reward(last100)  0.4728 | sigma 0.0210 | elapsed 4476.1s
step  1140000 | reward(last100)  0.4486 | sigma 0.0210 | elapsed 4494.8s
step  1145000 | reward(last100)  0.4585 | sigma 0.0210 | elapsed 4513.4s
step  1150000 | reward(last100)  0.4433 | sigma 0.0210 | elapsed 4532.5s
step  1155000 | reward(last100)  0.3821 | sigma 0.0210 | elapsed 4552.6s
step  1160000 | reward(last100)  0.3906 | sigma 0.0210 | elapsed 4571.3s
step  1165000 | reward(last100)  0.3515 | sigma 0.0210 | elapsed 4591.3s
step  1170000 | reward(last100)  0.3574 | sigma 0.0210 | elapsed 4608.2s
step  1175000 | reward(last100)  0.3770 | sigma 0.0210 | elapsed 4625.1s
step  1180000 | reward(last100)  0.3757 | sigma 0.0210 | elapsed 4641.9s
step  1185000 | reward(last100)  0.4470 | sigma 0.0210 | elapsed 4658.6s
step  1190000 | reward(last100)  0.4350 | sigma 0.0210 | elapsed 4675.4s
step  1195000 | reward(last100)  0.4398 | sigma 0.0210 | elapsed 4692.2s
step  1200000 | reward(last100)  0.4297 | sigma 0.0210 | elapsed 4708.8s
step  1205000 | reward(last100)  0.4133 | sigma 0.0210 | elapsed 4729.9s
step  1210000 | reward(last100)  0.3820 | sigma 0.0210 | elapsed 4747.1s
step  1215000 | reward(last100)  0.3278 | sigma 0.0210 | elapsed 4763.6s
step  1220000 | reward(last100)  0.3097 | sigma 0.0210 | elapsed 4780.1s
step  1225000 | reward(last100)  0.3343 | sigma 0.0210 | elapsed 4796.6s
step  1230000 | reward(last100)  0.3064 | sigma 0.0210 | elapsed 4813.2s
step  1235000 | reward(last100)  0.3811 | sigma 0.0210 | elapsed 4829.6s
step  1240000 | reward(last100)  0.3981 | sigma 0.0210 | elapsed 4846.0s
step  1245000 | reward(last100)  0.3875 | sigma 0.0210 | elapsed 4862.5s
step  1250000 | reward(last100)  0.3605 | sigma 0.0210 | elapsed 4878.9s
step  1255000 | reward(last100)  0.3650 | sigma 0.0210 | elapsed 4898.4s
step  1260000 | reward(last100)  0.3215 | sigma 0.0210 | elapsed 4917.1s
step  1265000 | reward(last100)  0.2836 | sigma 0.0210 | elapsed 4934.3s
step  1270000 | reward(last100)  0.2617 | sigma 0.0210 | elapsed 4953.7s
step  1275000 | reward(last100)  0.2133 | sigma 0.0210 | elapsed 4975.7s
step  1280000 | reward(last100)  0.2270 | sigma 0.0210 | elapsed 4996.7s
step  1285000 | reward(last100)  0.2220 | sigma 0.0210 | elapsed 5014.4s
step  1290000 | reward(last100)  0.2534 | sigma 0.0210 | elapsed 5032.3s
step  1295000 | reward(last100)  0.2710 | sigma 0.0210 | elapsed 5050.2s
step  1300000 | reward(last100)  0.3278 | sigma 0.0210 | elapsed 5071.9s
step  1305000 | reward(last100)  0.3163 | sigma 0.0210 | elapsed 5090.3s
step  1310000 | reward(last100)  0.3944 | sigma 0.0210 | elapsed 5108.0s
step  1315000 | reward(last100)  0.4034 | sigma 0.0210 | elapsed 5125.8s
step  1320000 | reward(last100)  0.4082 | sigma 0.0210 | elapsed 5142.4s
step  1325000 | reward(last100)  0.4654 | sigma 0.0210 | elapsed 5158.5s
step  1330000 | reward(last100)  0.4946 | sigma 0.0210 | elapsed 5174.7s
step  1335000 | reward(last100)  0.5302 | sigma 0.0210 | elapsed 5192.3s
step  1340000 | reward(last100)  0.5468 | sigma 0.0210 | elapsed 5208.6s
step  1345000 | reward(last100)  0.4804 | sigma 0.0210 | elapsed 5224.6s
step  1350000 | reward(last100)  0.4558 | sigma 0.0210 | elapsed 5240.6s
step  1355000 | reward(last100)  0.4153 | sigma 0.0210 | elapsed 5259.1s
step  1360000 | reward(last100)  0.3874 | sigma 0.0210 | elapsed 5277.0s
step  1365000 | reward(last100)  0.4113 | sigma 0.0210 | elapsed 5295.0s
step  1370000 | reward(last100)  0.4236 | sigma 0.0210 | elapsed 5312.9s
step  1375000 | reward(last100)  0.4013 | sigma 0.0210 | elapsed 5330.8s
step  1380000 | reward(last100)  0.3516 | sigma 0.0210 | elapsed 5348.6s
step  1385000 | reward(last100)  0.3672 | sigma 0.0210 | elapsed 5364.6s
step  1390000 | reward(last100)  0.3442 | sigma 0.0210 | elapsed 5380.6s
step  1395000 | reward(last100)  0.3214 | sigma 0.0210 | elapsed 5396.6s
step  1400000 | reward(last100)  0.3609 | sigma 0.0209 | elapsed 5412.6s
step  1405000 | reward(last100)  0.4021 | sigma 0.0209 | elapsed 5429.5s
step  1410000 | reward(last100)  0.3430 | sigma 0.0209 | elapsed 5445.8s
step  1415000 | reward(last100)  0.3180 | sigma 0.0209 | elapsed 5462.0s
step  1420000 | reward(last100)  0.2882 | sigma 0.0209 | elapsed 5478.2s
step  1425000 | reward(last100)  0.3024 | sigma 0.0209 | elapsed 5494.5s
step  1430000 | reward(last100)  0.2643 | sigma 0.0209 | elapsed 5510.7s
step  1435000 | reward(last100)  0.2783 | sigma 0.0209 | elapsed 5526.7s
step  1440000 | reward(last100)  0.3126 | sigma 0.0209 | elapsed 5542.8s
step  1445000 | reward(last100)  0.3133 | sigma 0.0209 | elapsed 5562.3s
step  1450000 | reward(last100)  0.3007 | sigma 0.0209 | elapsed 5583.9s
step  1455000 | reward(last100)  0.2917 | sigma 0.0209 | elapsed 5602.2s
step  1460000 | reward(last100)  0.3073 | sigma 0.0209 | elapsed 5619.6s
step  1465000 | reward(last100)  0.3113 | sigma 0.0209 | elapsed 5637.2s
step  1470000 | reward(last100)  0.3014 | sigma 0.0209 | elapsed 5654.7s
step  1475000 | reward(last100)  0.3663 | sigma 0.0209 | elapsed 5672.2s
step  1480000 | reward(last100)  0.3745 | sigma 0.0209 | elapsed 5689.6s
step  1485000 | reward(last100)  0.3403 | sigma 0.0209 | elapsed 5705.6s
step  1490000 | reward(last100)  0.3017 | sigma 0.0209 | elapsed 5721.5s
step  1495000 | reward(last100)  0.3221 | sigma 0.0209 | elapsed 5737.4s
step  1500000 | reward(last100)  0.3194 | sigma 0.0208 | elapsed 5753.3s
step  1505000 | reward(last100)  0.2910 | sigma 0.0208 | elapsed 5769.4s
step  1510000 | reward(last100)  0.2878 | sigma 0.0208 | elapsed 5785.1s
step  1515000 | reward(last100)  0.3350 | sigma 0.0208 | elapsed 5800.6s
step  1520000 | reward(last100)  0.3510 | sigma 0.0208 | elapsed 5816.2s
step  1525000 | reward(last100)  0.2987 | sigma 0.0208 | elapsed 5831.8s
step  1530000 | reward(last100)  0.2781 | sigma 0.0208 | elapsed 5848.4s
step  1535000 | reward(last100)  0.2569 | sigma 0.0208 | elapsed 5864.9s
step  1540000 | reward(last100)  0.2414 | sigma 0.0208 | elapsed 5880.4s
step  1545000 | reward(last100)  0.2793 | sigma 0.0208 | elapsed 5900.5s
step  1550000 | reward(last100)  0.2040 | sigma 0.0207 | elapsed 5921.4s
step  1555000 | reward(last100)  0.1791 | sigma 0.0207 | elapsed 5937.6s
step  1560000 | reward(last100)  0.1831 | sigma 0.0207 | elapsed 5955.1s
step  1565000 | reward(last100)  0.1938 | sigma 0.0206 | elapsed 5973.1s
step  1570000 | reward(last100)  0.1769 | sigma 0.0206 | elapsed 5990.6s
step  1575000 | reward(last100)  0.1789 | sigma 0.0206 | elapsed 6008.3s
step  1580000 | reward(last100)  0.2052 | sigma 0.0206 | elapsed 6026.4s
step  1585000 | reward(last100)  0.2153 | sigma 0.0206 | elapsed 6044.5s
step  1590000 | reward(last100)  0.2648 | sigma 0.0206 | elapsed 6062.5s
step  1595000 | reward(last100)  0.2872 | sigma 0.0206 | elapsed 6079.6s
step  1600000 | reward(last100)  0.2858 | sigma 0.0206 | elapsed 6095.5s
step  1605000 | reward(last100)  0.2713 | sigma 0.0206 | elapsed 6112.0s
step  1610000 | reward(last100)  0.2940 | sigma 0.0206 | elapsed 6128.0s
step  1615000 | reward(last100)  0.2478 | sigma 0.0205 | elapsed 6144.0s
step  1620000 | reward(last100)  0.2115 | sigma 0.0205 | elapsed 6160.0s
step  1625000 | reward(last100)  0.1653 | sigma 0.0205 | elapsed 6176.2s
step  1630000 | reward(last100)  0.1319 | sigma 0.0205 | elapsed 6192.2s
step  1635000 | reward(last100)  0.1562 | sigma 0.0205 | elapsed 6208.3s
step  1640000 | reward(last100)  0.1270 | sigma 0.0205 | elapsed 6224.4s
step  1645000 | reward(last100)  0.1223 | sigma 0.0205 | elapsed 6242.7s
step  1650000 | reward(last100)  0.1327 | sigma 0.0205 | elapsed 6260.6s
step  1655000 | reward(last100)  0.1757 | sigma 0.0206 | elapsed 6278.8s
step  1660000 | reward(last100)  0.1764 | sigma 0.0205 | elapsed 6294.9s
step  1665000 | reward(last100)  0.1479 | sigma 0.0206 | elapsed 6311.1s
step  1670000 | reward(last100)  0.1488 | sigma 0.0206 | elapsed 6327.4s
step  1675000 | reward(last100)  0.1628 | sigma 0.0206 | elapsed 6343.8s
step  1680000 | reward(last100)  0.1715 | sigma 0.0206 | elapsed 6360.2s
step  1685000 | reward(last100)  0.1687 | sigma 0.0206 | elapsed 6376.7s
step  1690000 | reward(last100)  0.1938 | sigma 0.0206 | elapsed 6393.3s
step  1695000 | reward(last100)  0.2014 | sigma 0.0206 | elapsed 6409.7s
step  1700000 | reward(last100)  0.1784 | sigma 0.0205 | elapsed 6426.3s
step  1705000 | reward(last100)  0.1649 | sigma 0.0205 | elapsed 6443.8s
step  1710000 | reward(last100)  0.1551 | sigma 0.0205 | elapsed 6461.0s
step  1715000 | reward(last100)  0.1276 | sigma 0.0205 | elapsed 6480.0s
step  1720000 | reward(last100)  0.1047 | sigma 0.0205 | elapsed 6499.0s
step  1725000 | reward(last100)  0.1438 | sigma 0.0205 | elapsed 6517.9s
step  1730000 | reward(last100)  0.1997 | sigma 0.0205 | elapsed 6537.2s
