step     5000 | reward(last100)  0.0268 | sigma 0.0309 | elapsed    4.1s
step   205000 | reward(last100)  0.9420 | sigma 0.0252 | elapsed  671.7s
step   210000 | reward(last100)  0.9511 | sigma 0.0252 | elapsed  687.4s
step   215000 | reward(last100)  0.9570 | sigma 0.0252 | elapsed  704.0s
step   220000 | reward(last100)  0.9575 | sigma 0.0252 | elapsed  722.2s
step   225000 | reward(last100)  0.9556 | sigma 0.0252 | elapsed  740.4s
step   230000 | reward(last100)  0.9559 | sigma 0.0252 | elapsed  757.8s
step   235000 | reward(last100)  0.9532 | sigma 0.0252 | elapsed  773.8s
step   240000 | reward(last100)  0.9506 | sigma 0.0252 | elapsed  788.3s
step   245000 | reward(last100)  0.9569 | sigma 0.0252 | elapsed  803.7s
step   250000 | reward(last100)  0.9572 | sigma 0.0252 | elapsed  823.2s
step   255000 | reward(last100)  0.9574 | sigma 0.0252 | elapsed  840.9s
step   260000 | reward(last100)  0.9573 | sigma 0.0252 | elapsed  861.2s
step   265000 | reward(last100)  0.9568 | sigma 0.0252 | elapsed  876.5s
step   270000 | reward(last100)  0.9563 | sigma 0.0252 | elapsed  893.6s
step   275000 | reward(last100)  0.9555 | sigma 0.0252 | elapsed  913.5s
step   280000 | reward(last100)  0.9563 | sigma 0.0252 | elapsed  932.8s
step   285000 | reward(last100)  0.9564 | sigma 0.0252 | elapsed  952.3s
step   290000 | reward(last100)  0.9548 | sigma 0.0252 | elapsed  971.4s
step   295000 | reward(last100)  0.9563 | sigma 0.0252 | elapsed  990.4s
step   300000 | reward(last100)  0.9558 | sigma 0.0252 | elapsed 1007.0s
step   305000 | reward(last100)  0.9518 | sigma 0.0252 | elapsed 1024.5s
step   310000 | reward(last100)  0.9520 | sigma 0.0252 | elapsed 1045.3s
step   315000 | reward(last100)  0.9559 | sigma 0.0252 | elapsed 1066.5s
step   320000 | reward(last100)  0.9548 | sigma 0.0252 | elapsed 1084.7s
step   325000 | reward(last100)  0.9555 | sigma 0.0252 | elapsed 1101.9s
step   330000 | reward(last100)  0.9562 | sigma 0.0252 | elapsed 1119.0s
step   335000 | reward(last100)  0.9545 | sigma 0.0252 | elapsed 1136.3s
step   340000 | reward(last100)  0.9523 | sigma 0.0252 | elapsed 1153.7s
step   345000 | reward(last100)  0.9552 | sigma 0.0252 | elapsed 1171.1s
step   350000 | reward(last100)  0.9533 | sigma 0.0252 | elapsed 1190.2s
step   355000 | reward(last100)  0.9564 | sigma 0.0252 | elapsed 1211.0s
step   360000 | reward(last100)  0.9552 | sigma 0.0252 | elapsed 1232.2s
step   365000 | reward(last100)  0.9534 | sigma 0.0252 | elapsed 1249.3s
step   370000 | reward(last100)  0.9560 | sigma 0.0252 | elapsed 1265.8s
step   375000 | reward(last100)  0.9564 | sigma 0.0252 | elapsed 1281.2s
step   380000 | reward(last100)  0.9536 | sigma 0.0252 | elapsed 1298.1s
step   385000 | reward(last100)  0.9564 | sigma 0.0252 | elapsed 1319.7s
step   390000 | reward(last100)  0.9520 | sigma 0.0252 | elapsed 1337.6s
step   395000 | reward(last100)  0.9568 | sigma 0.0252 | elapsed 1356.0s
step   400000 | reward(last100)  0.9567 | sigma 0.0252 | elapsed 1376.6s
step   405000 | reward(last100)  0.9568 | sigma 0.0252 | elapsed 1393.1s
step   410000 | reward(last100)  0.9565 | sigma 0.0252 | elapsed 1409.3s
step   415000 | reward(last100)  0.9558 | sigma 0.0252 | elapsed 1428.9s
step   420000 | reward(last100)  0.9560 | sigma 0.0252 | elapsed 1448.6s
step   425000 | reward(last100)  0.9563 | sigma 0.0252 | elapsed 1468.9s
step   430000 | reward(last100)  0.9567 | sigma 0.0252 | elapsed 1491.0s
step   435000 | reward(last100)  0.9573 | sigma 0.0252 | elapsed 1513.0s
step   440000 | reward(last100)  0.9535 | sigma 0.0252 | elapsed 1535.1s
step   445000 | reward(last100)  0.9560 | sigma 0.0252 | elapsed 1557.2s
step   450000 | reward(last100)  0.9551 | sigma 0.0252 | elapsed 1579.2s
step   455000 | reward(last100)  0.9551 | sigma 0.0252 | elapsed 1598.9s
step   460000 | reward(last100)  0.9559 | sigma 0.0252 | elapsed 1619.1s
step   465000 | reward(last100)  0.9541 | sigma 0.0252 | elapsed 1641.1s
step   470000 | reward(last100)  0.9550 | sigma 0.0252 | elapsed 1663.4s
step   475000 | reward(last100)  0.9558 | sigma 0.0252 | elapsed 1685.7s
step   480000 | reward(last100)  0.9572 | sigma 0.0252 | elapsed 1707.0s
step   485000 | reward(last100)  0.9573 | sigma 0.0252 | elapsed 1727.1s
step   490000 | reward(last100)  0.9572 | sigma 0.0252 | elapsed 1748.3s
step   495000 | reward(last100)  0.9565 | sigma 0.0252 | elapsed 1767.8s
step   500000 | reward(last100)  0.9550 | sigma 0.0252 | elapsed 1785.6s
