step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.6s
step   290000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed  845.3s
step   295000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed  859.4s
step   300000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed  873.5s
step   305000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed  896.2s
step   310000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed  919.3s
step   315000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed  943.4s
step   320000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed  966.9s
step   325000 | reward(last100)  0.0000 | sigma 0.0254 | elapsed  990.1s
step   330000 | reward(last100)  0.0000 | sigma 0.0254 | elapsed 1013.2s
step   335000 | reward(last100)  0.0000 | sigma 0.0254 | elapsed 1031.2s
step   340000 | reward(last100)  0.0000 | sigma 0.0254 | elapsed 1047.8s
step   345000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1064.4s
step   350000 | reward(last100)  0.0000 | sigma 0.0254 | elapsed 1081.0s
step   355000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1096.4s
step   360000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1111.2s
step   365000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1126.0s
step   370000 | reward(last100)  0.0000 | sigma 0.0254 | elapsed 1140.8s
step   375000 | reward(last100)  0.0000 | sigma 0.0254 | elapsed 1157.7s
step   380000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1176.9s
step   385000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1199.5s
step   390000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1222.8s
step   395000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1245.7s
step   400000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1268.5s
step   405000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1286.4s
step   410000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1304.3s
step   415000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1322.1s
step   420000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1339.8s
step   425000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1357.7s
step   430000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1375.6s
step   435000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1393.6s
step   440000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1413.2s
step   445000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1433.0s
step   450000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1451.4s
step   455000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1469.8s
step   460000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1488.0s
step   465000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1506.4s
step   470000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1524.9s
step   475000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1544.5s
step   480000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1564.3s
step   485000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1583.9s
step   490000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1603.0s
step   495000 | reward(last100)  0.0071 | sigma 0.0255 | elapsed 1622.1s
step   500000 | reward(last100)  0.0071 | sigma 0.0255 | elapsed 1641.3s
step   505000 | reward(last100)  0.0071 | sigma 0.0255 | elapsed 1660.0s
step   510000 | reward(last100)  0.0103 | sigma 0.0255 | elapsed 1678.1s
step   515000 | reward(last100)  0.0103 | sigma 0.0255 | elapsed 1695.7s
step   520000 | reward(last100)  0.0103 | sigma 0.0255 | elapsed 1713.1s
step   525000 | reward(last100)  0.0103 | sigma 0.0254 | elapsed 1730.3s
step   530000 | reward(last100)  0.0103 | sigma 0.0254 | elapsed 1747.5s
step   535000 | reward(last100)  0.0032 | sigma 0.0254 | elapsed 1764.7s
step   540000 | reward(last100)  0.0032 | sigma 0.0254 | elapsed 1781.7s
step   545000 | reward(last100)  0.0032 | sigma 0.0253 | elapsed 1798.7s
step   550000 | reward(last100)  0.0000 | sigma 0.0253 | elapsed 1815.7s
step   555000 | reward(last100)  0.0000 | sigma 0.0252 | elapsed 1833.0s
step   560000 | reward(last100)  0.0000 | sigma 0.0252 | elapsed 1849.8s
step   565000 | reward(last100)  0.0049 | sigma 0.0252 | elapsed 1866.6s
step   570000 | reward(last100)  0.0049 | sigma 0.0251 | elapsed 1883.2s
step   575000 | reward(last100)  0.0049 | sigma 0.0250 | elapsed 1899.6s
step   580000 | reward(last100)  0.0049 | sigma 0.0249 | elapsed 1915.8s
step   585000 | reward(last100)  0.0049 | sigma 0.0247 | elapsed 1932.1s
step   590000 | reward(last100)  0.0049 | sigma 0.0245 | elapsed 1948.1s
step   595000 | reward(last100)  0.0049 | sigma 0.0244 | elapsed 1964.1s
step   600000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1980.0s
step   605000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 2002.1s
step   610000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 2021.9s
step   615000 | reward(last100)  0.0000 | sigma 0.0241 | elapsed 2037.6s
step   620000 | reward(last100)  0.0000 | sigma 0.0241 | elapsed 2053.4s
step   625000 | reward(last100)  0.0000 | sigma 0.0241 | elapsed 2069.3s
step   630000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2085.1s
step   635000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2100.8s
step   640000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2116.6s
step   645000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2132.3s
step   650000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2148.1s
step   655000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2165.8s
step   660000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2184.3s
step   665000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2202.7s
step   670000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2220.1s
step   675000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2235.9s
step   680000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2251.6s
step   685000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2267.4s
step   690000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2283.1s
step   695000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2298.9s
step   700000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2314.7s
step   705000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2330.7s
step   710000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2346.4s
step   715000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2362.1s
step   720000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2377.7s
step   725000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2393.6s
step   730000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2410.2s
step   735000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2425.9s
step   740000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2441.6s
step   745000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2457.3s
step   750000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2473.1s
step   755000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2489.3s
step   760000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2505.1s
step   765000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2520.8s
step   770000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2536.6s
step   775000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2552.4s
step   780000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2568.3s
step   785000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2584.2s
step   790000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2600.1s
step   795000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2616.2s
step   800000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2633.0s
step   805000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2652.3s
step   810000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2669.2s
step   815000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2685.6s
step   820000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2702.0s
step   825000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2718.4s
step   830000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2734.7s
step   835000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2751.1s
step   840000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 2767.5s
step   845000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2783.8s
step   850000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2800.1s
step   855000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2816.9s
step   860000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2833.3s
step   865000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2849.7s
step   870000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2866.1s
step   875000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2882.5s
step   880000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2900.2s
step   885000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 2918.6s
step   890000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 2937.1s
step   895000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 2955.4s
step   900000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 2973.9s
step   905000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 2990.7s
step   910000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3007.1s
step   915000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3023.6s
step   920000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3040.1s
step   925000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3056.6s
step   930000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3073.1s
step   935000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3089.7s
step   940000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3106.3s
step   945000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3122.9s
step   950000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3139.5s
step   955000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3156.6s
step   960000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3173.2s
step   965000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3189.8s
step   970000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3206.4s
step   975000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3223.0s
step   980000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3239.6s
step   985000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3256.3s
step   990000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3273.8s
step   995000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3292.1s
step  1000000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3310.5s
step  1005000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3329.5s
step  1010000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3348.2s
step  1015000 | reward(last100)  0.0000 | sigma 0.0235 | elapsed 3365.2s
step  1020000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3382.0s
step  1025000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3398.8s
step  1030000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3415.7s
step  1035000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3432.6s
step  1040000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3449.6s
step  1045000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3466.6s
step  1050000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3483.5s
step  1055000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3504.4s
step  1060000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3527.4s
step  1065000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3550.9s
step  1070000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3574.1s
step  1075000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3597.1s
step  1080000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3620.0s
step  1085000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3642.3s
step  1090000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3661.0s
step  1095000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3679.7s
step  1100000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3698.4s
step  1105000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3718.0s
step  1110000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3737.5s
step  1115000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3757.8s
step  1120000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3780.4s
step  1125000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3802.6s
step  1130000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3824.7s
step  1135000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3847.0s
step  1140000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 3869.7s
step  1145000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3892.3s
step  1150000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3915.2s
step  1155000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3932.4s
step  1160000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3949.3s
step  1165000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3968.3s
step  1170000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 3987.0s
step  1175000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4005.5s
step  1180000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4023.9s
step  1185000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4042.4s
step  1190000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4061.0s
step  1195000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4079.6s
step  1200000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4098.2s
step  1205000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4119.0s
step  1210000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4141.8s
step  1215000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4164.4s
step  1220000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4187.1s
step  1225000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4209.8s
step  1230000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4232.5s
step  1235000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4253.4s
step  1240000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4271.7s
step  1245000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4288.8s
step  1250000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4306.0s
step  1255000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4329.1s
step  1260000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4350.2s
step  1265000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4368.9s
step  1270000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4386.1s
step  1275000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4403.4s
step  1280000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4420.8s
step  1285000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4438.1s
step  1290000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4455.4s
step  1295000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4472.8s
step  1300000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4490.2s
step  1305000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4511.1s
step  1310000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4533.4s
step  1315000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4558.7s
step  1320000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4583.7s
step  1325000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4607.8s
step  1330000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4631.9s
step  1335000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4656.0s
step  1340000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4680.1s
step  1345000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4704.2s
step  1350000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4728.2s
step  1355000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4746.3s
step  1360000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4764.1s
step  1365000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4781.7s
step  1370000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4799.3s
step  1375000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4817.0s
step  1380000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4834.6s
step  1385000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4852.2s
step  1390000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4870.0s
step  1395000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4887.7s
step  1400000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4905.4s
step  1405000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4923.7s
step  1410000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4941.5s
step  1415000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4959.3s
step  1420000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4977.1s
step  1425000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 4994.9s
step  1430000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 5012.7s
step  1435000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 5030.5s
step  1440000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5048.3s
step  1445000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5066.1s
step  1450000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 5083.9s
step  1455000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5102.0s
step  1460000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 5119.7s
step  1465000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 5137.4s
step  1470000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 5155.2s
step  1475000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 5172.8s
step  1480000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 5190.5s
step  1485000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 5208.3s
step  1490000 | reward(last100)  0.0029 | sigma 0.0237 | elapsed 5225.9s
step  1495000 | reward(last100)  0.0029 | sigma 0.0236 | elapsed 5243.8s
step  1500000 | reward(last100)  0.0029 | sigma 0.0236 | elapsed 5261.5s
step  1505000 | reward(last100)  0.0029 | sigma 0.0236 | elapsed 5279.7s
step  1510000 | reward(last100)  0.0067 | sigma 0.0236 | elapsed 5297.5s
step  1515000 | reward(last100)  0.0067 | sigma 0.0237 | elapsed 5315.2s
step  1520000 | reward(last100)  0.0067 | sigma 0.0237 | elapsed 5332.9s
step  1525000 | reward(last100)  0.0038 | sigma 0.0237 | elapsed 5350.6s
step  1530000 | reward(last100)  0.0038 | sigma 0.0237 | elapsed 5368.3s
step  1535000 | reward(last100)  0.0038 | sigma 0.0237 | elapsed 5386.0s
step  1540000 | reward(last100)  0.0038 | sigma 0.0237 | elapsed 5403.6s
step  1545000 | reward(last100)  0.0038 | sigma 0.0237 | elapsed 5421.3s
step  1550000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5439.0s
step  1555000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5457.2s
step  1560000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5477.0s
step  1565000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5496.8s
step  1570000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5516.5s
step  1575000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5536.2s
step  1580000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5555.9s
step  1585000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5575.6s
step  1590000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5595.2s
step  1595000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5614.9s
step  1600000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5633.5s
step  1605000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5651.4s
step  1610000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5669.0s
step  1615000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5686.5s
step  1620000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5704.0s
step  1625000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5721.5s
step  1630000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5739.0s
step  1635000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5756.5s
step  1640000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5774.0s
step  1645000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5791.5s
step  1650000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5808.9s
step  1655000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5826.7s
step  1660000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5844.2s
step  1665000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 5861.6s
step  1670000 | reward(last100)  0.0057 | sigma 0.0237 | elapsed 5879.0s
step  1675000 | reward(last100)  0.0057 | sigma 0.0237 | elapsed 5896.4s
step  1680000 | reward(last100)  0.0057 | sigma 0.0237 | elapsed 5913.8s
step  1685000 | reward(last100)  0.0057 | sigma 0.0237 | elapsed 5931.2s
step  1690000 | reward(last100)  0.0057 | sigma 0.0237 | elapsed 5948.7s
step  1695000 | reward(last100)  0.0057 | sigma 0.0237 | elapsed 5966.2s
step  1700000 | reward(last100)  0.0057 | sigma 0.0237 | elapsed 5983.8s
step  1705000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 6001.7s
step  1710000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 6019.2s
step  1715000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 6036.7s
step  1720000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 6055.6s
step  1725000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 6074.4s
step  1730000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 6093.2s
