step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    4.9s
step    10000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed   10.9s
step    15000 | reward(last100)  0.0000 | sigma 0.0298 | elapsed   25.4s
step    20000 | reward(last100)  0.0000 | sigma 0.0287 | elapsed   36.4s
step    25000 | reward(last100)  0.0074 | sigma 0.0279 | elapsed   47.3s
step    30000 | reward(last100)  0.0062 | sigma 0.0275 | elapsed   58.1s
step    35000 | reward(last100)  0.0053 | sigma 0.0273 | elapsed   68.8s
step    40000 | reward(last100)  0.0051 | sigma 0.0272 | elapsed   79.6s
step    45000 | reward(last100)  0.0051 | sigma 0.0272 | elapsed   90.5s
step    50000 | reward(last100)  0.0051 | sigma 0.0271 | elapsed  101.3s
step    55000 | reward(last100)  0.0051 | sigma 0.0271 | elapsed  113.2s
step    60000 | reward(last100)  0.0047 | sigma 0.0270 | elapsed  124.5s
step    65000 | reward(last100)  0.0047 | sigma 0.0270 | elapsed  136.0s
step    70000 | reward(last100)  0.0047 | sigma 0.0269 | elapsed  147.5s
step    75000 | reward(last100)  0.0064 | sigma 0.0269 | elapsed  158.7s
step    80000 | reward(last100)  0.0135 | sigma 0.0268 | elapsed  169.9s
step    85000 | reward(last100)  0.0135 | sigma 0.0268 | elapsed  181.1s
step    90000 | reward(last100)  0.0147 | sigma 0.0268 | elapsed  192.2s
step    95000 | reward(last100)  0.0129 | sigma 0.0267 | elapsed  203.7s
step   100000 | reward(last100)  0.0210 | sigma 0.0267 | elapsed  214.9s
step   105000 | reward(last100)  0.0343 | sigma 0.0267 | elapsed  227.0s
step   110000 | reward(last100)  0.0326 | sigma 0.0267 | elapsed  241.1s
step   115000 | reward(last100)  0.0293 | sigma 0.0267 | elapsed  256.3s
step   120000 | reward(last100)  0.0456 | sigma 0.0267 | elapsed  271.5s
step   125000 | reward(last100)  0.0820 | sigma 0.0267 | elapsed  286.8s
step   130000 | reward(last100)  0.1114 | sigma 0.0266 | elapsed  301.6s
step   135000 | reward(last100)  0.1035 | sigma 0.0266 | elapsed  312.9s
step   140000 | reward(last100)  0.1041 | sigma 0.0266 | elapsed  324.3s
step   145000 | reward(last100)  0.1092 | sigma 0.0266 | elapsed  335.6s
step   150000 | reward(last100)  0.1127 | sigma 0.0266 | elapsed  346.9s
step   155000 | reward(last100)  0.0987 | sigma 0.0265 | elapsed  358.9s
