==> installing Atari ROMs (idempotent)
AutoROM will download the Atari 2600 ROMs.
They will be installed to:
	/home/vestjejj/NoisyNetworks/.venv/lib/python3.11/site-packages/AutoROM/roms

Existing ROMs will be overwritten.
==> skipping asterix_base_noisy (already done)
==> skipping asterix_base_baseline (already done)
==> skipping asterix_ddqn_noisy (already done)
==> skipping asterix_ddqn_baseline (already done)
==> skipping asterix_per_noisy (already done)

==========================================
==> starting: asterix_per_baseline
==========================================
A.L.E: Arcade Learning Environment (version 0.11.2+ecc1138)
[Powered by Stella]
step  3480000 | reward(last100)   22.04 | eps 0.010 | elapsed 15237.3s
step  3490000 | reward(last100)   22.19 | eps 0.010 | elapsed 15286.0s
step  3500000 | reward(last100)   20.78 | eps 0.010 | elapsed 15333.3s
step  3510000 | reward(last100)   19.59 | eps 0.010 | elapsed 15382.3s
step  3520000 | reward(last100)   19.52 | eps 0.010 | elapsed 15431.1s
step  3530000 | reward(last100)   20.00 | eps 0.010 | elapsed 15479.8s
step  3540000 | reward(last100)   20.61 | eps 0.010 | elapsed 15528.7s
step  3550000 | reward(last100)   20.69 | eps 0.010 | elapsed 15578.5s
step  3560000 | reward(last100)   21.79 | eps 0.010 | elapsed 15626.8s
step  3570000 | reward(last100)   21.74 | eps 0.010 | elapsed 15674.5s
step  3580000 | reward(last100)   21.26 | eps 0.010 | elapsed 15723.2s
step  3590000 | reward(last100)   21.14 | eps 0.010 | elapsed 15773.5s
step  3600000 | reward(last100)   20.39 | eps 0.010 | elapsed 15823.8s
step  3610000 | reward(last100)   19.40 | eps 0.010 | elapsed 15872.1s
step  3620000 | reward(last100)   18.62 | eps 0.010 | elapsed 15918.2s
step  3630000 | reward(last100)   17.98 | eps 0.010 | elapsed 15964.4s
step  3640000 | reward(last100)   18.89 | eps 0.010 | elapsed 16013.0s
step  3650000 | reward(last100)   19.28 | eps 0.010 | elapsed 16061.8s
step  3660000 | reward(last100)   20.17 | eps 0.010 | elapsed 16110.5s
step  3670000 | reward(last100)   20.46 | eps 0.010 | elapsed 16159.7s
step  3680000 | reward(last100)   20.49 | eps 0.010 | elapsed 16208.8s
step  3690000 | reward(last100)   20.59 | eps 0.010 | elapsed 16258.3s
step  3700000 | reward(last100)   20.48 | eps 0.010 | elapsed 16308.7s
step  3710000 | reward(last100)   20.08 | eps 0.010 | elapsed 16358.9s
step  3720000 | reward(last100)   21.53 | eps 0.010 | elapsed 16409.4s
step  3730000 | reward(last100)   21.92 | eps 0.010 | elapsed 16458.9s
step  3740000 | reward(last100)   21.42 | eps 0.010 | elapsed 16508.1s
step  3750000 | reward(last100)   21.85 | eps 0.010 | elapsed 16555.3s
step  3760000 | reward(last100)   20.94 | eps 0.010 | elapsed 16600.1s
step  3770000 | reward(last100)   21.59 | eps 0.010 | elapsed 16644.9s
step  3780000 | reward(last100)   21.63 | eps 0.010 | elapsed 16689.8s
step  3790000 | reward(last100)   20.62 | eps 0.010 | elapsed 16734.7s
step  3800000 | reward(last100)   21.13 | eps 0.010 | elapsed 16779.4s
step  3810000 | reward(last100)   20.98 | eps 0.010 | elapsed 16824.6s
step  3820000 | reward(last100)   20.28 | eps 0.010 | elapsed 16871.9s
step  3830000 | reward(last100)   20.41 | eps 0.010 | elapsed 16922.4s
step  3840000 | reward(last100)   20.18 | eps 0.010 | elapsed 16975.3s
step  3850000 | reward(last100)   19.97 | eps 0.010 | elapsed 17026.2s
step  3860000 | reward(last100)   20.78 | eps 0.010 | elapsed 17075.3s
step  3870000 | reward(last100)   20.60 | eps 0.010 | elapsed 17126.0s
step  3880000 | reward(last100)   20.89 | eps 0.010 | elapsed 17175.9s
step  3890000 | reward(last100)   20.97 | eps 0.010 | elapsed 17225.2s
step  3900000 | reward(last100)   20.59 | eps 0.010 | elapsed 17275.3s
step  3910000 | reward(last100)   21.60 | eps 0.010 | elapsed 17325.0s
step  3920000 | reward(last100)   21.51 | eps 0.010 | elapsed 17373.7s
step  3930000 | reward(last100)   20.45 | eps 0.010 | elapsed 17421.6s
step  3940000 | reward(last100)   20.69 | eps 0.010 | elapsed 17470.6s
step  3950000 | reward(last100)   20.76 | eps 0.010 | elapsed 17519.4s
step  3960000 | reward(last100)   21.12 | eps 0.010 | elapsed 17568.4s
step  3970000 | reward(last100)   22.39 | eps 0.010 | elapsed 17617.3s
step  3980000 | reward(last100)   23.77 | eps 0.010 | elapsed 17666.7s
step  3990000 | reward(last100)   22.83 | eps 0.010 | elapsed 17715.7s
step  4000000 | reward(last100)   22.47 | eps 0.010 | elapsed 17763.7s
step  4010000 | reward(last100)   22.45 | eps 0.010 | elapsed 17814.2s
step  4020000 | reward(last100)   21.73 | eps 0.010 | elapsed 17863.2s
step  4030000 | reward(last100)   20.71 | eps 0.010 | elapsed 17913.1s
step  4040000 | reward(last100)   20.34 | eps 0.010 | elapsed 17962.9s
step  4050000 | reward(last100)   20.53 | eps 0.010 | elapsed 18013.8s
step  4060000 | reward(last100)   21.07 | eps 0.010 | elapsed 18064.3s
step  4070000 | reward(last100)   22.30 | eps 0.010 | elapsed 18114.6s
step  4080000 | reward(last100)   22.27 | eps 0.010 | elapsed 18164.9s
step  4090000 | reward(last100)   21.75 | eps 0.010 | elapsed 18216.3s
step  4100000 | reward(last100)   21.01 | eps 0.010 | elapsed 18267.5s
step  4110000 | reward(last100)   20.82 | eps 0.010 | elapsed 18317.7s
step  4120000 | reward(last100)   21.37 | eps 0.010 | elapsed 18368.1s
step  4130000 | reward(last100)   21.38 | eps 0.010 | elapsed 18419.2s
step  4140000 | reward(last100)   21.68 | eps 0.010 | elapsed 18469.7s
step  4150000 | reward(last100)   22.43 | eps 0.010 | elapsed 18521.2s
step  4160000 | reward(last100)   22.62 | eps 0.010 | elapsed 18571.4s
step  4170000 | reward(last100)   22.90 | eps 0.010 | elapsed 18621.4s
step  4180000 | reward(last100)   23.64 | eps 0.010 | elapsed 18670.7s
step  4190000 | reward(last100)   23.79 | eps 0.010 | elapsed 18719.9s
step  4200000 | reward(last100)   22.95 | eps 0.010 | elapsed 18769.0s
step  4210000 | reward(last100)   22.41 | eps 0.010 | elapsed 18818.6s
step  4220000 | reward(last100)   21.75 | eps 0.010 | elapsed 18868.1s
step  4230000 | reward(last100)   21.53 | eps 0.010 | elapsed 18918.0s
step  4240000 | reward(last100)   20.77 | eps 0.010 | elapsed 18969.1s
step  4250000 | reward(last100)   21.05 | eps 0.010 | elapsed 19019.2s
step  4260000 | reward(last100)   21.09 | eps 0.010 | elapsed 19068.5s
step  4270000 | reward(last100)   21.18 | eps 0.010 | elapsed 19119.7s
step  4280000 | reward(last100)   21.55 | eps 0.010 | elapsed 19170.4s
step  4290000 | reward(last100)   21.21 | eps 0.010 | elapsed 19219.2s
step  4300000 | reward(last100)   21.27 | eps 0.010 | elapsed 19270.4s
step  4310000 | reward(last100)   20.80 | eps 0.010 | elapsed 19319.1s
step  4320000 | reward(last100)   20.96 | eps 0.010 | elapsed 19367.6s
step  4330000 | reward(last100)   21.68 | eps 0.010 | elapsed 19416.2s
step  4340000 | reward(last100)   22.33 | eps 0.010 | elapsed 19465.8s
step  4350000 | reward(last100)   22.80 | eps 0.010 | elapsed 19517.1s
step  4360000 | reward(last100)   22.16 | eps 0.010 | elapsed 19566.5s
step  4370000 | reward(last100)   20.88 | eps 0.010 | elapsed 19615.5s
step  4380000 | reward(last100)   21.41 | eps 0.010 | elapsed 19664.4s
step  4390000 | reward(last100)   21.62 | eps 0.010 | elapsed 19715.0s
step  4400000 | reward(last100)   23.04 | eps 0.010 | elapsed 19766.0s
step  4410000 | reward(last100)   23.60 | eps 0.010 | elapsed 19817.1s
step  4420000 | reward(last100)   23.94 | eps 0.010 | elapsed 19864.6s
step  4430000 | reward(last100)   23.58 | eps 0.010 | elapsed 19910.8s
step  4440000 | reward(last100)   23.54 | eps 0.010 | elapsed 19957.3s
step  4450000 | reward(last100)   22.87 | eps 0.010 | elapsed 20003.6s
step  4460000 | reward(last100)   22.53 | eps 0.010 | elapsed 20050.0s
step  4470000 | reward(last100)   22.87 | eps 0.010 | elapsed 20096.0s
step  4480000 | reward(last100)   22.12 | eps 0.010 | elapsed 20142.3s
step  4490000 | reward(last100)   22.92 | eps 0.010 | elapsed 20188.5s
step  4500000 | reward(last100)   23.04 | eps 0.010 | elapsed 20235.9s
step  4510000 | reward(last100)   21.01 | eps 0.010 | elapsed 20282.6s
step  4520000 | reward(last100)   21.48 | eps 0.010 | elapsed 20329.0s
step  4530000 | reward(last100)   20.73 | eps 0.010 | elapsed 20373.9s
step  4540000 | reward(last100)   21.43 | eps 0.010 | elapsed 20420.4s
step  4550000 | reward(last100)   22.31 | eps 0.010 | elapsed 20467.3s
step  4560000 | reward(last100)   23.18 | eps 0.010 | elapsed 20514.7s
step  4570000 | reward(last100)   23.27 | eps 0.010 | elapsed 20562.2s
step  4580000 | reward(last100)   22.12 | eps 0.010 | elapsed 20606.4s
step  4590000 | reward(last100)   22.09 | eps 0.010 | elapsed 20650.4s
step  4600000 | reward(last100)   21.07 | eps 0.010 | elapsed 20695.1s
step  4610000 | reward(last100)   20.94 | eps 0.010 | elapsed 20739.7s
step  4620000 | reward(last100)   22.12 | eps 0.010 | elapsed 20782.5s
step  4630000 | reward(last100)   22.19 | eps 0.010 | elapsed 20825.6s
step  4640000 | reward(last100)   21.87 | eps 0.010 | elapsed 20867.0s
step  4650000 | reward(last100)   22.54 | eps 0.010 | elapsed 20908.5s
step  4660000 | reward(last100)   23.15 | eps 0.010 | elapsed 20949.8s
step  4670000 | reward(last100)   24.73 | eps 0.010 | elapsed 20991.2s
step  4680000 | reward(last100)   23.67 | eps 0.010 | elapsed 21032.7s
step  4690000 | reward(last100)   23.52 | eps 0.010 | elapsed 21074.0s
step  4700000 | reward(last100)   22.51 | eps 0.010 | elapsed 21115.5s
step  4710000 | reward(last100)   22.38 | eps 0.010 | elapsed 21157.1s
step  4720000 | reward(last100)   23.77 | eps 0.010 | elapsed 21198.9s
step  4730000 | reward(last100)   24.70 | eps 0.010 | elapsed 21240.7s
step  4740000 | reward(last100)   24.87 | eps 0.010 | elapsed 21282.5s
step  4750000 | reward(last100)   25.75 | eps 0.010 | elapsed 21324.1s
step  4760000 | reward(last100)   25.66 | eps 0.010 | elapsed 21365.5s
step  4770000 | reward(last100)   24.34 | eps 0.010 | elapsed 21407.4s
step  4780000 | reward(last100)   23.73 | eps 0.010 | elapsed 21449.2s
step  4790000 | reward(last100)   22.31 | eps 0.010 | elapsed 21491.2s
step  4800000 | reward(last100)   22.61 | eps 0.010 | elapsed 21532.7s
step  4810000 | reward(last100)   22.38 | eps 0.010 | elapsed 21574.4s
step  4820000 | reward(last100)   23.38 | eps 0.010 | elapsed 21615.9s
step  4830000 | reward(last100)   23.71 | eps 0.010 | elapsed 21657.4s
step  4840000 | reward(last100)   23.24 | eps 0.010 | elapsed 21698.8s
step  4850000 | reward(last100)   22.30 | eps 0.010 | elapsed 21740.3s
step  4860000 | reward(last100)   21.61 | eps 0.010 | elapsed 21781.8s
step  4870000 | reward(last100)   22.45 | eps 0.010 | elapsed 21823.2s
step  4880000 | reward(last100)   22.78 | eps 0.010 | elapsed 21864.7s
step  4890000 | reward(last100)   24.35 | eps 0.010 | elapsed 21906.2s
step  4900000 | reward(last100)   24.59 | eps 0.010 | elapsed 21947.7s
step  4910000 | reward(last100)   25.69 | eps 0.010 | elapsed 21989.1s
step  4920000 | reward(last100)   24.93 | eps 0.010 | elapsed 22030.7s
step  4930000 | reward(last100)   25.84 | eps 0.010 | elapsed 22072.1s
step  4940000 | reward(last100)   25.52 | eps 0.010 | elapsed 22113.5s
step  4950000 | reward(last100)   25.27 | eps 0.010 | elapsed 22155.0s
step  4960000 | reward(last100)   24.12 | eps 0.010 | elapsed 22196.6s
step  4970000 | reward(last100)   22.68 | eps 0.010 | elapsed 22238.3s
step  4980000 | reward(last100)   23.23 | eps 0.010 | elapsed 22279.9s
step  4990000 | reward(last100)   23.53 | eps 0.010 | elapsed 22321.6s
step  5000000 | reward(last100)   23.75 | eps 0.010 | elapsed 22363.3s
step  5010000 | reward(last100)   24.81 | eps 0.010 | elapsed 22405.3s
step  5020000 | reward(last100)   22.60 | eps 0.010 | elapsed 22447.2s
step  5030000 | reward(last100)   22.33 | eps 0.010 | elapsed 22488.8s
step  5040000 | reward(last100)   21.88 | eps 0.010 | elapsed 22529.5s
step  5050000 | reward(last100)   21.76 | eps 0.010 | elapsed 22571.2s
step  5060000 | reward(last100)   23.25 | eps 0.010 | elapsed 22612.8s
step  5070000 | reward(last100)   24.01 | eps 0.010 | elapsed 22653.5s
step  5080000 | reward(last100)   24.49 | eps 0.010 | elapsed 22694.3s
step  5090000 | reward(last100)   25.63 | eps 0.010 | elapsed 22735.4s
step  5100000 | reward(last100)   26.52 | eps 0.010 | elapsed 22777.2s
step  5110000 | reward(last100)   26.14 | eps 0.010 | elapsed 22818.7s
step  5120000 | reward(last100)   25.84 | eps 0.010 | elapsed 22860.3s
step  5130000 | reward(last100)   24.67 | eps 0.010 | elapsed 22901.8s
step  5140000 | reward(last100)   22.99 | eps 0.010 | elapsed 22943.4s
step  5150000 | reward(last100)   22.97 | eps 0.010 | elapsed 22984.9s
step  5160000 | reward(last100)   23.03 | eps 0.010 | elapsed 23026.4s
step  5170000 | reward(last100)   23.54 | eps 0.010 | elapsed 23067.8s
step  5180000 | reward(last100)   24.03 | eps 0.010 | elapsed 23109.1s
step  5190000 | reward(last100)   24.33 | eps 0.010 | elapsed 23150.6s
step  5200000 | reward(last100)   25.55 | eps 0.010 | elapsed 23192.0s
step  5210000 | reward(last100)   24.40 | eps 0.010 | elapsed 23233.7s
step  5220000 | reward(last100)   23.84 | eps 0.010 | elapsed 23275.0s
step  5230000 | reward(last100)   22.24 | eps 0.010 | elapsed 23316.5s
step  5240000 | reward(last100)   22.46 | eps 0.010 | elapsed 23357.9s
step  5250000 | reward(last100)   23.11 | eps 0.010 | elapsed 23399.7s
step  5260000 | reward(last100)   23.79 | eps 0.010 | elapsed 23441.4s
step  5270000 | reward(last100)   24.41 | eps 0.010 | elapsed 23483.1s
step  5280000 | reward(last100)   24.79 | eps 0.010 | elapsed 23524.8s
step  5290000 | reward(last100)   23.82 | eps 0.010 | elapsed 23565.5s
step  5300000 | reward(last100)   23.95 | eps 0.010 | elapsed 23607.0s
step  5310000 | reward(last100)   24.54 | eps 0.010 | elapsed 23648.5s
step  5320000 | reward(last100)   23.78 | eps 0.010 | elapsed 23689.7s
step  5330000 | reward(last100)   23.87 | eps 0.010 | elapsed 23730.8s
step  5340000 | reward(last100)   23.99 | eps 0.010 | elapsed 23771.8s
step  5350000 | reward(last100)   23.54 | eps 0.010 | elapsed 23813.0s
step  5360000 | reward(last100)   23.12 | eps 0.010 | elapsed 23854.2s
step  5370000 | reward(last100)   22.89 | eps 0.010 | elapsed 23895.5s
step  5380000 | reward(last100)   22.04 | eps 0.010 | elapsed 23936.8s
step  5390000 | reward(last100)   22.51 | eps 0.010 | elapsed 23978.7s
step  5400000 | reward(last100)   21.47 | eps 0.010 | elapsed 24021.2s
step  5410000 | reward(last100)   22.21 | eps 0.010 | elapsed 24064.1s
step  5420000 | reward(last100)   22.61 | eps 0.010 | elapsed 24106.7s
step  5430000 | reward(last100)   22.85 | eps 0.010 | elapsed 24149.2s
step  5440000 | reward(last100)   24.11 | eps 0.010 | elapsed 24191.5s
step  5450000 | reward(last100)   23.80 | eps 0.010 | elapsed 24233.8s
step  5460000 | reward(last100)   23.43 | eps 0.010 | elapsed 24276.1s
step  5470000 | reward(last100)   23.49 | eps 0.010 | elapsed 24318.4s
step  5480000 | reward(last100)   24.70 | eps 0.010 | elapsed 24360.7s
step  5490000 | reward(last100)   25.56 | eps 0.010 | elapsed 24403.0s
step  5500000 | reward(last100)   25.88 | eps 0.010 | elapsed 24445.3s
step  5510000 | reward(last100)   27.30 | eps 0.010 | elapsed 24487.6s
step  5520000 | reward(last100)   27.15 | eps 0.010 | elapsed 24530.7s
step  5530000 | reward(last100)   25.67 | eps 0.010 | elapsed 24573.6s
step  5540000 | reward(last100)   25.51 | eps 0.010 | elapsed 24616.4s
step  5550000 | reward(last100)   24.33 | eps 0.010 | elapsed 24659.0s
step  5560000 | reward(last100)   23.53 | eps 0.010 | elapsed 24701.4s
step  5570000 | reward(last100)   24.20 | eps 0.010 | elapsed 24743.7s
step  5580000 | reward(last100)   24.90 | eps 0.010 | elapsed 24785.6s
step  5590000 | reward(last100)   23.81 | eps 0.010 | elapsed 24828.1s
step  5600000 | reward(last100)   24.44 | eps 0.010 | elapsed 24870.7s
step  5610000 | reward(last100)   24.54 | eps 0.010 | elapsed 24912.6s
step  5620000 | reward(last100)   24.84 | eps 0.010 | elapsed 24953.8s
step  5630000 | reward(last100)   25.39 | eps 0.010 | elapsed 24995.0s
step  5640000 | reward(last100)   24.33 | eps 0.010 | elapsed 25036.2s
step  5650000 | reward(last100)   22.68 | eps 0.010 | elapsed 25077.3s
step  5660000 | reward(last100)   22.43 | eps 0.010 | elapsed 25118.4s
step  5670000 | reward(last100)   23.43 | eps 0.010 | elapsed 25159.9s
step  5680000 | reward(last100)   24.66 | eps 0.010 | elapsed 25202.6s
step  5690000 | reward(last100)   26.19 | eps 0.010 | elapsed 25245.5s
step  5700000 | reward(last100)   25.35 | eps 0.010 | elapsed 25288.3s
step  5710000 | reward(last100)   25.20 | eps 0.010 | elapsed 25330.8s
step  5720000 | reward(last100)   24.73 | eps 0.010 | elapsed 25373.2s
step  5730000 | reward(last100)   24.10 | eps 0.010 | elapsed 25415.8s
step  5740000 | reward(last100)   24.01 | eps 0.010 | elapsed 25458.5s
step  5750000 | reward(last100)   22.73 | eps 0.010 | elapsed 25501.3s
step  5760000 | reward(last100)   21.51 | eps 0.010 | elapsed 25544.1s
step  5770000 | reward(last100)   22.62 | eps 0.010 | elapsed 25587.0s
step  5780000 | reward(last100)   22.87 | eps 0.010 | elapsed 25628.4s
step  5790000 | reward(last100)   23.94 | eps 0.010 | elapsed 25670.8s
step  5800000 | reward(last100)   24.19 | eps 0.010 | elapsed 25713.4s
step  5810000 | reward(last100)   24.54 | eps 0.010 | elapsed 25756.2s
step  5820000 | reward(last100)   25.98 | eps 0.010 | elapsed 25798.6s
step  5830000 | reward(last100)   24.53 | eps 0.010 | elapsed 25841.3s
step  5840000 | reward(last100)   25.37 | eps 0.010 | elapsed 25883.9s
step  5850000 | reward(last100)   25.71 | eps 0.010 | elapsed 25926.2s
step  5860000 | reward(last100)   24.81 | eps 0.010 | elapsed 25968.8s
step  5870000 | reward(last100)   26.34 | eps 0.010 | elapsed 26010.2s
step  5880000 | reward(last100)   26.60 | eps 0.010 | elapsed 26049.3s
step  5890000 | reward(last100)   27.29 | eps 0.010 | elapsed 26088.9s
step  5900000 | reward(last100)   27.16 | eps 0.010 | elapsed 26127.7s
step  5910000 | reward(last100)   26.50 | eps 0.010 | elapsed 26166.2s
step  5920000 | reward(last100)   27.67 | eps 0.010 | elapsed 26206.4s
step  5930000 | reward(last100)   27.12 | eps 0.010 | elapsed 26248.3s
step  5940000 | reward(last100)   25.00 | eps 0.010 | elapsed 26291.4s
step  5950000 | reward(last100)   24.17 | eps 0.010 | elapsed 26334.8s
step  5960000 | reward(last100)   24.41 | eps 0.010 | elapsed 26377.6s
step  5970000 | reward(last100)   23.19 | eps 0.010 | elapsed 26420.2s
step  5980000 | reward(last100)   24.92 | eps 0.010 | elapsed 26462.7s
step  5990000 | reward(last100)   25.80 | eps 0.010 | elapsed 26505.1s
step  6000000 | reward(last100)   26.07 | eps 0.010 | elapsed 26547.5s
step  6010000 | reward(last100)   26.47 | eps 0.010 | elapsed 26590.4s
step  6020000 | reward(last100)   26.23 | eps 0.010 | elapsed 26632.8s
step  6030000 | reward(last100)   26.65 | eps 0.010 | elapsed 26675.4s
step  6040000 | reward(last100)   26.82 | eps 0.010 | elapsed 26718.3s
step  6050000 | reward(last100)   26.41 | eps 0.010 | elapsed 26760.7s
step  6060000 | reward(last100)   26.72 | eps 0.010 | elapsed 26803.3s
step  6070000 | reward(last100)   26.59 | eps 0.010 | elapsed 26845.8s
step  6080000 | reward(last100)   24.98 | eps 0.010 | elapsed 26887.4s
step  6090000 | reward(last100)   24.60 | eps 0.010 | elapsed 26929.8s
step  6100000 | reward(last100)   23.87 | eps 0.010 | elapsed 26972.0s
step  6110000 | reward(last100)   23.52 | eps 0.010 | elapsed 27016.4s
step  6120000 | reward(last100)   24.71 | eps 0.010 | elapsed 27058.0s
step  6130000 | reward(last100)   25.16 | eps 0.010 | elapsed 27099.5s
step  6140000 | reward(last100)   25.06 | eps 0.010 | elapsed 27140.7s
step  6150000 | reward(last100)   25.60 | eps 0.010 | elapsed 27181.9s
step  6160000 | reward(last100)   25.19 | eps 0.010 | elapsed 27225.0s
step  6170000 | reward(last100)   24.72 | eps 0.010 | elapsed 27267.9s
step  6180000 | reward(last100)   24.97 | eps 0.010 | elapsed 27308.9s
step  6190000 | reward(last100)   25.89 | eps 0.010 | elapsed 27350.1s
step  6200000 | reward(last100)   24.76 | eps 0.010 | elapsed 27388.5s
step  6210000 | reward(last100)   25.93 | eps 0.010 | elapsed 27427.6s
step  6220000 | reward(last100)   24.82 | eps 0.010 | elapsed 27466.0s
step  6230000 | reward(last100)   24.18 | eps 0.010 | elapsed 27504.7s
step  6240000 | reward(last100)   25.58 | eps 0.010 | elapsed 27543.2s
step  6250000 | reward(last100)   24.80 | eps 0.010 | elapsed 27581.9s
step  6260000 | reward(last100)   25.49 | eps 0.010 | elapsed 27620.5s
step  6270000 | reward(last100)   26.06 | eps 0.010 | elapsed 27661.2s
step  6280000 | reward(last100)   25.00 | eps 0.010 | elapsed 27702.3s
step  6290000 | reward(last100)   24.71 | eps 0.010 | elapsed 27743.3s
step  6300000 | reward(last100)   25.38 | eps 0.010 | elapsed 27784.4s
step  6310000 | reward(last100)   24.91 | eps 0.010 | elapsed 27825.6s
step  6320000 | reward(last100)   25.50 | eps 0.010 | elapsed 27867.0s
step  6330000 | reward(last100)   27.88 | eps 0.010 | elapsed 27908.2s
step  6340000 | reward(last100)   26.63 | eps 0.010 | elapsed 27946.3s
step  6350000 | reward(last100)   27.00 | eps 0.010 | elapsed 27987.2s
step  6360000 | reward(last100)   27.02 | eps 0.010 | elapsed 28027.3s
step  6370000 | reward(last100)   26.36 | eps 0.010 | elapsed 28067.5s
step  6380000 | reward(last100)   24.57 | eps 0.010 | elapsed 28107.5s
step  6390000 | reward(last100)   25.02 | eps 0.010 | elapsed 28147.2s
step  6400000 | reward(last100)   25.61 | eps 0.010 | elapsed 28186.3s
step  6410000 | reward(last100)   24.73 | eps 0.010 | elapsed 28223.9s
step  6420000 | reward(last100)   24.96 | eps 0.010 | elapsed 28260.5s
step  6430000 | reward(last100)   24.75 | eps 0.010 | elapsed 28299.2s
step  6440000 | reward(last100)   24.22 | eps 0.010 | elapsed 28338.6s
step  6450000 | reward(last100)   23.77 | eps 0.010 | elapsed 28379.6s
step  6460000 | reward(last100)   23.90 | eps 0.010 | elapsed 28421.2s
step  6470000 | reward(last100)   23.22 | eps 0.010 | elapsed 28462.4s
step  6480000 | reward(last100)   24.63 | eps 0.010 | elapsed 28503.4s
step  6490000 | reward(last100)   24.71 | eps 0.010 | elapsed 28544.3s
step  6500000 | reward(last100)   22.99 | eps 0.010 | elapsed 28585.1s
step  6510000 | reward(last100)   23.41 | eps 0.010 | elapsed 28626.3s
step  6520000 | reward(last100)   22.92 | eps 0.010 | elapsed 28667.3s
step  6530000 | reward(last100)   22.77 | eps 0.010 | elapsed 28708.4s
step  6540000 | reward(last100)   24.29 | eps 0.010 | elapsed 28749.3s
step  6550000 | reward(last100)   25.35 | eps 0.010 | elapsed 28790.2s
step  6560000 | reward(last100)   25.20 | eps 0.010 | elapsed 28831.3s
step  6570000 | reward(last100)   26.89 | eps 0.010 | elapsed 28872.6s
step  6580000 | reward(last100)   27.47 | eps 0.010 | elapsed 28914.1s
step  6590000 | reward(last100)   27.20 | eps 0.010 | elapsed 28955.4s
step  6600000 | reward(last100)   27.47 | eps 0.010 | elapsed 28996.7s
step  6610000 | reward(last100)   27.87 | eps 0.010 | elapsed 29038.4s
step  6620000 | reward(last100)   27.71 | eps 0.010 | elapsed 29079.6s
step  6630000 | reward(last100)   26.89 | eps 0.010 | elapsed 29120.9s
step  6640000 | reward(last100)   27.02 | eps 0.010 | elapsed 29162.2s
step  6650000 | reward(last100)   26.65 | eps 0.010 | elapsed 29203.5s
step  6660000 | reward(last100)   27.25 | eps 0.010 | elapsed 29245.0s
step  6670000 | reward(last100)   27.27 | eps 0.010 | elapsed 29286.8s
step  6680000 | reward(last100)   26.72 | eps 0.010 | elapsed 29328.6s
step  6690000 | reward(last100)   23.98 | eps 0.010 | elapsed 29370.5s
step  6700000 | reward(last100)   23.70 | eps 0.010 | elapsed 29412.2s
step  6710000 | reward(last100)   23.97 | eps 0.010 | elapsed 29453.7s
step  6720000 | reward(last100)   25.63 | eps 0.010 | elapsed 29495.2s
step  6730000 | reward(last100)   27.84 | eps 0.010 | elapsed 29536.6s
step  6740000 | reward(last100)   28.59 | eps 0.010 | elapsed 29578.6s
step  6750000 | reward(last100)   26.28 | eps 0.010 | elapsed 29619.4s
step  6760000 | reward(last100)   25.99 | eps 0.010 | elapsed 29657.8s
step  6770000 | reward(last100)   26.12 | eps 0.010 | elapsed 29696.4s
step  6780000 | reward(last100)   25.69 | eps 0.010 | elapsed 29734.6s
step  6790000 | reward(last100)   27.71 | eps 0.010 | elapsed 29773.3s
step  6800000 | reward(last100)   28.07 | eps 0.010 | elapsed 29815.7s
step  6810000 | reward(last100)   27.71 | eps 0.010 | elapsed 29857.8s
step  6820000 | reward(last100)   27.90 | eps 0.010 | elapsed 29899.2s
step  6830000 | reward(last100)   27.43 | eps 0.010 | elapsed 29940.6s
step  6840000 | reward(last100)   26.26 | eps 0.010 | elapsed 29982.1s
step  6850000 | reward(last100)   25.07 | eps 0.010 | elapsed 30023.7s
step  6860000 | reward(last100)   25.67 | eps 0.010 | elapsed 30064.7s
step  6870000 | reward(last100)   26.26 | eps 0.010 | elapsed 30105.4s
step  6880000 | reward(last100)   25.96 | eps 0.010 | elapsed 30146.2s
step  6890000 | reward(last100)   27.16 | eps 0.010 | elapsed 30187.0s
step  6900000 | reward(last100)   26.96 | eps 0.010 | elapsed 30227.9s
step  6910000 | reward(last100)   26.29 | eps 0.010 | elapsed 30268.7s
step  6920000 | reward(last100)   25.77 | eps 0.010 | elapsed 30309.6s
step  6930000 | reward(last100)   25.41 | eps 0.010 | elapsed 30350.5s
step  6940000 | reward(last100)   26.12 | eps 0.010 | elapsed 30391.4s
step  6950000 | reward(last100)   25.93 | eps 0.010 | elapsed 30432.3s
step  6960000 | reward(last100)   25.49 | eps 0.010 | elapsed 30473.2s
step  6970000 | reward(last100)   25.74 | eps 0.010 | elapsed 30514.1s
step  6980000 | reward(last100)   25.77 | eps 0.010 | elapsed 30555.0s
step  6990000 | reward(last100)   25.99 | eps 0.010 | elapsed 30595.9s
step  7000000 | reward(last100)   26.37 | eps 0.010 | elapsed 30635.2s
step  7010000 | reward(last100)   27.05 | eps 0.010 | elapsed 30676.6s
step  7020000 | reward(last100)   25.94 | eps 0.010 | elapsed 30719.9s
step  7030000 | reward(last100)   26.72 | eps 0.010 | elapsed 30766.2s
step  7040000 | reward(last100)   26.15 | eps 0.010 | elapsed 30813.5s
step  7050000 | reward(last100)   25.68 | eps 0.010 | elapsed 30861.2s
step  7060000 | reward(last100)   24.67 | eps 0.010 | elapsed 30906.6s
step  7070000 | reward(last100)   20.95 | eps 0.010 | elapsed 30949.0s
step  7080000 | reward(last100)   22.78 | eps 0.010 | elapsed 30989.9s
