step     5000 | reward(last100)  0.0103 | eps 0.976 | elapsed    1.6s
step    10000 | reward(last100)  0.0065 | eps 0.953 | elapsed    3.3s
step    15000 | reward(last100)  0.0222 | eps 0.929 | elapsed   16.9s
step    20000 | reward(last100)  0.0244 | eps 0.905 | elapsed   30.0s
step    25000 | reward(last100)  0.0143 | eps 0.881 | elapsed   43.2s
step    30000 | reward(last100)  0.0600 | eps 0.858 | elapsed   56.3s
step    35000 | reward(last100)  0.0352 | eps 0.834 | elapsed   69.1s
step    40000 | reward(last100)  0.0426 | eps 0.810 | elapsed   82.2s
step    45000 | reward(last100)  0.0531 | eps 0.786 | elapsed   95.3s
step    50000 | reward(last100)  0.0489 | eps 0.762 | elapsed  109.0s
step    55000 | reward(last100)  0.0613 | eps 0.739 | elapsed  119.1s
step    60000 | reward(last100)  0.0558 | eps 0.715 | elapsed  127.4s
step    65000 | reward(last100)  0.0507 | eps 0.691 | elapsed  136.2s
step    70000 | reward(last100)  0.0415 | eps 0.667 | elapsed  145.2s
step    75000 | reward(last100)  0.1059 | eps 0.644 | elapsed  155.4s
step    80000 | reward(last100)  0.0286 | eps 0.620 | elapsed  165.0s
step    85000 | reward(last100)  0.0670 | eps 0.596 | elapsed  174.6s
step    90000 | reward(last100)  0.0257 | eps 0.573 | elapsed  187.7s
step    95000 | reward(last100)  0.0480 | eps 0.549 | elapsed  200.7s
step   100000 | reward(last100)  0.0392 | eps 0.525 | elapsed  212.7s
step   105000 | reward(last100)  0.0266 | eps 0.501 | elapsed  221.3s
step   110000 | reward(last100)  0.0272 | eps 0.478 | elapsed  230.7s
step   115000 | reward(last100)  0.0518 | eps 0.454 | elapsed  240.6s
step   120000 | reward(last100)  0.0541 | eps 0.430 | elapsed  252.8s
step   125000 | reward(last100)  0.0880 | eps 0.406 | elapsed  265.6s
step   130000 | reward(last100)  0.1169 | eps 0.383 | elapsed  278.9s
step   135000 | reward(last100)  0.1425 | eps 0.359 | elapsed  291.9s
step   140000 | reward(last100)  0.1323 | eps 0.335 | elapsed  305.4s
step   145000 | reward(last100)  0.1292 | eps 0.311 | elapsed  315.6s
step   150000 | reward(last100)  0.1607 | eps 0.288 | elapsed  325.4s
step   155000 | reward(last100)  0.1271 | eps 0.264 | elapsed  335.8s
step   160000 | reward(last100)  0.0784 | eps 0.240 | elapsed  346.1s
step   165000 | reward(last100)  0.0663 | eps 0.216 | elapsed  356.4s
step   170000 | reward(last100)  0.0255 | eps 0.193 | elapsed  369.7s
step   175000 | reward(last100)  0.0800 | eps 0.169 | elapsed  383.5s
step   180000 | reward(last100)  0.0169 | eps 0.145 | elapsed  396.7s
step   185000 | reward(last100)  0.0489 | eps 0.121 | elapsed  410.1s
step   190000 | reward(last100)  0.0967 | eps 0.098 | elapsed  423.8s
step   195000 | reward(last100)  0.0715 | eps 0.074 | elapsed  437.9s
step   200000 | reward(last100)  0.0609 | eps 0.050 | elapsed  448.5s
step   205000 | reward(last100)  0.0513 | eps 0.050 | elapsed  461.0s
step   210000 | reward(last100)  0.0896 | eps 0.050 | elapsed  473.7s
step   215000 | reward(last100)  0.0379 | eps 0.050 | elapsed  487.1s
step   220000 | reward(last100)  0.0250 | eps 0.050 | elapsed  500.6s
step   225000 | reward(last100)  0.0064 | eps 0.050 | elapsed  514.1s
step   230000 | reward(last100)  0.0830 | eps 0.050 | elapsed  526.8s
step   235000 | reward(last100)  0.0455 | eps 0.050 | elapsed  537.9s
step   240000 | reward(last100)  0.0313 | eps 0.050 | elapsed  549.6s
step   245000 | reward(last100)  0.0017 | eps 0.050 | elapsed  562.9s
step   250000 | reward(last100)  0.0481 | eps 0.050 | elapsed  576.8s
step   255000 | reward(last100)  0.0592 | eps 0.050 | elapsed  589.8s
step   260000 | reward(last100)  0.1285 | eps 0.050 | elapsed  603.9s
step   265000 | reward(last100)  0.0748 | eps 0.050 | elapsed  613.8s
step   270000 | reward(last100)  0.0239 | eps 0.050 | elapsed  625.2s
step   275000 | reward(last100)  0.0858 | eps 0.050 | elapsed  637.0s
step   280000 | reward(last100)  0.1054 | eps 0.050 | elapsed  651.0s
step   285000 | reward(last100)  0.0069 | eps 0.050 | elapsed  666.0s
step   290000 | reward(last100)  0.0338 | eps 0.050 | elapsed  680.2s
step   295000 | reward(last100)  0.0174 | eps 0.050 | elapsed  694.4s
step   300000 | reward(last100)  0.0150 | eps 0.050 | elapsed  708.8s
step   305000 | reward(last100)  0.0378 | eps 0.050 | elapsed  723.3s
step   310000 | reward(last100)  0.3190 | eps 0.050 | elapsed  737.8s
step   315000 | reward(last100)  0.6374 | eps 0.050 | elapsed  753.3s
step   320000 | reward(last100)  0.5128 | eps 0.050 | elapsed  768.5s
step   325000 | reward(last100)  0.1144 | eps 0.050 | elapsed  783.5s
step   330000 | reward(last100)  0.0078 | eps 0.050 | elapsed  798.1s
step   335000 | reward(last100)  0.0195 | eps 0.050 | elapsed  812.5s
step   340000 | reward(last100)  0.0138 | eps 0.050 | elapsed  827.2s
step   345000 | reward(last100)  0.0000 | eps 0.050 | elapsed  841.2s
step   350000 | reward(last100)  0.0136 | eps 0.050 | elapsed  855.8s
step   355000 | reward(last100)  0.0090 | eps 0.050 | elapsed  867.9s
step   360000 | reward(last100)  0.0000 | eps 0.050 | elapsed  880.4s
