step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    4.2s
step   370000 | reward(last100)  0.0380 | sigma 0.0230 | elapsed 1311.8s
step   375000 | reward(last100)  0.0433 | sigma 0.0229 | elapsed 1330.6s
step   380000 | reward(last100)  0.0758 | sigma 0.0228 | elapsed 1349.8s
step   385000 | reward(last100)  0.0758 | sigma 0.0227 | elapsed 1368.9s
step   390000 | reward(last100)  0.0811 | sigma 0.0225 | elapsed 1388.2s
step   395000 | reward(last100)  0.1261 | sigma 0.0224 | elapsed 1407.5s
step   400000 | reward(last100)  0.1799 | sigma 0.0223 | elapsed 1422.0s
step   405000 | reward(last100)  0.1903 | sigma 0.0222 | elapsed 1441.8s
step   410000 | reward(last100)  0.1835 | sigma 0.0220 | elapsed 1460.6s
step   415000 | reward(last100)  0.2026 | sigma 0.0220 | elapsed 1477.6s
step   420000 | reward(last100)  0.1792 | sigma 0.0219 | elapsed 1492.5s
step   425000 | reward(last100)  0.1518 | sigma 0.0219 | elapsed 1507.4s
step   430000 | reward(last100)  0.0818 | sigma 0.0218 | elapsed 1520.6s
step   435000 | reward(last100)  0.0695 | sigma 0.0218 | elapsed 1538.3s
step   440000 | reward(last100)  0.0453 | sigma 0.0218 | elapsed 1556.0s
step   445000 | reward(last100)  0.0261 | sigma 0.0218 | elapsed 1575.0s
step   450000 | reward(last100)  0.0160 | sigma 0.0217 | elapsed 1594.0s
step   455000 | reward(last100)  0.0352 | sigma 0.0217 | elapsed 1610.2s
step   460000 | reward(last100)  0.0596 | sigma 0.0217 | elapsed 1626.4s
step   465000 | reward(last100)  0.0804 | sigma 0.0217 | elapsed 1644.2s
step   470000 | reward(last100)  0.0948 | sigma 0.0217 | elapsed 1663.7s
step   475000 | reward(last100)  0.0948 | sigma 0.0217 | elapsed 1683.2s
step   480000 | reward(last100)  0.1258 | sigma 0.0217 | elapsed 1702.4s
step   485000 | reward(last100)  0.1281 | sigma 0.0217 | elapsed 1721.0s
step   490000 | reward(last100)  0.1252 | sigma 0.0217 | elapsed 1740.3s
step   495000 | reward(last100)  0.1339 | sigma 0.0217 | elapsed 1759.7s
step   500000 | reward(last100)  0.1816 | sigma 0.0217 | elapsed 1778.9s
step   505000 | reward(last100)  0.2166 | sigma 0.0217 | elapsed 1794.1s
step   510000 | reward(last100)  0.2430 | sigma 0.0217 | elapsed 1810.4s
step   515000 | reward(last100)  0.3921 | sigma 0.0216 | elapsed 1826.4s
step   520000 | reward(last100)  0.4700 | sigma 0.0217 | elapsed 1842.7s
step   525000 | reward(last100)  0.5334 | sigma 0.0217 | elapsed 1861.9s
step   530000 | reward(last100)  0.5050 | sigma 0.0217 | elapsed 1879.6s
step   535000 | reward(last100)  0.5091 | sigma 0.0217 | elapsed 1897.6s
step   540000 | reward(last100)  0.5789 | sigma 0.0217 | elapsed 1915.7s
step   545000 | reward(last100)  0.5761 | sigma 0.0217 | elapsed 1933.2s
step   550000 | reward(last100)  0.5318 | sigma 0.0217 | elapsed 1951.3s
step   555000 | reward(last100)  0.4793 | sigma 0.0217 | elapsed 1970.6s
step   560000 | reward(last100)  0.4068 | sigma 0.0217 | elapsed 1988.5s
step   565000 | reward(last100)  0.3478 | sigma 0.0217 | elapsed 2007.5s
step   570000 | reward(last100)  0.3326 | sigma 0.0217 | elapsed 2024.7s
step   575000 | reward(last100)  0.3022 | sigma 0.0216 | elapsed 2041.9s
step   580000 | reward(last100)  0.2862 | sigma 0.0216 | elapsed 2058.0s
step   585000 | reward(last100)  0.2876 | sigma 0.0216 | elapsed 2072.5s
step   590000 | reward(last100)  0.2523 | sigma 0.0216 | elapsed 2087.1s
step   595000 | reward(last100)  0.2473 | sigma 0.0216 | elapsed 2101.7s
step   600000 | reward(last100)  0.2860 | sigma 0.0216 | elapsed 2119.3s
step   605000 | reward(last100)  0.2810 | sigma 0.0216 | elapsed 2134.4s
step   610000 | reward(last100)  0.2946 | sigma 0.0216 | elapsed 2149.1s
step   615000 | reward(last100)  0.3310 | sigma 0.0216 | elapsed 2167.1s
step   620000 | reward(last100)  0.3447 | sigma 0.0216 | elapsed 2187.8s
step   625000 | reward(last100)  0.3400 | sigma 0.0216 | elapsed 2207.5s
step   630000 | reward(last100)  0.3461 | sigma 0.0215 | elapsed 2223.1s
step   635000 | reward(last100)  0.3428 | sigma 0.0215 | elapsed 2243.1s
step   640000 | reward(last100)  0.3143 | sigma 0.0215 | elapsed 2264.7s
step   645000 | reward(last100)  0.2734 | sigma 0.0215 | elapsed 2285.7s
step   650000 | reward(last100)  0.4097 | sigma 0.0215 | elapsed 2306.7s
step   655000 | reward(last100)  0.5361 | sigma 0.0216 | elapsed 2324.1s
step   660000 | reward(last100)  0.7059 | sigma 0.0216 | elapsed 2341.3s
step   665000 | reward(last100)  0.7062 | sigma 0.0216 | elapsed 2358.6s
step   670000 | reward(last100)  0.6958 | sigma 0.0216 | elapsed 2375.0s
step   675000 | reward(last100)  0.9141 | sigma 0.0216 | elapsed 2391.7s
step   680000 | reward(last100)  0.9050 | sigma 0.0216 | elapsed 2408.4s
step   685000 | reward(last100)  0.9430 | sigma 0.0216 | elapsed 2425.9s
step   690000 | reward(last100)  0.9597 | sigma 0.0216 | elapsed 2442.9s
step   695000 | reward(last100)  0.9053 | sigma 0.0216 | elapsed 2458.9s
step   700000 | reward(last100)  0.9089 | sigma 0.0216 | elapsed 2473.8s
step   705000 | reward(last100)  0.8663 | sigma 0.0216 | elapsed 2489.7s
step   710000 | reward(last100)  0.8513 | sigma 0.0215 | elapsed 2504.7s
step   715000 | reward(last100)  0.9015 | sigma 0.0216 | elapsed 2519.9s
step   720000 | reward(last100)  0.9222 | sigma 0.0215 | elapsed 2538.0s
step   725000 | reward(last100)  0.9517 | sigma 0.0215 | elapsed 2554.9s
step   730000 | reward(last100)  0.9539 | sigma 0.0215 | elapsed 2572.4s
step   735000 | reward(last100)  0.9533 | sigma 0.0215 | elapsed 2590.3s
step   740000 | reward(last100)  0.9472 | sigma 0.0215 | elapsed 2607.8s
step   745000 | reward(last100)  0.9300 | sigma 0.0215 | elapsed 2625.9s
step   750000 | reward(last100)  0.9525 | sigma 0.0215 | elapsed 2646.6s
step   755000 | reward(last100)  0.9077 | sigma 0.0215 | elapsed 2663.8s
step   760000 | reward(last100)  0.9652 | sigma 0.0215 | elapsed 2686.8s
step   765000 | reward(last100)  0.9666 | sigma 0.0215 | elapsed 2708.7s
step   770000 | reward(last100)  0.9680 | sigma 0.0215 | elapsed 2730.7s
step   775000 | reward(last100)  0.9666 | sigma 0.0215 | elapsed 2752.7s
step   780000 | reward(last100)  0.9674 | sigma 0.0215 | elapsed 2774.7s
step   785000 | reward(last100)  0.9324 | sigma 0.0215 | elapsed 2794.3s
step   790000 | reward(last100)  0.9651 | sigma 0.0215 | elapsed 2811.4s
step   795000 | reward(last100)  0.9675 | sigma 0.0215 | elapsed 2830.8s
step   800000 | reward(last100)  0.9670 | sigma 0.0215 | elapsed 2848.1s
step   805000 | reward(last100)  0.9454 | sigma 0.0215 | elapsed 2866.8s
step   810000 | reward(last100)  0.9672 | sigma 0.0215 | elapsed 2882.9s
step   815000 | reward(last100)  0.9621 | sigma 0.0215 | elapsed 2898.4s
step   820000 | reward(last100)  0.9667 | sigma 0.0215 | elapsed 2915.0s
step   825000 | reward(last100)  0.9686 | sigma 0.0215 | elapsed 2933.0s
step   830000 | reward(last100)  0.9664 | sigma 0.0215 | elapsed 2950.0s
step   835000 | reward(last100)  0.9678 | sigma 0.0215 | elapsed 2965.7s
step   840000 | reward(last100)  0.9653 | sigma 0.0215 | elapsed 2981.6s
step   845000 | reward(last100)  0.9685 | sigma 0.0215 | elapsed 2998.2s
step   850000 | reward(last100)  0.9672 | sigma 0.0215 | elapsed 3015.3s
step   855000 | reward(last100)  0.9683 | sigma 0.0215 | elapsed 3033.0s
step   860000 | reward(last100)  0.9659 | sigma 0.0215 | elapsed 3048.4s
step   865000 | reward(last100)  0.9674 | sigma 0.0215 | elapsed 3063.8s
step   870000 | reward(last100)  0.9676 | sigma 0.0215 | elapsed 3079.3s
step   875000 | reward(last100)  0.9679 | sigma 0.0215 | elapsed 3096.1s
step   880000 | reward(last100)  0.9664 | sigma 0.0215 | elapsed 3113.6s
step   885000 | reward(last100)  0.9643 | sigma 0.0215 | elapsed 3131.1s
step   890000 | reward(last100)  0.9687 | sigma 0.0215 | elapsed 3148.3s
step   895000 | reward(last100)  0.9673 | sigma 0.0215 | elapsed 3165.9s
step   900000 | reward(last100)  0.9673 | sigma 0.0215 | elapsed 3183.2s
step   905000 | reward(last100)  0.9678 | sigma 0.0215 | elapsed 3200.9s
step   910000 | reward(last100)  0.9678 | sigma 0.0215 | elapsed 3218.3s
step   915000 | reward(last100)  0.9685 | sigma 0.0215 | elapsed 3235.7s
step   920000 | reward(last100)  0.9674 | sigma 0.0215 | elapsed 3252.6s
step   925000 | reward(last100)  0.9683 | sigma 0.0215 | elapsed 3268.2s
step   930000 | reward(last100)  0.9672 | sigma 0.0215 | elapsed 3283.8s
step   935000 | reward(last100)  0.9670 | sigma 0.0216 | elapsed 3302.5s
step   940000 | reward(last100)  0.9695 | sigma 0.0215 | elapsed 3325.1s
step   945000 | reward(last100)  0.9680 | sigma 0.0215 | elapsed 3347.9s
step   950000 | reward(last100)  0.9695 | sigma 0.0215 | elapsed 3371.1s
step   955000 | reward(last100)  0.9673 | sigma 0.0216 | elapsed 3387.1s
step   960000 | reward(last100)  0.9690 | sigma 0.0215 | elapsed 3402.8s
step   965000 | reward(last100)  0.9696 | sigma 0.0216 | elapsed 3418.5s
step   970000 | reward(last100)  0.9679 | sigma 0.0216 | elapsed 3434.5s
step   975000 | reward(last100)  0.9684 | sigma 0.0216 | elapsed 3450.3s
step   980000 | reward(last100)  0.9675 | sigma 0.0216 | elapsed 3472.7s
step   985000 | reward(last100)  0.9684 | sigma 0.0216 | elapsed 3495.5s
step   990000 | reward(last100)  0.9682 | sigma 0.0216 | elapsed 3517.5s
step   995000 | reward(last100)  0.9689 | sigma 0.0216 | elapsed 3533.8s
step  1000000 | reward(last100)  0.9682 | sigma 0.0216 | elapsed 3549.8s
step  1005000 | reward(last100)  0.9679 | sigma 0.0216 | elapsed 3566.0s
step  1010000 | reward(last100)  0.9682 | sigma 0.0216 | elapsed 3581.9s
step  1015000 | reward(last100)  0.9694 | sigma 0.0216 | elapsed 3598.1s
step  1020000 | reward(last100)  0.9689 | sigma 0.0216 | elapsed 3615.2s
step  1025000 | reward(last100)  0.9663 | sigma 0.0216 | elapsed 3635.5s
step  1030000 | reward(last100)  0.9677 | sigma 0.0216 | elapsed 3656.0s
step  1035000 | reward(last100)  0.9684 | sigma 0.0216 | elapsed 3674.3s
step  1040000 | reward(last100)  0.9673 | sigma 0.0215 | elapsed 3691.5s
step  1045000 | reward(last100)  0.9666 | sigma 0.0216 | elapsed 3709.3s
step  1050000 | reward(last100)  0.9683 | sigma 0.0216 | elapsed 3727.0s
step  1055000 | reward(last100)  0.9691 | sigma 0.0216 | elapsed 3743.3s
step  1060000 | reward(last100)  0.9672 | sigma 0.0216 | elapsed 3761.1s
step  1065000 | reward(last100)  0.9678 | sigma 0.0216 | elapsed 3783.2s
step  1070000 | reward(last100)  0.9686 | sigma 0.0216 | elapsed 3806.4s
step  1075000 | reward(last100)  0.9685 | sigma 0.0216 | elapsed 3829.6s
step  1080000 | reward(last100)  0.9678 | sigma 0.0216 | elapsed 3849.6s
step  1085000 | reward(last100)  0.9661 | sigma 0.0216 | elapsed 3865.5s
step  1090000 | reward(last100)  0.9680 | sigma 0.0216 | elapsed 3881.3s
step  1095000 | reward(last100)  0.9675 | sigma 0.0216 | elapsed 3898.7s
step  1100000 | reward(last100)  0.9695 | sigma 0.0216 | elapsed 3917.7s
step  1105000 | reward(last100)  0.9690 | sigma 0.0216 | elapsed 3934.6s
step  1110000 | reward(last100)  0.9678 | sigma 0.0216 | elapsed 3950.7s
step  1115000 | reward(last100)  0.9692 | sigma 0.0216 | elapsed 3966.6s
step  1120000 | reward(last100)  0.9698 | sigma 0.0216 | elapsed 3982.5s
step  1125000 | reward(last100)  0.9685 | sigma 0.0216 | elapsed 3998.4s
step  1130000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 4014.3s
step  1135000 | reward(last100)  0.9668 | sigma 0.0216 | elapsed 4030.2s
step  1140000 | reward(last100)  0.9677 | sigma 0.0216 | elapsed 4046.0s
step  1145000 | reward(last100)  0.9665 | sigma 0.0216 | elapsed 4061.9s
step  1150000 | reward(last100)  0.9686 | sigma 0.0216 | elapsed 4077.8s
step  1155000 | reward(last100)  0.9690 | sigma 0.0216 | elapsed 4094.5s
step  1160000 | reward(last100)  0.9685 | sigma 0.0216 | elapsed 4110.7s
step  1165000 | reward(last100)  0.9678 | sigma 0.0216 | elapsed 4126.7s
step  1170000 | reward(last100)  0.9679 | sigma 0.0216 | elapsed 4142.8s
step  1175000 | reward(last100)  0.9673 | sigma 0.0216 | elapsed 4158.8s
step  1180000 | reward(last100)  0.9673 | sigma 0.0216 | elapsed 4176.4s
step  1185000 | reward(last100)  0.9679 | sigma 0.0216 | elapsed 4195.1s
step  1190000 | reward(last100)  0.9689 | sigma 0.0216 | elapsed 4213.5s
step  1195000 | reward(last100)  0.9684 | sigma 0.0216 | elapsed 4231.9s
step  1200000 | reward(last100)  0.9682 | sigma 0.0216 | elapsed 4249.9s
step  1205000 | reward(last100)  0.9689 | sigma 0.0216 | elapsed 4269.9s
step  1210000 | reward(last100)  0.9687 | sigma 0.0216 | elapsed 4286.1s
step  1215000 | reward(last100)  0.9684 | sigma 0.0216 | elapsed 4302.9s
step  1220000 | reward(last100)  0.9683 | sigma 0.0216 | elapsed 4320.9s
step  1225000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 4338.7s
step  1230000 | reward(last100)  0.9699 | sigma 0.0216 | elapsed 4355.8s
step  1235000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 4375.8s
step  1240000 | reward(last100)  0.9680 | sigma 0.0216 | elapsed 4395.7s
step  1245000 | reward(last100)  0.9682 | sigma 0.0216 | elapsed 4413.2s
step  1250000 | reward(last100)  0.9693 | sigma 0.0216 | elapsed 4432.9s
step  1255000 | reward(last100)  0.9693 | sigma 0.0216 | elapsed 4449.8s
step  1260000 | reward(last100)  0.9671 | sigma 0.0216 | elapsed 4467.2s
step  1265000 | reward(last100)  0.9686 | sigma 0.0216 | elapsed 4485.0s
step  1270000 | reward(last100)  0.9690 | sigma 0.0216 | elapsed 4502.7s
step  1275000 | reward(last100)  0.9695 | sigma 0.0216 | elapsed 4520.5s
step  1280000 | reward(last100)  0.9642 | sigma 0.0216 | elapsed 4538.7s
step  1285000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 4556.6s
step  1290000 | reward(last100)  0.9674 | sigma 0.0217 | elapsed 4574.5s
step  1295000 | reward(last100)  0.9674 | sigma 0.0217 | elapsed 4593.0s
step  1300000 | reward(last100)  0.9681 | sigma 0.0217 | elapsed 4609.0s
step  1305000 | reward(last100)  0.9688 | sigma 0.0217 | elapsed 4625.5s
step  1310000 | reward(last100)  0.9692 | sigma 0.0217 | elapsed 4641.5s
step  1315000 | reward(last100)  0.9674 | sigma 0.0217 | elapsed 4657.4s
step  1320000 | reward(last100)  0.9671 | sigma 0.0216 | elapsed 4673.4s
step  1325000 | reward(last100)  0.9693 | sigma 0.0216 | elapsed 4689.3s
step  1330000 | reward(last100)  0.9690 | sigma 0.0216 | elapsed 4705.3s
step  1335000 | reward(last100)  0.9686 | sigma 0.0216 | elapsed 4721.2s
step  1340000 | reward(last100)  0.9691 | sigma 0.0216 | elapsed 4737.1s
step  1345000 | reward(last100)  0.9698 | sigma 0.0216 | elapsed 4752.8s
step  1350000 | reward(last100)  0.9678 | sigma 0.0216 | elapsed 4768.7s
step  1355000 | reward(last100)  0.9690 | sigma 0.0216 | elapsed 4786.5s
step  1360000 | reward(last100)  0.9666 | sigma 0.0216 | elapsed 4804.4s
step  1365000 | reward(last100)  0.9700 | sigma 0.0216 | elapsed 4822.3s
step  1370000 | reward(last100)  0.9686 | sigma 0.0216 | elapsed 4839.6s
step  1375000 | reward(last100)  0.9693 | sigma 0.0216 | elapsed 4855.7s
step  1380000 | reward(last100)  0.9685 | sigma 0.0216 | elapsed 4873.0s
step  1385000 | reward(last100)  0.9687 | sigma 0.0216 | elapsed 4890.4s
step  1390000 | reward(last100)  0.9693 | sigma 0.0216 | elapsed 4906.5s
step  1395000 | reward(last100)  0.9691 | sigma 0.0216 | elapsed 4922.5s
step  1400000 | reward(last100)  0.9680 | sigma 0.0216 | elapsed 4939.5s
step  1405000 | reward(last100)  0.9680 | sigma 0.0216 | elapsed 4961.4s
step  1410000 | reward(last100)  0.9665 | sigma 0.0216 | elapsed 4983.3s
step  1415000 | reward(last100)  0.9683 | sigma 0.0216 | elapsed 5002.8s
step  1420000 | reward(last100)  0.9692 | sigma 0.0216 | elapsed 5020.5s
step  1425000 | reward(last100)  0.9686 | sigma 0.0216 | elapsed 5038.4s
step  1430000 | reward(last100)  0.9683 | sigma 0.0216 | elapsed 5057.6s
step  1435000 | reward(last100)  0.9669 | sigma 0.0216 | elapsed 5077.3s
step  1440000 | reward(last100)  0.9693 | sigma 0.0216 | elapsed 5094.8s
step  1445000 | reward(last100)  0.9677 | sigma 0.0216 | elapsed 5112.5s
step  1450000 | reward(last100)  0.9684 | sigma 0.0216 | elapsed 5130.3s
step  1455000 | reward(last100)  0.9674 | sigma 0.0216 | elapsed 5152.8s
step  1460000 | reward(last100)  0.9676 | sigma 0.0216 | elapsed 5175.1s
step  1465000 | reward(last100)  0.9687 | sigma 0.0216 | elapsed 5197.4s
step  1470000 | reward(last100)  0.9700 | sigma 0.0216 | elapsed 5219.6s
step  1475000 | reward(last100)  0.9683 | sigma 0.0216 | elapsed 5235.6s
step  1480000 | reward(last100)  0.9679 | sigma 0.0216 | elapsed 5251.5s
step  1485000 | reward(last100)  0.9685 | sigma 0.0216 | elapsed 5270.5s
step  1490000 | reward(last100)  0.9695 | sigma 0.0216 | elapsed 5290.6s
step  1495000 | reward(last100)  0.9686 | sigma 0.0217 | elapsed 5309.1s
step  1500000 | reward(last100)  0.9694 | sigma 0.0217 | elapsed 5324.9s
step  1505000 | reward(last100)  0.9678 | sigma 0.0217 | elapsed 5341.1s
step  1510000 | reward(last100)  0.9678 | sigma 0.0217 | elapsed 5356.9s
step  1515000 | reward(last100)  0.9684 | sigma 0.0217 | elapsed 5372.8s
step  1520000 | reward(last100)  0.9662 | sigma 0.0216 | elapsed 5388.6s
step  1525000 | reward(last100)  0.9677 | sigma 0.0217 | elapsed 5404.3s
step  1530000 | reward(last100)  0.9672 | sigma 0.0217 | elapsed 5420.2s
step  1535000 | reward(last100)  0.9686 | sigma 0.0217 | elapsed 5436.0s
step  1540000 | reward(last100)  0.9681 | sigma 0.0216 | elapsed 5451.8s
step  1545000 | reward(last100)  0.9686 | sigma 0.0216 | elapsed 5467.6s
step  1550000 | reward(last100)  0.9679 | sigma 0.0216 | elapsed 5483.3s
step  1555000 | reward(last100)  0.9675 | sigma 0.0217 | elapsed 5501.0s
step  1560000 | reward(last100)  0.9672 | sigma 0.0217 | elapsed 5518.5s
step  1565000 | reward(last100)  0.9687 | sigma 0.0216 | elapsed 5536.0s
step  1570000 | reward(last100)  0.9693 | sigma 0.0216 | elapsed 5553.1s
step  1575000 | reward(last100)  0.9692 | sigma 0.0216 | elapsed 5569.1s
step  1580000 | reward(last100)  0.9678 | sigma 0.0216 | elapsed 5585.4s
step  1585000 | reward(last100)  0.9671 | sigma 0.0216 | elapsed 5601.4s
step  1590000 | reward(last100)  0.9680 | sigma 0.0216 | elapsed 5617.3s
step  1595000 | reward(last100)  0.9690 | sigma 0.0217 | elapsed 5633.3s
step  1600000 | reward(last100)  0.9686 | sigma 0.0217 | elapsed 5649.2s
step  1605000 | reward(last100)  0.9689 | sigma 0.0216 | elapsed 5665.4s
step  1610000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 5681.3s
step  1615000 | reward(last100)  0.9689 | sigma 0.0216 | elapsed 5697.2s
step  1620000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 5713.2s
step  1625000 | reward(last100)  0.9677 | sigma 0.0216 | elapsed 5729.1s
step  1630000 | reward(last100)  0.9677 | sigma 0.0216 | elapsed 5745.0s
step  1635000 | reward(last100)  0.9690 | sigma 0.0216 | elapsed 5761.0s
step  1640000 | reward(last100)  0.9686 | sigma 0.0216 | elapsed 5776.9s
step  1645000 | reward(last100)  0.9686 | sigma 0.0216 | elapsed 5792.9s
step  1650000 | reward(last100)  0.9675 | sigma 0.0217 | elapsed 5808.9s
step  1655000 | reward(last100)  0.9688 | sigma 0.0217 | elapsed 5825.1s
step  1660000 | reward(last100)  0.9685 | sigma 0.0217 | elapsed 5841.1s
step  1665000 | reward(last100)  0.9689 | sigma 0.0217 | elapsed 5857.1s
step  1670000 | reward(last100)  0.9681 | sigma 0.0216 | elapsed 5873.2s
step  1675000 | reward(last100)  0.9681 | sigma 0.0217 | elapsed 5889.9s
step  1680000 | reward(last100)  0.9687 | sigma 0.0216 | elapsed 5906.1s
step  1685000 | reward(last100)  0.9700 | sigma 0.0216 | elapsed 5922.0s
step  1690000 | reward(last100)  0.9685 | sigma 0.0216 | elapsed 5938.0s
step  1695000 | reward(last100)  0.9672 | sigma 0.0216 | elapsed 5953.9s
step  1700000 | reward(last100)  0.9674 | sigma 0.0217 | elapsed 5970.1s
step  1705000 | reward(last100)  0.9690 | sigma 0.0216 | elapsed 5986.6s
step  1710000 | reward(last100)  0.9696 | sigma 0.0216 | elapsed 6002.7s
step  1715000 | reward(last100)  0.9677 | sigma 0.0216 | elapsed 6019.3s
step  1720000 | reward(last100)  0.9679 | sigma 0.0216 | elapsed 6035.4s
step  1725000 | reward(last100)  0.9687 | sigma 0.0216 | elapsed 6052.0s
step  1730000 | reward(last100)  0.9690 | sigma 0.0216 | elapsed 6069.8s
