step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    5.4s
step   230000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed  901.2s
step   235000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed  922.7s
step   240000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed  945.1s
step   245000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed  966.6s
step   250000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed  988.6s
step   255000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1011.6s
step   260000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1033.9s
step   265000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1056.8s
step   270000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1080.4s
step   275000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1103.1s
step   280000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1126.5s
step   285000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1149.8s
step   290000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1171.8s
step   295000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1194.3s
step   300000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1214.6s
step   305000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1237.5s
step   310000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1259.7s
step   315000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1282.9s
step   320000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1305.8s
step   325000 | reward(last100)  0.0000 | sigma 0.0244 | elapsed 1329.0s
step   330000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1350.4s
step   335000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1368.1s
step   340000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1388.1s
step   345000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1405.2s
step   350000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1423.9s
step   355000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1444.2s
step   360000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1462.8s
step   365000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1478.6s
step   370000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1496.1s
step   375000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1512.5s
step   380000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1528.5s
step   385000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1546.2s
step   390000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1564.0s
step   395000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1582.7s
step   400000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1601.2s
step   405000 | reward(last100)  0.0000 | sigma 0.0243 | elapsed 1618.4s
step   410000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 1634.6s
step   415000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 1657.6s
step   420000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 1680.4s
step   425000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 1702.8s
step   430000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 1724.5s
step   435000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 1747.0s
step   440000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 1769.4s
step   445000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 1788.6s
step   450000 | reward(last100)  0.0000 | sigma 0.0242 | elapsed 1804.5s
step   455000 | reward(last100)  0.0031 | sigma 0.0242 | elapsed 1823.5s
step   460000 | reward(last100)  0.0146 | sigma 0.0242 | elapsed 1841.1s
step   465000 | reward(last100)  0.0146 | sigma 0.0243 | elapsed 1859.0s
step   470000 | reward(last100)  0.0261 | sigma 0.0243 | elapsed 1876.7s
step   475000 | reward(last100)  0.0261 | sigma 0.0240 | elapsed 1900.8s
step   480000 | reward(last100)  0.0261 | sigma 0.0236 | elapsed 1924.3s
step   485000 | reward(last100)  0.0261 | sigma 0.0232 | elapsed 1942.0s
step   490000 | reward(last100)  0.0229 | sigma 0.0229 | elapsed 1960.2s
step   495000 | reward(last100)  0.0114 | sigma 0.0227 | elapsed 1981.0s
step   500000 | reward(last100)  0.0114 | sigma 0.0226 | elapsed 2001.4s
step   505000 | reward(last100)  0.0086 | sigma 0.0224 | elapsed 2020.8s
step   510000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2041.2s
step   515000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 2061.1s
step   520000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2079.2s
step   525000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 2096.0s
step   530000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 2113.1s
step   535000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 2130.2s
step   540000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 2147.4s
step   545000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2164.6s
step   550000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2181.2s
step   555000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2199.0s
step   560000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2215.6s
step   565000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2231.6s
step   570000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2246.3s
step   575000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2261.4s
step   580000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2276.9s
step   585000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2291.8s
step   590000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2306.9s
step   595000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2322.5s
step   600000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2339.0s
step   605000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2356.2s
step   610000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2373.1s
step   615000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2390.0s
step   620000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2407.2s
step   625000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2424.0s
step   630000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2442.1s
step   635000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2457.5s
step   640000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2472.9s
step   645000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2489.2s
step   650000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2507.0s
step   655000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2525.0s
step   660000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2542.0s
step   665000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2558.9s
step   670000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2575.3s
step   675000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2592.0s
step   680000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2609.7s
step   685000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2627.4s
step   690000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2644.6s
step   695000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2661.2s
step   700000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2677.9s
step   705000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2701.4s
step   710000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2720.6s
step   715000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2740.2s
step   720000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2757.7s
step   725000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2774.7s
step   730000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2792.5s
step   735000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2810.6s
step   740000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2829.6s
step   745000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2848.7s
step   750000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2867.8s
step   755000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2887.7s
step   760000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2907.4s
step   765000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2930.7s
step   770000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2953.1s
step   775000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2974.5s
step   780000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2996.7s
step   785000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3019.4s
step   790000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3040.6s
step   795000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3060.5s
step   800000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3080.9s
step   805000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3100.6s
step   810000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3119.3s
step   815000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3137.8s
step   820000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3158.9s
step   825000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3180.2s
step   830000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3202.1s
step   835000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3224.0s
step   840000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3244.7s
step   845000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3263.7s
step   850000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3282.2s
step   855000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3303.5s
step   860000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3323.2s
step   865000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3343.5s
step   870000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3363.8s
step   875000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 3382.4s
step   880000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 3400.7s
step   885000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 3419.3s
step   890000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 3438.0s
step   895000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 3456.6s
step   900000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 3474.3s
step   905000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 3491.6s
step   910000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 3509.2s
step   915000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 3530.0s
step   920000 | reward(last100)  0.0204 | sigma 0.0217 | elapsed 3550.8s
step   925000 | reward(last100)  0.0285 | sigma 0.0219 | elapsed 3571.5s
step   930000 | reward(last100)  0.0285 | sigma 0.0218 | elapsed 3590.0s
step   935000 | reward(last100)  0.0285 | sigma 0.0215 | elapsed 3605.2s
step   940000 | reward(last100)  0.0285 | sigma 0.0213 | elapsed 3620.2s
step   945000 | reward(last100)  0.0285 | sigma 0.0211 | elapsed 3636.2s
step   950000 | reward(last100)  0.0285 | sigma 0.0209 | elapsed 3654.6s
step   955000 | reward(last100)  0.0221 | sigma 0.0207 | elapsed 3670.9s
step   960000 | reward(last100)  0.0000 | sigma 0.0206 | elapsed 3687.0s
step   965000 | reward(last100)  0.0000 | sigma 0.0205 | elapsed 3703.1s
step   970000 | reward(last100)  0.0000 | sigma 0.0204 | elapsed 3719.2s
step   975000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 3735.3s
step   980000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 3752.4s
step   985000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 3772.1s
step   990000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 3791.4s
step   995000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 3810.8s
step  1000000 | reward(last100)  0.0000 | sigma 0.0200 | elapsed 3830.3s
step  1005000 | reward(last100)  0.0000 | sigma 0.0200 | elapsed 3847.0s
step  1010000 | reward(last100)  0.0000 | sigma 0.0200 | elapsed 3862.1s
step  1015000 | reward(last100)  0.0000 | sigma 0.0200 | elapsed 3877.2s
step  1020000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 3892.3s
step  1025000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 3908.2s
step  1030000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 3927.9s
step  1035000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 3947.6s
step  1040000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 3967.2s
step  1045000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 3982.8s
step  1050000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 3998.0s
step  1055000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4013.6s
step  1060000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4028.9s
step  1065000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4044.7s
step  1070000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4060.7s
step  1075000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4076.4s
step  1080000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4093.7s
step  1085000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4110.4s
step  1090000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4130.3s
step  1095000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4147.0s
step  1100000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4163.9s
step  1105000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4179.9s
step  1110000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4196.0s
step  1115000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4211.8s
step  1120000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4228.0s
step  1125000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4247.0s
step  1130000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4263.3s
step  1135000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4280.5s
step  1140000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4297.0s
step  1145000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4314.4s
step  1150000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4331.4s
step  1155000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4355.5s
step  1160000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4379.3s
step  1165000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4401.5s
step  1170000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 4420.2s
step  1175000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4437.3s
step  1180000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4453.9s
step  1185000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4470.5s
step  1190000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4487.0s
step  1195000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4503.5s
step  1200000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4520.3s
step  1205000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4539.0s
step  1210000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4556.2s
step  1215000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4573.9s
step  1220000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4592.6s
step  1225000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4610.7s
step  1230000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4628.7s
step  1235000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4646.6s
step  1240000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4665.1s
step  1245000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4687.3s
step  1250000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4709.2s
step  1255000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4726.5s
step  1260000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4744.3s
step  1265000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4761.4s
step  1270000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4778.2s
step  1275000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4795.1s
step  1280000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4811.9s
step  1285000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4831.5s
step  1290000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 4852.7s
step  1295000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 4871.2s
step  1300000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 4891.7s
step  1305000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 4913.3s
step  1310000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 4930.0s
step  1315000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 4946.9s
step  1320000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 4963.5s
step  1325000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 4980.2s
step  1330000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 4996.9s
step  1335000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5013.6s
step  1340000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5030.3s
step  1345000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5046.9s
step  1350000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5063.5s
step  1355000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5081.0s
step  1360000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5097.8s
step  1365000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5114.7s
step  1370000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5132.1s
step  1375000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5149.9s
step  1380000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5166.9s
step  1385000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5183.9s
step  1390000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5201.1s
step  1395000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5218.2s
step  1400000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5239.6s
step  1405000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5259.5s
step  1410000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5278.9s
step  1415000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5298.4s
step  1420000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5317.0s
step  1425000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5335.4s
step  1430000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5353.4s
step  1435000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5370.5s
step  1440000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5388.4s
step  1445000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5407.9s
step  1450000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5426.4s
step  1455000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5444.2s
step  1460000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5461.7s
step  1465000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5479.1s
step  1470000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5497.7s
step  1475000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5516.8s
step  1480000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5535.9s
step  1485000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5554.6s
step  1490000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5572.6s
step  1495000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5590.1s
step  1500000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5607.7s
step  1505000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5627.9s
step  1510000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5650.5s
step  1515000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5673.8s
step  1520000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5695.6s
step  1525000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5715.4s
step  1530000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 5735.1s
step  1535000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5753.4s
step  1540000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5772.4s
step  1545000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5791.9s
step  1550000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5811.9s
step  1555000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5835.4s
step  1560000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5854.7s
step  1565000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5873.2s
step  1570000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5891.4s
step  1575000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5909.4s
step  1580000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5927.5s
step  1585000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5945.7s
step  1590000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5963.9s
step  1595000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 5982.1s
step  1600000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6000.3s
step  1605000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6018.8s
step  1610000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6038.6s
step  1615000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 6062.4s
step  1620000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6085.0s
step  1625000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6107.7s
step  1630000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6130.4s
step  1635000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6153.1s
step  1640000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6175.0s
step  1645000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6194.4s
step  1650000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6214.9s
step  1655000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6237.7s
step  1660000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6256.1s
step  1665000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6274.4s
step  1670000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6292.9s
step  1675000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 6312.1s
step  1680000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6331.8s
step  1685000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6351.3s
step  1690000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6370.9s
step  1695000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6391.0s
step  1700000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6415.0s
step  1705000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6437.0s
step  1710000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6460.6s
step  1715000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6484.3s
step  1720000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 6504.0s
step  1725000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6523.8s
step  1730000 | reward(last100)  0.0033 | sigma 0.0197 | elapsed 6546.7s
