step     5000 | reward(last100)  0.0255 | sigma 0.0309 | elapsed    3.5s
step   405000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 1254.8s
step   410000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 1270.2s
step   415000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 1285.7s
step   420000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 1301.1s
step   425000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 1316.6s
step   430000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 1332.1s
step   435000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 1347.7s
step   440000 | reward(last100)  0.0000 | sigma 0.0238 | elapsed 1363.3s
step   445000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 1379.0s
step   450000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 1394.8s
step   455000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 1415.2s
step   460000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 1434.3s
step   465000 | reward(last100)  0.0010 | sigma 0.0239 | elapsed 1452.2s
step   470000 | reward(last100)  0.0010 | sigma 0.0239 | elapsed 1474.3s
step   475000 | reward(last100)  0.0010 | sigma 0.0238 | elapsed 1494.6s
step   480000 | reward(last100)  0.0025 | sigma 0.0238 | elapsed 1512.1s
step   485000 | reward(last100)  0.0199 | sigma 0.0238 | elapsed 1529.6s
step   490000 | reward(last100)  0.0246 | sigma 0.0234 | elapsed 1547.1s
step   495000 | reward(last100)  0.0246 | sigma 0.0226 | elapsed 1564.6s
step   500000 | reward(last100)  0.0236 | sigma 0.0218 | elapsed 1582.3s
step   505000 | reward(last100)  0.0236 | sigma 0.0208 | elapsed 1598.0s
step   510000 | reward(last100)  0.0236 | sigma 0.0198 | elapsed 1613.3s
step   515000 | reward(last100)  0.0221 | sigma 0.0190 | elapsed 1628.7s
step   520000 | reward(last100)  0.0047 | sigma 0.0183 | elapsed 1644.1s
step   525000 | reward(last100)  0.0000 | sigma 0.0178 | elapsed 1659.5s
step   530000 | reward(last100)  0.0000 | sigma 0.0173 | elapsed 1675.0s
step   535000 | reward(last100)  0.0000 | sigma 0.0170 | elapsed 1690.5s
step   540000 | reward(last100)  0.0000 | sigma 0.0167 | elapsed 1706.1s
step   545000 | reward(last100)  0.0000 | sigma 0.0166 | elapsed 1721.8s
step   550000 | reward(last100)  0.0000 | sigma 0.0164 | elapsed 1737.6s
step   555000 | reward(last100)  0.0000 | sigma 0.0163 | elapsed 1754.0s
step   560000 | reward(last100)  0.0000 | sigma 0.0161 | elapsed 1770.0s
step   565000 | reward(last100)  0.0000 | sigma 0.0160 | elapsed 1785.9s
step   570000 | reward(last100)  0.0000 | sigma 0.0160 | elapsed 1801.9s
step   575000 | reward(last100)  0.0000 | sigma 0.0160 | elapsed 1817.9s
step   580000 | reward(last100)  0.0000 | sigma 0.0159 | elapsed 1833.9s
step   585000 | reward(last100)  0.0000 | sigma 0.0159 | elapsed 1849.9s
step   590000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 1866.0s
step   595000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 1882.1s
step   600000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 1898.1s
step   605000 | reward(last100)  0.0000 | sigma 0.0159 | elapsed 1918.7s
step   610000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 1937.8s
step   615000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 1957.1s
step   620000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 1976.2s
step   625000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 1994.6s
step   630000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2016.2s
step   635000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2034.4s
step   640000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2052.4s
step   645000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2070.4s
step   650000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2088.4s
step   655000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2105.5s
step   660000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2121.6s
step   665000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2137.7s
step   670000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2153.9s
step   675000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2169.9s
step   680000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2186.1s
step   685000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2202.4s
step   690000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2218.6s
step   695000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2234.9s
step   700000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2251.3s
step   705000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2268.1s
step   710000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2284.4s
step   715000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2300.8s
step   720000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2317.3s
step   725000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2333.7s
step   730000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2350.1s
step   735000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2366.5s
step   740000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2382.9s
step   745000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2399.3s
step   750000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2415.8s
step   755000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2432.7s
step   760000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2449.3s
step   765000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2465.8s
step   770000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2482.4s
step   775000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2499.1s
step   780000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2519.6s
step   785000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2543.4s
step   790000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2567.1s
step   795000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2591.1s
step   800000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2614.9s
step   805000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2633.6s
step   810000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2650.4s
step   815000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2667.3s
step   820000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2684.1s
step   825000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2701.0s
step   830000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2718.0s
step   835000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2734.8s
step   840000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2751.7s
step   845000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2768.5s
step   850000 | reward(last100)  0.0000 | sigma 0.0158 | elapsed 2785.5s
step   855000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2805.2s
step   860000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2824.8s
step   865000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2844.3s
step   870000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2863.8s
step   875000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2883.2s
step   880000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2902.6s
step   885000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2921.9s
step   890000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2940.3s
step   895000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2958.8s
step   900000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2977.4s
step   905000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 2996.7s
step   910000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3015.2s
step   915000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3033.6s
step   920000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3052.1s
step   925000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3070.8s
step   930000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3090.1s
step   935000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3109.6s
step   940000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3129.9s
step   945000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3153.5s
step   950000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3174.8s
step   955000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3192.4s
step   960000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3209.6s
step   965000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3226.8s
step   970000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3244.0s
step   975000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3261.2s
step   980000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3278.4s
step   985000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3295.6s
step   990000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3312.9s
step   995000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3331.6s
step  1000000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3350.4s
step  1005000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3368.7s
step  1010000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3386.4s
step  1015000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3404.0s
step  1020000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3421.5s
step  1025000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3439.0s
step  1030000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3456.6s
step  1035000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3474.3s
step  1040000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3493.2s
step  1045000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3512.1s
step  1050000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3531.5s
step  1055000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3549.6s
step  1060000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3567.1s
step  1065000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3584.6s
step  1070000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3602.2s
step  1075000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3619.8s
step  1080000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3637.4s
step  1085000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3654.9s
step  1090000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3672.6s
step  1095000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3690.2s
step  1100000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3707.9s
step  1105000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3729.2s
step  1110000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3750.0s
step  1115000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3774.4s
step  1120000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3798.5s
step  1125000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3821.6s
step  1130000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3844.6s
step  1135000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3867.7s
step  1140000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3890.6s
step  1145000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3913.9s
step  1150000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3933.4s
step  1155000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3953.5s
step  1160000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 3971.2s
step  1165000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 3989.0s
step  1170000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 4008.2s
step  1175000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 4027.4s
step  1180000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 4046.6s
step  1185000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 4065.4s
step  1190000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 4083.1s
step  1195000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 4100.9s
step  1200000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 4118.7s
step  1205000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 4136.7s
step  1210000 | reward(last100)  0.0000 | sigma 0.0156 | elapsed 4154.4s
step  1215000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 4172.1s
step  1220000 | reward(last100)  0.0060 | sigma 0.0157 | elapsed 4189.7s
step  1225000 | reward(last100)  0.0060 | sigma 0.0163 | elapsed 4207.0s
step  1230000 | reward(last100)  0.0060 | sigma 0.0166 | elapsed 4223.8s
step  1235000 | reward(last100)  0.0060 | sigma 0.0165 | elapsed 4240.3s
step  1240000 | reward(last100)  0.0060 | sigma 0.0163 | elapsed 4256.8s
step  1245000 | reward(last100)  0.0060 | sigma 0.0162 | elapsed 4273.1s
step  1250000 | reward(last100)  0.0060 | sigma 0.0160 | elapsed 4289.5s
step  1255000 | reward(last100)  0.0000 | sigma 0.0157 | elapsed 4306.2s
step  1260000 | reward(last100)  0.0000 | sigma 0.0155 | elapsed 4322.6s
step  1265000 | reward(last100)  0.0000 | sigma 0.0153 | elapsed 4340.8s
step  1270000 | reward(last100)  0.0000 | sigma 0.0152 | elapsed 4362.4s
step  1275000 | reward(last100)  0.0000 | sigma 0.0151 | elapsed 4380.8s
step  1280000 | reward(last100)  0.0000 | sigma 0.0150 | elapsed 4398.9s
step  1285000 | reward(last100)  0.0000 | sigma 0.0149 | elapsed 4417.0s
step  1290000 | reward(last100)  0.0000 | sigma 0.0148 | elapsed 4435.1s
step  1295000 | reward(last100)  0.0000 | sigma 0.0148 | elapsed 4453.2s
step  1300000 | reward(last100)  0.0000 | sigma 0.0147 | elapsed 4471.4s
step  1305000 | reward(last100)  0.0000 | sigma 0.0145 | elapsed 4488.0s
step  1310000 | reward(last100)  0.0000 | sigma 0.0145 | elapsed 4504.3s
step  1315000 | reward(last100)  0.0000 | sigma 0.0144 | elapsed 4520.7s
step  1320000 | reward(last100)  0.0000 | sigma 0.0143 | elapsed 4537.0s
step  1325000 | reward(last100)  0.0000 | sigma 0.0143 | elapsed 4553.3s
step  1330000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4569.6s
step  1335000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4585.9s
step  1340000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4602.2s
step  1345000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4618.5s
step  1350000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4634.8s
step  1355000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4652.0s
step  1360000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4669.7s
step  1365000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 4689.7s
step  1370000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 4709.4s
step  1375000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4726.7s
step  1380000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4742.9s
step  1385000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4759.1s
step  1390000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4775.3s
step  1395000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4791.5s
step  1400000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 4807.8s
step  1405000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4827.0s
step  1410000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 4845.8s
step  1415000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 4864.5s
step  1420000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4883.1s
step  1425000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4901.2s
step  1430000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4919.1s
step  1435000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4937.1s
step  1440000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4955.1s
step  1445000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4973.0s
step  1450000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 4991.0s
step  1455000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5007.9s
step  1460000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5024.4s
step  1465000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5040.9s
step  1470000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5057.4s
step  1475000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5073.9s
step  1480000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5090.4s
step  1485000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5106.9s
step  1490000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5124.8s
step  1495000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5143.3s
step  1500000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5161.8s
step  1505000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5181.1s
step  1510000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5199.8s
step  1515000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5218.4s
step  1520000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5236.9s
step  1525000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5255.5s
step  1530000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5274.0s
step  1535000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5292.6s
step  1540000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5309.6s
step  1545000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5326.2s
step  1550000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5342.8s
step  1555000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5361.9s
step  1560000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5380.5s
step  1565000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5399.1s
step  1570000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5417.7s
step  1575000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5436.0s
step  1580000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5454.5s
step  1585000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5472.7s
step  1590000 | reward(last100)  0.0000 | sigma 0.0142 | elapsed 5490.9s
step  1595000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5509.1s
step  1600000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5527.4s
step  1605000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5544.6s
step  1610000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5561.4s
step  1615000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5578.2s
step  1620000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5594.9s
step  1625000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5611.6s
step  1630000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5628.4s
step  1635000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5645.3s
step  1640000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5662.2s
step  1645000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5679.1s
step  1650000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5696.0s
step  1655000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5714.8s
step  1660000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5734.5s
step  1665000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5754.2s
step  1670000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5773.8s
step  1675000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5793.4s
step  1680000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5812.9s
step  1685000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5833.0s
step  1690000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5856.8s
step  1695000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5881.3s
step  1700000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 5905.7s
step  1705000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5923.3s
step  1710000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5940.4s
step  1715000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5958.8s
step  1720000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5977.2s
step  1725000 | reward(last100)  0.0000 | sigma 0.0141 | elapsed 5995.5s
step  1730000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6013.3s
