step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    6.3s
step   425000 | reward(last100)  0.1027 | sigma 0.0243 | elapsed 1479.0s
step   430000 | reward(last100)  0.1413 | sigma 0.0244 | elapsed 1495.2s
step   435000 | reward(last100)  0.1624 | sigma 0.0244 | elapsed 1510.6s
step   440000 | reward(last100)  0.1535 | sigma 0.0244 | elapsed 1525.9s
step   445000 | reward(last100)  0.1351 | sigma 0.0244 | elapsed 1541.6s
step   450000 | reward(last100)  0.2102 | sigma 0.0244 | elapsed 1557.1s
step   455000 | reward(last100)  0.1674 | sigma 0.0244 | elapsed 1576.2s
step   460000 | reward(last100)  0.1402 | sigma 0.0244 | elapsed 1595.5s
step   465000 | reward(last100)  0.1318 | sigma 0.0244 | elapsed 1610.9s
step   470000 | reward(last100)  0.1993 | sigma 0.0244 | elapsed 1626.5s
step   475000 | reward(last100)  0.1765 | sigma 0.0244 | elapsed 1646.3s
step   480000 | reward(last100)  0.0898 | sigma 0.0244 | elapsed 1667.1s
step   485000 | reward(last100)  0.1338 | sigma 0.0244 | elapsed 1685.8s
step   490000 | reward(last100)  0.1620 | sigma 0.0244 | elapsed 1703.0s
step   495000 | reward(last100)  0.1873 | sigma 0.0244 | elapsed 1723.2s
step   500000 | reward(last100)  0.1846 | sigma 0.0244 | elapsed 1743.2s
step   505000 | reward(last100)  0.2316 | sigma 0.0244 | elapsed 1759.6s
step   510000 | reward(last100)  0.1614 | sigma 0.0244 | elapsed 1773.7s
step   515000 | reward(last100)  0.1902 | sigma 0.0244 | elapsed 1787.8s
step   520000 | reward(last100)  0.1752 | sigma 0.0244 | elapsed 1802.0s
step   525000 | reward(last100)  0.1180 | sigma 0.0243 | elapsed 1816.3s
step   530000 | reward(last100)  0.2187 | sigma 0.0243 | elapsed 1830.8s
step   535000 | reward(last100)  0.1021 | sigma 0.0243 | elapsed 1849.3s
step   540000 | reward(last100)  0.1233 | sigma 0.0243 | elapsed 1866.2s
step   545000 | reward(last100)  0.2292 | sigma 0.0243 | elapsed 1882.8s
step   550000 | reward(last100)  0.1290 | sigma 0.0243 | elapsed 1899.4s
step   555000 | reward(last100)  0.1012 | sigma 0.0242 | elapsed 1916.1s
step   560000 | reward(last100)  0.1113 | sigma 0.0242 | elapsed 1932.2s
step   565000 | reward(last100)  0.1718 | sigma 0.0242 | elapsed 1948.5s
step   570000 | reward(last100)  0.1231 | sigma 0.0242 | elapsed 1964.8s
step   575000 | reward(last100)  0.1265 | sigma 0.0242 | elapsed 1981.3s
step   580000 | reward(last100)  0.1590 | sigma 0.0242 | elapsed 2001.4s
step   585000 | reward(last100)  0.1836 | sigma 0.0242 | elapsed 2017.7s
step   590000 | reward(last100)  0.1768 | sigma 0.0242 | elapsed 2035.6s
step   595000 | reward(last100)  0.1334 | sigma 0.0242 | elapsed 2056.7s
step   600000 | reward(last100)  0.1680 | sigma 0.0242 | elapsed 2078.0s
step   605000 | reward(last100)  0.1384 | sigma 0.0242 | elapsed 2097.5s
step   610000 | reward(last100)  0.1691 | sigma 0.0242 | elapsed 2113.4s
step   615000 | reward(last100)  0.1245 | sigma 0.0242 | elapsed 2128.1s
step   620000 | reward(last100)  0.0940 | sigma 0.0242 | elapsed 2148.6s
step   625000 | reward(last100)  0.1487 | sigma 0.0242 | elapsed 2165.8s
step   630000 | reward(last100)  0.1336 | sigma 0.0242 | elapsed 2180.9s
step   635000 | reward(last100)  0.2064 | sigma 0.0242 | elapsed 2197.2s
step   640000 | reward(last100)  0.1353 | sigma 0.0242 | elapsed 2213.4s
step   645000 | reward(last100)  0.1608 | sigma 0.0242 | elapsed 2229.7s
step   650000 | reward(last100)  0.1243 | sigma 0.0242 | elapsed 2246.4s
step   655000 | reward(last100)  0.1251 | sigma 0.0242 | elapsed 2265.5s
step   660000 | reward(last100)  0.0668 | sigma 0.0242 | elapsed 2280.8s
step   665000 | reward(last100)  0.1798 | sigma 0.0242 | elapsed 2296.0s
step   670000 | reward(last100)  0.0540 | sigma 0.0242 | elapsed 2313.7s
step   675000 | reward(last100)  0.1665 | sigma 0.0242 | elapsed 2329.8s
step   680000 | reward(last100)  0.1252 | sigma 0.0242 | elapsed 2344.7s
step   685000 | reward(last100)  0.1961 | sigma 0.0242 | elapsed 2360.8s
step   690000 | reward(last100)  0.1458 | sigma 0.0242 | elapsed 2377.7s
step   695000 | reward(last100)  0.0825 | sigma 0.0242 | elapsed 2394.6s
step   700000 | reward(last100)  0.2835 | sigma 0.0242 | elapsed 2411.7s
step   705000 | reward(last100)  0.5059 | sigma 0.0243 | elapsed 2430.0s
step   710000 | reward(last100)  0.3779 | sigma 0.0243 | elapsed 2446.6s
step   715000 | reward(last100)  0.5526 | sigma 0.0243 | elapsed 2462.2s
step   720000 | reward(last100)  0.3710 | sigma 0.0242 | elapsed 2478.4s
step   725000 | reward(last100)  0.5992 | sigma 0.0242 | elapsed 2495.4s
step   730000 | reward(last100)  0.7123 | sigma 0.0242 | elapsed 2512.5s
step   735000 | reward(last100)  0.7095 | sigma 0.0242 | elapsed 2529.1s
step   740000 | reward(last100)  0.7190 | sigma 0.0242 | elapsed 2545.5s
step   745000 | reward(last100)  0.7188 | sigma 0.0242 | elapsed 2560.9s
step   750000 | reward(last100)  0.6060 | sigma 0.0242 | elapsed 2576.6s
step   755000 | reward(last100)  0.5178 | sigma 0.0242 | elapsed 2594.7s
step   760000 | reward(last100)  0.4823 | sigma 0.0242 | elapsed 2610.7s
step   765000 | reward(last100)  0.5296 | sigma 0.0242 | elapsed 2627.2s
step   770000 | reward(last100)  0.5414 | sigma 0.0242 | elapsed 2643.8s
step   775000 | reward(last100)  0.4971 | sigma 0.0242 | elapsed 2660.4s
step   780000 | reward(last100)  0.4542 | sigma 0.0242 | elapsed 2676.1s
step   785000 | reward(last100)  0.5238 | sigma 0.0242 | elapsed 2691.7s
step   790000 | reward(last100)  0.4259 | sigma 0.0242 | elapsed 2711.5s
step   795000 | reward(last100)  0.5373 | sigma 0.0242 | elapsed 2733.8s
step   800000 | reward(last100)  0.5414 | sigma 0.0242 | elapsed 2753.6s
step   805000 | reward(last100)  0.5808 | sigma 0.0242 | elapsed 2776.3s
step   810000 | reward(last100)  0.6052 | sigma 0.0242 | elapsed 2793.8s
step   815000 | reward(last100)  0.5823 | sigma 0.0243 | elapsed 2810.8s
step   820000 | reward(last100)  0.4651 | sigma 0.0243 | elapsed 2829.5s
step   825000 | reward(last100)  0.5249 | sigma 0.0242 | elapsed 2846.2s
step   830000 | reward(last100)  0.5285 | sigma 0.0243 | elapsed 2862.2s
step   835000 | reward(last100)  0.4827 | sigma 0.0243 | elapsed 2878.3s
step   840000 | reward(last100)  0.5554 | sigma 0.0243 | elapsed 2902.0s
step   845000 | reward(last100)  0.4829 | sigma 0.0242 | elapsed 2925.8s
step   850000 | reward(last100)  0.4414 | sigma 0.0242 | elapsed 2948.7s
step   855000 | reward(last100)  0.4466 | sigma 0.0242 | elapsed 2966.2s
step   860000 | reward(last100)  0.4684 | sigma 0.0242 | elapsed 2983.2s
step   865000 | reward(last100)  0.4874 | sigma 0.0243 | elapsed 3000.1s
step   870000 | reward(last100)  0.5376 | sigma 0.0242 | elapsed 3016.4s
step   875000 | reward(last100)  0.5558 | sigma 0.0242 | elapsed 3036.7s
step   880000 | reward(last100)  0.4990 | sigma 0.0243 | elapsed 3055.6s
step   885000 | reward(last100)  0.5157 | sigma 0.0243 | elapsed 3074.0s
step   890000 | reward(last100)  0.5545 | sigma 0.0243 | elapsed 3095.3s
step   895000 | reward(last100)  0.5423 | sigma 0.0243 | elapsed 3117.4s
step   900000 | reward(last100)  0.4650 | sigma 0.0243 | elapsed 3137.9s
step   905000 | reward(last100)  0.5617 | sigma 0.0243 | elapsed 3154.6s
step   910000 | reward(last100)  0.5554 | sigma 0.0243 | elapsed 3170.8s
step   915000 | reward(last100)  0.5772 | sigma 0.0243 | elapsed 3189.1s
step   920000 | reward(last100)  0.5008 | sigma 0.0243 | elapsed 3210.9s
step   925000 | reward(last100)  0.5009 | sigma 0.0243 | elapsed 3231.4s
step   930000 | reward(last100)  0.5199 | sigma 0.0243 | elapsed 3251.0s
step   935000 | reward(last100)  0.3377 | sigma 0.0243 | elapsed 3268.0s
step   940000 | reward(last100)  0.4632 | sigma 0.0243 | elapsed 3284.9s
step   945000 | reward(last100)  0.5702 | sigma 0.0243 | elapsed 3301.3s
step   950000 | reward(last100)  0.5626 | sigma 0.0243 | elapsed 3317.1s
step   955000 | reward(last100)  0.5171 | sigma 0.0242 | elapsed 3335.6s
step   960000 | reward(last100)  0.5215 | sigma 0.0242 | elapsed 3353.9s
step   965000 | reward(last100)  0.5339 | sigma 0.0242 | elapsed 3372.8s
step   970000 | reward(last100)  0.4068 | sigma 0.0242 | elapsed 3395.8s
step   975000 | reward(last100)  0.4583 | sigma 0.0242 | elapsed 3418.7s
step   980000 | reward(last100)  0.4624 | sigma 0.0242 | elapsed 3439.8s
step   985000 | reward(last100)  0.4625 | sigma 0.0242 | elapsed 3459.4s
step   990000 | reward(last100)  0.5589 | sigma 0.0242 | elapsed 3482.4s
step   995000 | reward(last100)  0.5607 | sigma 0.0242 | elapsed 3505.2s
step  1000000 | reward(last100)  0.5349 | sigma 0.0242 | elapsed 3524.1s
step  1005000 | reward(last100)  0.4177 | sigma 0.0242 | elapsed 3545.1s
step  1010000 | reward(last100)  0.4415 | sigma 0.0242 | elapsed 3562.4s
step  1015000 | reward(last100)  0.5942 | sigma 0.0242 | elapsed 3579.1s
step  1020000 | reward(last100)  0.5084 | sigma 0.0242 | elapsed 3596.0s
step  1025000 | reward(last100)  0.5776 | sigma 0.0242 | elapsed 3612.9s
step  1030000 | reward(last100)  0.3750 | sigma 0.0241 | elapsed 3629.3s
step  1035000 | reward(last100)  0.6123 | sigma 0.0241 | elapsed 3645.1s
step  1040000 | reward(last100)  0.4213 | sigma 0.0241 | elapsed 3662.1s
step  1045000 | reward(last100)  0.5067 | sigma 0.0241 | elapsed 3677.7s
step  1050000 | reward(last100)  0.5545 | sigma 0.0241 | elapsed 3694.2s
step  1055000 | reward(last100)  0.4832 | sigma 0.0242 | elapsed 3715.0s
step  1060000 | reward(last100)  0.5757 | sigma 0.0242 | elapsed 3736.9s
step  1065000 | reward(last100)  0.5069 | sigma 0.0242 | elapsed 3757.7s
step  1070000 | reward(last100)  0.4356 | sigma 0.0241 | elapsed 3778.3s
step  1075000 | reward(last100)  0.5445 | sigma 0.0241 | elapsed 3799.1s
step  1080000 | reward(last100)  0.5362 | sigma 0.0241 | elapsed 3820.4s
step  1085000 | reward(last100)  0.4702 | sigma 0.0241 | elapsed 3841.9s
step  1090000 | reward(last100)  0.5114 | sigma 0.0241 | elapsed 3863.5s
step  1095000 | reward(last100)  0.4831 | sigma 0.0241 | elapsed 3884.6s
step  1100000 | reward(last100)  0.3698 | sigma 0.0241 | elapsed 3905.8s
step  1105000 | reward(last100)  0.4969 | sigma 0.0241 | elapsed 3923.8s
step  1110000 | reward(last100)  0.5285 | sigma 0.0241 | elapsed 3940.0s
step  1115000 | reward(last100)  0.5276 | sigma 0.0241 | elapsed 3956.1s
step  1120000 | reward(last100)  0.4737 | sigma 0.0241 | elapsed 3972.3s
step  1125000 | reward(last100)  0.4009 | sigma 0.0241 | elapsed 3988.4s
step  1130000 | reward(last100)  0.5182 | sigma 0.0241 | elapsed 4004.5s
step  1135000 | reward(last100)  0.5417 | sigma 0.0242 | elapsed 4020.6s
step  1140000 | reward(last100)  0.4279 | sigma 0.0241 | elapsed 4037.3s
step  1145000 | reward(last100)  0.5765 | sigma 0.0241 | elapsed 4054.9s
step  1150000 | reward(last100)  0.5748 | sigma 0.0241 | elapsed 4072.9s
step  1155000 | reward(last100)  0.5002 | sigma 0.0241 | elapsed 4089.6s
step  1160000 | reward(last100)  0.4375 | sigma 0.0242 | elapsed 4105.9s
step  1165000 | reward(last100)  0.5419 | sigma 0.0241 | elapsed 4122.0s
step  1170000 | reward(last100)  0.4628 | sigma 0.0241 | elapsed 4138.6s
step  1175000 | reward(last100)  0.5327 | sigma 0.0242 | elapsed 4155.4s
step  1180000 | reward(last100)  0.5574 | sigma 0.0241 | elapsed 4171.6s
step  1185000 | reward(last100)  0.4912 | sigma 0.0241 | elapsed 4188.5s
step  1190000 | reward(last100)  0.5350 | sigma 0.0241 | elapsed 4205.6s
step  1195000 | reward(last100)  0.5722 | sigma 0.0241 | elapsed 4224.8s
step  1200000 | reward(last100)  0.5543 | sigma 0.0241 | elapsed 4242.0s
step  1205000 | reward(last100)  0.5226 | sigma 0.0241 | elapsed 4259.5s
step  1210000 | reward(last100)  0.4971 | sigma 0.0241 | elapsed 4276.0s
step  1215000 | reward(last100)  0.5407 | sigma 0.0241 | elapsed 4292.3s
step  1220000 | reward(last100)  0.4998 | sigma 0.0241 | elapsed 4308.6s
step  1225000 | reward(last100)  0.5719 | sigma 0.0241 | elapsed 4324.9s
step  1230000 | reward(last100)  0.4802 | sigma 0.0241 | elapsed 4341.3s
step  1235000 | reward(last100)  0.5312 | sigma 0.0241 | elapsed 4357.5s
step  1240000 | reward(last100)  0.4903 | sigma 0.0241 | elapsed 4373.7s
step  1245000 | reward(last100)  0.4969 | sigma 0.0241 | elapsed 4389.9s
step  1250000 | reward(last100)  0.4981 | sigma 0.0241 | elapsed 4406.5s
step  1255000 | reward(last100)  0.4805 | sigma 0.0241 | elapsed 4423.9s
step  1260000 | reward(last100)  0.5146 | sigma 0.0241 | elapsed 4441.9s
step  1265000 | reward(last100)  0.5221 | sigma 0.0241 | elapsed 4460.1s
step  1270000 | reward(last100)  0.4323 | sigma 0.0241 | elapsed 4478.4s
step  1275000 | reward(last100)  0.5764 | sigma 0.0240 | elapsed 4496.7s
step  1280000 | reward(last100)  0.5806 | sigma 0.0240 | elapsed 4514.3s
step  1285000 | reward(last100)  0.4797 | sigma 0.0240 | elapsed 4531.7s
step  1290000 | reward(last100)  0.5686 | sigma 0.0241 | elapsed 4549.2s
step  1295000 | reward(last100)  0.5104 | sigma 0.0240 | elapsed 4569.6s
step  1300000 | reward(last100)  0.4684 | sigma 0.0241 | elapsed 4589.8s
step  1305000 | reward(last100)  0.4864 | sigma 0.0240 | elapsed 4606.4s
step  1310000 | reward(last100)  0.4786 | sigma 0.0240 | elapsed 4622.6s
step  1315000 | reward(last100)  0.4309 | sigma 0.0240 | elapsed 4638.9s
step  1320000 | reward(last100)  0.4560 | sigma 0.0240 | elapsed 4655.0s
step  1325000 | reward(last100)  0.4869 | sigma 0.0240 | elapsed 4671.2s
step  1330000 | reward(last100)  0.4600 | sigma 0.0240 | elapsed 4688.2s
step  1335000 | reward(last100)  0.5710 | sigma 0.0240 | elapsed 4705.3s
step  1340000 | reward(last100)  0.4766 | sigma 0.0240 | elapsed 4722.5s
step  1345000 | reward(last100)  0.4864 | sigma 0.0240 | elapsed 4739.6s
step  1350000 | reward(last100)  0.4887 | sigma 0.0240 | elapsed 4756.6s
step  1355000 | reward(last100)  0.4845 | sigma 0.0240 | elapsed 4777.8s
step  1360000 | reward(last100)  0.4389 | sigma 0.0240 | elapsed 4794.5s
step  1365000 | reward(last100)  0.5335 | sigma 0.0240 | elapsed 4810.8s
step  1370000 | reward(last100)  0.5227 | sigma 0.0239 | elapsed 4826.9s
step  1375000 | reward(last100)  0.5691 | sigma 0.0239 | elapsed 4843.9s
step  1380000 | reward(last100)  0.5007 | sigma 0.0239 | elapsed 4865.1s
step  1385000 | reward(last100)  0.4643 | sigma 0.0239 | elapsed 4886.1s
step  1390000 | reward(last100)  0.5077 | sigma 0.0239 | elapsed 4906.6s
step  1395000 | reward(last100)  0.4879 | sigma 0.0239 | elapsed 4924.2s
step  1400000 | reward(last100)  0.5394 | sigma 0.0239 | elapsed 4941.7s
step  1405000 | reward(last100)  0.4290 | sigma 0.0239 | elapsed 4958.0s
step  1410000 | reward(last100)  0.4607 | sigma 0.0239 | elapsed 4974.0s
step  1415000 | reward(last100)  0.4958 | sigma 0.0239 | elapsed 4991.5s
step  1420000 | reward(last100)  0.5397 | sigma 0.0239 | elapsed 5009.0s
step  1425000 | reward(last100)  0.4539 | sigma 0.0239 | elapsed 5026.5s
step  1430000 | reward(last100)  0.5062 | sigma 0.0239 | elapsed 5044.3s
step  1435000 | reward(last100)  0.4688 | sigma 0.0239 | elapsed 5062.2s
step  1440000 | reward(last100)  0.4649 | sigma 0.0238 | elapsed 5078.3s
step  1445000 | reward(last100)  0.5256 | sigma 0.0239 | elapsed 5094.2s
step  1450000 | reward(last100)  0.5121 | sigma 0.0239 | elapsed 5110.0s
step  1455000 | reward(last100)  0.5457 | sigma 0.0239 | elapsed 5128.1s
step  1460000 | reward(last100)  0.5063 | sigma 0.0239 | elapsed 5145.7s
step  1465000 | reward(last100)  0.5585 | sigma 0.0239 | elapsed 5163.3s
step  1470000 | reward(last100)  0.4803 | sigma 0.0239 | elapsed 5181.1s
step  1475000 | reward(last100)  0.5793 | sigma 0.0238 | elapsed 5198.9s
step  1480000 | reward(last100)  0.5218 | sigma 0.0238 | elapsed 5216.5s
step  1485000 | reward(last100)  0.5540 | sigma 0.0239 | elapsed 5234.0s
step  1490000 | reward(last100)  0.5594 | sigma 0.0238 | elapsed 5251.7s
step  1495000 | reward(last100)  0.5285 | sigma 0.0238 | elapsed 5269.1s
step  1500000 | reward(last100)  0.5102 | sigma 0.0238 | elapsed 5286.6s
step  1505000 | reward(last100)  0.5169 | sigma 0.0238 | elapsed 5302.8s
step  1510000 | reward(last100)  0.4705 | sigma 0.0238 | elapsed 5318.4s
step  1515000 | reward(last100)  0.5086 | sigma 0.0238 | elapsed 5334.1s
step  1520000 | reward(last100)  0.5828 | sigma 0.0238 | elapsed 5350.8s
step  1525000 | reward(last100)  0.4763 | sigma 0.0238 | elapsed 5368.0s
step  1530000 | reward(last100)  0.5343 | sigma 0.0238 | elapsed 5385.3s
step  1535000 | reward(last100)  0.5429 | sigma 0.0238 | elapsed 5402.5s
step  1540000 | reward(last100)  0.5270 | sigma 0.0238 | elapsed 5419.6s
step  1545000 | reward(last100)  0.5276 | sigma 0.0238 | elapsed 5435.2s
step  1550000 | reward(last100)  0.5362 | sigma 0.0238 | elapsed 5451.9s
step  1555000 | reward(last100)  0.4308 | sigma 0.0238 | elapsed 5468.5s
step  1560000 | reward(last100)  0.5300 | sigma 0.0238 | elapsed 5484.6s
step  1565000 | reward(last100)  0.5173 | sigma 0.0238 | elapsed 5500.6s
step  1570000 | reward(last100)  0.5644 | sigma 0.0238 | elapsed 5516.6s
step  1575000 | reward(last100)  0.5299 | sigma 0.0238 | elapsed 5532.4s
step  1580000 | reward(last100)  0.4692 | sigma 0.0238 | elapsed 5548.3s
step  1585000 | reward(last100)  0.5974 | sigma 0.0238 | elapsed 5564.2s
step  1590000 | reward(last100)  0.5569 | sigma 0.0238 | elapsed 5582.5s
step  1595000 | reward(last100)  0.5339 | sigma 0.0238 | elapsed 5601.0s
step  1600000 | reward(last100)  0.5076 | sigma 0.0238 | elapsed 5618.9s
step  1605000 | reward(last100)  0.5254 | sigma 0.0238 | elapsed 5638.8s
step  1610000 | reward(last100)  0.5510 | sigma 0.0238 | elapsed 5658.4s
step  1615000 | reward(last100)  0.4561 | sigma 0.0238 | elapsed 5675.6s
step  1620000 | reward(last100)  0.4930 | sigma 0.0238 | elapsed 5692.0s
step  1625000 | reward(last100)  0.5605 | sigma 0.0237 | elapsed 5707.7s
step  1630000 | reward(last100)  0.5555 | sigma 0.0237 | elapsed 5723.5s
step  1635000 | reward(last100)  0.5463 | sigma 0.0237 | elapsed 5739.3s
step  1640000 | reward(last100)  0.4677 | sigma 0.0237 | elapsed 5755.9s
step  1645000 | reward(last100)  0.5502 | sigma 0.0237 | elapsed 5773.3s
step  1650000 | reward(last100)  0.5470 | sigma 0.0237 | elapsed 5790.2s
step  1655000 | reward(last100)  0.4276 | sigma 0.0237 | elapsed 5806.2s
step  1660000 | reward(last100)  0.6028 | sigma 0.0237 | elapsed 5822.0s
step  1665000 | reward(last100)  0.5241 | sigma 0.0237 | elapsed 5839.9s
step  1670000 | reward(last100)  0.5362 | sigma 0.0237 | elapsed 5858.0s
step  1675000 | reward(last100)  0.4721 | sigma 0.0237 | elapsed 5875.8s
step  1680000 | reward(last100)  0.5735 | sigma 0.0237 | elapsed 5893.1s
step  1685000 | reward(last100)  0.5062 | sigma 0.0237 | elapsed 5910.7s
step  1690000 | reward(last100)  0.5698 | sigma 0.0237 | elapsed 5928.5s
step  1695000 | reward(last100)  0.5863 | sigma 0.0237 | elapsed 5946.6s
step  1700000 | reward(last100)  0.4911 | sigma 0.0237 | elapsed 5963.0s
step  1705000 | reward(last100)  0.4513 | sigma 0.0237 | elapsed 5986.3s
step  1710000 | reward(last100)  0.5144 | sigma 0.0237 | elapsed 6008.9s
step  1715000 | reward(last100)  0.5845 | sigma 0.0237 | elapsed 6030.0s
step  1720000 | reward(last100)  0.5488 | sigma 0.0237 | elapsed 6047.9s
step  1725000 | reward(last100)  0.5396 | sigma 0.0237 | elapsed 6065.1s
step  1730000 | reward(last100)  0.5830 | sigma 0.0237 | elapsed 6081.3s
