step     5000 | reward(last100)  0.0158 | sigma 0.0309 | elapsed    4.4s
step  1720000 | reward(last100)  0.4143 | sigma 0.0241 | elapsed 6217.2s
step  1725000 | reward(last100)  0.3834 | sigma 0.0240 | elapsed 6233.4s
step  1730000 | reward(last100)  0.3806 | sigma 0.0241 | elapsed 6249.9s
step  1735000 | reward(last100)  0.4078 | sigma 0.0241 | elapsed 6266.3s
step  1740000 | reward(last100)  0.3545 | sigma 0.0241 | elapsed 6282.5s
step  1745000 | reward(last100)  0.4671 | sigma 0.0241 | elapsed 6298.8s
step  1750000 | reward(last100)  0.4309 | sigma 0.0241 | elapsed 6316.0s
step  1755000 | reward(last100)  0.3846 | sigma 0.0240 | elapsed 6333.9s
step  1760000 | reward(last100)  0.4692 | sigma 0.0240 | elapsed 6350.2s
step  1765000 | reward(last100)  0.3897 | sigma 0.0240 | elapsed 6366.5s
step  1770000 | reward(last100)  0.2995 | sigma 0.0240 | elapsed 6382.8s
step  1775000 | reward(last100)  0.4401 | sigma 0.0240 | elapsed 6399.0s
step  1780000 | reward(last100)  0.3688 | sigma 0.0240 | elapsed 6415.1s
step  1785000 | reward(last100)  0.3718 | sigma 0.0240 | elapsed 6431.7s
step  1790000 | reward(last100)  0.3756 | sigma 0.0240 | elapsed 6452.5s
step  1795000 | reward(last100)  0.3550 | sigma 0.0239 | elapsed 6473.3s
step  1800000 | reward(last100)  0.4022 | sigma 0.0239 | elapsed 6494.2s
step  1805000 | reward(last100)  0.3958 | sigma 0.0239 | elapsed 6514.4s
step  1810000 | reward(last100)  0.4479 | sigma 0.0240 | elapsed 6535.0s
step  1815000 | reward(last100)  0.3469 | sigma 0.0240 | elapsed 6556.5s
step  1820000 | reward(last100)  0.4431 | sigma 0.0240 | elapsed 6578.1s
step  1825000 | reward(last100)  0.4755 | sigma 0.0240 | elapsed 6599.7s
step  1830000 | reward(last100)  0.3687 | sigma 0.0239 | elapsed 6618.5s
step  1835000 | reward(last100)  0.4283 | sigma 0.0240 | elapsed 6634.8s
step  1840000 | reward(last100)  0.4082 | sigma 0.0239 | elapsed 6651.0s
step  1845000 | reward(last100)  0.3681 | sigma 0.0239 | elapsed 6667.2s
step  1850000 | reward(last100)  0.3726 | sigma 0.0239 | elapsed 6683.4s
step  1855000 | reward(last100)  0.4264 | sigma 0.0239 | elapsed 6700.1s
step  1860000 | reward(last100)  0.4866 | sigma 0.0239 | elapsed 6716.5s
step  1865000 | reward(last100)  0.3889 | sigma 0.0239 | elapsed 6732.9s
step  1870000 | reward(last100)  0.4195 | sigma 0.0239 | elapsed 6749.2s
step  1875000 | reward(last100)  0.4193 | sigma 0.0239 | elapsed 6766.2s
step  1880000 | reward(last100)  0.3947 | sigma 0.0239 | elapsed 6782.3s
step  1885000 | reward(last100)  0.3902 | sigma 0.0239 | elapsed 6798.5s
step  1890000 | reward(last100)  0.4507 | sigma 0.0239 | elapsed 6814.7s
step  1895000 | reward(last100)  0.4873 | sigma 0.0239 | elapsed 6831.0s
step  1900000 | reward(last100)  0.3968 | sigma 0.0239 | elapsed 6847.2s
step  1905000 | reward(last100)  0.4553 | sigma 0.0239 | elapsed 6864.5s
step  1910000 | reward(last100)  0.4129 | sigma 0.0239 | elapsed 6881.1s
step  1915000 | reward(last100)  0.5248 | sigma 0.0239 | elapsed 6897.5s
step  1920000 | reward(last100)  0.3856 | sigma 0.0239 | elapsed 6913.9s
step  1925000 | reward(last100)  0.4249 | sigma 0.0239 | elapsed 6930.2s
step  1930000 | reward(last100)  0.3602 | sigma 0.0239 | elapsed 6946.6s
step  1935000 | reward(last100)  0.4497 | sigma 0.0239 | elapsed 6963.0s
step  1940000 | reward(last100)  0.3330 | sigma 0.0239 | elapsed 6979.4s
step  1945000 | reward(last100)  0.4692 | sigma 0.0239 | elapsed 6995.9s
step  1950000 | reward(last100)  0.3651 | sigma 0.0239 | elapsed 7012.2s
step  1955000 | reward(last100)  0.4251 | sigma 0.0239 | elapsed 7030.9s
step  1960000 | reward(last100)  0.3911 | sigma 0.0239 | elapsed 7053.6s
step  1965000 | reward(last100)  0.4202 | sigma 0.0239 | elapsed 7076.5s
step  1970000 | reward(last100)  0.4361 | sigma 0.0239 | elapsed 7099.6s
step  1975000 | reward(last100)  0.4690 | sigma 0.0239 | elapsed 7121.1s
step  1980000 | reward(last100)  0.3994 | sigma 0.0239 | elapsed 7137.4s
step  1985000 | reward(last100)  0.4392 | sigma 0.0239 | elapsed 7153.7s
step  1990000 | reward(last100)  0.4412 | sigma 0.0239 | elapsed 7169.8s
step  1995000 | reward(last100)  0.4526 | sigma 0.0239 | elapsed 7186.0s
step  2000000 | reward(last100)  0.3505 | sigma 0.0239 | elapsed 7202.2s
step  2005000 | reward(last100)  0.4445 | sigma 0.0239 | elapsed 7218.9s
step  2010000 | reward(last100)  0.4564 | sigma 0.0239 | elapsed 7235.0s
step  2015000 | reward(last100)  0.3749 | sigma 0.0239 | elapsed 7251.2s
step  2020000 | reward(last100)  0.5218 | sigma 0.0239 | elapsed 7267.4s
step  2025000 | reward(last100)  0.3554 | sigma 0.0239 | elapsed 7283.6s
step  2030000 | reward(last100)  0.3912 | sigma 0.0239 | elapsed 7299.8s
step  2035000 | reward(last100)  0.4306 | sigma 0.0239 | elapsed 7315.9s
step  2040000 | reward(last100)  0.4528 | sigma 0.0239 | elapsed 7332.2s
step  2045000 | reward(last100)  0.5331 | sigma 0.0239 | elapsed 7348.5s
step  2050000 | reward(last100)  0.3875 | sigma 0.0239 | elapsed 7364.6s
step  2055000 | reward(last100)  0.4101 | sigma 0.0239 | elapsed 7388.4s
step  2060000 | reward(last100)  0.4588 | sigma 0.0239 | elapsed 7411.9s
step  2065000 | reward(last100)  0.4542 | sigma 0.0239 | elapsed 7433.5s
step  2070000 | reward(last100)  0.3615 | sigma 0.0239 | elapsed 7452.3s
step  2075000 | reward(last100)  0.3780 | sigma 0.0239 | elapsed 7471.8s
step  2080000 | reward(last100)  0.3737 | sigma 0.0239 | elapsed 7490.0s
step  2085000 | reward(last100)  0.4314 | sigma 0.0239 | elapsed 7508.7s
step  2090000 | reward(last100)  0.3709 | sigma 0.0239 | elapsed 7527.5s
step  2095000 | reward(last100)  0.3943 | sigma 0.0238 | elapsed 7545.3s
step  2100000 | reward(last100)  0.4583 | sigma 0.0238 | elapsed 7561.3s
step  2105000 | reward(last100)  0.4315 | sigma 0.0238 | elapsed 7579.9s
step  2110000 | reward(last100)  0.3940 | sigma 0.0238 | elapsed 7597.0s
step  2115000 | reward(last100)  0.3755 | sigma 0.0238 | elapsed 7613.0s
step  2120000 | reward(last100)  0.4008 | sigma 0.0238 | elapsed 7628.9s
step  2125000 | reward(last100)  0.4135 | sigma 0.0238 | elapsed 7644.9s
step  2130000 | reward(last100)  0.3954 | sigma 0.0238 | elapsed 7660.9s
step  2135000 | reward(last100)  0.3689 | sigma 0.0238 | elapsed 7676.8s
step  2140000 | reward(last100)  0.4250 | sigma 0.0238 | elapsed 7692.7s
step  2145000 | reward(last100)  0.4264 | sigma 0.0238 | elapsed 7708.7s
step  2150000 | reward(last100)  0.3874 | sigma 0.0238 | elapsed 7724.7s
step  2155000 | reward(last100)  0.4143 | sigma 0.0237 | elapsed 7740.8s
step  2160000 | reward(last100)  0.4862 | sigma 0.0237 | elapsed 7756.6s
step  2165000 | reward(last100)  0.3347 | sigma 0.0237 | elapsed 7772.6s
step  2170000 | reward(last100)  0.3886 | sigma 0.0237 | elapsed 7788.4s
step  2175000 | reward(last100)  0.3880 | sigma 0.0237 | elapsed 7804.3s
step  2180000 | reward(last100)  0.3536 | sigma 0.0237 | elapsed 7820.1s
step  2185000 | reward(last100)  0.5141 | sigma 0.0237 | elapsed 7835.8s
step  2190000 | reward(last100)  0.3764 | sigma 0.0237 | elapsed 7851.6s
step  2195000 | reward(last100)  0.4162 | sigma 0.0237 | elapsed 7867.5s
step  2200000 | reward(last100)  0.4661 | sigma 0.0237 | elapsed 7883.3s
step  2205000 | reward(last100)  0.3835 | sigma 0.0237 | elapsed 7899.3s
step  2210000 | reward(last100)  0.4556 | sigma 0.0237 | elapsed 7915.0s
step  2215000 | reward(last100)  0.3322 | sigma 0.0237 | elapsed 7931.0s
step  2220000 | reward(last100)  0.4270 | sigma 0.0237 | elapsed 7949.3s
step  2225000 | reward(last100)  0.4312 | sigma 0.0236 | elapsed 7967.3s
step  2230000 | reward(last100)  0.4258 | sigma 0.0236 | elapsed 7985.5s
step  2235000 | reward(last100)  0.4043 | sigma 0.0236 | elapsed 8003.0s
step  2240000 | reward(last100)  0.3985 | sigma 0.0236 | elapsed 8020.6s
step  2245000 | reward(last100)  0.3905 | sigma 0.0236 | elapsed 8038.0s
step  2250000 | reward(last100)  0.4234 | sigma 0.0236 | elapsed 8055.5s
step  2255000 | reward(last100)  0.4043 | sigma 0.0237 | elapsed 8071.5s
step  2260000 | reward(last100)  0.4964 | sigma 0.0237 | elapsed 8087.3s
step  2265000 | reward(last100)  0.4043 | sigma 0.0237 | elapsed 8103.0s
step  2270000 | reward(last100)  0.3381 | sigma 0.0236 | elapsed 8118.9s
step  2275000 | reward(last100)  0.3777 | sigma 0.0236 | elapsed 8136.1s
step  2280000 | reward(last100)  0.4484 | sigma 0.0236 | elapsed 8153.3s
step  2285000 | reward(last100)  0.4242 | sigma 0.0236 | elapsed 8170.6s
step  2290000 | reward(last100)  0.4332 | sigma 0.0236 | elapsed 8187.9s
step  2295000 | reward(last100)  0.3734 | sigma 0.0236 | elapsed 8205.3s
step  2300000 | reward(last100)  0.5063 | sigma 0.0236 | elapsed 8221.3s
step  2305000 | reward(last100)  0.4226 | sigma 0.0236 | elapsed 8237.8s
step  2310000 | reward(last100)  0.4105 | sigma 0.0236 | elapsed 8253.8s
step  2315000 | reward(last100)  0.3984 | sigma 0.0236 | elapsed 8269.8s
step  2320000 | reward(last100)  0.3804 | sigma 0.0236 | elapsed 8288.1s
step  2325000 | reward(last100)  0.4675 | sigma 0.0236 | elapsed 8305.9s
step  2330000 | reward(last100)  0.3670 | sigma 0.0236 | elapsed 8323.4s
step  2335000 | reward(last100)  0.4408 | sigma 0.0236 | elapsed 8341.0s
step  2340000 | reward(last100)  0.4468 | sigma 0.0236 | elapsed 8358.5s
step  2345000 | reward(last100)  0.4363 | sigma 0.0236 | elapsed 8375.9s
step  2350000 | reward(last100)  0.4626 | sigma 0.0236 | elapsed 8393.4s
step  2355000 | reward(last100)  0.4182 | sigma 0.0236 | elapsed 8411.9s
step  2360000 | reward(last100)  0.4144 | sigma 0.0235 | elapsed 8430.2s
step  2365000 | reward(last100)  0.4091 | sigma 0.0235 | elapsed 8447.2s
step  2370000 | reward(last100)  0.4145 | sigma 0.0235 | elapsed 8463.1s
step  2375000 | reward(last100)  0.4267 | sigma 0.0235 | elapsed 8479.1s
step  2380000 | reward(last100)  0.4437 | sigma 0.0235 | elapsed 8495.1s
step  2385000 | reward(last100)  0.4583 | sigma 0.0235 | elapsed 8511.1s
step  2390000 | reward(last100)  0.4699 | sigma 0.0235 | elapsed 8527.2s
step  2395000 | reward(last100)  0.4043 | sigma 0.0235 | elapsed 8543.2s
step  2400000 | reward(last100)  0.4082 | sigma 0.0235 | elapsed 8559.3s
step  2405000 | reward(last100)  0.5026 | sigma 0.0235 | elapsed 8577.0s
step  2410000 | reward(last100)  0.4480 | sigma 0.0235 | elapsed 8593.0s
step  2415000 | reward(last100)  0.5115 | sigma 0.0235 | elapsed 8609.1s
step  2420000 | reward(last100)  0.4791 | sigma 0.0235 | elapsed 8625.0s
step  2425000 | reward(last100)  0.5001 | sigma 0.0235 | elapsed 8641.0s
step  2430000 | reward(last100)  0.4771 | sigma 0.0235 | elapsed 8657.0s
step  2435000 | reward(last100)  0.4728 | sigma 0.0235 | elapsed 8673.0s
step  2440000 | reward(last100)  0.4005 | sigma 0.0235 | elapsed 8689.1s
step  2445000 | reward(last100)  0.4711 | sigma 0.0235 | elapsed 8705.2s
step  2450000 | reward(last100)  0.4034 | sigma 0.0235 | elapsed 8721.3s
step  2455000 | reward(last100)  0.4323 | sigma 0.0235 | elapsed 8739.9s
step  2460000 | reward(last100)  0.4685 | sigma 0.0235 | elapsed 8758.0s
step  2465000 | reward(last100)  0.4172 | sigma 0.0235 | elapsed 8775.9s
step  2470000 | reward(last100)  0.4376 | sigma 0.0235 | elapsed 8793.7s
step  2475000 | reward(last100)  0.4396 | sigma 0.0236 | elapsed 8811.5s
step  2480000 | reward(last100)  0.5074 | sigma 0.0236 | elapsed 8829.3s
step  2485000 | reward(last100)  0.4846 | sigma 0.0235 | elapsed 8847.1s
step  2490000 | reward(last100)  0.3954 | sigma 0.0235 | elapsed 8864.9s
step  2495000 | reward(last100)  0.4385 | sigma 0.0235 | elapsed 8882.6s
step  2500000 | reward(last100)  0.4498 | sigma 0.0235 | elapsed 8900.0s
step  2505000 | reward(last100)  0.4612 | sigma 0.0235 | elapsed 8918.5s
step  2510000 | reward(last100)  0.3732 | sigma 0.0235 | elapsed 8936.8s
step  2515000 | reward(last100)  0.3906 | sigma 0.0235 | elapsed 8955.4s
step  2520000 | reward(last100)  0.3217 | sigma 0.0235 | elapsed 8973.9s
step  2525000 | reward(last100)  0.4619 | sigma 0.0235 | elapsed 8992.3s
step  2530000 | reward(last100)  0.3841 | sigma 0.0235 | elapsed 9010.7s
step  2535000 | reward(last100)  0.3812 | sigma 0.0235 | elapsed 9029.1s
step  2540000 | reward(last100)  0.4373 | sigma 0.0235 | elapsed 9047.1s
step  2545000 | reward(last100)  0.4569 | sigma 0.0235 | elapsed 9063.9s
step  2550000 | reward(last100)  0.3993 | sigma 0.0235 | elapsed 9080.1s
step  2555000 | reward(last100)  0.3793 | sigma 0.0235 | elapsed 9098.0s
step  2560000 | reward(last100)  0.4576 | sigma 0.0235 | elapsed 9115.6s
step  2565000 | reward(last100)  0.4132 | sigma 0.0235 | elapsed 9133.1s
step  2570000 | reward(last100)  0.4587 | sigma 0.0235 | elapsed 9150.6s
step  2575000 | reward(last100)  0.4561 | sigma 0.0235 | elapsed 9168.1s
step  2580000 | reward(last100)  0.3971 | sigma 0.0235 | elapsed 9185.6s
step  2585000 | reward(last100)  0.4281 | sigma 0.0235 | elapsed 9203.1s
step  2590000 | reward(last100)  0.4348 | sigma 0.0235 | elapsed 9220.7s
step  2595000 | reward(last100)  0.4883 | sigma 0.0235 | elapsed 9238.2s
step  2600000 | reward(last100)  0.4380 | sigma 0.0235 | elapsed 9255.6s
step  2605000 | reward(last100)  0.4344 | sigma 0.0235 | elapsed 9272.1s
step  2610000 | reward(last100)  0.4041 | sigma 0.0235 | elapsed 9288.3s
step  2615000 | reward(last100)  0.4777 | sigma 0.0235 | elapsed 9304.4s
step  2620000 | reward(last100)  0.4387 | sigma 0.0235 | elapsed 9320.5s
step  2625000 | reward(last100)  0.5172 | sigma 0.0235 | elapsed 9336.6s
step  2630000 | reward(last100)  0.4865 | sigma 0.0235 | elapsed 9352.7s
step  2635000 | reward(last100)  0.3920 | sigma 0.0235 | elapsed 9368.9s
step  2640000 | reward(last100)  0.4358 | sigma 0.0234 | elapsed 9385.0s
step  2645000 | reward(last100)  0.3977 | sigma 0.0234 | elapsed 9401.1s
step  2650000 | reward(last100)  0.4141 | sigma 0.0234 | elapsed 9417.8s
step  2655000 | reward(last100)  0.4491 | sigma 0.0234 | elapsed 9434.1s
step  2660000 | reward(last100)  0.4105 | sigma 0.0234 | elapsed 9450.1s
step  2665000 | reward(last100)  0.4096 | sigma 0.0234 | elapsed 9466.2s
step  2670000 | reward(last100)  0.5379 | sigma 0.0234 | elapsed 9483.7s
step  2675000 | reward(last100)  0.4648 | sigma 0.0234 | elapsed 9499.8s
step  2680000 | reward(last100)  0.3759 | sigma 0.0234 | elapsed 9515.9s
step  2685000 | reward(last100)  0.4449 | sigma 0.0234 | elapsed 9531.9s
step  2690000 | reward(last100)  0.3828 | sigma 0.0234 | elapsed 9548.0s
step  2695000 | reward(last100)  0.3936 | sigma 0.0234 | elapsed 9564.0s
step  2700000 | reward(last100)  0.4852 | sigma 0.0234 | elapsed 9580.0s
step  2705000 | reward(last100)  0.4420 | sigma 0.0234 | elapsed 9598.2s
step  2710000 | reward(last100)  0.4539 | sigma 0.0234 | elapsed 9615.8s
step  2715000 | reward(last100)  0.4105 | sigma 0.0234 | elapsed 9633.5s
step  2720000 | reward(last100)  0.4560 | sigma 0.0234 | elapsed 9651.2s
step  2725000 | reward(last100)  0.3918 | sigma 0.0234 | elapsed 9669.5s
step  2730000 | reward(last100)  0.4562 | sigma 0.0234 | elapsed 9687.3s
step  2735000 | reward(last100)  0.4380 | sigma 0.0234 | elapsed 9705.5s
step  2740000 | reward(last100)  0.4745 | sigma 0.0234 | elapsed 9724.0s
step  2745000 | reward(last100)  0.4373 | sigma 0.0234 | elapsed 9745.6s
step  2750000 | reward(last100)  0.4103 | sigma 0.0234 | elapsed 9767.3s
step  2755000 | reward(last100)  0.4307 | sigma 0.0234 | elapsed 9783.8s
step  2760000 | reward(last100)  0.3510 | sigma 0.0234 | elapsed 9800.0s
step  2765000 | reward(last100)  0.3977 | sigma 0.0234 | elapsed 9816.2s
step  2770000 | reward(last100)  0.4001 | sigma 0.0234 | elapsed 9832.3s
step  2775000 | reward(last100)  0.4052 | sigma 0.0234 | elapsed 9848.5s
step  2780000 | reward(last100)  0.4837 | sigma 0.0234 | elapsed 9864.7s
step  2785000 | reward(last100)  0.4144 | sigma 0.0234 | elapsed 9880.8s
step  2790000 | reward(last100)  0.4007 | sigma 0.0234 | elapsed 9897.0s
step  2795000 | reward(last100)  0.4405 | sigma 0.0234 | elapsed 9913.2s
step  2800000 | reward(last100)  0.3870 | sigma 0.0234 | elapsed 9929.3s
step  2805000 | reward(last100)  0.4277 | sigma 0.0234 | elapsed 9945.8s
step  2810000 | reward(last100)  0.3725 | sigma 0.0234 | elapsed 9961.9s
step  2815000 | reward(last100)  0.4145 | sigma 0.0234 | elapsed 9979.5s
step  2820000 | reward(last100)  0.4334 | sigma 0.0234 | elapsed 9997.1s
step  2825000 | reward(last100)  0.3659 | sigma 0.0234 | elapsed 10014.7s
step  2830000 | reward(last100)  0.4315 | sigma 0.0234 | elapsed 10032.3s
step  2835000 | reward(last100)  0.4815 | sigma 0.0234 | elapsed 10049.0s
step  2840000 | reward(last100)  0.3987 | sigma 0.0234 | elapsed 10066.5s
step  2845000 | reward(last100)  0.5628 | sigma 0.0234 | elapsed 10082.9s
step  2850000 | reward(last100)  0.4169 | sigma 0.0234 | elapsed 10099.1s
step  2855000 | reward(last100)  0.4266 | sigma 0.0234 | elapsed 10117.4s
step  2860000 | reward(last100)  0.4518 | sigma 0.0234 | elapsed 10136.9s
step  2865000 | reward(last100)  0.3872 | sigma 0.0234 | elapsed 10154.6s
step  2870000 | reward(last100)  0.3644 | sigma 0.0234 | elapsed 10172.8s
step  2875000 | reward(last100)  0.4358 | sigma 0.0234 | elapsed 10194.2s
step  2880000 | reward(last100)  0.4187 | sigma 0.0234 | elapsed 10215.9s
step  2885000 | reward(last100)  0.3599 | sigma 0.0234 | elapsed 10237.7s
step  2890000 | reward(last100)  0.4676 | sigma 0.0234 | elapsed 10259.3s
step  2895000 | reward(last100)  0.4039 | sigma 0.0234 | elapsed 10280.4s
step  2900000 | reward(last100)  0.4256 | sigma 0.0234 | elapsed 10301.5s
step  2905000 | reward(last100)  0.3181 | sigma 0.0234 | elapsed 10322.8s
step  2910000 | reward(last100)  0.4619 | sigma 0.0234 | elapsed 10344.2s
step  2915000 | reward(last100)  0.4262 | sigma 0.0234 | elapsed 10362.9s
step  2920000 | reward(last100)  0.3779 | sigma 0.0234 | elapsed 10380.8s
step  2925000 | reward(last100)  0.3728 | sigma 0.0234 | elapsed 10398.8s
step  2930000 | reward(last100)  0.4225 | sigma 0.0234 | elapsed 10416.7s
step  2935000 | reward(last100)  0.4464 | sigma 0.0233 | elapsed 10434.7s
step  2940000 | reward(last100)  0.4840 | sigma 0.0234 | elapsed 10452.6s
step  2945000 | reward(last100)  0.3799 | sigma 0.0234 | elapsed 10470.6s
step  2950000 | reward(last100)  0.4578 | sigma 0.0234 | elapsed 10488.5s
step  2955000 | reward(last100)  0.4245 | sigma 0.0233 | elapsed 10505.1s
step  2960000 | reward(last100)  0.4336 | sigma 0.0233 | elapsed 10521.4s
step  2965000 | reward(last100)  0.4170 | sigma 0.0234 | elapsed 10537.8s
step  2970000 | reward(last100)  0.4138 | sigma 0.0234 | elapsed 10554.1s
step  2975000 | reward(last100)  0.4263 | sigma 0.0234 | elapsed 10572.1s
step  2980000 | reward(last100)  0.4057 | sigma 0.0234 | elapsed 10590.2s
step  2985000 | reward(last100)  0.4079 | sigma 0.0234 | elapsed 10608.2s
step  2990000 | reward(last100)  0.4703 | sigma 0.0234 | elapsed 10626.3s
step  2995000 | reward(last100)  0.4269 | sigma 0.0234 | elapsed 10644.4s
step  3000000 | reward(last100)  0.3183 | sigma 0.0234 | elapsed 10662.9s
