step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.5s
step   275000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed  697.8s
step   280000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed  710.6s
step   285000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed  723.5s
step   290000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed  736.4s
step   295000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed  749.3s
step   300000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed  762.2s
step   305000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed  777.2s
step   310000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  791.9s
step   315000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  806.6s
step   320000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  821.3s
step   325000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  836.1s
step   330000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  850.9s
step   335000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  865.8s
step   340000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  880.8s
step   345000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  896.3s
step   350000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  912.2s
step   355000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  926.4s
step   360000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  940.5s
step   365000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  954.6s
step   370000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  968.9s
step   375000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  983.3s
step   380000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed  997.8s
step   385000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1012.5s
step   390000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1027.4s
step   395000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1042.5s
step   400000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1057.6s
step   405000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1073.2s
step   410000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1088.6s
step   415000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1104.1s
step   420000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1119.6s
step   425000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1135.2s
step   430000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1150.8s
step   435000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1166.5s
step   440000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1182.0s
step   445000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1197.5s
step   450000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1212.9s
step   455000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1228.5s
step   460000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1245.5s
step   465000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1262.8s
step   470000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1279.8s
step   475000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1295.0s
step   480000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1310.2s
step   485000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1325.3s
step   490000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1340.4s
step   495000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1356.3s
step   500000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1373.0s
step   505000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1388.3s
step   510000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1405.4s
step   515000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1427.5s
step   520000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1449.4s
step   525000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1471.3s
step   530000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1493.1s
step   535000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1514.8s
step   540000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1536.3s
step   545000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1557.7s
step   550000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1578.9s
step   555000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1594.1s
step   560000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1608.9s
step   565000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1623.7s
step   570000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1638.5s
step   575000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1653.3s
step   580000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1668.0s
step   585000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1682.8s
step   590000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1697.6s
step   595000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1712.4s
step   600000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1727.2s
step   605000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 1742.3s
step   610000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1757.2s
step   615000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1772.1s
step   620000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1787.0s
step   625000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1802.0s
step   630000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1817.0s
step   635000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1832.1s
step   640000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1847.2s
step   645000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1862.3s
step   650000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1877.5s
step   655000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1893.0s
step   660000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1908.2s
step   665000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1923.4s
step   670000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1938.7s
step   675000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1954.0s
step   680000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1969.5s
step   685000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 1984.9s
step   690000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2000.4s
step   695000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2016.0s
step   700000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2031.6s
step   705000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2050.2s
step   710000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2067.7s
step   715000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2085.1s
step   720000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2102.6s
step   725000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2123.2s
step   730000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2146.4s
step   735000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2166.2s
step   740000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2183.9s
step   745000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2201.7s
step   750000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2219.6s
step   755000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2243.0s
step   760000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2267.3s
step   765000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2291.4s
step   770000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2314.9s
step   775000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2338.0s
step   780000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2361.1s
step   785000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2384.2s
step   790000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2407.1s
step   795000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2430.0s
step   800000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2452.8s
step   805000 | reward(last100)  0.0103 | sigma 0.0223 | elapsed 2471.9s
step   810000 | reward(last100)  0.0103 | sigma 0.0224 | elapsed 2489.8s
step   815000 | reward(last100)  0.0103 | sigma 0.0225 | elapsed 2507.3s
step   820000 | reward(last100)  0.0103 | sigma 0.0224 | elapsed 2525.3s
step   825000 | reward(last100)  0.0103 | sigma 0.0224 | elapsed 2542.6s
step   830000 | reward(last100)  0.0103 | sigma 0.0224 | elapsed 2559.6s
step   835000 | reward(last100)  0.0103 | sigma 0.0223 | elapsed 2576.6s
step   840000 | reward(last100)  0.0000 | sigma 0.0222 | elapsed 2593.5s
step   845000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 2610.5s
step   850000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 2627.3s
step   855000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 2643.0s
step   860000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 2658.4s
step   865000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 2673.9s
step   870000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 2689.3s
step   875000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2704.7s
step   880000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2720.2s
step   885000 | reward(last100)  0.0000 | sigma 0.0219 | elapsed 2735.7s
step   890000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 2751.1s
step   895000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 2767.0s
step   900000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 2783.8s
step   905000 | reward(last100)  0.0000 | sigma 0.0218 | elapsed 2799.6s
step   910000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2815.1s
step   915000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2830.4s
step   920000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2845.8s
step   925000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2861.2s
step   930000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2876.6s
step   935000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2891.9s
step   940000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2907.3s
step   945000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2922.7s
step   950000 | reward(last100)  0.0000 | sigma 0.0217 | elapsed 2938.1s
step   955000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2956.4s
step   960000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2973.3s
step   965000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 2990.3s
step   970000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3007.1s
step   975000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3024.0s
step   980000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3040.9s
step   985000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3057.8s
step   990000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3074.7s
step   995000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3091.6s
step  1000000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3109.0s
step  1005000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3127.1s
step  1010000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3144.4s
step  1015000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3161.9s
step  1020000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3179.6s
step  1025000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3197.3s
step  1030000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3215.0s
step  1035000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3232.7s
step  1040000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3250.5s
step  1045000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3268.4s
step  1050000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3286.3s
step  1055000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3307.2s
step  1060000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3325.0s
step  1065000 | reward(last100)  0.0000 | sigma 0.0216 | elapsed 3342.8s
step  1070000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3360.5s
step  1075000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3378.4s
step  1080000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3395.6s
step  1085000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3412.8s
step  1090000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3430.1s
step  1095000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3447.3s
step  1100000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3464.8s
step  1105000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3482.4s
step  1110000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3498.6s
step  1115000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3514.5s
step  1120000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3530.2s
step  1125000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3546.1s
step  1130000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3561.8s
step  1135000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3577.4s
step  1140000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3593.2s
step  1145000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3608.9s
step  1150000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3624.6s
step  1155000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3640.6s
step  1160000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3656.4s
step  1165000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3672.0s
step  1170000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3687.8s
step  1175000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3703.6s
step  1180000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3719.3s
step  1185000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3735.1s
step  1190000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3750.8s
step  1195000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3766.5s
step  1200000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3783.6s
step  1205000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3801.5s
step  1210000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3822.9s
step  1215000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3844.9s
step  1220000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3867.3s
step  1225000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3888.9s
step  1230000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3910.5s
step  1235000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3932.1s
step  1240000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3953.6s
step  1245000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3975.2s
step  1250000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 3996.7s
step  1255000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4018.1s
step  1260000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4037.9s
step  1265000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4053.7s
step  1270000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4069.4s
step  1275000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4085.2s
step  1280000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4101.0s
step  1285000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4116.8s
step  1290000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4132.6s
step  1295000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4148.4s
step  1300000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4164.1s
step  1305000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4180.3s
step  1310000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4196.0s
step  1315000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4211.7s
step  1320000 | reward(last100)  0.0000 | sigma 0.0215 | elapsed 4227.3s
step  1325000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4243.0s
step  1330000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4258.7s
step  1335000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4274.3s
step  1340000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4290.0s
step  1345000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4305.7s
step  1350000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4321.3s
step  1355000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4337.4s
step  1360000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4353.0s
step  1365000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4368.8s
step  1370000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4384.4s
step  1375000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4400.1s
step  1380000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4415.7s
step  1385000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4431.3s
step  1390000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4447.0s
step  1395000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4462.7s
step  1400000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4478.3s
step  1405000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4495.9s
step  1410000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4513.0s
step  1415000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4529.9s
step  1420000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4546.9s
step  1425000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4563.7s
step  1430000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4579.7s
step  1435000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4595.2s
step  1440000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4610.7s
step  1445000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4626.2s
step  1450000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4641.7s
step  1455000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4657.6s
step  1460000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4673.2s
step  1465000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4688.7s
step  1470000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4704.2s
step  1475000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4719.7s
step  1480000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4735.3s
step  1485000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4750.8s
step  1490000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4766.4s
step  1495000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4781.9s
step  1500000 | reward(last100)  0.0000 | sigma 0.0214 | elapsed 4797.5s
step  1505000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4813.6s
step  1510000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4829.3s
step  1515000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4844.9s
step  1520000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4860.6s
step  1525000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4876.3s
step  1530000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4892.1s
step  1535000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4908.0s
step  1540000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4923.8s
step  1545000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4939.5s
step  1550000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4955.3s
step  1555000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4971.6s
step  1560000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 4987.5s
step  1565000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5003.3s
step  1570000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5019.3s
step  1575000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5035.3s
step  1580000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5051.3s
step  1585000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5067.4s
step  1590000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5084.1s
step  1595000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5101.6s
step  1600000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5120.6s
step  1605000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5138.5s
step  1610000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5156.0s
step  1615000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5173.6s
step  1620000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5191.3s
step  1625000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5209.1s
step  1630000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5225.6s
step  1635000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5242.2s
step  1640000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5258.7s
step  1645000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5275.3s
step  1650000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5292.0s
step  1655000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5309.1s
step  1660000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5326.0s
step  1665000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5342.8s
step  1670000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5359.8s
step  1675000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5376.8s
step  1680000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5393.8s
step  1685000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5412.4s
step  1690000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5431.5s
step  1695000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5450.5s
step  1700000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5469.5s
step  1705000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5487.0s
step  1710000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5504.3s
step  1715000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5521.7s
step  1720000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5539.1s
step  1725000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5556.6s
step  1730000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5574.1s
step  1735000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5591.7s
