step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.9s
step   155000 | reward(last100)  0.8162 | sigma 0.0232 | elapsed  556.3s
step   160000 | reward(last100)  0.8586 | sigma 0.0231 | elapsed  576.0s
step   165000 | reward(last100)  0.8567 | sigma 0.0231 | elapsed  597.4s
step   170000 | reward(last100)  0.9340 | sigma 0.0231 | elapsed  619.4s
step   175000 | reward(last100)  0.9458 | sigma 0.0230 | elapsed  639.5s
step   180000 | reward(last100)  0.9317 | sigma 0.0231 | elapsed  661.5s
step   185000 | reward(last100)  0.9396 | sigma 0.0230 | elapsed  683.3s
step   190000 | reward(last100)  0.9528 | sigma 0.0230 | elapsed  704.9s
step   195000 | reward(last100)  0.9460 | sigma 0.0230 | elapsed  722.8s
step   200000 | reward(last100)  0.9511 | sigma 0.0230 | elapsed  740.1s
step   205000 | reward(last100)  0.9375 | sigma 0.0229 | elapsed  757.2s
step   210000 | reward(last100)  0.9409 | sigma 0.0229 | elapsed  776.8s
step   215000 | reward(last100)  0.9416 | sigma 0.0229 | elapsed  796.7s
step   220000 | reward(last100)  0.9457 | sigma 0.0230 | elapsed  813.3s
step   225000 | reward(last100)  0.9511 | sigma 0.0229 | elapsed  827.6s
step   230000 | reward(last100)  0.9522 | sigma 0.0230 | elapsed  845.6s
step   235000 | reward(last100)  0.9518 | sigma 0.0229 | elapsed  864.0s
step   240000 | reward(last100)  0.9530 | sigma 0.0229 | elapsed  880.5s
step   245000 | reward(last100)  0.9509 | sigma 0.0229 | elapsed  898.7s
step   250000 | reward(last100)  0.9509 | sigma 0.0229 | elapsed  915.6s
step   255000 | reward(last100)  0.9496 | sigma 0.0229 | elapsed  934.3s
step   260000 | reward(last100)  0.9526 | sigma 0.0229 | elapsed  951.4s
step   265000 | reward(last100)  0.9531 | sigma 0.0230 | elapsed  968.8s
step   270000 | reward(last100)  0.9537 | sigma 0.0230 | elapsed  989.5s
step   275000 | reward(last100)  0.9498 | sigma 0.0230 | elapsed 1010.4s
step   280000 | reward(last100)  0.9480 | sigma 0.0230 | elapsed 1031.5s
step   285000 | reward(last100)  0.9491 | sigma 0.0230 | elapsed 1051.6s
step   290000 | reward(last100)  0.9492 | sigma 0.0230 | elapsed 1071.9s
step   295000 | reward(last100)  0.9490 | sigma 0.0230 | elapsed 1093.3s
step   300000 | reward(last100)  0.9533 | sigma 0.0230 | elapsed 1116.5s
step   305000 | reward(last100)  0.9503 | sigma 0.0230 | elapsed 1132.4s
step   310000 | reward(last100)  0.9526 | sigma 0.0230 | elapsed 1152.5s
step   315000 | reward(last100)  0.9455 | sigma 0.0230 | elapsed 1173.4s
step   320000 | reward(last100)  0.9420 | sigma 0.0230 | elapsed 1192.4s
step   325000 | reward(last100)  0.9524 | sigma 0.0230 | elapsed 1210.9s
step   330000 | reward(last100)  0.9512 | sigma 0.0230 | elapsed 1231.4s
step   335000 | reward(last100)  0.9525 | sigma 0.0230 | elapsed 1252.1s
step   340000 | reward(last100)  0.9538 | sigma 0.0230 | elapsed 1269.7s
step   345000 | reward(last100)  0.9532 | sigma 0.0230 | elapsed 1285.5s
step   350000 | reward(last100)  0.9533 | sigma 0.0230 | elapsed 1303.0s
step   355000 | reward(last100)  0.9509 | sigma 0.0230 | elapsed 1325.3s
step   360000 | reward(last100)  0.9539 | sigma 0.0230 | elapsed 1346.3s
step   365000 | reward(last100)  0.9512 | sigma 0.0230 | elapsed 1365.3s
step   370000 | reward(last100)  0.9483 | sigma 0.0230 | elapsed 1388.4s
step   375000 | reward(last100)  0.9529 | sigma 0.0230 | elapsed 1411.6s
step   380000 | reward(last100)  0.9500 | sigma 0.0230 | elapsed 1431.0s
step   385000 | reward(last100)  0.9467 | sigma 0.0230 | elapsed 1447.5s
step   390000 | reward(last100)  0.9500 | sigma 0.0230 | elapsed 1466.0s
step   395000 | reward(last100)  0.9510 | sigma 0.0230 | elapsed 1484.9s
step   400000 | reward(last100)  0.9474 | sigma 0.0230 | elapsed 1503.2s
step   405000 | reward(last100)  0.9513 | sigma 0.0230 | elapsed 1523.9s
step   410000 | reward(last100)  0.9512 | sigma 0.0230 | elapsed 1545.8s
step   415000 | reward(last100)  0.9507 | sigma 0.0230 | elapsed 1566.6s
step   420000 | reward(last100)  0.9517 | sigma 0.0230 | elapsed 1589.4s
step   425000 | reward(last100)  0.9512 | sigma 0.0230 | elapsed 1612.3s
step   430000 | reward(last100)  0.9527 | sigma 0.0230 | elapsed 1630.6s
step   435000 | reward(last100)  0.9510 | sigma 0.0230 | elapsed 1649.0s
step   440000 | reward(last100)  0.9532 | sigma 0.0230 | elapsed 1667.6s
step   445000 | reward(last100)  0.9507 | sigma 0.0230 | elapsed 1686.8s
step   450000 | reward(last100)  0.9510 | sigma 0.0230 | elapsed 1709.3s
step   455000 | reward(last100)  0.9529 | sigma 0.0230 | elapsed 1730.3s
step   460000 | reward(last100)  0.9496 | sigma 0.0230 | elapsed 1750.9s
step   465000 | reward(last100)  0.9524 | sigma 0.0230 | elapsed 1771.8s
step   470000 | reward(last100)  0.9481 | sigma 0.0230 | elapsed 1794.2s
step   475000 | reward(last100)  0.9495 | sigma 0.0230 | elapsed 1813.5s
step   480000 | reward(last100)  0.9494 | sigma 0.0231 | elapsed 1832.9s
step   485000 | reward(last100)  0.9530 | sigma 0.0230 | elapsed 1853.2s
step   490000 | reward(last100)  0.9532 | sigma 0.0230 | elapsed 1873.8s
step   495000 | reward(last100)  0.9533 | sigma 0.0230 | elapsed 1899.3s
step   500000 | reward(last100)  0.9520 | sigma 0.0231 | elapsed 1924.8s
