step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.5s
step   380000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1020.9s
step   385000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1037.5s
step   390000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1054.1s
step   395000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1070.6s
step   400000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1087.1s
step   405000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1103.1s
step   410000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1118.1s
step   415000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1133.2s
step   420000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1148.4s
step   425000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1163.7s
step   430000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1179.0s
step   435000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1194.2s
step   440000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1209.4s
step   445000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1224.5s
step   450000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1239.7s
step   455000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1258.6s
step   460000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1275.6s
step   465000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1291.4s
step   470000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1306.7s
step   475000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1322.0s
step   480000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1337.3s
step   485000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1352.6s
step   490000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1367.8s
step   495000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1383.1s
step   500000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1398.4s
step   505000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1420.8s
step   510000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1442.8s
step   515000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1464.7s
step   520000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1486.5s
step   525000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1508.3s
step   530000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1529.9s
step   535000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1551.4s
step   540000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1572.7s
step   545000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 1591.0s
step   550000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1607.9s
step   555000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1623.5s
step   560000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1638.7s
step   565000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1654.0s
step   570000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1669.2s
step   575000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1684.5s
step   580000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1699.7s
step   585000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1714.9s
step   590000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1730.2s
step   595000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1745.5s
step   600000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1760.8s
step   605000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1776.4s
step   610000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1791.8s
step   615000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1807.1s
step   620000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1822.4s
step   625000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1837.8s
step   630000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1853.1s
step   635000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1868.5s
step   640000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1885.1s
step   645000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1902.4s
step   650000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1924.9s
step   655000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1942.6s
step   660000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1959.9s
step   665000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1977.1s
step   670000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 1994.4s
step   675000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2011.7s
step   680000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2029.0s
step   685000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2047.1s
step   690000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2064.7s
step   695000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2082.1s
step   700000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2099.6s
step   705000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2119.7s
step   710000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2143.0s
step   715000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2163.6s
step   720000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2181.3s
step   725000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2199.0s
step   730000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2216.9s
step   735000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2235.3s
step   740000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2253.8s
step   745000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2272.2s
step   750000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2290.6s
step   755000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2307.6s
step   760000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2324.2s
step   765000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2340.8s
step   770000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2357.5s
step   775000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 2374.1s
step   780000 | reward(last100)  0.0079 | sigma 0.0226 | elapsed 2390.7s
step   785000 | reward(last100)  0.0094 | sigma 0.0227 | elapsed 2406.5s
step   790000 | reward(last100)  0.0094 | sigma 0.0222 | elapsed 2421.3s
step   795000 | reward(last100)  0.0094 | sigma 0.0218 | elapsed 2435.8s
step   800000 | reward(last100)  0.0094 | sigma 0.0213 | elapsed 2450.0s
step   805000 | reward(last100)  0.0094 | sigma 0.0209 | elapsed 2466.8s
step   810000 | reward(last100)  0.0094 | sigma 0.0205 | elapsed 2481.5s
step   815000 | reward(last100)  0.0016 | sigma 0.0202 | elapsed 2495.9s
step   820000 | reward(last100)  0.0016 | sigma 0.0199 | elapsed 2510.5s
step   825000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 2525.6s
step   830000 | reward(last100)  0.0000 | sigma 0.0195 | elapsed 2539.9s
step   835000 | reward(last100)  0.0000 | sigma 0.0193 | elapsed 2554.0s
step   840000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2568.1s
step   845000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 2582.2s
step   850000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 2596.3s
step   855000 | reward(last100)  0.0000 | sigma 0.0187 | elapsed 2610.7s
step   860000 | reward(last100)  0.0000 | sigma 0.0186 | elapsed 2624.8s
step   865000 | reward(last100)  0.0000 | sigma 0.0186 | elapsed 2638.8s
step   870000 | reward(last100)  0.0000 | sigma 0.0185 | elapsed 2652.9s
step   875000 | reward(last100)  0.0000 | sigma 0.0185 | elapsed 2666.9s
step   880000 | reward(last100)  0.0000 | sigma 0.0184 | elapsed 2681.0s
step   885000 | reward(last100)  0.0000 | sigma 0.0184 | elapsed 2695.0s
step   890000 | reward(last100)  0.0000 | sigma 0.0184 | elapsed 2709.1s
step   895000 | reward(last100)  0.0000 | sigma 0.0184 | elapsed 2723.2s
step   900000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2737.2s
step   905000 | reward(last100)  0.0000 | sigma 0.0184 | elapsed 2751.5s
step   910000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2765.4s
step   915000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2779.4s
step   920000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2793.4s
step   925000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2807.4s
step   930000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2821.3s
step   935000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2835.3s
step   940000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2849.3s
step   945000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2863.3s
step   950000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2877.3s
step   955000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2893.0s
step   960000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2908.4s
step   965000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2923.9s
step   970000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2939.5s
step   975000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2955.8s
step   980000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2971.4s
step   985000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 2987.2s
step   990000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3003.2s
step   995000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3019.2s
step  1000000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3035.4s
step  1005000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3052.0s
step  1010000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3068.4s
step  1015000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3084.9s
step  1020000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3101.5s
step  1025000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3118.7s
step  1030000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3135.9s
step  1035000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3152.5s
step  1040000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3169.8s
step  1045000 | reward(last100)  0.0000 | sigma 0.0184 | elapsed 3187.1s
step  1050000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3204.5s
step  1055000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3222.2s
step  1060000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3239.6s
step  1065000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3257.0s
step  1070000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3274.4s
step  1075000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3291.7s
step  1080000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3308.9s
step  1085000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3326.4s
step  1090000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3344.0s
step  1095000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3361.7s
step  1100000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3379.3s
step  1105000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3395.2s
step  1110000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3410.8s
step  1115000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3426.4s
step  1120000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3441.9s
step  1125000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3457.5s
step  1130000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3473.0s
step  1135000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3488.5s
step  1140000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3504.0s
step  1145000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3519.4s
step  1150000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3535.0s
step  1155000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3552.4s
step  1160000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3569.4s
step  1165000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3586.4s
step  1170000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3603.4s
step  1175000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3619.2s
step  1180000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3634.6s
step  1185000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3650.0s
step  1190000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3665.3s
step  1195000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3680.7s
step  1200000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3696.1s
step  1205000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3713.3s
step  1210000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 3730.2s
step  1215000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3747.1s
step  1220000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3764.0s
step  1225000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3780.6s
step  1230000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3796.1s
step  1235000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3811.6s
step  1240000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3827.1s
step  1245000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3845.2s
step  1250000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3867.3s
step  1255000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3883.1s
step  1260000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3898.6s
step  1265000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3914.0s
step  1270000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3929.5s
step  1275000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3945.0s
step  1280000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3960.6s
step  1285000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3976.2s
step  1290000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 3991.7s
step  1295000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 4007.3s
step  1300000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 4022.8s
step  1305000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 4039.2s
step  1310000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 4054.9s
step  1315000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4070.6s
step  1320000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4086.4s
step  1325000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4102.2s
step  1330000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4118.1s
step  1335000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4133.8s
step  1340000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4149.7s
step  1345000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4165.5s
step  1350000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4185.3s
step  1355000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4201.4s
step  1360000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4217.2s
step  1365000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4232.9s
step  1370000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4248.7s
step  1375000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4264.4s
step  1380000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4280.2s
step  1385000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4296.0s
step  1390000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4311.8s
step  1395000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4327.6s
step  1400000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4343.5s
step  1405000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4361.5s
step  1410000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4378.9s
step  1415000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4396.4s
step  1420000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4413.9s
step  1425000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4431.3s
step  1430000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4448.8s
step  1435000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4466.3s
step  1440000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4484.0s
step  1445000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4501.7s
step  1450000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4519.5s
step  1455000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4536.0s
step  1460000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4552.2s
step  1465000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4568.5s
step  1470000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4584.7s
step  1475000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4601.0s
step  1480000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4617.4s
step  1485000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4633.8s
step  1490000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4650.3s
step  1495000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4666.8s
step  1500000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4683.3s
step  1505000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4700.3s
step  1510000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4717.0s
step  1515000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4733.8s
step  1520000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4750.6s
step  1525000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4767.5s
step  1530000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4784.4s
step  1535000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4801.3s
step  1540000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4818.3s
step  1545000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4835.3s
step  1550000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4852.4s
step  1555000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4869.7s
step  1560000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4886.9s
step  1565000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4904.0s
step  1570000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4921.1s
step  1575000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4938.3s
step  1580000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4955.5s
step  1585000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4972.6s
step  1590000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 4989.8s
step  1595000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5006.9s
step  1600000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5024.1s
step  1605000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5041.9s
step  1610000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5060.4s
step  1615000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5078.9s
step  1620000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5096.2s
step  1625000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5113.6s
step  1630000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5130.9s
step  1635000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5148.3s
step  1640000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5165.8s
step  1645000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5183.2s
step  1650000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5200.6s
step  1655000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5218.3s
step  1660000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5235.7s
step  1665000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5253.1s
step  1670000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5270.4s
step  1675000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5287.7s
step  1680000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5305.1s
step  1685000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5322.5s
step  1690000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5339.9s
step  1695000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5357.2s
step  1700000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5374.6s
step  1705000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5393.9s
step  1710000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5412.9s
step  1715000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5431.9s
step  1720000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5451.0s
step  1725000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5470.0s
step  1730000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5488.9s
step  1735000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5507.9s
