step     5000 | reward(last100)  0.0037 | sigma 0.0309 | elapsed    4.7s
step   495000 | reward(last100)  0.1565 | sigma 0.0234 | elapsed 1972.3s
step   500000 | reward(last100)  0.2009 | sigma 0.0234 | elapsed 1991.6s
step   505000 | reward(last100)  0.1670 | sigma 0.0234 | elapsed 2010.1s
step   510000 | reward(last100)  0.2362 | sigma 0.0234 | elapsed 2031.8s
step   515000 | reward(last100)  0.1933 | sigma 0.0234 | elapsed 2051.5s
step   520000 | reward(last100)  0.1552 | sigma 0.0234 | elapsed 2072.8s
step   525000 | reward(last100)  0.1281 | sigma 0.0234 | elapsed 2090.4s
step   530000 | reward(last100)  0.0907 | sigma 0.0234 | elapsed 2107.3s
step   535000 | reward(last100)  0.0895 | sigma 0.0234 | elapsed 2123.7s
step   540000 | reward(last100)  0.1548 | sigma 0.0234 | elapsed 2140.2s
step   545000 | reward(last100)  0.1433 | sigma 0.0234 | elapsed 2156.8s
step   550000 | reward(last100)  0.1511 | sigma 0.0234 | elapsed 2173.2s
step   555000 | reward(last100)  0.1447 | sigma 0.0234 | elapsed 2190.3s
step   560000 | reward(last100)  0.1263 | sigma 0.0234 | elapsed 2207.3s
step   565000 | reward(last100)  0.1107 | sigma 0.0234 | elapsed 2223.9s
step   570000 | reward(last100)  0.1430 | sigma 0.0234 | elapsed 2240.6s
step   575000 | reward(last100)  0.2103 | sigma 0.0234 | elapsed 2258.9s
step   580000 | reward(last100)  0.2053 | sigma 0.0234 | elapsed 2280.6s
step   585000 | reward(last100)  0.1711 | sigma 0.0234 | elapsed 2302.2s
step   590000 | reward(last100)  0.1878 | sigma 0.0235 | elapsed 2324.0s
step   595000 | reward(last100)  0.1549 | sigma 0.0234 | elapsed 2343.0s
step   600000 | reward(last100)  0.1779 | sigma 0.0234 | elapsed 2361.2s
step   605000 | reward(last100)  0.1788 | sigma 0.0234 | elapsed 2378.6s
step   610000 | reward(last100)  0.1870 | sigma 0.0235 | elapsed 2401.0s
step   615000 | reward(last100)  0.1419 | sigma 0.0235 | elapsed 2424.4s
step   620000 | reward(last100)  0.2371 | sigma 0.0235 | elapsed 2447.8s
step   625000 | reward(last100)  0.1787 | sigma 0.0235 | elapsed 2471.7s
step   630000 | reward(last100)  0.2872 | sigma 0.0235 | elapsed 2495.4s
step   635000 | reward(last100)  0.1831 | sigma 0.0234 | elapsed 2518.3s
step   640000 | reward(last100)  0.2636 | sigma 0.0234 | elapsed 2536.9s
step   645000 | reward(last100)  0.2681 | sigma 0.0234 | elapsed 2556.3s
step   650000 | reward(last100)  0.1316 | sigma 0.0235 | elapsed 2574.7s
step   655000 | reward(last100)  0.2398 | sigma 0.0235 | elapsed 2592.7s
step   660000 | reward(last100)  0.1894 | sigma 0.0234 | elapsed 2611.6s
step   665000 | reward(last100)  0.2193 | sigma 0.0234 | elapsed 2630.0s
step   670000 | reward(last100)  0.1796 | sigma 0.0234 | elapsed 2648.1s
step   675000 | reward(last100)  0.1897 | sigma 0.0234 | elapsed 2666.7s
step   680000 | reward(last100)  0.1602 | sigma 0.0234 | elapsed 2685.6s
step   685000 | reward(last100)  0.1959 | sigma 0.0234 | elapsed 2705.6s
step   690000 | reward(last100)  0.1945 | sigma 0.0234 | elapsed 2729.5s
step   695000 | reward(last100)  0.1836 | sigma 0.0234 | elapsed 2751.3s
step   700000 | reward(last100)  0.1788 | sigma 0.0235 | elapsed 2769.8s
step   705000 | reward(last100)  0.1869 | sigma 0.0234 | elapsed 2789.6s
step   710000 | reward(last100)  0.1533 | sigma 0.0234 | elapsed 2808.4s
step   715000 | reward(last100)  0.1478 | sigma 0.0234 | elapsed 2827.2s
step   720000 | reward(last100)  0.2606 | sigma 0.0234 | elapsed 2844.9s
step   725000 | reward(last100)  0.1378 | sigma 0.0234 | elapsed 2863.0s
step   730000 | reward(last100)  0.2549 | sigma 0.0234 | elapsed 2881.4s
step   735000 | reward(last100)  0.1763 | sigma 0.0234 | elapsed 2898.3s
step   740000 | reward(last100)  0.2294 | sigma 0.0234 | elapsed 2915.7s
step   745000 | reward(last100)  0.1673 | sigma 0.0234 | elapsed 2935.0s
step   750000 | reward(last100)  0.1076 | sigma 0.0234 | elapsed 2953.3s
step   755000 | reward(last100)  0.2005 | sigma 0.0234 | elapsed 2970.6s
step   760000 | reward(last100)  0.1502 | sigma 0.0234 | elapsed 2987.9s
step   765000 | reward(last100)  0.0894 | sigma 0.0234 | elapsed 3006.1s
step   770000 | reward(last100)  0.1937 | sigma 0.0234 | elapsed 3023.1s
step   775000 | reward(last100)  0.2051 | sigma 0.0234 | elapsed 3040.1s
step   780000 | reward(last100)  0.1909 | sigma 0.0234 | elapsed 3056.8s
step   785000 | reward(last100)  0.2612 | sigma 0.0234 | elapsed 3074.1s
step   790000 | reward(last100)  0.2158 | sigma 0.0235 | elapsed 3092.1s
step   795000 | reward(last100)  0.2050 | sigma 0.0234 | elapsed 3109.0s
step   800000 | reward(last100)  0.1888 | sigma 0.0235 | elapsed 3127.2s
step   805000 | reward(last100)  0.2029 | sigma 0.0235 | elapsed 3144.6s
step   810000 | reward(last100)  0.1269 | sigma 0.0235 | elapsed 3161.4s
step   815000 | reward(last100)  0.2125 | sigma 0.0235 | elapsed 3178.3s
step   820000 | reward(last100)  0.2289 | sigma 0.0234 | elapsed 3195.1s
step   825000 | reward(last100)  0.1945 | sigma 0.0234 | elapsed 3212.0s
step   830000 | reward(last100)  0.1349 | sigma 0.0234 | elapsed 3232.2s
step   835000 | reward(last100)  0.2162 | sigma 0.0234 | elapsed 3255.0s
step   840000 | reward(last100)  0.1862 | sigma 0.0234 | elapsed 3278.2s
step   845000 | reward(last100)  0.2425 | sigma 0.0235 | elapsed 3295.6s
step   850000 | reward(last100)  0.2517 | sigma 0.0235 | elapsed 3317.4s
step   855000 | reward(last100)  0.2147 | sigma 0.0235 | elapsed 3338.7s
step   860000 | reward(last100)  0.2211 | sigma 0.0235 | elapsed 3358.2s
step   865000 | reward(last100)  0.2072 | sigma 0.0235 | elapsed 3377.2s
step   870000 | reward(last100)  0.2272 | sigma 0.0235 | elapsed 3394.1s
step   875000 | reward(last100)  0.2531 | sigma 0.0235 | elapsed 3411.0s
step   880000 | reward(last100)  0.1780 | sigma 0.0235 | elapsed 3427.9s
step   885000 | reward(last100)  0.2133 | sigma 0.0235 | elapsed 3446.1s
step   890000 | reward(last100)  0.2341 | sigma 0.0235 | elapsed 3463.8s
step   895000 | reward(last100)  0.1683 | sigma 0.0235 | elapsed 3481.2s
step   900000 | reward(last100)  0.1658 | sigma 0.0235 | elapsed 3503.2s
step   905000 | reward(last100)  0.1986 | sigma 0.0235 | elapsed 3520.6s
step   910000 | reward(last100)  0.1888 | sigma 0.0235 | elapsed 3537.6s
step   915000 | reward(last100)  0.1310 | sigma 0.0235 | elapsed 3554.5s
step   920000 | reward(last100)  0.1634 | sigma 0.0235 | elapsed 3571.5s
step   925000 | reward(last100)  0.2025 | sigma 0.0235 | elapsed 3588.6s
step   930000 | reward(last100)  0.1858 | sigma 0.0235 | elapsed 3606.3s
step   935000 | reward(last100)  0.2341 | sigma 0.0235 | elapsed 3626.9s
step   940000 | reward(last100)  0.1563 | sigma 0.0235 | elapsed 3648.9s
step   945000 | reward(last100)  0.1831 | sigma 0.0235 | elapsed 3670.1s
step   950000 | reward(last100)  0.1883 | sigma 0.0234 | elapsed 3688.0s
step   955000 | reward(last100)  0.2034 | sigma 0.0234 | elapsed 3706.8s
step   960000 | reward(last100)  0.1974 | sigma 0.0234 | elapsed 3730.4s
step   965000 | reward(last100)  0.1804 | sigma 0.0234 | elapsed 3753.1s
step   970000 | reward(last100)  0.1241 | sigma 0.0234 | elapsed 3775.2s
step   975000 | reward(last100)  0.2539 | sigma 0.0234 | elapsed 3797.4s
step   980000 | reward(last100)  0.1565 | sigma 0.0234 | elapsed 3820.4s
step   985000 | reward(last100)  0.1773 | sigma 0.0234 | elapsed 3843.6s
step   990000 | reward(last100)  0.2206 | sigma 0.0234 | elapsed 3866.8s
step   995000 | reward(last100)  0.1707 | sigma 0.0234 | elapsed 3889.1s
step  1000000 | reward(last100)  0.2206 | sigma 0.0234 | elapsed 3910.8s
step  1005000 | reward(last100)  0.2224 | sigma 0.0234 | elapsed 3930.3s
step  1010000 | reward(last100)  0.0823 | sigma 0.0234 | elapsed 3949.0s
step  1015000 | reward(last100)  0.1928 | sigma 0.0234 | elapsed 3967.2s
step  1020000 | reward(last100)  0.2916 | sigma 0.0234 | elapsed 3987.6s
step  1025000 | reward(last100)  0.2213 | sigma 0.0234 | elapsed 4005.0s
step  1030000 | reward(last100)  0.1891 | sigma 0.0233 | elapsed 4023.1s
step  1035000 | reward(last100)  0.2750 | sigma 0.0233 | elapsed 4041.9s
step  1040000 | reward(last100)  0.2099 | sigma 0.0233 | elapsed 4060.4s
step  1045000 | reward(last100)  0.1565 | sigma 0.0234 | elapsed 4077.7s
step  1050000 | reward(last100)  0.2036 | sigma 0.0234 | elapsed 4095.0s
step  1055000 | reward(last100)  0.1669 | sigma 0.0234 | elapsed 4112.7s
step  1060000 | reward(last100)  0.2218 | sigma 0.0234 | elapsed 4129.9s
step  1065000 | reward(last100)  0.1479 | sigma 0.0234 | elapsed 4147.0s
step  1070000 | reward(last100)  0.1723 | sigma 0.0234 | elapsed 4164.1s
step  1075000 | reward(last100)  0.1792 | sigma 0.0234 | elapsed 4181.4s
step  1080000 | reward(last100)  0.2097 | sigma 0.0234 | elapsed 4198.5s
step  1085000 | reward(last100)  0.1629 | sigma 0.0234 | elapsed 4217.3s
step  1090000 | reward(last100)  0.2188 | sigma 0.0234 | elapsed 4236.4s
step  1095000 | reward(last100)  0.2634 | sigma 0.0234 | elapsed 4254.5s
step  1100000 | reward(last100)  0.1750 | sigma 0.0234 | elapsed 4275.9s
step  1105000 | reward(last100)  0.1477 | sigma 0.0234 | elapsed 4296.5s
step  1110000 | reward(last100)  0.1858 | sigma 0.0234 | elapsed 4320.2s
step  1115000 | reward(last100)  0.2188 | sigma 0.0234 | elapsed 4342.0s
step  1120000 | reward(last100)  0.2150 | sigma 0.0234 | elapsed 4362.0s
step  1125000 | reward(last100)  0.2070 | sigma 0.0234 | elapsed 4384.5s
step  1130000 | reward(last100)  0.1012 | sigma 0.0234 | elapsed 4407.0s
step  1135000 | reward(last100)  0.1470 | sigma 0.0234 | elapsed 4429.4s
step  1140000 | reward(last100)  0.1752 | sigma 0.0234 | elapsed 4451.8s
step  1145000 | reward(last100)  0.2014 | sigma 0.0234 | elapsed 4469.4s
step  1150000 | reward(last100)  0.1865 | sigma 0.0234 | elapsed 4486.7s
step  1155000 | reward(last100)  0.1798 | sigma 0.0234 | elapsed 4510.0s
step  1160000 | reward(last100)  0.1615 | sigma 0.0234 | elapsed 4533.5s
step  1165000 | reward(last100)  0.2550 | sigma 0.0234 | elapsed 4556.3s
step  1170000 | reward(last100)  0.1941 | sigma 0.0234 | elapsed 4579.3s
step  1175000 | reward(last100)  0.2171 | sigma 0.0234 | elapsed 4603.0s
step  1180000 | reward(last100)  0.2664 | sigma 0.0234 | elapsed 4626.3s
step  1185000 | reward(last100)  0.2504 | sigma 0.0234 | elapsed 4649.7s
step  1190000 | reward(last100)  0.2758 | sigma 0.0234 | elapsed 4673.4s
step  1195000 | reward(last100)  0.2392 | sigma 0.0233 | elapsed 4696.9s
step  1200000 | reward(last100)  0.2109 | sigma 0.0233 | elapsed 4718.6s
step  1205000 | reward(last100)  0.1726 | sigma 0.0234 | elapsed 4743.3s
step  1210000 | reward(last100)  0.2057 | sigma 0.0233 | elapsed 4763.5s
step  1215000 | reward(last100)  0.1788 | sigma 0.0234 | elapsed 4782.7s
step  1220000 | reward(last100)  0.1481 | sigma 0.0233 | elapsed 4801.6s
step  1225000 | reward(last100)  0.1818 | sigma 0.0233 | elapsed 4820.3s
step  1230000 | reward(last100)  0.2301 | sigma 0.0233 | elapsed 4838.7s
step  1235000 | reward(last100)  0.1853 | sigma 0.0233 | elapsed 4856.2s
step  1240000 | reward(last100)  0.2185 | sigma 0.0233 | elapsed 4873.7s
step  1245000 | reward(last100)  0.1824 | sigma 0.0233 | elapsed 4891.2s
step  1250000 | reward(last100)  0.1660 | sigma 0.0233 | elapsed 4908.8s
step  1255000 | reward(last100)  0.2762 | sigma 0.0233 | elapsed 4926.8s
step  1260000 | reward(last100)  0.2289 | sigma 0.0233 | elapsed 4944.4s
step  1265000 | reward(last100)  0.2261 | sigma 0.0233 | elapsed 4962.4s
step  1270000 | reward(last100)  0.2257 | sigma 0.0233 | elapsed 4981.2s
step  1275000 | reward(last100)  0.2344 | sigma 0.0233 | elapsed 5001.9s
step  1280000 | reward(last100)  0.2979 | sigma 0.0233 | elapsed 5024.0s
step  1285000 | reward(last100)  0.1817 | sigma 0.0233 | elapsed 5045.9s
step  1290000 | reward(last100)  0.1384 | sigma 0.0233 | elapsed 5067.7s
step  1295000 | reward(last100)  0.1807 | sigma 0.0233 | elapsed 5089.5s
step  1300000 | reward(last100)  0.1487 | sigma 0.0233 | elapsed 5111.3s
step  1305000 | reward(last100)  0.1852 | sigma 0.0233 | elapsed 5131.2s
step  1310000 | reward(last100)  0.1266 | sigma 0.0233 | elapsed 5150.3s
step  1315000 | reward(last100)  0.1767 | sigma 0.0233 | elapsed 5168.9s
step  1320000 | reward(last100)  0.1953 | sigma 0.0232 | elapsed 5187.5s
step  1325000 | reward(last100)  0.1542 | sigma 0.0233 | elapsed 5206.2s
step  1330000 | reward(last100)  0.1452 | sigma 0.0232 | elapsed 5224.8s
step  1335000 | reward(last100)  0.1276 | sigma 0.0232 | elapsed 5243.6s
step  1340000 | reward(last100)  0.1900 | sigma 0.0232 | elapsed 5263.1s
step  1345000 | reward(last100)  0.1823 | sigma 0.0232 | elapsed 5282.7s
step  1350000 | reward(last100)  0.2338 | sigma 0.0233 | elapsed 5302.3s
step  1355000 | reward(last100)  0.2817 | sigma 0.0233 | elapsed 5320.0s
step  1360000 | reward(last100)  0.1557 | sigma 0.0232 | elapsed 5337.4s
step  1365000 | reward(last100)  0.1447 | sigma 0.0232 | elapsed 5355.4s
step  1370000 | reward(last100)  0.1348 | sigma 0.0232 | elapsed 5377.0s
step  1375000 | reward(last100)  0.2175 | sigma 0.0232 | elapsed 5398.3s
step  1380000 | reward(last100)  0.1726 | sigma 0.0232 | elapsed 5416.8s
step  1385000 | reward(last100)  0.2096 | sigma 0.0232 | elapsed 5435.4s
step  1390000 | reward(last100)  0.2020 | sigma 0.0232 | elapsed 5453.9s
step  1395000 | reward(last100)  0.2649 | sigma 0.0232 | elapsed 5472.3s
step  1400000 | reward(last100)  0.2454 | sigma 0.0232 | elapsed 5490.1s
step  1405000 | reward(last100)  0.2240 | sigma 0.0232 | elapsed 5507.9s
step  1410000 | reward(last100)  0.2087 | sigma 0.0232 | elapsed 5525.3s
step  1415000 | reward(last100)  0.2017 | sigma 0.0232 | elapsed 5542.6s
step  1420000 | reward(last100)  0.2421 | sigma 0.0232 | elapsed 5560.5s
step  1425000 | reward(last100)  0.2656 | sigma 0.0232 | elapsed 5578.9s
step  1430000 | reward(last100)  0.1967 | sigma 0.0232 | elapsed 5597.5s
step  1435000 | reward(last100)  0.1894 | sigma 0.0232 | elapsed 5616.0s
step  1440000 | reward(last100)  0.2468 | sigma 0.0232 | elapsed 5635.0s
step  1445000 | reward(last100)  0.2191 | sigma 0.0232 | elapsed 5653.4s
step  1450000 | reward(last100)  0.2035 | sigma 0.0232 | elapsed 5671.4s
step  1455000 | reward(last100)  0.2026 | sigma 0.0232 | elapsed 5689.2s
step  1460000 | reward(last100)  0.1885 | sigma 0.0232 | elapsed 5706.5s
step  1465000 | reward(last100)  0.1816 | sigma 0.0232 | elapsed 5723.8s
step  1470000 | reward(last100)  0.2707 | sigma 0.0232 | elapsed 5741.1s
step  1475000 | reward(last100)  0.1902 | sigma 0.0232 | elapsed 5758.4s
step  1480000 | reward(last100)  0.2044 | sigma 0.0232 | elapsed 5775.6s
step  1485000 | reward(last100)  0.2460 | sigma 0.0232 | elapsed 5792.9s
step  1490000 | reward(last100)  0.2024 | sigma 0.0232 | elapsed 5810.2s
step  1495000 | reward(last100)  0.2113 | sigma 0.0232 | elapsed 5827.6s
step  1500000 | reward(last100)  0.1644 | sigma 0.0232 | elapsed 5845.4s
step  1505000 | reward(last100)  0.1678 | sigma 0.0232 | elapsed 5863.6s
step  1510000 | reward(last100)  0.1596 | sigma 0.0232 | elapsed 5882.7s
step  1515000 | reward(last100)  0.1573 | sigma 0.0232 | elapsed 5901.7s
step  1520000 | reward(last100)  0.2743 | sigma 0.0232 | elapsed 5921.1s
step  1525000 | reward(last100)  0.2035 | sigma 0.0232 | elapsed 5941.7s
step  1530000 | reward(last100)  0.1602 | sigma 0.0232 | elapsed 5965.4s
step  1535000 | reward(last100)  0.2007 | sigma 0.0231 | elapsed 5988.5s
step  1540000 | reward(last100)  0.1820 | sigma 0.0232 | elapsed 6011.4s
step  1545000 | reward(last100)  0.1742 | sigma 0.0231 | elapsed 6033.0s
step  1550000 | reward(last100)  0.1880 | sigma 0.0231 | elapsed 6053.9s
step  1555000 | reward(last100)  0.1894 | sigma 0.0231 | elapsed 6071.7s
step  1560000 | reward(last100)  0.1595 | sigma 0.0231 | elapsed 6089.1s
step  1565000 | reward(last100)  0.1981 | sigma 0.0231 | elapsed 6107.3s
step  1570000 | reward(last100)  0.1618 | sigma 0.0231 | elapsed 6124.8s
step  1575000 | reward(last100)  0.1477 | sigma 0.0231 | elapsed 6142.2s
step  1580000 | reward(last100)  0.2265 | sigma 0.0231 | elapsed 6160.3s
step  1585000 | reward(last100)  0.1865 | sigma 0.0230 | elapsed 6178.8s
step  1590000 | reward(last100)  0.1990 | sigma 0.0230 | elapsed 6197.3s
step  1595000 | reward(last100)  0.2867 | sigma 0.0230 | elapsed 6215.7s
step  1600000 | reward(last100)  0.1802 | sigma 0.0230 | elapsed 6233.2s
step  1605000 | reward(last100)  0.2692 | sigma 0.0230 | elapsed 6252.4s
step  1610000 | reward(last100)  0.1419 | sigma 0.0230 | elapsed 6269.8s
step  1615000 | reward(last100)  0.1945 | sigma 0.0230 | elapsed 6287.3s
step  1620000 | reward(last100)  0.2310 | sigma 0.0230 | elapsed 6304.8s
step  1625000 | reward(last100)  0.1843 | sigma 0.0230 | elapsed 6322.4s
step  1630000 | reward(last100)  0.1246 | sigma 0.0230 | elapsed 6339.9s
step  1635000 | reward(last100)  0.1801 | sigma 0.0230 | elapsed 6357.2s
step  1640000 | reward(last100)  0.2229 | sigma 0.0230 | elapsed 6374.6s
step  1645000 | reward(last100)  0.1905 | sigma 0.0230 | elapsed 6392.0s
step  1650000 | reward(last100)  0.0959 | sigma 0.0230 | elapsed 6409.5s
step  1655000 | reward(last100)  0.0629 | sigma 0.0230 | elapsed 6427.8s
step  1660000 | reward(last100)  0.2279 | sigma 0.0230 | elapsed 6446.6s
step  1665000 | reward(last100)  0.1689 | sigma 0.0230 | elapsed 6465.9s
step  1670000 | reward(last100)  0.2129 | sigma 0.0230 | elapsed 6485.4s
step  1675000 | reward(last100)  0.2422 | sigma 0.0230 | elapsed 6504.8s
step  1680000 | reward(last100)  0.2033 | sigma 0.0230 | elapsed 6524.2s
step  1685000 | reward(last100)  0.2667 | sigma 0.0230 | elapsed 6543.8s
step  1690000 | reward(last100)  0.2026 | sigma 0.0230 | elapsed 6561.6s
step  1695000 | reward(last100)  0.1821 | sigma 0.0230 | elapsed 6580.0s
step  1700000 | reward(last100)  0.2097 | sigma 0.0230 | elapsed 6597.7s
step  1705000 | reward(last100)  0.1788 | sigma 0.0230 | elapsed 6615.9s
step  1710000 | reward(last100)  0.2186 | sigma 0.0230 | elapsed 6633.5s
step  1715000 | reward(last100)  0.1702 | sigma 0.0230 | elapsed 6651.1s
step  1720000 | reward(last100)  0.2494 | sigma 0.0230 | elapsed 6670.3s
step  1725000 | reward(last100)  0.2650 | sigma 0.0230 | elapsed 6689.4s
step  1730000 | reward(last100)  0.1928 | sigma 0.0230 | elapsed 6708.5s
