step     5000 | reward(last100)  0.0000 | eps 0.976 | elapsed    1.2s
step    10000 | reward(last100)  0.0047 | eps 0.953 | elapsed    2.4s
step    15000 | reward(last100)  0.0031 | eps 0.929 | elapsed   12.7s
step    20000 | reward(last100)  0.0023 | eps 0.905 | elapsed   28.0s
step    25000 | reward(last100)  0.0054 | eps 0.881 | elapsed   44.0s
step    30000 | reward(last100)  0.0126 | eps 0.858 | elapsed   56.6s
step    35000 | reward(last100)  0.0261 | eps 0.834 | elapsed   68.3s
step    40000 | reward(last100)  0.0493 | eps 0.810 | elapsed   79.6s
step    45000 | reward(last100)  0.1284 | eps 0.786 | elapsed   91.5s
step    50000 | reward(last100)  0.1800 | eps 0.762 | elapsed  105.3s
step    55000 | reward(last100)  0.1912 | eps 0.739 | elapsed  114.2s
step    60000 | reward(last100)  0.2490 | eps 0.715 | elapsed  122.4s
step    65000 | reward(last100)  0.2888 | eps 0.691 | elapsed  130.7s
step    70000 | reward(last100)  0.2873 | eps 0.667 | elapsed  139.2s
step    75000 | reward(last100)  0.3075 | eps 0.644 | elapsed  147.8s
step    80000 | reward(last100)  0.3378 | eps 0.620 | elapsed  157.0s
step    85000 | reward(last100)  0.3846 | eps 0.596 | elapsed  166.4s
step    90000 | reward(last100)  0.3706 | eps 0.573 | elapsed  174.8s
step    95000 | reward(last100)  0.3814 | eps 0.549 | elapsed  183.1s
step   100000 | reward(last100)  0.4285 | eps 0.525 | elapsed  191.5s
step   105000 | reward(last100)  0.4269 | eps 0.501 | elapsed  200.6s
step   110000 | reward(last100)  0.4291 | eps 0.478 | elapsed  209.2s
step   115000 | reward(last100)  0.4069 | eps 0.454 | elapsed  217.8s
step   120000 | reward(last100)  0.3670 | eps 0.430 | elapsed  226.5s
step   125000 | reward(last100)  0.2996 | eps 0.406 | elapsed  237.3s
step   130000 | reward(last100)  0.2480 | eps 0.383 | elapsed  249.9s
step   135000 | reward(last100)  0.2319 | eps 0.359 | elapsed  262.5s
step   140000 | reward(last100)  0.1715 | eps 0.335 | elapsed  275.1s
step   145000 | reward(last100)  0.1301 | eps 0.311 | elapsed  287.9s
step   150000 | reward(last100)  0.1306 | eps 0.288 | elapsed  300.5s
step   155000 | reward(last100)  0.1390 | eps 0.264 | elapsed  309.7s
step   160000 | reward(last100)  0.1258 | eps 0.240 | elapsed  318.5s
step   165000 | reward(last100)  0.1333 | eps 0.216 | elapsed  327.3s
step   170000 | reward(last100)  0.1359 | eps 0.193 | elapsed  336.2s
step   175000 | reward(last100)  0.1688 | eps 0.169 | elapsed  345.0s
step   180000 | reward(last100)  0.1569 | eps 0.145 | elapsed  353.7s
step   185000 | reward(last100)  0.1643 | eps 0.121 | elapsed  362.6s
step   190000 | reward(last100)  0.1833 | eps 0.098 | elapsed  371.5s
step   195000 | reward(last100)  0.1899 | eps 0.074 | elapsed  380.3s
step   200000 | reward(last100)  0.1737 | eps 0.050 | elapsed  389.8s
step   205000 | reward(last100)  0.1444 | eps 0.050 | elapsed  404.0s
step   210000 | reward(last100)  0.1436 | eps 0.050 | elapsed  414.1s
step   215000 | reward(last100)  0.1670 | eps 0.050 | elapsed  423.2s
step   220000 | reward(last100)  0.1645 | eps 0.050 | elapsed  432.6s
step   225000 | reward(last100)  0.1774 | eps 0.050 | elapsed  443.0s
