step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    5.6s
step   265000 | reward(last100)  0.0000 | sigma 0.0257 | elapsed  926.0s
step   270000 | reward(last100)  0.0000 | sigma 0.0257 | elapsed  942.4s
step   275000 | reward(last100)  0.0000 | sigma 0.0257 | elapsed  960.1s
step   280000 | reward(last100)  0.0000 | sigma 0.0257 | elapsed  977.0s
step   285000 | reward(last100)  0.0000 | sigma 0.0257 | elapsed  994.3s
step   290000 | reward(last100)  0.0000 | sigma 0.0257 | elapsed 1010.9s
step   295000 | reward(last100)  0.0000 | sigma 0.0257 | elapsed 1029.0s
step   300000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1047.5s
step   305000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1064.5s
step   310000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1081.8s
step   315000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1097.5s
step   320000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1118.4s
step   325000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1137.1s
step   330000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1155.1s
step   335000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1175.7s
step   340000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1196.9s
step   345000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1217.9s
step   350000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1239.0s
step   355000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1256.0s
step   360000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1275.8s
step   365000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1298.5s
step   370000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1320.0s
step   375000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1342.1s
step   380000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1361.4s
step   385000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1381.8s
step   390000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1399.2s
step   395000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1419.6s
step   400000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1438.6s
step   405000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1456.9s
step   410000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1479.8s
step   415000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1501.8s
step   420000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1523.6s
step   425000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1543.4s
step   430000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1561.4s
step   435000 | reward(last100)  0.0026 | sigma 0.0255 | elapsed 1579.0s
step   440000 | reward(last100)  0.0026 | sigma 0.0255 | elapsed 1596.5s
step   445000 | reward(last100)  0.0026 | sigma 0.0255 | elapsed 1613.9s
step   450000 | reward(last100)  0.0026 | sigma 0.0255 | elapsed 1632.0s
step   455000 | reward(last100)  0.0026 | sigma 0.0255 | elapsed 1648.5s
step   460000 | reward(last100)  0.0026 | sigma 0.0255 | elapsed 1664.3s
step   465000 | reward(last100)  0.0026 | sigma 0.0255 | elapsed 1682.4s
step   470000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1703.7s
step   475000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1725.3s
step   480000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1747.1s
step   485000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1767.7s
step   490000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1784.0s
step   495000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1801.5s
step   500000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1819.2s
step   505000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1836.8s
step   510000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1854.0s
step   515000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 1870.3s
step   520000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 1887.0s
step   525000 | reward(last100)  0.0073 | sigma 0.0256 | elapsed 1903.7s
step   530000 | reward(last100)  0.0073 | sigma 0.0256 | elapsed 1920.6s
step   535000 | reward(last100)  0.0073 | sigma 0.0257 | elapsed 1937.8s
step   540000 | reward(last100)  0.0073 | sigma 0.0256 | elapsed 1956.1s
step   545000 | reward(last100)  0.0073 | sigma 0.0256 | elapsed 1974.0s
step   550000 | reward(last100)  0.0073 | sigma 0.0256 | elapsed 1992.3s
step   555000 | reward(last100)  0.0073 | sigma 0.0256 | elapsed 2010.1s
step   560000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2032.0s
step   565000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 2054.3s
step   570000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 2075.3s
step   575000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 2094.2s
step   580000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 2117.3s
step   585000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 2140.4s
step   590000 | reward(last100)  0.0000 | sigma 0.0257 | elapsed 2163.6s
step   595000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 2185.8s
step   600000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2204.3s
step   605000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 2221.5s
step   610000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 2239.0s
step   615000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 2256.8s
step   620000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2276.1s
step   625000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2299.5s
step   630000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2322.9s
step   635000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2346.6s
step   640000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2366.6s
step   645000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2383.5s
step   650000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2401.1s
step   655000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2419.2s
step   660000 | reward(last100)  0.0000 | sigma 0.0256 | elapsed 2436.3s
step   665000 | reward(last100)  0.0000 | sigma 0.0255 | elapsed 2453.0s
step   670000 | reward(last100)  0.0129 | sigma 0.0256 | elapsed 2469.6s
step   675000 | reward(last100)  0.0129 | sigma 0.0256 | elapsed 2490.4s
step   680000 | reward(last100)  0.0129 | sigma 0.0256 | elapsed 2509.1s
step   685000 | reward(last100)  0.0129 | sigma 0.0256 | elapsed 2527.5s
step   690000 | reward(last100)  0.0173 | sigma 0.0256 | elapsed 2545.1s
step   695000 | reward(last100)  0.0173 | sigma 0.0255 | elapsed 2562.7s
step   700000 | reward(last100)  0.0173 | sigma 0.0255 | elapsed 2583.7s
step   705000 | reward(last100)  0.0044 | sigma 0.0255 | elapsed 2602.3s
step   710000 | reward(last100)  0.0044 | sigma 0.0254 | elapsed 2620.0s
step   715000 | reward(last100)  0.0044 | sigma 0.0254 | elapsed 2637.7s
step   720000 | reward(last100)  0.0111 | sigma 0.0254 | elapsed 2655.5s
step   725000 | reward(last100)  0.0067 | sigma 0.0253 | elapsed 2673.2s
step   730000 | reward(last100)  0.0067 | sigma 0.0253 | elapsed 2694.1s
step   735000 | reward(last100)  0.0067 | sigma 0.0252 | elapsed 2716.9s
step   740000 | reward(last100)  0.0067 | sigma 0.0251 | elapsed 2739.4s
step   745000 | reward(last100)  0.0123 | sigma 0.0250 | elapsed 2762.3s
step   750000 | reward(last100)  0.0123 | sigma 0.0249 | elapsed 2783.2s
step   755000 | reward(last100)  0.0056 | sigma 0.0248 | elapsed 2806.6s
step   760000 | reward(last100)  0.0066 | sigma 0.0248 | elapsed 2826.4s
step   765000 | reward(last100)  0.0131 | sigma 0.0247 | elapsed 2844.3s
step   770000 | reward(last100)  0.0131 | sigma 0.0245 | elapsed 2861.9s
step   775000 | reward(last100)  0.0131 | sigma 0.0244 | elapsed 2879.5s
step   780000 | reward(last100)  0.0075 | sigma 0.0243 | elapsed 2897.0s
step   785000 | reward(last100)  0.0075 | sigma 0.0242 | elapsed 2914.1s
step   790000 | reward(last100)  0.0075 | sigma 0.0242 | elapsed 2934.3s
step   795000 | reward(last100)  0.0065 | sigma 0.0241 | elapsed 2955.5s
step   800000 | reward(last100)  0.0000 | sigma 0.0241 | elapsed 2974.4s
step   805000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2993.9s
step   810000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 3011.4s
step   815000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 3028.1s
step   820000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 3043.7s
step   825000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 3059.2s
step   830000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 3074.8s
step   835000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 3090.4s
step   840000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 3106.0s
step   845000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 3121.6s
step   850000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 3137.1s
step   855000 | reward(last100)  0.0000 | sigma 0.0239 | elapsed 3153.1s
step   860000 | reward(last100)  0.0060 | sigma 0.0238 | elapsed 3169.1s
step   865000 | reward(last100)  0.0060 | sigma 0.0238 | elapsed 3185.4s
step   870000 | reward(last100)  0.0060 | sigma 0.0237 | elapsed 3201.0s
step   875000 | reward(last100)  0.0060 | sigma 0.0236 | elapsed 3217.0s
step   880000 | reward(last100)  0.0060 | sigma 0.0236 | elapsed 3240.0s
step   885000 | reward(last100)  0.0060 | sigma 0.0235 | elapsed 3258.6s
step   890000 | reward(last100)  0.0060 | sigma 0.0235 | elapsed 3277.9s
step   895000 | reward(last100)  0.0000 | sigma 0.0235 | elapsed 3298.7s
step   900000 | reward(last100)  0.0000 | sigma 0.0234 | elapsed 3316.1s
step   905000 | reward(last100)  0.0000 | sigma 0.0234 | elapsed 3336.5s
step   910000 | reward(last100)  0.0000 | sigma 0.0234 | elapsed 3354.6s
step   915000 | reward(last100)  0.0000 | sigma 0.0234 | elapsed 3373.9s
step   920000 | reward(last100)  0.0000 | sigma 0.0233 | elapsed 3397.0s
step   925000 | reward(last100)  0.0000 | sigma 0.0233 | elapsed 3419.9s
step   930000 | reward(last100)  0.0000 | sigma 0.0233 | elapsed 3440.6s
step   935000 | reward(last100)  0.0000 | sigma 0.0233 | elapsed 3460.3s
step   940000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 3478.3s
step   945000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 3494.2s
step   950000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 3510.2s
step   955000 | reward(last100)  0.0000 | sigma 0.0230 | elapsed 3526.6s
step   960000 | reward(last100)  0.0000 | sigma 0.0230 | elapsed 3543.2s
step   965000 | reward(last100)  0.0000 | sigma 0.0230 | elapsed 3562.0s
step   970000 | reward(last100)  0.0000 | sigma 0.0230 | elapsed 3582.2s
step   975000 | reward(last100)  0.0000 | sigma 0.0229 | elapsed 3603.1s
step   980000 | reward(last100)  0.0000 | sigma 0.0229 | elapsed 3624.0s
step   985000 | reward(last100)  0.0000 | sigma 0.0229 | elapsed 3644.2s
step   990000 | reward(last100)  0.0000 | sigma 0.0229 | elapsed 3665.2s
step   995000 | reward(last100)  0.0000 | sigma 0.0229 | elapsed 3682.3s
step  1000000 | reward(last100)  0.0000 | sigma 0.0229 | elapsed 3700.3s
step  1005000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3718.3s
step  1010000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3735.6s
step  1015000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3753.0s
step  1020000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3770.4s
step  1025000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3787.1s
step  1030000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3803.2s
step  1035000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3819.3s
step  1040000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3840.4s
step  1045000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3859.7s
step  1050000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3877.5s
step  1055000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3895.9s
step  1060000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3913.7s
step  1065000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3931.8s
step  1070000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3950.6s
step  1075000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3969.2s
step  1080000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3987.9s
step  1085000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4006.5s
step  1090000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4028.0s
step  1095000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4050.4s
step  1100000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4073.1s
step  1105000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4094.7s
step  1110000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4114.7s
step  1115000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4132.7s
step  1120000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4152.5s
step  1125000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4169.9s
step  1130000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4187.6s
step  1135000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4205.4s
step  1140000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4225.2s
step  1145000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4242.7s
step  1150000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4260.1s
step  1155000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4283.0s
step  1160000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4305.3s
step  1165000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4327.5s
step  1170000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4347.7s
step  1175000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4366.4s
step  1180000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4385.2s
step  1185000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4403.6s
step  1190000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4420.7s
step  1195000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4437.9s
step  1200000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4454.7s
step  1205000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4472.4s
step  1210000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4489.5s
step  1215000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4506.7s
step  1220000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4524.5s
step  1225000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4541.7s
step  1230000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4560.3s
step  1235000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4581.7s
step  1240000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4599.9s
step  1245000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4618.0s
step  1250000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4635.0s
step  1255000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4652.4s
step  1260000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4670.5s
step  1265000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4689.0s
step  1270000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4706.2s
step  1275000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4723.2s
step  1280000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4740.1s
step  1285000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4756.9s
step  1290000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4774.0s
step  1295000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4792.1s
step  1300000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4810.2s
step  1305000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4827.6s
step  1310000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4844.6s
step  1315000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4861.6s
step  1320000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4878.6s
step  1325000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4895.7s
step  1330000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4912.5s
step  1335000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 4929.4s
step  1340000 | reward(last100)  0.0129 | sigma 0.0228 | elapsed 4946.3s
step  1345000 | reward(last100)  0.0129 | sigma 0.0228 | elapsed 4963.2s
step  1350000 | reward(last100)  0.0129 | sigma 0.0228 | elapsed 4981.3s
step  1355000 | reward(last100)  0.0129 | sigma 0.0228 | elapsed 4999.3s
step  1360000 | reward(last100)  0.0129 | sigma 0.0228 | elapsed 5017.0s
step  1365000 | reward(last100)  0.0129 | sigma 0.0228 | elapsed 5035.3s
step  1370000 | reward(last100)  0.0129 | sigma 0.0228 | elapsed 5053.3s
step  1375000 | reward(last100)  0.0052 | sigma 0.0227 | elapsed 5070.4s
step  1380000 | reward(last100)  0.0052 | sigma 0.0228 | elapsed 5086.9s
step  1385000 | reward(last100)  0.0052 | sigma 0.0228 | elapsed 5103.4s
step  1390000 | reward(last100)  0.0052 | sigma 0.0228 | elapsed 5119.9s
step  1395000 | reward(last100)  0.0052 | sigma 0.0228 | elapsed 5136.5s
step  1400000 | reward(last100)  0.0052 | sigma 0.0227 | elapsed 5153.1s
step  1405000 | reward(last100)  0.0052 | sigma 0.0227 | elapsed 5169.8s
step  1410000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 5188.5s
step  1415000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 5206.2s
step  1420000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 5224.1s
step  1425000 | reward(last100)  0.0120 | sigma 0.0227 | elapsed 5241.9s
step  1430000 | reward(last100)  0.0120 | sigma 0.0227 | elapsed 5259.5s
step  1435000 | reward(last100)  0.0157 | sigma 0.0227 | elapsed 5277.1s
step  1440000 | reward(last100)  0.0157 | sigma 0.0227 | elapsed 5294.0s
step  1445000 | reward(last100)  0.0157 | sigma 0.0227 | elapsed 5310.1s
step  1450000 | reward(last100)  0.0237 | sigma 0.0226 | elapsed 5326.3s
step  1455000 | reward(last100)  0.0329 | sigma 0.0226 | elapsed 5342.8s
step  1460000 | reward(last100)  0.0209 | sigma 0.0226 | elapsed 5359.4s
step  1465000 | reward(last100)  0.0209 | sigma 0.0226 | elapsed 5376.3s
step  1470000 | reward(last100)  0.0172 | sigma 0.0226 | elapsed 5392.5s
step  1475000 | reward(last100)  0.0194 | sigma 0.0226 | elapsed 5410.0s
step  1480000 | reward(last100)  0.0238 | sigma 0.0226 | elapsed 5427.8s
step  1485000 | reward(last100)  0.0158 | sigma 0.0226 | elapsed 5445.2s
step  1490000 | reward(last100)  0.0247 | sigma 0.0226 | elapsed 5461.7s
step  1495000 | reward(last100)  0.0239 | sigma 0.0226 | elapsed 5479.5s
step  1500000 | reward(last100)  0.0337 | sigma 0.0226 | elapsed 5497.3s
step  1505000 | reward(last100)  0.0337 | sigma 0.0226 | elapsed 5514.9s
step  1510000 | reward(last100)  0.0485 | sigma 0.0225 | elapsed 5533.6s
step  1515000 | reward(last100)  0.0442 | sigma 0.0225 | elapsed 5552.3s
step  1520000 | reward(last100)  0.0450 | sigma 0.0225 | elapsed 5573.9s
step  1525000 | reward(last100)  0.0449 | sigma 0.0224 | elapsed 5592.5s
step  1530000 | reward(last100)  0.0531 | sigma 0.0224 | elapsed 5608.7s
step  1535000 | reward(last100)  0.0434 | sigma 0.0224 | elapsed 5624.9s
step  1540000 | reward(last100)  0.0530 | sigma 0.0224 | elapsed 5642.6s
step  1545000 | reward(last100)  0.0360 | sigma 0.0223 | elapsed 5660.2s
step  1550000 | reward(last100)  0.0360 | sigma 0.0223 | elapsed 5677.6s
step  1555000 | reward(last100)  0.0344 | sigma 0.0222 | elapsed 5696.0s
step  1560000 | reward(last100)  0.0523 | sigma 0.0222 | elapsed 5713.5s
step  1565000 | reward(last100)  0.0357 | sigma 0.0222 | elapsed 5729.6s
step  1570000 | reward(last100)  0.0436 | sigma 0.0222 | elapsed 5746.7s
step  1575000 | reward(last100)  0.0491 | sigma 0.0222 | elapsed 5763.9s
step  1580000 | reward(last100)  0.0619 | sigma 0.0222 | elapsed 5781.1s
step  1585000 | reward(last100)  0.0657 | sigma 0.0221 | elapsed 5798.0s
step  1590000 | reward(last100)  0.0576 | sigma 0.0221 | elapsed 5815.0s
step  1595000 | reward(last100)  0.0397 | sigma 0.0220 | elapsed 5832.0s
step  1600000 | reward(last100)  0.0397 | sigma 0.0219 | elapsed 5848.1s
step  1605000 | reward(last100)  0.0358 | sigma 0.0218 | elapsed 5871.0s
step  1610000 | reward(last100)  0.0254 | sigma 0.0218 | elapsed 5893.7s
step  1615000 | reward(last100)  0.0125 | sigma 0.0217 | elapsed 5913.1s
step  1620000 | reward(last100)  0.0088 | sigma 0.0216 | elapsed 5931.1s
step  1625000 | reward(last100)  0.0088 | sigma 0.0216 | elapsed 5949.1s
step  1630000 | reward(last100)  0.0183 | sigma 0.0215 | elapsed 5966.2s
step  1635000 | reward(last100)  0.0199 | sigma 0.0215 | elapsed 5982.1s
step  1640000 | reward(last100)  0.0158 | sigma 0.0214 | elapsed 5998.0s
step  1645000 | reward(last100)  0.0372 | sigma 0.0213 | elapsed 6014.0s
step  1650000 | reward(last100)  0.0461 | sigma 0.0213 | elapsed 6029.8s
step  1655000 | reward(last100)  0.0461 | sigma 0.0213 | elapsed 6048.6s
step  1660000 | reward(last100)  0.0524 | sigma 0.0213 | elapsed 6065.9s
step  1665000 | reward(last100)  0.0429 | sigma 0.0213 | elapsed 6083.4s
step  1670000 | reward(last100)  0.0413 | sigma 0.0212 | elapsed 6101.3s
step  1675000 | reward(last100)  0.0413 | sigma 0.0213 | elapsed 6118.1s
step  1680000 | reward(last100)  0.0152 | sigma 0.0212 | elapsed 6134.6s
step  1685000 | reward(last100)  0.0063 | sigma 0.0212 | elapsed 6152.1s
step  1690000 | reward(last100)  0.0063 | sigma 0.0212 | elapsed 6169.5s
step  1695000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6187.1s
step  1700000 | reward(last100)  0.0180 | sigma 0.0212 | elapsed 6204.8s
step  1705000 | reward(last100)  0.0375 | sigma 0.0212 | elapsed 6221.3s
step  1710000 | reward(last100)  0.0375 | sigma 0.0212 | elapsed 6237.1s
step  1715000 | reward(last100)  0.0562 | sigma 0.0212 | elapsed 6253.1s
step  1720000 | reward(last100)  0.0649 | sigma 0.0213 | elapsed 6269.7s
step  1725000 | reward(last100)  0.1037 | sigma 0.0213 | elapsed 6285.6s
step  1730000 | reward(last100)  0.0954 | sigma 0.0213 | elapsed 6301.4s
