step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    6.1s
step   175000 | reward(last100)  0.9519 | sigma 0.0249 | elapsed  497.7s
step   180000 | reward(last100)  0.9518 | sigma 0.0249 | elapsed  509.6s
step   185000 | reward(last100)  0.9514 | sigma 0.0249 | elapsed  522.1s
step   190000 | reward(last100)  0.9490 | sigma 0.0249 | elapsed  534.9s
step   195000 | reward(last100)  0.9567 | sigma 0.0249 | elapsed  549.7s
step   200000 | reward(last100)  0.9576 | sigma 0.0249 | elapsed  564.6s
step   205000 | reward(last100)  0.9562 | sigma 0.0249 | elapsed  578.2s
step   210000 | reward(last100)  0.9575 | sigma 0.0249 | elapsed  590.7s
step   215000 | reward(last100)  0.9559 | sigma 0.0248 | elapsed  603.1s
step   220000 | reward(last100)  0.9576 | sigma 0.0249 | elapsed  615.0s
step   225000 | reward(last100)  0.9472 | sigma 0.0249 | elapsed  626.8s
step   230000 | reward(last100)  0.9570 | sigma 0.0249 | elapsed  638.9s
step   235000 | reward(last100)  0.9577 | sigma 0.0248 | elapsed  654.9s
step   240000 | reward(last100)  0.9574 | sigma 0.0248 | elapsed  671.6s
step   245000 | reward(last100)  0.9577 | sigma 0.0248 | elapsed  688.0s
step   250000 | reward(last100)  0.9561 | sigma 0.0249 | elapsed  704.4s
step   255000 | reward(last100)  0.9572 | sigma 0.0248 | elapsed  717.8s
step   260000 | reward(last100)  0.9563 | sigma 0.0249 | elapsed  730.5s
step   265000 | reward(last100)  0.9574 | sigma 0.0248 | elapsed  743.1s
step   270000 | reward(last100)  0.9574 | sigma 0.0248 | elapsed  755.7s
step   275000 | reward(last100)  0.9575 | sigma 0.0249 | elapsed  768.4s
step   280000 | reward(last100)  0.9553 | sigma 0.0249 | elapsed  781.2s
step   285000 | reward(last100)  0.9540 | sigma 0.0249 | elapsed  799.1s
step   290000 | reward(last100)  0.9568 | sigma 0.0249 | elapsed  814.6s
step   295000 | reward(last100)  0.9562 | sigma 0.0249 | elapsed  828.9s
step   300000 | reward(last100)  0.9554 | sigma 0.0249 | elapsed  843.7s
step   305000 | reward(last100)  0.9522 | sigma 0.0249 | elapsed  860.1s
step   310000 | reward(last100)  0.9545 | sigma 0.0249 | elapsed  875.4s
step   315000 | reward(last100)  0.9576 | sigma 0.0249 | elapsed  894.8s
step   320000 | reward(last100)  0.9512 | sigma 0.0249 | elapsed  915.0s
step   325000 | reward(last100)  0.9572 | sigma 0.0249 | elapsed  934.8s
step   330000 | reward(last100)  0.9576 | sigma 0.0249 | elapsed  952.5s
step   335000 | reward(last100)  0.9572 | sigma 0.0249 | elapsed  972.9s
step   340000 | reward(last100)  0.9571 | sigma 0.0249 | elapsed  994.1s
step   345000 | reward(last100)  0.9571 | sigma 0.0249 | elapsed 1014.6s
step   350000 | reward(last100)  0.9543 | sigma 0.0249 | elapsed 1035.2s
step   355000 | reward(last100)  0.9549 | sigma 0.0249 | elapsed 1053.0s
step   360000 | reward(last100)  0.9565 | sigma 0.0249 | elapsed 1070.0s
step   365000 | reward(last100)  0.9573 | sigma 0.0249 | elapsed 1087.6s
step   370000 | reward(last100)  0.9574 | sigma 0.0249 | elapsed 1104.8s
step   375000 | reward(last100)  0.9567 | sigma 0.0249 | elapsed 1121.5s
step   380000 | reward(last100)  0.9576 | sigma 0.0249 | elapsed 1137.0s
step   385000 | reward(last100)  0.9567 | sigma 0.0249 | elapsed 1152.8s
step   390000 | reward(last100)  0.9562 | sigma 0.0249 | elapsed 1168.7s
step   395000 | reward(last100)  0.9557 | sigma 0.0249 | elapsed 1187.1s
step   400000 | reward(last100)  0.9546 | sigma 0.0249 | elapsed 1207.5s
step   405000 | reward(last100)  0.9501 | sigma 0.0249 | elapsed 1228.6s
step   410000 | reward(last100)  0.9567 | sigma 0.0249 | elapsed 1250.0s
step   415000 | reward(last100)  0.9568 | sigma 0.0249 | elapsed 1271.0s
step   420000 | reward(last100)  0.9513 | sigma 0.0249 | elapsed 1292.2s
step   425000 | reward(last100)  0.9564 | sigma 0.0249 | elapsed 1313.5s
step   430000 | reward(last100)  0.9554 | sigma 0.0249 | elapsed 1335.1s
step   435000 | reward(last100)  0.9550 | sigma 0.0249 | elapsed 1356.0s
step   440000 | reward(last100)  0.9560 | sigma 0.0249 | elapsed 1376.7s
step   445000 | reward(last100)  0.9571 | sigma 0.0249 | elapsed 1396.7s
step   450000 | reward(last100)  0.9563 | sigma 0.0249 | elapsed 1416.9s
step   455000 | reward(last100)  0.9572 | sigma 0.0249 | elapsed 1435.0s
step   460000 | reward(last100)  0.9574 | sigma 0.0249 | elapsed 1451.2s
step   465000 | reward(last100)  0.9559 | sigma 0.0249 | elapsed 1467.4s
step   470000 | reward(last100)  0.9575 | sigma 0.0249 | elapsed 1484.6s
step   475000 | reward(last100)  0.9571 | sigma 0.0249 | elapsed 1502.3s
step   480000 | reward(last100)  0.9575 | sigma 0.0249 | elapsed 1519.7s
step   485000 | reward(last100)  0.9565 | sigma 0.0249 | elapsed 1537.4s
step   490000 | reward(last100)  0.9570 | sigma 0.0249 | elapsed 1555.1s
step   495000 | reward(last100)  0.9562 | sigma 0.0249 | elapsed 1572.4s
step   500000 | reward(last100)  0.9565 | sigma 0.0249 | elapsed 1589.1s
