step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    4.2s
step  1675000 | reward(last100)  0.0820 | sigma 0.0196 | elapsed 6056.4s
step  1680000 | reward(last100)  0.0820 | sigma 0.0196 | elapsed 6072.4s
step  1685000 | reward(last100)  0.0740 | sigma 0.0196 | elapsed 6088.4s
step  1690000 | reward(last100)  0.0740 | sigma 0.0196 | elapsed 6104.2s
step  1695000 | reward(last100)  0.0314 | sigma 0.0196 | elapsed 6120.2s
step  1700000 | reward(last100)  0.0125 | sigma 0.0196 | elapsed 6136.2s
step  1705000 | reward(last100)  0.0063 | sigma 0.0196 | elapsed 6152.7s
step  1710000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 6168.8s
step  1715000 | reward(last100)  0.0000 | sigma 0.0195 | elapsed 6184.9s
step  1720000 | reward(last100)  0.0000 | sigma 0.0195 | elapsed 6201.0s
step  1725000 | reward(last100)  0.0000 | sigma 0.0195 | elapsed 6217.2s
step  1730000 | reward(last100)  0.0000 | sigma 0.0195 | elapsed 6233.5s
step  1735000 | reward(last100)  0.0000 | sigma 0.0195 | elapsed 6250.7s
step  1740000 | reward(last100)  0.0000 | sigma 0.0195 | elapsed 6268.7s
step  1745000 | reward(last100)  0.0000 | sigma 0.0195 | elapsed 6286.8s
step  1750000 | reward(last100)  0.0623 | sigma 0.0195 | elapsed 6304.8s
step  1755000 | reward(last100)  0.0851 | sigma 0.0195 | elapsed 6321.6s
step  1760000 | reward(last100)  0.1713 | sigma 0.0195 | elapsed 6337.9s
step  1765000 | reward(last100)  0.3720 | sigma 0.0195 | elapsed 6354.3s
step  1770000 | reward(last100)  0.5854 | sigma 0.0195 | elapsed 6371.1s
step  1775000 | reward(last100)  0.5808 | sigma 0.0195 | elapsed 6389.0s
step  1780000 | reward(last100)  0.5295 | sigma 0.0196 | elapsed 6407.1s
step  1785000 | reward(last100)  0.4423 | sigma 0.0196 | elapsed 6424.6s
step  1790000 | reward(last100)  0.4035 | sigma 0.0196 | elapsed 6445.5s
step  1795000 | reward(last100)  0.3238 | sigma 0.0196 | elapsed 6466.5s
step  1800000 | reward(last100)  0.2814 | sigma 0.0196 | elapsed 6487.7s
step  1805000 | reward(last100)  0.2729 | sigma 0.0196 | elapsed 6504.4s
step  1810000 | reward(last100)  0.3192 | sigma 0.0195 | elapsed 6522.1s
step  1815000 | reward(last100)  0.2855 | sigma 0.0195 | elapsed 6539.8s
step  1820000 | reward(last100)  0.2788 | sigma 0.0195 | elapsed 6557.5s
step  1825000 | reward(last100)  0.2625 | sigma 0.0195 | elapsed 6578.7s
step  1830000 | reward(last100)  0.3389 | sigma 0.0195 | elapsed 6600.3s
step  1835000 | reward(last100)  0.3171 | sigma 0.0195 | elapsed 6622.0s
step  1840000 | reward(last100)  0.3571 | sigma 0.0195 | elapsed 6640.3s
step  1845000 | reward(last100)  0.4070 | sigma 0.0195 | elapsed 6657.3s
step  1850000 | reward(last100)  0.4029 | sigma 0.0195 | elapsed 6674.1s
step  1855000 | reward(last100)  0.4552 | sigma 0.0195 | elapsed 6690.7s
step  1860000 | reward(last100)  0.4758 | sigma 0.0195 | elapsed 6706.9s
step  1865000 | reward(last100)  0.5094 | sigma 0.0195 | elapsed 6723.2s
step  1870000 | reward(last100)  0.5733 | sigma 0.0195 | elapsed 6739.7s
step  1875000 | reward(last100)  0.6076 | sigma 0.0195 | elapsed 6756.2s
step  1880000 | reward(last100)  0.5740 | sigma 0.0195 | elapsed 6772.8s
step  1885000 | reward(last100)  0.5629 | sigma 0.0195 | elapsed 6789.4s
step  1890000 | reward(last100)  0.5915 | sigma 0.0195 | elapsed 6806.1s
step  1895000 | reward(last100)  0.6836 | sigma 0.0195 | elapsed 6822.7s
step  1900000 | reward(last100)  0.6630 | sigma 0.0195 | elapsed 6839.3s
step  1905000 | reward(last100)  0.5779 | sigma 0.0195 | elapsed 6856.2s
step  1910000 | reward(last100)  0.5109 | sigma 0.0195 | elapsed 6874.1s
step  1915000 | reward(last100)  0.4684 | sigma 0.0195 | elapsed 6891.9s
step  1920000 | reward(last100)  0.5762 | sigma 0.0195 | elapsed 6911.5s
step  1925000 | reward(last100)  0.6497 | sigma 0.0195 | elapsed 6932.4s
step  1930000 | reward(last100)  0.5751 | sigma 0.0195 | elapsed 6953.3s
step  1935000 | reward(last100)  0.5394 | sigma 0.0195 | elapsed 6974.1s
step  1940000 | reward(last100)  0.4642 | sigma 0.0195 | elapsed 6995.1s
step  1945000 | reward(last100)  0.4142 | sigma 0.0195 | elapsed 7015.9s
step  1950000 | reward(last100)  0.3885 | sigma 0.0195 | elapsed 7032.4s
step  1955000 | reward(last100)  0.3965 | sigma 0.0195 | elapsed 7049.4s
step  1960000 | reward(last100)  0.4031 | sigma 0.0195 | elapsed 7065.9s
step  1965000 | reward(last100)  0.3985 | sigma 0.0195 | elapsed 7082.4s
step  1970000 | reward(last100)  0.4423 | sigma 0.0195 | elapsed 7098.9s
step  1975000 | reward(last100)  0.7980 | sigma 0.0195 | elapsed 7115.4s
step  1980000 | reward(last100)  0.8248 | sigma 0.0195 | elapsed 7131.9s
step  1985000 | reward(last100)  0.8612 | sigma 0.0195 | elapsed 7148.4s
step  1990000 | reward(last100)  0.8771 | sigma 0.0195 | elapsed 7164.8s
step  1995000 | reward(last100)  0.8242 | sigma 0.0195 | elapsed 7181.7s
step  2000000 | reward(last100)  0.7754 | sigma 0.0195 | elapsed 7199.2s
