step     5000 | reward(last100)  0.0255 | sigma 0.0309 | elapsed    5.6s
step  1720000 | reward(last100)  0.1226 | sigma 0.0222 | elapsed 6096.1s
step  1725000 | reward(last100)  0.1717 | sigma 0.0222 | elapsed 6117.8s
step  1730000 | reward(last100)  0.1899 | sigma 0.0222 | elapsed 6137.0s
step  1735000 | reward(last100)  0.2310 | sigma 0.0221 | elapsed 6153.2s
step  1740000 | reward(last100)  0.2254 | sigma 0.0222 | elapsed 6169.2s
step  1745000 | reward(last100)  0.2532 | sigma 0.0222 | elapsed 6186.6s
step  1750000 | reward(last100)  0.2542 | sigma 0.0221 | elapsed 6204.5s
step  1755000 | reward(last100)  0.2883 | sigma 0.0221 | elapsed 6222.1s
step  1760000 | reward(last100)  0.3078 | sigma 0.0221 | elapsed 6238.2s
step  1765000 | reward(last100)  0.3655 | sigma 0.0221 | elapsed 6254.4s
step  1770000 | reward(last100)  0.4065 | sigma 0.0221 | elapsed 6270.6s
step  1775000 | reward(last100)  0.3629 | sigma 0.0222 | elapsed 6286.7s
step  1780000 | reward(last100)  0.3251 | sigma 0.0222 | elapsed 6304.2s
step  1785000 | reward(last100)  0.2770 | sigma 0.0222 | elapsed 6320.9s
step  1790000 | reward(last100)  0.2230 | sigma 0.0222 | elapsed 6337.0s
step  1795000 | reward(last100)  0.1346 | sigma 0.0221 | elapsed 6353.2s
step  1800000 | reward(last100)  0.0844 | sigma 0.0221 | elapsed 6375.1s
step  1805000 | reward(last100)  0.0359 | sigma 0.0221 | elapsed 6392.0s
step  1810000 | reward(last100)  0.0237 | sigma 0.0221 | elapsed 6408.3s
step  1815000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6424.6s
step  1820000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6441.9s
step  1825000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6458.3s
step  1830000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6474.6s
step  1835000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6490.9s
step  1840000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6507.2s
step  1845000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6523.5s
step  1850000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6539.9s
step  1855000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6557.8s
step  1860000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6574.1s
step  1865000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 6590.4s
step  1870000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6606.7s
step  1875000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 6623.0s
step  1880000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 6639.4s
step  1885000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6655.7s
step  1890000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6672.0s
step  1895000 | reward(last100)  0.0060 | sigma 0.0221 | elapsed 6688.3s
step  1900000 | reward(last100)  0.0060 | sigma 0.0221 | elapsed 6705.6s
step  1905000 | reward(last100)  0.0125 | sigma 0.0221 | elapsed 6726.4s
step  1910000 | reward(last100)  0.0125 | sigma 0.0221 | elapsed 6746.1s
step  1915000 | reward(last100)  0.0125 | sigma 0.0221 | elapsed 6765.8s
step  1920000 | reward(last100)  0.0125 | sigma 0.0221 | elapsed 6785.2s
step  1925000 | reward(last100)  0.0125 | sigma 0.0221 | elapsed 6803.4s
step  1930000 | reward(last100)  0.0125 | sigma 0.0221 | elapsed 6820.7s
step  1935000 | reward(last100)  0.0065 | sigma 0.0221 | elapsed 6837.1s
step  1940000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6853.6s
step  1945000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6870.0s
step  1950000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6886.5s
step  1955000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6905.5s
step  1960000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6926.8s
step  1965000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6949.3s
step  1970000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 6967.7s
step  1975000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 6985.4s
step  1980000 | reward(last100)  0.0000 | sigma 0.0221 | elapsed 7001.9s
step  1985000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 7018.4s
step  1990000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 7035.7s
step  1995000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 7053.5s
step  2000000 | reward(last100)  0.0000 | sigma 0.0220 | elapsed 7071.5s
