step     5000 | reward(last100)  0.0046 | eps 0.976 | elapsed    1.6s
step    10000 | reward(last100)  0.0000 | eps 0.953 | elapsed    3.0s
step    15000 | reward(last100)  0.0165 | eps 0.929 | elapsed   18.5s
step    20000 | reward(last100)  0.0250 | eps 0.905 | elapsed   32.2s
step    25000 | reward(last100)  0.0561 | eps 0.881 | elapsed   45.6s
step    30000 | reward(last100)  0.0471 | eps 0.858 | elapsed   59.4s
step    35000 | reward(last100)  0.0509 | eps 0.834 | elapsed   75.3s
step    40000 | reward(last100)  0.0248 | eps 0.810 | elapsed   91.6s
step    45000 | reward(last100)  0.0234 | eps 0.786 | elapsed  107.2s
step    50000 | reward(last100)  0.0266 | eps 0.762 | elapsed  122.2s
step    55000 | reward(last100)  0.0288 | eps 0.739 | elapsed  136.9s
step    60000 | reward(last100)  0.0352 | eps 0.715 | elapsed  149.1s
step    65000 | reward(last100)  0.0193 | eps 0.691 | elapsed  161.5s
step    70000 | reward(last100)  0.0130 | eps 0.667 | elapsed  174.9s
step    75000 | reward(last100)  0.0213 | eps 0.644 | elapsed  187.8s
step    80000 | reward(last100)  0.0074 | eps 0.620 | elapsed  200.4s
step    85000 | reward(last100)  0.0155 | eps 0.596 | elapsed  212.0s
step    90000 | reward(last100)  0.0135 | eps 0.573 | elapsed  223.1s
step    95000 | reward(last100)  0.0193 | eps 0.549 | elapsed  234.6s
step   100000 | reward(last100)  0.0000 | eps 0.525 | elapsed  246.4s
step   105000 | reward(last100)  0.0324 | eps 0.501 | elapsed  260.3s
step   110000 | reward(last100)  0.0180 | eps 0.478 | elapsed  272.7s
step   115000 | reward(last100)  0.0176 | eps 0.454 | elapsed  284.5s
step   120000 | reward(last100)  0.0209 | eps 0.430 | elapsed  299.5s
step   125000 | reward(last100)  0.0086 | eps 0.406 | elapsed  315.0s
step   130000 | reward(last100)  0.0118 | eps 0.383 | elapsed  329.9s
step   135000 | reward(last100)  0.0000 | eps 0.359 | elapsed  344.5s
step   140000 | reward(last100)  0.0375 | eps 0.335 | elapsed  356.9s
step   145000 | reward(last100)  0.0249 | eps 0.311 | elapsed  368.0s
step   150000 | reward(last100)  0.0187 | eps 0.288 | elapsed  378.9s
step   155000 | reward(last100)  0.0109 | eps 0.264 | elapsed  395.5s
step   160000 | reward(last100)  0.0182 | eps 0.240 | elapsed  411.8s
step   165000 | reward(last100)  0.0044 | eps 0.216 | elapsed  425.1s
step   170000 | reward(last100)  0.0102 | eps 0.193 | elapsed  441.3s
step   175000 | reward(last100)  0.0051 | eps 0.169 | elapsed  456.3s
step   180000 | reward(last100)  0.0079 | eps 0.145 | elapsed  469.0s
step   185000 | reward(last100)  0.0047 | eps 0.121 | elapsed  483.4s
step   190000 | reward(last100)  0.0000 | eps 0.098 | elapsed  499.4s
step   195000 | reward(last100)  0.0099 | eps 0.074 | elapsed  515.1s
step   200000 | reward(last100)  0.0077 | eps 0.050 | elapsed  528.1s
step   205000 | reward(last100)  0.0037 | eps 0.050 | elapsed  545.3s
step   210000 | reward(last100)  0.0047 | eps 0.050 | elapsed  559.5s
step   215000 | reward(last100)  0.0142 | eps 0.050 | elapsed  573.4s
step   220000 | reward(last100)  0.0391 | eps 0.050 | elapsed  591.2s
step   225000 | reward(last100)  0.1455 | eps 0.050 | elapsed  608.0s
step   230000 | reward(last100)  0.0820 | eps 0.050 | elapsed  624.6s
step   235000 | reward(last100)  0.1463 | eps 0.050 | elapsed  641.2s
step   240000 | reward(last100)  0.0806 | eps 0.050 | elapsed  657.8s
step   245000 | reward(last100)  0.0393 | eps 0.050 | elapsed  674.5s
step   250000 | reward(last100)  0.0917 | eps 0.050 | elapsed  691.4s
step   255000 | reward(last100)  0.0749 | eps 0.050 | elapsed  707.9s
step   260000 | reward(last100)  0.0545 | eps 0.050 | elapsed  724.5s
step   265000 | reward(last100)  0.0552 | eps 0.050 | elapsed  740.9s
step   270000 | reward(last100)  0.0403 | eps 0.050 | elapsed  757.6s
step   275000 | reward(last100)  0.0236 | eps 0.050 | elapsed  774.1s
step   280000 | reward(last100)  0.0654 | eps 0.050 | elapsed  790.5s
step   285000 | reward(last100)  0.0465 | eps 0.050 | elapsed  806.3s
step   290000 | reward(last100)  0.0324 | eps 0.050 | elapsed  821.9s
step   295000 | reward(last100)  0.0578 | eps 0.050 | elapsed  838.5s
step   300000 | reward(last100)  0.0759 | eps 0.050 | elapsed  854.4s
step   305000 | reward(last100)  0.0225 | eps 0.050 | elapsed  870.5s
step   310000 | reward(last100)  0.1498 | eps 0.050 | elapsed  886.0s
step   315000 | reward(last100)  0.0475 | eps 0.050 | elapsed  899.4s
step   320000 | reward(last100)  0.0478 | eps 0.050 | elapsed  912.7s
step   325000 | reward(last100)  0.0026 | eps 0.050 | elapsed  927.4s
step   330000 | reward(last100)  0.0130 | eps 0.050 | elapsed  942.4s
step   335000 | reward(last100)  0.0213 | eps 0.050 | elapsed  957.5s
step   340000 | reward(last100)  0.0306 | eps 0.050 | elapsed  969.9s
step   345000 | reward(last100)  0.0351 | eps 0.050 | elapsed  984.6s
step   350000 | reward(last100)  0.0023 | eps 0.050 | elapsed  998.8s
step   355000 | reward(last100)  0.0148 | eps 0.050 | elapsed 1011.6s
step   360000 | reward(last100)  0.0404 | eps 0.050 | elapsed 1025.8s
step   365000 | reward(last100)  0.1382 | eps 0.050 | elapsed 1040.7s
step   370000 | reward(last100)  0.0533 | eps 0.050 | elapsed 1055.6s
step   375000 | reward(last100)  0.1628 | eps 0.050 | elapsed 1070.4s
step   380000 | reward(last100)  0.0339 | eps 0.050 | elapsed 1085.3s
step   385000 | reward(last100)  0.0271 | eps 0.050 | elapsed 1100.1s
step   390000 | reward(last100)  0.0735 | eps 0.050 | elapsed 1115.0s
step   395000 | reward(last100)  0.1094 | eps 0.050 | elapsed 1131.2s
step   400000 | reward(last100)  0.0259 | eps 0.050 | elapsed 1147.5s
step   405000 | reward(last100)  0.0604 | eps 0.050 | elapsed 1160.6s
step   410000 | reward(last100)  0.0672 | eps 0.050 | elapsed 1172.9s
step   415000 | reward(last100)  0.0836 | eps 0.050 | elapsed 1185.0s
step   420000 | reward(last100)  0.1131 | eps 0.050 | elapsed 1197.1s
step   425000 | reward(last100)  0.1669 | eps 0.050 | elapsed 1212.1s
step   430000 | reward(last100)  0.2029 | eps 0.050 | elapsed 1227.4s
step   435000 | reward(last100)  0.3290 | eps 0.050 | elapsed 1240.5s
step   440000 | reward(last100)  0.2527 | eps 0.050 | elapsed 1253.4s
step   445000 | reward(last100)  0.1761 | eps 0.050 | elapsed 1264.6s
step   450000 | reward(last100)  0.0639 | eps 0.050 | elapsed 1277.5s
step   455000 | reward(last100)  0.0076 | eps 0.050 | elapsed 1291.9s
step   460000 | reward(last100)  0.0074 | eps 0.050 | elapsed 1307.3s
step   465000 | reward(last100)  0.0010 | eps 0.050 | elapsed 1321.8s
step   470000 | reward(last100)  0.0032 | eps 0.050 | elapsed 1336.3s
step   475000 | reward(last100)  0.0000 | eps 0.050 | elapsed 1350.2s
step   480000 | reward(last100)  0.0122 | eps 0.050 | elapsed 1361.3s
step   485000 | reward(last100)  0.0728 | eps 0.050 | elapsed 1375.6s
step   490000 | reward(last100)  0.0609 | eps 0.050 | elapsed 1392.4s
step   495000 | reward(last100)  0.1280 | eps 0.050 | elapsed 1408.9s
step   500000 | reward(last100)  0.1103 | eps 0.050 | elapsed 1424.2s
step   505000 | reward(last100)  0.2038 | eps 0.050 | elapsed 1442.0s
step   510000 | reward(last100)  0.1047 | eps 0.050 | elapsed 1457.5s
step   515000 | reward(last100)  0.1395 | eps 0.050 | elapsed 1469.8s
step   520000 | reward(last100)  0.1927 | eps 0.050 | elapsed 1485.4s
step   525000 | reward(last100)  0.0879 | eps 0.050 | elapsed 1500.9s
step   530000 | reward(last100)  0.0681 | eps 0.050 | elapsed 1515.4s
step   535000 | reward(last100)  0.1018 | eps 0.050 | elapsed 1527.5s
step   540000 | reward(last100)  0.1387 | eps 0.050 | elapsed 1538.9s
step   545000 | reward(last100)  0.0303 | eps 0.050 | elapsed 1550.3s
step   550000 | reward(last100)  0.0845 | eps 0.050 | elapsed 1561.6s
step   555000 | reward(last100)  0.0916 | eps 0.050 | elapsed 1575.0s
step   560000 | reward(last100)  0.1161 | eps 0.050 | elapsed 1587.5s
step   565000 | reward(last100)  0.1522 | eps 0.050 | elapsed 1603.0s
step   570000 | reward(last100)  0.1349 | eps 0.050 | elapsed 1619.1s
step   575000 | reward(last100)  0.1498 | eps 0.050 | elapsed 1633.0s
step   580000 | reward(last100)  0.2315 | eps 0.050 | elapsed 1648.9s
step   585000 | reward(last100)  0.2664 | eps 0.050 | elapsed 1664.7s
step   590000 | reward(last100)  0.3126 | eps 0.050 | elapsed 1680.4s
step   595000 | reward(last100)  0.2418 | eps 0.050 | elapsed 1693.3s
step   600000 | reward(last100)  0.1793 | eps 0.050 | elapsed 1705.3s
step   605000 | reward(last100)  0.2182 | eps 0.050 | elapsed 1718.0s
step   610000 | reward(last100)  0.1874 | eps 0.050 | elapsed 1730.4s
step   615000 | reward(last100)  0.1426 | eps 0.050 | elapsed 1742.9s
step   620000 | reward(last100)  0.2665 | eps 0.050 | elapsed 1756.2s
step   625000 | reward(last100)  0.2581 | eps 0.050 | elapsed 1769.8s
step   630000 | reward(last100)  0.3485 | eps 0.050 | elapsed 1781.6s
step   635000 | reward(last100)  0.3229 | eps 0.050 | elapsed 1794.9s
step   640000 | reward(last100)  0.1292 | eps 0.050 | elapsed 1809.7s
step   645000 | reward(last100)  0.1816 | eps 0.050 | elapsed 1824.7s
step   650000 | reward(last100)  0.3004 | eps 0.050 | elapsed 1841.0s
step   655000 | reward(last100)  0.0966 | eps 0.050 | elapsed 1852.8s
step   660000 | reward(last100)  0.2442 | eps 0.050 | elapsed 1864.7s
step   665000 | reward(last100)  0.2751 | eps 0.050 | elapsed 1876.7s
step   670000 | reward(last100)  0.2529 | eps 0.050 | elapsed 1891.0s
step   675000 | reward(last100)  0.1749 | eps 0.050 | elapsed 1905.3s
step   680000 | reward(last100)  0.1112 | eps 0.050 | elapsed 1919.5s
step   685000 | reward(last100)  0.2988 | eps 0.050 | elapsed 1933.8s
step   690000 | reward(last100)  0.2090 | eps 0.050 | elapsed 1948.0s
step   695000 | reward(last100)  0.2084 | eps 0.050 | elapsed 1962.3s
step   700000 | reward(last100)  0.1713 | eps 0.050 | elapsed 1976.5s
step   705000 | reward(last100)  0.1610 | eps 0.050 | elapsed 1988.2s
step   710000 | reward(last100)  0.1465 | eps 0.050 | elapsed 1998.7s
step   715000 | reward(last100)  0.2753 | eps 0.050 | elapsed 2009.3s
step   720000 | reward(last100)  0.2142 | eps 0.050 | elapsed 2019.9s
step   725000 | reward(last100)  0.1414 | eps 0.050 | elapsed 2030.6s
step   730000 | reward(last100)  0.0926 | eps 0.050 | elapsed 2041.2s
step   735000 | reward(last100)  0.1610 | eps 0.050 | elapsed 2051.8s
step   740000 | reward(last100)  0.1576 | eps 0.050 | elapsed 2062.5s
step   745000 | reward(last100)  0.2061 | eps 0.050 | elapsed 2073.1s
step   750000 | reward(last100)  0.2286 | eps 0.050 | elapsed 2083.7s
step   755000 | reward(last100)  0.1830 | eps 0.050 | elapsed 2094.8s
step   760000 | reward(last100)  0.1142 | eps 0.050 | elapsed 2105.5s
step   765000 | reward(last100)  0.1224 | eps 0.050 | elapsed 2116.2s
step   770000 | reward(last100)  0.1599 | eps 0.050 | elapsed 2126.9s
step   775000 | reward(last100)  0.2924 | eps 0.050 | elapsed 2137.6s
step   780000 | reward(last100)  0.2277 | eps 0.050 | elapsed 2148.3s
step   785000 | reward(last100)  0.1906 | eps 0.050 | elapsed 2159.1s
step   790000 | reward(last100)  0.2056 | eps 0.050 | elapsed 2169.8s
step   795000 | reward(last100)  0.1518 | eps 0.050 | elapsed 2181.2s
step   800000 | reward(last100)  0.2440 | eps 0.050 | elapsed 2192.8s
step   805000 | reward(last100)  0.1914 | eps 0.050 | elapsed 2204.9s
step   810000 | reward(last100)  0.2324 | eps 0.050 | elapsed 2216.6s
step   815000 | reward(last100)  0.2641 | eps 0.050 | elapsed 2228.2s
step   820000 | reward(last100)  0.3012 | eps 0.050 | elapsed 2239.8s
step   825000 | reward(last100)  0.1809 | eps 0.050 | elapsed 2251.4s
step   830000 | reward(last100)  0.1913 | eps 0.050 | elapsed 2263.0s
step   835000 | reward(last100)  0.3217 | eps 0.050 | elapsed 2274.6s
step   840000 | reward(last100)  0.1468 | eps 0.050 | elapsed 2286.2s
step   845000 | reward(last100)  0.3196 | eps 0.050 | elapsed 2298.2s
step   850000 | reward(last100)  0.3129 | eps 0.050 | elapsed 2310.6s
step   855000 | reward(last100)  0.1932 | eps 0.050 | elapsed 2321.7s
step   860000 | reward(last100)  0.3678 | eps 0.050 | elapsed 2334.5s
step   865000 | reward(last100)  0.3350 | eps 0.050 | elapsed 2347.1s
step   870000 | reward(last100)  0.3055 | eps 0.050 | elapsed 2361.4s
step   875000 | reward(last100)  0.1453 | eps 0.050 | elapsed 2377.3s
step   880000 | reward(last100)  0.1546 | eps 0.050 | elapsed 2393.5s
step   885000 | reward(last100)  0.3107 | eps 0.050 | elapsed 2406.3s
step   890000 | reward(last100)  0.3256 | eps 0.050 | elapsed 2418.8s
step   895000 | reward(last100)  0.3406 | eps 0.050 | elapsed 2430.4s
step   900000 | reward(last100)  0.1696 | eps 0.050 | elapsed 2441.1s
step   905000 | reward(last100)  0.1913 | eps 0.050 | elapsed 2456.6s
step   910000 | reward(last100)  0.2964 | eps 0.050 | elapsed 2472.7s
step   915000 | reward(last100)  0.3290 | eps 0.050 | elapsed 2489.3s
step   920000 | reward(last100)  0.3510 | eps 0.050 | elapsed 2505.6s
step   925000 | reward(last100)  0.1707 | eps 0.050 | elapsed 2521.0s
