step     5000 | reward(last100)  0.1037 | eps 0.976 | elapsed    1.1s
step    10000 | reward(last100)  0.0822 | eps 0.953 | elapsed    2.2s
step    15000 | reward(last100)  0.1085 | eps 0.929 | elapsed   13.6s
step    20000 | reward(last100)  0.1348 | eps 0.905 | elapsed   28.7s
step    25000 | reward(last100)  0.1554 | eps 0.881 | elapsed   44.3s
step    30000 | reward(last100)  0.1679 | eps 0.858 | elapsed   60.0s
step    35000 | reward(last100)  0.1824 | eps 0.834 | elapsed   75.8s
step    40000 | reward(last100)  0.1941 | eps 0.810 | elapsed   91.7s
step    45000 | reward(last100)  0.1696 | eps 0.786 | elapsed  107.8s
step    50000 | reward(last100)  0.1487 | eps 0.762 | elapsed  124.2s
step    55000 | reward(last100)  0.1369 | eps 0.739 | elapsed  137.8s
step    60000 | reward(last100)  0.1000 | eps 0.715 | elapsed  152.1s
step    65000 | reward(last100)  0.0793 | eps 0.691 | elapsed  165.1s
step    70000 | reward(last100)  0.0692 | eps 0.667 | elapsed  180.6s
step    75000 | reward(last100)  0.0774 | eps 0.644 | elapsed  196.1s
step    80000 | reward(last100)  0.0880 | eps 0.620 | elapsed  212.4s
step    85000 | reward(last100)  0.1476 | eps 0.596 | elapsed  228.6s
step    90000 | reward(last100)  0.1682 | eps 0.573 | elapsed  244.7s
step    95000 | reward(last100)  0.2309 | eps 0.549 | elapsed  261.3s
step   100000 | reward(last100)  0.3098 | eps 0.525 | elapsed  275.5s
step   105000 | reward(last100)  0.3438 | eps 0.501 | elapsed  286.5s
step   110000 | reward(last100)  0.3746 | eps 0.478 | elapsed  298.7s
step   115000 | reward(last100)  0.3560 | eps 0.454 | elapsed  310.5s
step   120000 | reward(last100)  0.3710 | eps 0.430 | elapsed  322.6s
step   125000 | reward(last100)  0.3628 | eps 0.406 | elapsed  335.3s
step   130000 | reward(last100)  0.4064 | eps 0.383 | elapsed  347.7s
step   135000 | reward(last100)  0.4301 | eps 0.359 | elapsed  360.0s
step   140000 | reward(last100)  0.6883 | eps 0.335 | elapsed  375.1s
step   145000 | reward(last100)  0.6796 | eps 0.311 | elapsed  389.6s
step   150000 | reward(last100)  0.5623 | eps 0.288 | elapsed  404.6s
step   155000 | reward(last100)  0.4337 | eps 0.264 | elapsed  421.7s
step   160000 | reward(last100)  0.3108 | eps 0.240 | elapsed  437.2s
step   165000 | reward(last100)  0.1919 | eps 0.216 | elapsed  451.9s
step   170000 | reward(last100)  0.1256 | eps 0.193 | elapsed  463.4s
step   175000 | reward(last100)  0.0675 | eps 0.169 | elapsed  477.9s
step   180000 | reward(last100)  0.0863 | eps 0.145 | elapsed  492.9s
step   185000 | reward(last100)  0.1124 | eps 0.121 | elapsed  507.7s
step   190000 | reward(last100)  0.3534 | eps 0.098 | elapsed  522.9s
step   195000 | reward(last100)  0.6894 | eps 0.074 | elapsed  537.4s
step   200000 | reward(last100)  0.6861 | eps 0.050 | elapsed  552.6s
step   205000 | reward(last100)  0.8975 | eps 0.050 | elapsed  567.6s
step   210000 | reward(last100)  0.9167 | eps 0.050 | elapsed  583.0s
step   215000 | reward(last100)  0.8971 | eps 0.050 | elapsed  598.5s
step   220000 | reward(last100)  0.9416 | eps 0.050 | elapsed  612.1s
step   225000 | reward(last100)  0.9485 | eps 0.050 | elapsed  627.3s
step   230000 | reward(last100)  0.9144 | eps 0.050 | elapsed  643.0s
step   235000 | reward(last100)  0.8407 | eps 0.050 | elapsed  658.8s
step   240000 | reward(last100)  0.8947 | eps 0.050 | elapsed  674.6s
step   245000 | reward(last100)  0.9199 | eps 0.050 | elapsed  690.7s
step   250000 | reward(last100)  0.9408 | eps 0.050 | elapsed  705.8s
step   255000 | reward(last100)  0.8273 | eps 0.050 | elapsed  719.5s
step   260000 | reward(last100)  0.9202 | eps 0.050 | elapsed  735.6s
step   265000 | reward(last100)  0.9207 | eps 0.050 | elapsed  752.1s
step   270000 | reward(last100)  0.9326 | eps 0.050 | elapsed  768.7s
