step     5000 | reward(last100)  0.0000 | eps 0.976 | elapsed    1.5s
step    10000 | reward(last100)  0.0000 | eps 0.953 | elapsed    3.2s
step    15000 | reward(last100)  0.0000 | eps 0.929 | elapsed   16.2s
step    20000 | reward(last100)  0.0138 | eps 0.905 | elapsed   30.0s
step    25000 | reward(last100)  0.0193 | eps 0.881 | elapsed   44.5s
step    30000 | reward(last100)  0.0210 | eps 0.858 | elapsed   58.5s
step    35000 | reward(last100)  0.0199 | eps 0.834 | elapsed   72.1s
step    40000 | reward(last100)  0.0295 | eps 0.810 | elapsed   84.5s
step    45000 | reward(last100)  0.0333 | eps 0.786 | elapsed   95.0s
step    50000 | reward(last100)  0.0580 | eps 0.762 | elapsed  107.1s
step    55000 | reward(last100)  0.0759 | eps 0.739 | elapsed  120.2s
step    60000 | reward(last100)  0.1111 | eps 0.715 | elapsed  133.6s
step    65000 | reward(last100)  0.1613 | eps 0.691 | elapsed  147.3s
step    70000 | reward(last100)  0.1812 | eps 0.667 | elapsed  159.8s
step    75000 | reward(last100)  0.2317 | eps 0.644 | elapsed  171.0s
step    80000 | reward(last100)  0.2464 | eps 0.620 | elapsed  181.4s
step    85000 | reward(last100)  0.2396 | eps 0.596 | elapsed  191.5s
step    90000 | reward(last100)  0.2184 | eps 0.573 | elapsed  203.7s
step    95000 | reward(last100)  0.2001 | eps 0.549 | elapsed  216.4s
step   100000 | reward(last100)  0.1923 | eps 0.525 | elapsed  230.0s
step   105000 | reward(last100)  0.1825 | eps 0.501 | elapsed  241.9s
step   110000 | reward(last100)  0.1596 | eps 0.478 | elapsed  254.8s
step   115000 | reward(last100)  0.1715 | eps 0.454 | elapsed  267.9s
step   120000 | reward(last100)  0.2427 | eps 0.430 | elapsed  281.2s
step   125000 | reward(last100)  0.2527 | eps 0.406 | elapsed  292.1s
step   130000 | reward(last100)  0.2775 | eps 0.383 | elapsed  302.3s
step   135000 | reward(last100)  0.2848 | eps 0.359 | elapsed  311.8s
step   140000 | reward(last100)  0.3225 | eps 0.335 | elapsed  322.2s
step   145000 | reward(last100)  0.2800 | eps 0.311 | elapsed  336.2s
step   150000 | reward(last100)  0.2922 | eps 0.288 | elapsed  349.8s
step   155000 | reward(last100)  0.2671 | eps 0.264 | elapsed  362.5s
step   160000 | reward(last100)  0.2628 | eps 0.240 | elapsed  375.9s
step   165000 | reward(last100)  0.2263 | eps 0.216 | elapsed  389.5s
step   170000 | reward(last100)  0.1821 | eps 0.193 | elapsed  403.2s
step   175000 | reward(last100)  0.1762 | eps 0.169 | elapsed  417.0s
step   180000 | reward(last100)  0.1412 | eps 0.145 | elapsed  430.0s
step   185000 | reward(last100)  0.1164 | eps 0.121 | elapsed  442.4s
step   190000 | reward(last100)  0.1114 | eps 0.098 | elapsed  456.6s
step   195000 | reward(last100)  0.0984 | eps 0.074 | elapsed  466.1s
step   200000 | reward(last100)  0.1040 | eps 0.050 | elapsed  477.0s
step   205000 | reward(last100)  0.0871 | eps 0.050 | elapsed  491.1s
step   210000 | reward(last100)  0.0859 | eps 0.050 | elapsed  505.1s
step   215000 | reward(last100)  0.0635 | eps 0.050 | elapsed  519.4s
step   220000 | reward(last100)  0.0579 | eps 0.050 | elapsed  531.6s
step   225000 | reward(last100)  0.0438 | eps 0.050 | elapsed  541.3s
step   230000 | reward(last100)  0.0605 | eps 0.050 | elapsed  551.7s
step   235000 | reward(last100)  0.0651 | eps 0.050 | elapsed  563.9s
step   240000 | reward(last100)  0.0801 | eps 0.050 | elapsed  576.9s
step   245000 | reward(last100)  0.1010 | eps 0.050 | elapsed  590.8s
step   250000 | reward(last100)  0.1423 | eps 0.050 | elapsed  602.6s
step   255000 | reward(last100)  0.1642 | eps 0.050 | elapsed  613.5s
step   260000 | reward(last100)  0.1758 | eps 0.050 | elapsed  627.2s
step   265000 | reward(last100)  0.1609 | eps 0.050 | elapsed  641.3s
step   270000 | reward(last100)  0.1558 | eps 0.050 | elapsed  655.5s
step   275000 | reward(last100)  0.1305 | eps 0.050 | elapsed  669.9s
step   280000 | reward(last100)  0.1080 | eps 0.050 | elapsed  684.3s
step   285000 | reward(last100)  0.0775 | eps 0.050 | elapsed  698.5s
step   290000 | reward(last100)  0.0573 | eps 0.050 | elapsed  710.6s
step   295000 | reward(last100)  0.0398 | eps 0.050 | elapsed  722.7s
step   300000 | reward(last100)  0.0409 | eps 0.050 | elapsed  734.7s
step   305000 | reward(last100)  0.0598 | eps 0.050 | elapsed  747.5s
step   310000 | reward(last100)  0.0810 | eps 0.050 | elapsed  758.9s
step   315000 | reward(last100)  0.1089 | eps 0.050 | elapsed  773.4s
step   320000 | reward(last100)  0.1142 | eps 0.050 | elapsed  788.3s
step   325000 | reward(last100)  0.1519 | eps 0.050 | elapsed  802.3s
step   330000 | reward(last100)  0.1579 | eps 0.050 | elapsed  815.2s
step   335000 | reward(last100)  0.1889 | eps 0.050 | elapsed  830.2s
step   340000 | reward(last100)  0.2066 | eps 0.050 | elapsed  844.9s
step   345000 | reward(last100)  0.2261 | eps 0.050 | elapsed  857.1s
step   350000 | reward(last100)  0.2358 | eps 0.050 | elapsed  870.7s
