step     5000 | reward(last100)  0.0010 | sigma 0.0309 | elapsed    4.3s
step   235000 | reward(last100)  0.2379 | sigma 0.0232 | elapsed  807.6s
step   240000 | reward(last100)  0.3901 | sigma 0.0232 | elapsed  825.1s
step   245000 | reward(last100)  0.5381 | sigma 0.0232 | elapsed  840.5s
step   250000 | reward(last100)  0.3067 | sigma 0.0232 | elapsed  858.8s
step   255000 | reward(last100)  0.1858 | sigma 0.0232 | elapsed  875.1s
step   260000 | reward(last100)  0.1227 | sigma 0.0232 | elapsed  892.9s
step   265000 | reward(last100)  0.1843 | sigma 0.0232 | elapsed  907.0s
step   270000 | reward(last100)  0.2865 | sigma 0.0232 | elapsed  923.7s
step   275000 | reward(last100)  0.3381 | sigma 0.0232 | elapsed  940.7s
step   280000 | reward(last100)  0.3932 | sigma 0.0232 | elapsed  961.0s
step   285000 | reward(last100)  0.4277 | sigma 0.0232 | elapsed  977.5s
step   290000 | reward(last100)  0.4641 | sigma 0.0232 | elapsed  999.2s
step   295000 | reward(last100)  0.4953 | sigma 0.0232 | elapsed 1021.6s
step   300000 | reward(last100)  0.4943 | sigma 0.0232 | elapsed 1043.8s
step   305000 | reward(last100)  0.6283 | sigma 0.0232 | elapsed 1060.5s
step   310000 | reward(last100)  0.5219 | sigma 0.0232 | elapsed 1077.2s
step   315000 | reward(last100)  0.4581 | sigma 0.0232 | elapsed 1093.6s
step   320000 | reward(last100)  0.6811 | sigma 0.0232 | elapsed 1112.6s
step   325000 | reward(last100)  0.4482 | sigma 0.0232 | elapsed 1136.0s
step   330000 | reward(last100)  0.5483 | sigma 0.0232 | elapsed 1159.5s
step   335000 | reward(last100)  0.6020 | sigma 0.0232 | elapsed 1181.8s
step   340000 | reward(last100)  0.7813 | sigma 0.0232 | elapsed 1204.5s
step   345000 | reward(last100)  0.7158 | sigma 0.0232 | elapsed 1227.7s
step   350000 | reward(last100)  0.6899 | sigma 0.0232 | elapsed 1246.7s
step   355000 | reward(last100)  0.6360 | sigma 0.0233 | elapsed 1267.5s
step   360000 | reward(last100)  0.7026 | sigma 0.0232 | elapsed 1290.4s
step   365000 | reward(last100)  0.7017 | sigma 0.0233 | elapsed 1310.0s
step   370000 | reward(last100)  0.7542 | sigma 0.0233 | elapsed 1327.4s
step   375000 | reward(last100)  0.6842 | sigma 0.0233 | elapsed 1345.0s
step   380000 | reward(last100)  0.7680 | sigma 0.0233 | elapsed 1363.2s
step   385000 | reward(last100)  0.6554 | sigma 0.0233 | elapsed 1379.9s
step   390000 | reward(last100)  0.6172 | sigma 0.0233 | elapsed 1396.5s
step   395000 | reward(last100)  0.5538 | sigma 0.0233 | elapsed 1414.8s
step   400000 | reward(last100)  0.6222 | sigma 0.0233 | elapsed 1434.4s
step   405000 | reward(last100)  0.5686 | sigma 0.0233 | elapsed 1451.1s
step   410000 | reward(last100)  0.6000 | sigma 0.0233 | elapsed 1468.6s
step   415000 | reward(last100)  0.7874 | sigma 0.0233 | elapsed 1489.9s
step   420000 | reward(last100)  0.7153 | sigma 0.0233 | elapsed 1509.8s
step   425000 | reward(last100)  0.7496 | sigma 0.0233 | elapsed 1526.4s
step   430000 | reward(last100)  0.7241 | sigma 0.0233 | elapsed 1543.0s
step   435000 | reward(last100)  0.7183 | sigma 0.0233 | elapsed 1562.8s
step   440000 | reward(last100)  0.6840 | sigma 0.0233 | elapsed 1583.0s
step   445000 | reward(last100)  0.3526 | sigma 0.0233 | elapsed 1602.7s
step   450000 | reward(last100)  0.4903 | sigma 0.0233 | elapsed 1622.7s
step   455000 | reward(last100)  0.5184 | sigma 0.0233 | elapsed 1640.1s
step   460000 | reward(last100)  0.4969 | sigma 0.0233 | elapsed 1656.9s
step   465000 | reward(last100)  0.5918 | sigma 0.0233 | elapsed 1676.1s
step   470000 | reward(last100)  0.5322 | sigma 0.0233 | elapsed 1697.1s
step   475000 | reward(last100)  0.5588 | sigma 0.0234 | elapsed 1719.2s
step   480000 | reward(last100)  0.5182 | sigma 0.0233 | elapsed 1740.7s
step   485000 | reward(last100)  0.5897 | sigma 0.0233 | elapsed 1760.8s
step   490000 | reward(last100)  0.6377 | sigma 0.0233 | elapsed 1777.6s
step   495000 | reward(last100)  0.5659 | sigma 0.0233 | elapsed 1795.4s
step   500000 | reward(last100)  0.6379 | sigma 0.0233 | elapsed 1812.1s
step   505000 | reward(last100)  0.5976 | sigma 0.0233 | elapsed 1829.0s
step   510000 | reward(last100)  0.6001 | sigma 0.0233 | elapsed 1845.9s
step   515000 | reward(last100)  0.6099 | sigma 0.0233 | elapsed 1861.6s
step   520000 | reward(last100)  0.6095 | sigma 0.0234 | elapsed 1877.0s
step   525000 | reward(last100)  0.5974 | sigma 0.0234 | elapsed 1892.4s
step   530000 | reward(last100)  0.6766 | sigma 0.0234 | elapsed 1908.0s
step   535000 | reward(last100)  0.6678 | sigma 0.0234 | elapsed 1923.2s
step   540000 | reward(last100)  0.7135 | sigma 0.0234 | elapsed 1938.3s
step   545000 | reward(last100)  0.6919 | sigma 0.0234 | elapsed 1954.2s
step   550000 | reward(last100)  0.7641 | sigma 0.0234 | elapsed 1972.2s
step   555000 | reward(last100)  0.6705 | sigma 0.0234 | elapsed 1990.4s
step   560000 | reward(last100)  0.7265 | sigma 0.0234 | elapsed 2006.9s
step   565000 | reward(last100)  0.7280 | sigma 0.0234 | elapsed 2023.7s
step   570000 | reward(last100)  0.6808 | sigma 0.0234 | elapsed 2040.2s
step   575000 | reward(last100)  0.7150 | sigma 0.0234 | elapsed 2058.6s
step   580000 | reward(last100)  0.6641 | sigma 0.0234 | elapsed 2077.0s
step   585000 | reward(last100)  0.7545 | sigma 0.0234 | elapsed 2092.4s
step   590000 | reward(last100)  0.7236 | sigma 0.0234 | elapsed 2108.3s
step   595000 | reward(last100)  0.7472 | sigma 0.0234 | elapsed 2125.5s
step   600000 | reward(last100)  0.7125 | sigma 0.0234 | elapsed 2142.1s
step   605000 | reward(last100)  0.6614 | sigma 0.0234 | elapsed 2158.2s
step   610000 | reward(last100)  0.7486 | sigma 0.0234 | elapsed 2173.7s
step   615000 | reward(last100)  0.7611 | sigma 0.0234 | elapsed 2189.3s
step   620000 | reward(last100)  0.7380 | sigma 0.0234 | elapsed 2204.8s
step   625000 | reward(last100)  0.6661 | sigma 0.0235 | elapsed 2221.3s
step   630000 | reward(last100)  0.7452 | sigma 0.0235 | elapsed 2236.9s
step   635000 | reward(last100)  0.6972 | sigma 0.0235 | elapsed 2252.5s
step   640000 | reward(last100)  0.7496 | sigma 0.0235 | elapsed 2268.7s
step   645000 | reward(last100)  0.7395 | sigma 0.0235 | elapsed 2286.6s
step   650000 | reward(last100)  0.7594 | sigma 0.0234 | elapsed 2304.5s
step   655000 | reward(last100)  0.7070 | sigma 0.0235 | elapsed 2323.6s
step   660000 | reward(last100)  0.7092 | sigma 0.0235 | elapsed 2340.9s
step   665000 | reward(last100)  0.7497 | sigma 0.0234 | elapsed 2358.1s
step   670000 | reward(last100)  0.7028 | sigma 0.0234 | elapsed 2374.4s
step   675000 | reward(last100)  0.7333 | sigma 0.0235 | elapsed 2394.1s
step   680000 | reward(last100)  0.7483 | sigma 0.0235 | elapsed 2415.9s
step   685000 | reward(last100)  0.7439 | sigma 0.0235 | elapsed 2437.8s
step   690000 | reward(last100)  0.6789 | sigma 0.0234 | elapsed 2456.9s
step   695000 | reward(last100)  0.7086 | sigma 0.0234 | elapsed 2474.4s
step   700000 | reward(last100)  0.6868 | sigma 0.0234 | elapsed 2490.7s
step   705000 | reward(last100)  0.7404 | sigma 0.0234 | elapsed 2508.2s
step   710000 | reward(last100)  0.7298 | sigma 0.0234 | elapsed 2529.1s
step   715000 | reward(last100)  0.7415 | sigma 0.0234 | elapsed 2549.7s
step   720000 | reward(last100)  0.6862 | sigma 0.0234 | elapsed 2570.2s
step   725000 | reward(last100)  0.7301 | sigma 0.0235 | elapsed 2590.6s
step   730000 | reward(last100)  0.7497 | sigma 0.0234 | elapsed 2611.9s
step   735000 | reward(last100)  0.6872 | sigma 0.0234 | elapsed 2630.8s
step   740000 | reward(last100)  0.7074 | sigma 0.0234 | elapsed 2648.3s
step   745000 | reward(last100)  0.6925 | sigma 0.0235 | elapsed 2664.3s
step   750000 | reward(last100)  0.7359 | sigma 0.0235 | elapsed 2680.3s
step   755000 | reward(last100)  0.7344 | sigma 0.0235 | elapsed 2696.7s
step   760000 | reward(last100)  0.7306 | sigma 0.0235 | elapsed 2712.7s
step   765000 | reward(last100)  0.7258 | sigma 0.0235 | elapsed 2730.4s
step   770000 | reward(last100)  0.7228 | sigma 0.0235 | elapsed 2748.1s
step   775000 | reward(last100)  0.6675 | sigma 0.0235 | elapsed 2765.4s
step   780000 | reward(last100)  0.7040 | sigma 0.0235 | elapsed 2782.9s
step   785000 | reward(last100)  0.7129 | sigma 0.0235 | elapsed 2800.3s
step   790000 | reward(last100)  0.7285 | sigma 0.0235 | elapsed 2817.3s
step   795000 | reward(last100)  0.7231 | sigma 0.0235 | elapsed 2833.9s
step   800000 | reward(last100)  0.7226 | sigma 0.0235 | elapsed 2850.5s
step   805000 | reward(last100)  0.7287 | sigma 0.0235 | elapsed 2870.6s
step   810000 | reward(last100)  0.7054 | sigma 0.0235 | elapsed 2889.0s
step   815000 | reward(last100)  0.7597 | sigma 0.0235 | elapsed 2906.3s
step   820000 | reward(last100)  0.7186 | sigma 0.0235 | elapsed 2922.3s
step   825000 | reward(last100)  0.7539 | sigma 0.0235 | elapsed 2938.3s
step   830000 | reward(last100)  0.7738 | sigma 0.0235 | elapsed 2954.2s
step   835000 | reward(last100)  0.6942 | sigma 0.0235 | elapsed 2970.1s
step   840000 | reward(last100)  0.7119 | sigma 0.0235 | elapsed 2986.0s
step   845000 | reward(last100)  0.7351 | sigma 0.0235 | elapsed 3002.6s
step   850000 | reward(last100)  0.6913 | sigma 0.0235 | elapsed 3019.8s
step   855000 | reward(last100)  0.7395 | sigma 0.0235 | elapsed 3039.1s
step   860000 | reward(last100)  0.7167 | sigma 0.0235 | elapsed 3056.5s
step   865000 | reward(last100)  0.7157 | sigma 0.0235 | elapsed 3073.0s
step   870000 | reward(last100)  0.7061 | sigma 0.0235 | elapsed 3089.1s
step   875000 | reward(last100)  0.6961 | sigma 0.0235 | elapsed 3105.5s
step   880000 | reward(last100)  0.7379 | sigma 0.0235 | elapsed 3122.5s
step   885000 | reward(last100)  0.7479 | sigma 0.0235 | elapsed 3140.8s
step   890000 | reward(last100)  0.6722 | sigma 0.0235 | elapsed 3158.1s
step   895000 | reward(last100)  0.7442 | sigma 0.0235 | elapsed 3175.3s
step   900000 | reward(last100)  0.7321 | sigma 0.0235 | elapsed 3192.7s
step   905000 | reward(last100)  0.7176 | sigma 0.0235 | elapsed 3210.6s
step   910000 | reward(last100)  0.7681 | sigma 0.0235 | elapsed 3228.2s
step   915000 | reward(last100)  0.7471 | sigma 0.0235 | elapsed 3245.8s
step   920000 | reward(last100)  0.7470 | sigma 0.0235 | elapsed 3263.3s
step   925000 | reward(last100)  0.7242 | sigma 0.0235 | elapsed 3280.9s
step   930000 | reward(last100)  0.6927 | sigma 0.0235 | elapsed 3298.7s
step   935000 | reward(last100)  0.6934 | sigma 0.0235 | elapsed 3315.8s
step   940000 | reward(last100)  0.7943 | sigma 0.0235 | elapsed 3332.3s
step   945000 | reward(last100)  0.7486 | sigma 0.0235 | elapsed 3348.5s
step   950000 | reward(last100)  0.6957 | sigma 0.0235 | elapsed 3364.7s
step   955000 | reward(last100)  0.7045 | sigma 0.0235 | elapsed 3381.2s
step   960000 | reward(last100)  0.7676 | sigma 0.0235 | elapsed 3397.6s
step   965000 | reward(last100)  0.5799 | sigma 0.0235 | elapsed 3415.2s
step   970000 | reward(last100)  0.7426 | sigma 0.0235 | elapsed 3433.0s
step   975000 | reward(last100)  0.7290 | sigma 0.0235 | elapsed 3455.4s
step   980000 | reward(last100)  0.7255 | sigma 0.0235 | elapsed 3473.5s
step   985000 | reward(last100)  0.7135 | sigma 0.0235 | elapsed 3493.5s
step   990000 | reward(last100)  0.6931 | sigma 0.0235 | elapsed 3512.6s
step   995000 | reward(last100)  0.6874 | sigma 0.0235 | elapsed 3530.1s
step  1000000 | reward(last100)  0.7265 | sigma 0.0235 | elapsed 3546.8s
step  1005000 | reward(last100)  0.6706 | sigma 0.0235 | elapsed 3564.5s
step  1010000 | reward(last100)  0.7730 | sigma 0.0235 | elapsed 3582.7s
step  1015000 | reward(last100)  0.7654 | sigma 0.0235 | elapsed 3601.0s
step  1020000 | reward(last100)  0.6734 | sigma 0.0235 | elapsed 3619.2s
step  1025000 | reward(last100)  0.7563 | sigma 0.0235 | elapsed 3637.5s
step  1030000 | reward(last100)  0.7457 | sigma 0.0235 | elapsed 3654.6s
step  1035000 | reward(last100)  0.7021 | sigma 0.0235 | elapsed 3671.0s
step  1040000 | reward(last100)  0.7249 | sigma 0.0235 | elapsed 3687.9s
step  1045000 | reward(last100)  0.7397 | sigma 0.0235 | elapsed 3705.6s
step  1050000 | reward(last100)  0.7541 | sigma 0.0235 | elapsed 3721.9s
step  1055000 | reward(last100)  0.7225 | sigma 0.0235 | elapsed 3745.1s
step  1060000 | reward(last100)  0.6967 | sigma 0.0235 | elapsed 3767.3s
step  1065000 | reward(last100)  0.7741 | sigma 0.0235 | elapsed 3789.4s
step  1070000 | reward(last100)  0.7795 | sigma 0.0235 | elapsed 3811.7s
step  1075000 | reward(last100)  0.7372 | sigma 0.0235 | elapsed 3833.9s
step  1080000 | reward(last100)  0.7108 | sigma 0.0235 | elapsed 3854.0s
step  1085000 | reward(last100)  0.7424 | sigma 0.0235 | elapsed 3873.4s
step  1090000 | reward(last100)  0.7431 | sigma 0.0235 | elapsed 3890.1s
step  1095000 | reward(last100)  0.6979 | sigma 0.0235 | elapsed 3906.5s
step  1100000 | reward(last100)  0.6972 | sigma 0.0235 | elapsed 3923.3s
step  1105000 | reward(last100)  0.7538 | sigma 0.0235 | elapsed 3942.2s
step  1110000 | reward(last100)  0.7415 | sigma 0.0235 | elapsed 3961.3s
step  1115000 | reward(last100)  0.7201 | sigma 0.0235 | elapsed 3980.3s
step  1120000 | reward(last100)  0.7342 | sigma 0.0235 | elapsed 3999.2s
step  1125000 | reward(last100)  0.7176 | sigma 0.0235 | elapsed 4018.7s
step  1130000 | reward(last100)  0.7189 | sigma 0.0236 | elapsed 4041.5s
step  1135000 | reward(last100)  0.7358 | sigma 0.0236 | elapsed 4064.8s
step  1140000 | reward(last100)  0.6953 | sigma 0.0235 | elapsed 4085.4s
step  1145000 | reward(last100)  0.7386 | sigma 0.0235 | elapsed 4108.3s
step  1150000 | reward(last100)  0.6894 | sigma 0.0235 | elapsed 4129.1s
step  1155000 | reward(last100)  0.7226 | sigma 0.0235 | elapsed 4148.5s
step  1160000 | reward(last100)  0.7207 | sigma 0.0235 | elapsed 4167.5s
step  1165000 | reward(last100)  0.7342 | sigma 0.0235 | elapsed 4183.9s
step  1170000 | reward(last100)  0.7362 | sigma 0.0236 | elapsed 4200.3s
step  1175000 | reward(last100)  0.7272 | sigma 0.0236 | elapsed 4216.7s
step  1180000 | reward(last100)  0.7252 | sigma 0.0236 | elapsed 4234.6s
step  1185000 | reward(last100)  0.7128 | sigma 0.0236 | elapsed 4252.8s
step  1190000 | reward(last100)  0.7244 | sigma 0.0236 | elapsed 4271.2s
step  1195000 | reward(last100)  0.7225 | sigma 0.0236 | elapsed 4289.5s
step  1200000 | reward(last100)  0.7274 | sigma 0.0236 | elapsed 4307.9s
step  1205000 | reward(last100)  0.7251 | sigma 0.0236 | elapsed 4326.4s
step  1210000 | reward(last100)  0.7342 | sigma 0.0236 | elapsed 4343.6s
step  1215000 | reward(last100)  0.7925 | sigma 0.0236 | elapsed 4361.0s
step  1220000 | reward(last100)  0.7425 | sigma 0.0236 | elapsed 4382.2s
step  1225000 | reward(last100)  0.7230 | sigma 0.0236 | elapsed 4401.0s
step  1230000 | reward(last100)  0.7521 | sigma 0.0236 | elapsed 4420.3s
step  1235000 | reward(last100)  0.7340 | sigma 0.0236 | elapsed 4437.6s
step  1240000 | reward(last100)  0.7426 | sigma 0.0236 | elapsed 4455.5s
step  1245000 | reward(last100)  0.7653 | sigma 0.0236 | elapsed 4472.0s
step  1250000 | reward(last100)  0.6884 | sigma 0.0236 | elapsed 4488.6s
step  1255000 | reward(last100)  0.7210 | sigma 0.0236 | elapsed 4505.5s
step  1260000 | reward(last100)  0.7133 | sigma 0.0236 | elapsed 4521.9s
step  1265000 | reward(last100)  0.7365 | sigma 0.0236 | elapsed 4538.4s
step  1270000 | reward(last100)  0.7033 | sigma 0.0236 | elapsed 4555.0s
step  1275000 | reward(last100)  0.7254 | sigma 0.0236 | elapsed 4573.8s
step  1280000 | reward(last100)  0.6913 | sigma 0.0236 | elapsed 4592.0s
step  1285000 | reward(last100)  0.7301 | sigma 0.0236 | elapsed 4610.1s
step  1290000 | reward(last100)  0.7399 | sigma 0.0236 | elapsed 4627.1s
step  1295000 | reward(last100)  0.7228 | sigma 0.0236 | elapsed 4644.3s
step  1300000 | reward(last100)  0.7097 | sigma 0.0236 | elapsed 4661.9s
step  1305000 | reward(last100)  0.7407 | sigma 0.0236 | elapsed 4679.8s
step  1310000 | reward(last100)  0.6989 | sigma 0.0236 | elapsed 4696.6s
step  1315000 | reward(last100)  0.7264 | sigma 0.0236 | elapsed 4712.9s
step  1320000 | reward(last100)  0.7255 | sigma 0.0236 | elapsed 4729.1s
step  1325000 | reward(last100)  0.7089 | sigma 0.0236 | elapsed 4746.1s
step  1330000 | reward(last100)  0.7481 | sigma 0.0236 | elapsed 4763.4s
step  1335000 | reward(last100)  0.7196 | sigma 0.0236 | elapsed 4781.0s
step  1340000 | reward(last100)  0.7551 | sigma 0.0236 | elapsed 4798.8s
step  1345000 | reward(last100)  0.7189 | sigma 0.0236 | elapsed 4816.7s
step  1350000 | reward(last100)  0.7440 | sigma 0.0236 | elapsed 4834.6s
step  1355000 | reward(last100)  0.7121 | sigma 0.0236 | elapsed 4852.9s
step  1360000 | reward(last100)  0.7316 | sigma 0.0236 | elapsed 4870.3s
step  1365000 | reward(last100)  0.6369 | sigma 0.0236 | elapsed 4887.7s
step  1370000 | reward(last100)  0.7531 | sigma 0.0236 | elapsed 4905.0s
step  1375000 | reward(last100)  0.7060 | sigma 0.0236 | elapsed 4922.2s
step  1380000 | reward(last100)  0.7156 | sigma 0.0236 | elapsed 4939.4s
step  1385000 | reward(last100)  0.7557 | sigma 0.0236 | elapsed 4956.1s
step  1390000 | reward(last100)  0.7438 | sigma 0.0236 | elapsed 4972.4s
step  1395000 | reward(last100)  0.7765 | sigma 0.0236 | elapsed 4988.6s
step  1400000 | reward(last100)  0.7859 | sigma 0.0236 | elapsed 5007.8s
step  1405000 | reward(last100)  0.7352 | sigma 0.0236 | elapsed 5024.4s
step  1410000 | reward(last100)  0.7133 | sigma 0.0236 | elapsed 5040.6s
step  1415000 | reward(last100)  0.7669 | sigma 0.0236 | elapsed 5056.9s
step  1420000 | reward(last100)  0.7125 | sigma 0.0236 | elapsed 5073.1s
step  1425000 | reward(last100)  0.7972 | sigma 0.0236 | elapsed 5089.2s
step  1430000 | reward(last100)  0.7794 | sigma 0.0236 | elapsed 5105.5s
step  1435000 | reward(last100)  0.7212 | sigma 0.0236 | elapsed 5121.6s
step  1440000 | reward(last100)  0.7319 | sigma 0.0236 | elapsed 5137.9s
step  1445000 | reward(last100)  0.7717 | sigma 0.0236 | elapsed 5154.1s
step  1450000 | reward(last100)  0.7312 | sigma 0.0236 | elapsed 5170.3s
step  1455000 | reward(last100)  0.7160 | sigma 0.0236 | elapsed 5186.8s
step  1460000 | reward(last100)  0.7557 | sigma 0.0236 | elapsed 5203.0s
step  1465000 | reward(last100)  0.7662 | sigma 0.0236 | elapsed 5219.2s
step  1470000 | reward(last100)  0.6788 | sigma 0.0236 | elapsed 5235.6s
step  1475000 | reward(last100)  0.7099 | sigma 0.0236 | elapsed 5252.0s
step  1480000 | reward(last100)  0.7125 | sigma 0.0236 | elapsed 5270.0s
step  1485000 | reward(last100)  0.7185 | sigma 0.0236 | elapsed 5288.1s
step  1490000 | reward(last100)  0.7396 | sigma 0.0236 | elapsed 5306.1s
step  1495000 | reward(last100)  0.7547 | sigma 0.0236 | elapsed 5324.1s
step  1500000 | reward(last100)  0.7556 | sigma 0.0236 | elapsed 5341.9s
step  1505000 | reward(last100)  0.7243 | sigma 0.0236 | elapsed 5358.6s
step  1510000 | reward(last100)  0.7822 | sigma 0.0236 | elapsed 5374.9s
step  1515000 | reward(last100)  0.7201 | sigma 0.0236 | elapsed 5391.2s
step  1520000 | reward(last100)  0.7743 | sigma 0.0236 | elapsed 5407.5s
step  1525000 | reward(last100)  0.7335 | sigma 0.0236 | elapsed 5423.8s
step  1530000 | reward(last100)  0.7130 | sigma 0.0236 | elapsed 5440.0s
step  1535000 | reward(last100)  0.7428 | sigma 0.0236 | elapsed 5456.3s
step  1540000 | reward(last100)  0.7121 | sigma 0.0236 | elapsed 5472.7s
step  1545000 | reward(last100)  0.7260 | sigma 0.0236 | elapsed 5489.2s
step  1550000 | reward(last100)  0.7379 | sigma 0.0236 | elapsed 5506.6s
step  1555000 | reward(last100)  0.7095 | sigma 0.0236 | elapsed 5530.5s
step  1560000 | reward(last100)  0.7686 | sigma 0.0236 | elapsed 5550.4s
step  1565000 | reward(last100)  0.7841 | sigma 0.0236 | elapsed 5566.9s
step  1570000 | reward(last100)  0.7333 | sigma 0.0236 | elapsed 5583.3s
step  1575000 | reward(last100)  0.7081 | sigma 0.0236 | elapsed 5599.7s
step  1580000 | reward(last100)  0.7635 | sigma 0.0236 | elapsed 5616.1s
step  1585000 | reward(last100)  0.7296 | sigma 0.0236 | elapsed 5632.7s
step  1590000 | reward(last100)  0.7259 | sigma 0.0236 | elapsed 5649.3s
step  1595000 | reward(last100)  0.7447 | sigma 0.0236 | elapsed 5665.8s
step  1600000 | reward(last100)  0.7137 | sigma 0.0236 | elapsed 5682.3s
step  1605000 | reward(last100)  0.7578 | sigma 0.0236 | elapsed 5699.7s
step  1610000 | reward(last100)  0.7034 | sigma 0.0236 | elapsed 5716.6s
step  1615000 | reward(last100)  0.7456 | sigma 0.0236 | elapsed 5734.4s
step  1620000 | reward(last100)  0.7535 | sigma 0.0236 | elapsed 5752.8s
step  1625000 | reward(last100)  0.7421 | sigma 0.0236 | elapsed 5770.3s
step  1630000 | reward(last100)  0.7158 | sigma 0.0236 | elapsed 5786.8s
step  1635000 | reward(last100)  0.7068 | sigma 0.0236 | elapsed 5803.1s
step  1640000 | reward(last100)  0.7178 | sigma 0.0236 | elapsed 5819.6s
step  1645000 | reward(last100)  0.7218 | sigma 0.0236 | elapsed 5837.1s
step  1650000 | reward(last100)  0.7836 | sigma 0.0236 | elapsed 5855.4s
step  1655000 | reward(last100)  0.7342 | sigma 0.0236 | elapsed 5877.6s
step  1660000 | reward(last100)  0.6897 | sigma 0.0236 | elapsed 5896.9s
step  1665000 | reward(last100)  0.6985 | sigma 0.0236 | elapsed 5915.7s
step  1670000 | reward(last100)  0.7380 | sigma 0.0236 | elapsed 5932.2s
step  1675000 | reward(last100)  0.7427 | sigma 0.0236 | elapsed 5948.8s
step  1680000 | reward(last100)  0.7137 | sigma 0.0236 | elapsed 5966.7s
step  1685000 | reward(last100)  0.7210 | sigma 0.0236 | elapsed 5984.4s
step  1690000 | reward(last100)  0.7184 | sigma 0.0236 | elapsed 6000.8s
step  1695000 | reward(last100)  0.7746 | sigma 0.0236 | elapsed 6017.3s
step  1700000 | reward(last100)  0.7121 | sigma 0.0236 | elapsed 6034.4s
step  1705000 | reward(last100)  0.7205 | sigma 0.0236 | elapsed 6056.6s
step  1710000 | reward(last100)  0.7304 | sigma 0.0236 | elapsed 6078.6s
step  1715000 | reward(last100)  0.7583 | sigma 0.0236 | elapsed 6100.6s
step  1720000 | reward(last100)  0.7085 | sigma 0.0236 | elapsed 6122.4s
step  1725000 | reward(last100)  0.8027 | sigma 0.0236 | elapsed 6139.6s
step  1730000 | reward(last100)  0.7826 | sigma 0.0236 | elapsed 6156.1s
