step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    4.1s
step   390000 | reward(last100)  0.0062 | sigma 0.0247 | elapsed 1590.5s
step   395000 | reward(last100)  0.0062 | sigma 0.0247 | elapsed 1613.0s
step   400000 | reward(last100)  0.0062 | sigma 0.0246 | elapsed 1629.5s
step   405000 | reward(last100)  0.0062 | sigma 0.0246 | elapsed 1646.8s
step   410000 | reward(last100)  0.0062 | sigma 0.0246 | elapsed 1662.5s
step   415000 | reward(last100)  0.0062 | sigma 0.0245 | elapsed 1678.0s
step   420000 | reward(last100)  0.0000 | sigma 0.0245 | elapsed 1693.4s
step   425000 | reward(last100)  0.0280 | sigma 0.0245 | elapsed 1708.7s
step   430000 | reward(last100)  0.0448 | sigma 0.0245 | elapsed 1724.1s
step   435000 | reward(last100)  0.1385 | sigma 0.0245 | elapsed 1740.0s
step   440000 | reward(last100)  0.3025 | sigma 0.0244 | elapsed 1758.6s
step   445000 | reward(last100)  0.3614 | sigma 0.0243 | elapsed 1777.9s
step   450000 | reward(last100)  0.3679 | sigma 0.0242 | elapsed 1795.9s
step   455000 | reward(last100)  0.3576 | sigma 0.0241 | elapsed 1813.5s
step   460000 | reward(last100)  0.3027 | sigma 0.0240 | elapsed 1830.9s
step   465000 | reward(last100)  0.2482 | sigma 0.0239 | elapsed 1847.7s
step   470000 | reward(last100)  0.1587 | sigma 0.0239 | elapsed 1864.5s
step   475000 | reward(last100)  0.1075 | sigma 0.0238 | elapsed 1880.8s
step   480000 | reward(last100)  0.0817 | sigma 0.0238 | elapsed 1896.3s
step   485000 | reward(last100)  0.0501 | sigma 0.0237 | elapsed 1913.4s
step   490000 | reward(last100)  0.0406 | sigma 0.0236 | elapsed 1930.2s
step   495000 | reward(last100)  0.0288 | sigma 0.0235 | elapsed 1947.1s
step   500000 | reward(last100)  0.0109 | sigma 0.0235 | elapsed 1964.1s
step   505000 | reward(last100)  0.0109 | sigma 0.0234 | elapsed 1981.9s
step   510000 | reward(last100)  0.0035 | sigma 0.0233 | elapsed 1998.4s
step   515000 | reward(last100)  0.0000 | sigma 0.0233 | elapsed 2014.6s
step   520000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 2032.0s
step   525000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 2047.7s
step   530000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 2065.3s
step   535000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 2082.7s
step   540000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 2103.5s
step   545000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 2126.1s
step   550000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 2144.3s
step   555000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 2160.7s
step   560000 | reward(last100)  0.0000 | sigma 0.0232 | elapsed 2176.1s
step   565000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2191.6s
step   570000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2208.9s
step   575000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2226.3s
step   580000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2243.1s
step   585000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2259.9s
step   590000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2277.2s
step   595000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2297.8s
step   600000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2318.4s
step   605000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2337.0s
step   610000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2355.1s
step   615000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2378.2s
step   620000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2397.8s
step   625000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2415.8s
step   630000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2433.6s
step   635000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2451.0s
step   640000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2468.4s
step   645000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2485.8s
step   650000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2503.0s
step   655000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2527.3s
step   660000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2551.3s
step   665000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2575.0s
step   670000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2593.8s
step   675000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2610.5s
step   680000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2627.2s
step   685000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2644.6s
step   690000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2662.5s
step   695000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2680.5s
step   700000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2700.8s
step   705000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2724.8s
step   710000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2747.1s
step   715000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2764.3s
step   720000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2781.5s
step   725000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2799.6s
step   730000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2816.5s
step   735000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2836.9s
step   740000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2858.9s
step   745000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2882.1s
step   750000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2902.6s
step   755000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2920.7s
step   760000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2938.0s
step   765000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2955.6s
step   770000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2973.5s
step   775000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 2991.3s
step   780000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 3011.9s
step   785000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 3035.4s
step   790000 | reward(last100)  0.0000 | sigma 0.0231 | elapsed 3054.3s
step   795000 | reward(last100)  0.0000 | sigma 0.0230 | elapsed 3073.2s
step   800000 | reward(last100)  0.0000 | sigma 0.0230 | elapsed 3092.2s
step   805000 | reward(last100)  0.0535 | sigma 0.0232 | elapsed 3110.9s
step   810000 | reward(last100)  0.0535 | sigma 0.0232 | elapsed 3128.9s
step   815000 | reward(last100)  0.0535 | sigma 0.0231 | elapsed 3146.6s
step   820000 | reward(last100)  0.0535 | sigma 0.0231 | elapsed 3165.2s
step   825000 | reward(last100)  0.0535 | sigma 0.0230 | elapsed 3186.3s
step   830000 | reward(last100)  0.0535 | sigma 0.0230 | elapsed 3208.5s
step   835000 | reward(last100)  0.0535 | sigma 0.0229 | elapsed 3230.6s
step   840000 | reward(last100)  0.0000 | sigma 0.0229 | elapsed 3251.6s
step   845000 | reward(last100)  0.0000 | sigma 0.0229 | elapsed 3269.3s
step   850000 | reward(last100)  0.0000 | sigma 0.0229 | elapsed 3285.7s
step   855000 | reward(last100)  0.0000 | sigma 0.0229 | elapsed 3302.9s
step   860000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3319.6s
step   865000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3336.1s
step   870000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3352.7s
step   875000 | reward(last100)  0.0000 | sigma 0.0228 | elapsed 3369.3s
step   880000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3387.1s
step   885000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3407.9s
step   890000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3428.7s
step   895000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3447.6s
step   900000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3469.2s
step   905000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3491.7s
step   910000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3510.1s
step   915000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3528.7s
step   920000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3546.2s
step   925000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3563.6s
step   930000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3581.9s
step   935000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3600.3s
step   940000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3618.7s
step   945000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3637.0s
step   950000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3654.6s
step   955000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3672.5s
step   960000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3689.8s
step   965000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3708.4s
step   970000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3728.1s
step   975000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3747.4s
step   980000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3766.9s
step   985000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3787.0s
step   990000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3807.0s
step   995000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3827.1s
step  1000000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3845.9s
step  1005000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3865.1s
step  1010000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3884.3s
step  1015000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 3901.9s
step  1020000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3919.7s
step  1025000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3937.7s
step  1030000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3955.5s
step  1035000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3973.4s
step  1040000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 3991.4s
step  1045000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 4009.3s
step  1050000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 4027.3s
step  1055000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 4045.9s
step  1060000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4064.9s
step  1065000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4086.9s
step  1070000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4106.8s
step  1075000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4125.7s
step  1080000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4143.9s
step  1085000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4162.0s
step  1090000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4182.6s
step  1095000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4205.7s
step  1100000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4227.7s
step  1105000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4248.9s
step  1110000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4272.4s
step  1115000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4296.5s
step  1120000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4320.5s
step  1125000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4343.3s
step  1130000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4363.6s
step  1135000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4384.3s
step  1140000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4403.9s
step  1145000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4426.6s
step  1150000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4449.9s
step  1155000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4468.8s
step  1160000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4486.9s
step  1165000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4505.1s
step  1170000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4523.2s
step  1175000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4541.3s
step  1180000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4559.3s
step  1185000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4577.3s
step  1190000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4594.9s
step  1195000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4612.5s
step  1200000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4630.8s
step  1205000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4649.3s
step  1210000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4667.5s
step  1215000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4689.6s
step  1220000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4711.6s
step  1225000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4733.5s
step  1230000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4753.2s
step  1235000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4771.6s
step  1240000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4789.9s
step  1245000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4807.3s
step  1250000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4824.7s
step  1255000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4842.6s
step  1260000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4860.0s
step  1265000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4877.4s
step  1270000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4895.7s
step  1275000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4914.4s
step  1280000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4933.2s
step  1285000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4950.3s
step  1290000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4968.1s
step  1295000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 4989.5s
step  1300000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 5008.0s
step  1305000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5026.2s
step  1310000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5043.1s
step  1315000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5059.9s
step  1320000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5076.6s
step  1325000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5093.2s
step  1330000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5109.8s
step  1335000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5126.4s
step  1340000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5143.0s
step  1345000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5159.6s
step  1350000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5176.0s
step  1355000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5192.8s
step  1360000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5209.1s
step  1365000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5225.6s
step  1370000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5242.1s
step  1375000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5260.2s
step  1380000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5278.2s
step  1385000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 5296.2s
step  1390000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5314.1s
step  1395000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5332.0s
step  1400000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5349.8s
step  1405000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5367.1s
step  1410000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5388.8s
step  1415000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5410.5s
step  1420000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5427.1s
step  1425000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5443.4s
step  1430000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5459.8s
step  1435000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5476.3s
step  1440000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5492.9s
step  1445000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5509.4s
step  1450000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5527.2s
step  1455000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5545.2s
step  1460000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5567.2s
step  1465000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5589.6s
step  1470000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5612.1s
step  1475000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5635.2s
step  1480000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5658.5s
step  1485000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5677.4s
step  1490000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5696.2s
step  1495000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5714.6s
step  1500000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5733.1s
step  1505000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5751.7s
step  1510000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5769.9s
step  1515000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5788.2s
step  1520000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5805.6s
step  1525000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5822.8s
step  1530000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5840.0s
step  1535000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5857.4s
step  1540000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5875.3s
step  1545000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5894.5s
step  1550000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5914.3s
step  1555000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5932.4s
step  1560000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5949.8s
step  1565000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5967.2s
step  1570000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 5984.7s
step  1575000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6004.6s
step  1580000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6026.6s
step  1585000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6045.4s
step  1590000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6064.1s
step  1595000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6085.9s
step  1600000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6109.0s
step  1605000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6128.8s
step  1610000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6148.5s
step  1615000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6167.7s
step  1620000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6186.8s
step  1625000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6206.0s
step  1630000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6225.0s
step  1635000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6243.1s
step  1640000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6260.8s
step  1645000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6278.4s
step  1650000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6297.5s
step  1655000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6321.1s
step  1660000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6340.4s
step  1665000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6358.2s
step  1670000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6376.1s
step  1675000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6393.9s
step  1680000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6411.6s
step  1685000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6429.3s
step  1690000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6449.8s
step  1695000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6469.3s
step  1700000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6488.8s
step  1705000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6507.3s
step  1710000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6525.4s
step  1715000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6543.5s
step  1720000 | reward(last100)  0.0069 | sigma 0.0224 | elapsed 6561.5s
step  1725000 | reward(last100)  0.0176 | sigma 0.0225 | elapsed 6579.3s
step  1730000 | reward(last100)  0.0176 | sigma 0.0227 | elapsed 6596.8s
