step     5000 | reward(last100)  0.0158 | sigma 0.0309 | elapsed    5.9s
step   360000 | reward(last100)  0.2078 | sigma 0.0240 | elapsed 1398.5s
step   365000 | reward(last100)  0.1436 | sigma 0.0240 | elapsed 1416.3s
step   370000 | reward(last100)  0.2190 | sigma 0.0240 | elapsed 1434.3s
step   375000 | reward(last100)  0.1612 | sigma 0.0240 | elapsed 1452.2s
step   380000 | reward(last100)  0.1659 | sigma 0.0240 | elapsed 1470.0s
step   385000 | reward(last100)  0.1255 | sigma 0.0240 | elapsed 1488.3s
step   390000 | reward(last100)  0.1855 | sigma 0.0240 | elapsed 1506.6s
step   395000 | reward(last100)  0.1701 | sigma 0.0240 | elapsed 1523.9s
step   400000 | reward(last100)  0.2439 | sigma 0.0239 | elapsed 1541.6s
step   405000 | reward(last100)  0.1318 | sigma 0.0240 | elapsed 1564.5s
step   410000 | reward(last100)  0.2791 | sigma 0.0240 | elapsed 1583.9s
step   415000 | reward(last100)  0.1497 | sigma 0.0240 | elapsed 1600.3s
step   420000 | reward(last100)  0.1682 | sigma 0.0240 | elapsed 1616.8s
step   425000 | reward(last100)  0.1606 | sigma 0.0239 | elapsed 1633.1s
step   430000 | reward(last100)  0.1646 | sigma 0.0239 | elapsed 1649.6s
step   435000 | reward(last100)  0.1668 | sigma 0.0240 | elapsed 1666.0s
step   440000 | reward(last100)  0.2271 | sigma 0.0239 | elapsed 1682.5s
step   445000 | reward(last100)  0.2104 | sigma 0.0239 | elapsed 1700.9s
step   450000 | reward(last100)  0.1716 | sigma 0.0239 | elapsed 1721.0s
step   455000 | reward(last100)  0.1997 | sigma 0.0239 | elapsed 1739.7s
step   460000 | reward(last100)  0.1363 | sigma 0.0239 | elapsed 1757.5s
step   465000 | reward(last100)  0.1848 | sigma 0.0239 | elapsed 1775.0s
step   470000 | reward(last100)  0.1973 | sigma 0.0239 | elapsed 1792.6s
step   475000 | reward(last100)  0.1972 | sigma 0.0239 | elapsed 1809.7s
step   480000 | reward(last100)  0.1739 | sigma 0.0239 | elapsed 1826.0s
step   485000 | reward(last100)  0.2214 | sigma 0.0239 | elapsed 1843.4s
step   490000 | reward(last100)  0.1758 | sigma 0.0239 | elapsed 1861.0s
step   495000 | reward(last100)  0.2442 | sigma 0.0239 | elapsed 1878.2s
step   500000 | reward(last100)  0.1101 | sigma 0.0239 | elapsed 1898.9s
step   505000 | reward(last100)  0.2157 | sigma 0.0239 | elapsed 1916.7s
step   510000 | reward(last100)  0.2147 | sigma 0.0239 | elapsed 1934.2s
step   515000 | reward(last100)  0.2718 | sigma 0.0239 | elapsed 1951.9s
step   520000 | reward(last100)  0.1927 | sigma 0.0239 | elapsed 1969.5s
step   525000 | reward(last100)  0.2212 | sigma 0.0239 | elapsed 1987.2s
step   530000 | reward(last100)  0.2883 | sigma 0.0239 | elapsed 2004.8s
step   535000 | reward(last100)  0.2213 | sigma 0.0239 | elapsed 2025.4s
step   540000 | reward(last100)  0.1702 | sigma 0.0239 | elapsed 2047.5s
step   545000 | reward(last100)  0.1811 | sigma 0.0239 | elapsed 2069.0s
step   550000 | reward(last100)  0.2512 | sigma 0.0239 | elapsed 2090.5s
step   555000 | reward(last100)  0.1835 | sigma 0.0239 | elapsed 2110.2s
step   560000 | reward(last100)  0.2228 | sigma 0.0239 | elapsed 2131.4s
step   565000 | reward(last100)  0.2699 | sigma 0.0239 | elapsed 2153.6s
step   570000 | reward(last100)  0.1499 | sigma 0.0239 | elapsed 2174.9s
step   575000 | reward(last100)  0.1470 | sigma 0.0239 | elapsed 2192.6s
step   580000 | reward(last100)  0.1687 | sigma 0.0239 | elapsed 2210.3s
step   585000 | reward(last100)  0.2077 | sigma 0.0239 | elapsed 2228.0s
step   590000 | reward(last100)  0.1363 | sigma 0.0239 | elapsed 2246.1s
step   595000 | reward(last100)  0.2097 | sigma 0.0239 | elapsed 2265.1s
step   600000 | reward(last100)  0.2218 | sigma 0.0239 | elapsed 2283.6s
step   605000 | reward(last100)  0.1462 | sigma 0.0239 | elapsed 2301.8s
step   610000 | reward(last100)  0.1817 | sigma 0.0239 | elapsed 2318.5s
step   615000 | reward(last100)  0.1505 | sigma 0.0239 | elapsed 2335.0s
step   620000 | reward(last100)  0.2078 | sigma 0.0239 | elapsed 2351.6s
step   625000 | reward(last100)  0.2097 | sigma 0.0239 | elapsed 2368.1s
step   630000 | reward(last100)  0.1961 | sigma 0.0239 | elapsed 2384.6s
step   635000 | reward(last100)  0.1741 | sigma 0.0238 | elapsed 2401.1s
step   640000 | reward(last100)  0.2629 | sigma 0.0239 | elapsed 2417.6s
step   645000 | reward(last100)  0.2234 | sigma 0.0238 | elapsed 2434.1s
step   650000 | reward(last100)  0.1723 | sigma 0.0238 | elapsed 2451.6s
step   655000 | reward(last100)  0.1568 | sigma 0.0239 | elapsed 2468.5s
step   660000 | reward(last100)  0.1751 | sigma 0.0239 | elapsed 2484.8s
step   665000 | reward(last100)  0.1393 | sigma 0.0239 | elapsed 2501.3s
step   670000 | reward(last100)  0.2008 | sigma 0.0238 | elapsed 2517.8s
step   675000 | reward(last100)  0.1498 | sigma 0.0238 | elapsed 2534.2s
step   680000 | reward(last100)  0.1759 | sigma 0.0238 | elapsed 2550.7s
step   685000 | reward(last100)  0.1219 | sigma 0.0238 | elapsed 2567.3s
step   690000 | reward(last100)  0.1851 | sigma 0.0238 | elapsed 2583.8s
step   695000 | reward(last100)  0.1610 | sigma 0.0238 | elapsed 2600.4s
step   700000 | reward(last100)  0.1368 | sigma 0.0238 | elapsed 2617.1s
step   705000 | reward(last100)  0.2115 | sigma 0.0238 | elapsed 2635.9s
step   710000 | reward(last100)  0.1287 | sigma 0.0238 | elapsed 2652.5s
step   715000 | reward(last100)  0.0995 | sigma 0.0238 | elapsed 2669.1s
step   720000 | reward(last100)  0.2002 | sigma 0.0238 | elapsed 2685.6s
step   725000 | reward(last100)  0.1356 | sigma 0.0238 | elapsed 2702.3s
step   730000 | reward(last100)  0.1594 | sigma 0.0238 | elapsed 2720.0s
step   735000 | reward(last100)  0.1412 | sigma 0.0238 | elapsed 2737.7s
step   740000 | reward(last100)  0.1608 | sigma 0.0238 | elapsed 2755.2s
step   745000 | reward(last100)  0.1782 | sigma 0.0238 | elapsed 2773.0s
step   750000 | reward(last100)  0.2311 | sigma 0.0238 | elapsed 2793.5s
step   755000 | reward(last100)  0.1759 | sigma 0.0238 | elapsed 2814.1s
step   760000 | reward(last100)  0.2270 | sigma 0.0237 | elapsed 2835.2s
step   765000 | reward(last100)  0.2650 | sigma 0.0237 | elapsed 2855.3s
step   770000 | reward(last100)  0.2181 | sigma 0.0238 | elapsed 2873.2s
step   775000 | reward(last100)  0.1672 | sigma 0.0238 | elapsed 2890.2s
step   780000 | reward(last100)  0.2046 | sigma 0.0238 | elapsed 2907.0s
step   785000 | reward(last100)  0.1501 | sigma 0.0237 | elapsed 2923.7s
step   790000 | reward(last100)  0.2613 | sigma 0.0238 | elapsed 2940.4s
step   795000 | reward(last100)  0.2467 | sigma 0.0238 | elapsed 2958.7s
step   800000 | reward(last100)  0.1938 | sigma 0.0238 | elapsed 2980.4s
step   805000 | reward(last100)  0.2224 | sigma 0.0238 | elapsed 2997.7s
step   810000 | reward(last100)  0.2181 | sigma 0.0238 | elapsed 3014.7s
step   815000 | reward(last100)  0.2044 | sigma 0.0238 | elapsed 3032.6s
step   820000 | reward(last100)  0.2166 | sigma 0.0238 | elapsed 3049.9s
step   825000 | reward(last100)  0.2152 | sigma 0.0238 | elapsed 3067.2s
step   830000 | reward(last100)  0.1563 | sigma 0.0238 | elapsed 3087.0s
step   835000 | reward(last100)  0.2131 | sigma 0.0238 | elapsed 3105.0s
step   840000 | reward(last100)  0.2029 | sigma 0.0238 | elapsed 3123.1s
step   845000 | reward(last100)  0.2650 | sigma 0.0238 | elapsed 3141.3s
step   850000 | reward(last100)  0.2877 | sigma 0.0238 | elapsed 3159.5s
step   855000 | reward(last100)  0.1186 | sigma 0.0238 | elapsed 3176.9s
step   860000 | reward(last100)  0.1227 | sigma 0.0238 | elapsed 3194.0s
step   865000 | reward(last100)  0.1567 | sigma 0.0238 | elapsed 3211.0s
step   870000 | reward(last100)  0.2353 | sigma 0.0238 | elapsed 3228.8s
step   875000 | reward(last100)  0.1888 | sigma 0.0238 | elapsed 3248.7s
step   880000 | reward(last100)  0.1119 | sigma 0.0238 | elapsed 3267.7s
step   885000 | reward(last100)  0.2395 | sigma 0.0238 | elapsed 3285.9s
step   890000 | reward(last100)  0.2482 | sigma 0.0238 | elapsed 3302.9s
step   895000 | reward(last100)  0.2654 | sigma 0.0238 | elapsed 3320.8s
step   900000 | reward(last100)  0.1940 | sigma 0.0238 | elapsed 3338.9s
step   905000 | reward(last100)  0.2123 | sigma 0.0238 | elapsed 3356.3s
step   910000 | reward(last100)  0.2352 | sigma 0.0238 | elapsed 3373.2s
step   915000 | reward(last100)  0.1359 | sigma 0.0237 | elapsed 3390.0s
step   920000 | reward(last100)  0.2091 | sigma 0.0237 | elapsed 3406.9s
step   925000 | reward(last100)  0.1926 | sigma 0.0238 | elapsed 3425.3s
step   930000 | reward(last100)  0.1776 | sigma 0.0238 | elapsed 3447.5s
step   935000 | reward(last100)  0.1971 | sigma 0.0238 | elapsed 3469.6s
step   940000 | reward(last100)  0.1371 | sigma 0.0238 | elapsed 3492.4s
step   945000 | reward(last100)  0.1536 | sigma 0.0238 | elapsed 3514.6s
step   950000 | reward(last100)  0.1629 | sigma 0.0238 | elapsed 3536.6s
step   955000 | reward(last100)  0.1827 | sigma 0.0238 | elapsed 3554.5s
step   960000 | reward(last100)  0.2371 | sigma 0.0237 | elapsed 3571.5s
step   965000 | reward(last100)  0.2153 | sigma 0.0237 | elapsed 3588.6s
step   970000 | reward(last100)  0.2334 | sigma 0.0237 | elapsed 3605.6s
step   975000 | reward(last100)  0.1894 | sigma 0.0237 | elapsed 3622.6s
step   980000 | reward(last100)  0.1762 | sigma 0.0237 | elapsed 3639.6s
step   985000 | reward(last100)  0.2153 | sigma 0.0237 | elapsed 3656.7s
step   990000 | reward(last100)  0.1916 | sigma 0.0237 | elapsed 3673.9s
step   995000 | reward(last100)  0.2251 | sigma 0.0237 | elapsed 3691.0s
step  1000000 | reward(last100)  0.2196 | sigma 0.0237 | elapsed 3708.1s
step  1005000 | reward(last100)  0.1940 | sigma 0.0237 | elapsed 3726.6s
step  1010000 | reward(last100)  0.1684 | sigma 0.0237 | elapsed 3743.8s
step  1015000 | reward(last100)  0.2580 | sigma 0.0237 | elapsed 3761.0s
step  1020000 | reward(last100)  0.1975 | sigma 0.0237 | elapsed 3778.2s
step  1025000 | reward(last100)  0.1865 | sigma 0.0237 | elapsed 3795.3s
step  1030000 | reward(last100)  0.1627 | sigma 0.0237 | elapsed 3812.8s
step  1035000 | reward(last100)  0.0925 | sigma 0.0237 | elapsed 3829.9s
step  1040000 | reward(last100)  0.1950 | sigma 0.0237 | elapsed 3847.2s
step  1045000 | reward(last100)  0.2138 | sigma 0.0237 | elapsed 3864.4s
step  1050000 | reward(last100)  0.2078 | sigma 0.0237 | elapsed 3881.7s
step  1055000 | reward(last100)  0.2259 | sigma 0.0237 | elapsed 3899.3s
step  1060000 | reward(last100)  0.2127 | sigma 0.0237 | elapsed 3919.2s
step  1065000 | reward(last100)  0.1920 | sigma 0.0237 | elapsed 3942.6s
step  1070000 | reward(last100)  0.1502 | sigma 0.0237 | elapsed 3966.1s
step  1075000 | reward(last100)  0.1831 | sigma 0.0237 | elapsed 3989.6s
step  1080000 | reward(last100)  0.1548 | sigma 0.0237 | elapsed 4013.3s
step  1085000 | reward(last100)  0.2486 | sigma 0.0237 | elapsed 4036.7s
step  1090000 | reward(last100)  0.2067 | sigma 0.0237 | elapsed 4059.5s
step  1095000 | reward(last100)  0.2070 | sigma 0.0237 | elapsed 4080.2s
step  1100000 | reward(last100)  0.2294 | sigma 0.0237 | elapsed 4097.8s
step  1105000 | reward(last100)  0.2357 | sigma 0.0237 | elapsed 4115.3s
step  1110000 | reward(last100)  0.2520 | sigma 0.0237 | elapsed 4132.6s
step  1115000 | reward(last100)  0.2031 | sigma 0.0237 | elapsed 4149.9s
step  1120000 | reward(last100)  0.2304 | sigma 0.0237 | elapsed 4168.3s
step  1125000 | reward(last100)  0.1825 | sigma 0.0237 | elapsed 4185.6s
step  1130000 | reward(last100)  0.1521 | sigma 0.0237 | elapsed 4202.9s
step  1135000 | reward(last100)  0.2419 | sigma 0.0237 | elapsed 4220.2s
step  1140000 | reward(last100)  0.1948 | sigma 0.0237 | elapsed 4239.2s
step  1145000 | reward(last100)  0.2498 | sigma 0.0237 | elapsed 4261.0s
step  1150000 | reward(last100)  0.1813 | sigma 0.0237 | elapsed 4282.7s
step  1155000 | reward(last100)  0.1614 | sigma 0.0237 | elapsed 4304.1s
step  1160000 | reward(last100)  0.1465 | sigma 0.0237 | elapsed 4327.3s
step  1165000 | reward(last100)  0.2823 | sigma 0.0237 | elapsed 4345.3s
step  1170000 | reward(last100)  0.1829 | sigma 0.0237 | elapsed 4362.8s
step  1175000 | reward(last100)  0.2214 | sigma 0.0237 | elapsed 4382.8s
step  1180000 | reward(last100)  0.2029 | sigma 0.0237 | elapsed 4405.2s
step  1185000 | reward(last100)  0.2312 | sigma 0.0237 | elapsed 4427.5s
step  1190000 | reward(last100)  0.2603 | sigma 0.0237 | elapsed 4447.4s
step  1195000 | reward(last100)  0.2151 | sigma 0.0237 | elapsed 4467.7s
step  1200000 | reward(last100)  0.1755 | sigma 0.0237 | elapsed 4487.6s
step  1205000 | reward(last100)  0.2455 | sigma 0.0237 | elapsed 4506.5s
step  1210000 | reward(last100)  0.2822 | sigma 0.0237 | elapsed 4526.5s
step  1215000 | reward(last100)  0.2284 | sigma 0.0237 | elapsed 4546.4s
step  1220000 | reward(last100)  0.2222 | sigma 0.0237 | elapsed 4565.9s
step  1225000 | reward(last100)  0.2152 | sigma 0.0237 | elapsed 4585.4s
step  1230000 | reward(last100)  0.2213 | sigma 0.0237 | elapsed 4605.8s
step  1235000 | reward(last100)  0.2325 | sigma 0.0237 | elapsed 4625.7s
step  1240000 | reward(last100)  0.2361 | sigma 0.0237 | elapsed 4645.7s
step  1245000 | reward(last100)  0.2015 | sigma 0.0237 | elapsed 4666.5s
step  1250000 | reward(last100)  0.2468 | sigma 0.0236 | elapsed 4690.7s
step  1255000 | reward(last100)  0.2358 | sigma 0.0237 | elapsed 4710.6s
step  1260000 | reward(last100)  0.2146 | sigma 0.0236 | elapsed 4732.7s
step  1265000 | reward(last100)  0.1572 | sigma 0.0236 | elapsed 4754.9s
step  1270000 | reward(last100)  0.1797 | sigma 0.0236 | elapsed 4776.1s
step  1275000 | reward(last100)  0.1967 | sigma 0.0236 | elapsed 4795.0s
step  1280000 | reward(last100)  0.1659 | sigma 0.0236 | elapsed 4813.9s
step  1285000 | reward(last100)  0.2178 | sigma 0.0236 | elapsed 4832.7s
step  1290000 | reward(last100)  0.1669 | sigma 0.0236 | elapsed 4852.4s
step  1295000 | reward(last100)  0.1663 | sigma 0.0237 | elapsed 4872.6s
step  1300000 | reward(last100)  0.1849 | sigma 0.0237 | elapsed 4893.1s
step  1305000 | reward(last100)  0.2057 | sigma 0.0236 | elapsed 4911.8s
step  1310000 | reward(last100)  0.1844 | sigma 0.0236 | elapsed 4929.5s
step  1315000 | reward(last100)  0.2381 | sigma 0.0236 | elapsed 4946.9s
step  1320000 | reward(last100)  0.1309 | sigma 0.0236 | elapsed 4964.4s
step  1325000 | reward(last100)  0.1474 | sigma 0.0236 | elapsed 4981.9s
step  1330000 | reward(last100)  0.1108 | sigma 0.0236 | elapsed 4999.3s
step  1335000 | reward(last100)  0.1370 | sigma 0.0236 | elapsed 5016.8s
step  1340000 | reward(last100)  0.1656 | sigma 0.0236 | elapsed 5035.8s
step  1345000 | reward(last100)  0.1746 | sigma 0.0236 | elapsed 5054.7s
step  1350000 | reward(last100)  0.1787 | sigma 0.0236 | elapsed 5073.7s
step  1355000 | reward(last100)  0.2512 | sigma 0.0236 | elapsed 5091.5s
step  1360000 | reward(last100)  0.1223 | sigma 0.0236 | elapsed 5108.9s
step  1365000 | reward(last100)  0.1747 | sigma 0.0236 | elapsed 5126.3s
step  1370000 | reward(last100)  0.1409 | sigma 0.0236 | elapsed 5143.7s
step  1375000 | reward(last100)  0.1810 | sigma 0.0236 | elapsed 5161.9s
step  1380000 | reward(last100)  0.2188 | sigma 0.0236 | elapsed 5181.0s
step  1385000 | reward(last100)  0.1939 | sigma 0.0236 | elapsed 5200.2s
step  1390000 | reward(last100)  0.2585 | sigma 0.0235 | elapsed 5218.1s
step  1395000 | reward(last100)  0.1899 | sigma 0.0236 | elapsed 5235.7s
step  1400000 | reward(last100)  0.1374 | sigma 0.0236 | elapsed 5253.1s
step  1405000 | reward(last100)  0.1753 | sigma 0.0236 | elapsed 5271.0s
step  1410000 | reward(last100)  0.1819 | sigma 0.0236 | elapsed 5288.5s
step  1415000 | reward(last100)  0.1886 | sigma 0.0236 | elapsed 5306.0s
step  1420000 | reward(last100)  0.1642 | sigma 0.0236 | elapsed 5323.5s
step  1425000 | reward(last100)  0.2077 | sigma 0.0236 | elapsed 5341.0s
step  1430000 | reward(last100)  0.3078 | sigma 0.0236 | elapsed 5358.4s
step  1435000 | reward(last100)  0.1829 | sigma 0.0236 | elapsed 5375.9s
step  1440000 | reward(last100)  0.2238 | sigma 0.0236 | elapsed 5393.3s
step  1445000 | reward(last100)  0.1596 | sigma 0.0236 | elapsed 5410.7s
step  1450000 | reward(last100)  0.2369 | sigma 0.0236 | elapsed 5428.2s
step  1455000 | reward(last100)  0.1852 | sigma 0.0236 | elapsed 5446.4s
step  1460000 | reward(last100)  0.2542 | sigma 0.0236 | elapsed 5464.5s
step  1465000 | reward(last100)  0.1660 | sigma 0.0236 | elapsed 5482.0s
step  1470000 | reward(last100)  0.2029 | sigma 0.0236 | elapsed 5499.5s
step  1475000 | reward(last100)  0.1869 | sigma 0.0236 | elapsed 5517.2s
step  1480000 | reward(last100)  0.1785 | sigma 0.0236 | elapsed 5534.9s
step  1485000 | reward(last100)  0.2190 | sigma 0.0236 | elapsed 5552.5s
step  1490000 | reward(last100)  0.2115 | sigma 0.0236 | elapsed 5570.5s
step  1495000 | reward(last100)  0.2580 | sigma 0.0236 | elapsed 5588.4s
step  1500000 | reward(last100)  0.1695 | sigma 0.0236 | elapsed 5606.1s
step  1505000 | reward(last100)  0.1576 | sigma 0.0236 | elapsed 5626.2s
step  1510000 | reward(last100)  0.2444 | sigma 0.0235 | elapsed 5645.9s
step  1515000 | reward(last100)  0.1847 | sigma 0.0236 | elapsed 5665.9s
step  1520000 | reward(last100)  0.1813 | sigma 0.0236 | elapsed 5685.9s
step  1525000 | reward(last100)  0.2805 | sigma 0.0236 | elapsed 5705.7s
step  1530000 | reward(last100)  0.1917 | sigma 0.0236 | elapsed 5725.5s
step  1535000 | reward(last100)  0.2035 | sigma 0.0236 | elapsed 5745.1s
step  1540000 | reward(last100)  0.1385 | sigma 0.0236 | elapsed 5764.5s
step  1545000 | reward(last100)  0.2026 | sigma 0.0236 | elapsed 5782.3s
step  1550000 | reward(last100)  0.2068 | sigma 0.0235 | elapsed 5800.4s
step  1555000 | reward(last100)  0.1878 | sigma 0.0236 | elapsed 5820.6s
step  1560000 | reward(last100)  0.2448 | sigma 0.0236 | elapsed 5842.6s
step  1565000 | reward(last100)  0.1739 | sigma 0.0236 | elapsed 5865.5s
step  1570000 | reward(last100)  0.1191 | sigma 0.0236 | elapsed 5887.1s
step  1575000 | reward(last100)  0.1865 | sigma 0.0236 | elapsed 5906.5s
step  1580000 | reward(last100)  0.2130 | sigma 0.0236 | elapsed 5926.0s
step  1585000 | reward(last100)  0.2393 | sigma 0.0235 | elapsed 5945.5s
step  1590000 | reward(last100)  0.2249 | sigma 0.0236 | elapsed 5965.0s
step  1595000 | reward(last100)  0.1255 | sigma 0.0236 | elapsed 5988.5s
step  1600000 | reward(last100)  0.2261 | sigma 0.0236 | elapsed 6012.4s
step  1605000 | reward(last100)  0.2237 | sigma 0.0236 | elapsed 6032.5s
step  1610000 | reward(last100)  0.1769 | sigma 0.0236 | elapsed 6051.7s
step  1615000 | reward(last100)  0.1585 | sigma 0.0236 | elapsed 6069.8s
step  1620000 | reward(last100)  0.1784 | sigma 0.0236 | elapsed 6087.9s
step  1625000 | reward(last100)  0.2051 | sigma 0.0236 | elapsed 6107.7s
step  1630000 | reward(last100)  0.1709 | sigma 0.0236 | elapsed 6127.3s
step  1635000 | reward(last100)  0.2150 | sigma 0.0236 | elapsed 6146.9s
step  1640000 | reward(last100)  0.2542 | sigma 0.0236 | elapsed 6166.2s
step  1645000 | reward(last100)  0.2037 | sigma 0.0236 | elapsed 6184.7s
step  1650000 | reward(last100)  0.1760 | sigma 0.0236 | elapsed 6202.6s
step  1655000 | reward(last100)  0.1895 | sigma 0.0236 | elapsed 6221.1s
step  1660000 | reward(last100)  0.1608 | sigma 0.0236 | elapsed 6239.3s
step  1665000 | reward(last100)  0.2407 | sigma 0.0235 | elapsed 6257.3s
step  1670000 | reward(last100)  0.1969 | sigma 0.0236 | elapsed 6275.4s
step  1675000 | reward(last100)  0.2205 | sigma 0.0235 | elapsed 6293.7s
step  1680000 | reward(last100)  0.2014 | sigma 0.0236 | elapsed 6311.9s
step  1685000 | reward(last100)  0.2163 | sigma 0.0235 | elapsed 6330.1s
step  1690000 | reward(last100)  0.1919 | sigma 0.0235 | elapsed 6348.3s
step  1695000 | reward(last100)  0.1845 | sigma 0.0235 | elapsed 6366.4s
step  1700000 | reward(last100)  0.2177 | sigma 0.0235 | elapsed 6385.1s
step  1705000 | reward(last100)  0.2264 | sigma 0.0235 | elapsed 6403.8s
step  1710000 | reward(last100)  0.1949 | sigma 0.0235 | elapsed 6422.1s
step  1715000 | reward(last100)  0.2142 | sigma 0.0235 | elapsed 6441.1s
step  1720000 | reward(last100)  0.2225 | sigma 0.0235 | elapsed 6460.8s
step  1725000 | reward(last100)  0.1938 | sigma 0.0235 | elapsed 6480.6s
step  1730000 | reward(last100)  0.2315 | sigma 0.0235 | elapsed 6500.2s
