step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.5s
step   685000 | reward(last100)  0.9671 | sigma 0.0237 | elapsed 2278.4s
step   690000 | reward(last100)  0.9667 | sigma 0.0237 | elapsed 2295.1s
step   695000 | reward(last100)  0.9681 | sigma 0.0237 | elapsed 2311.8s
step   700000 | reward(last100)  0.9679 | sigma 0.0237 | elapsed 2328.5s
step   705000 | reward(last100)  0.9686 | sigma 0.0237 | elapsed 2345.6s
step   710000 | reward(last100)  0.9682 | sigma 0.0237 | elapsed 2362.3s
step   715000 | reward(last100)  0.9689 | sigma 0.0237 | elapsed 2379.0s
step   720000 | reward(last100)  0.9678 | sigma 0.0236 | elapsed 2395.7s
step   725000 | reward(last100)  0.9687 | sigma 0.0236 | elapsed 2412.3s
step   730000 | reward(last100)  0.9676 | sigma 0.0236 | elapsed 2428.9s
step   735000 | reward(last100)  0.9688 | sigma 0.0236 | elapsed 2445.4s
step   740000 | reward(last100)  0.9693 | sigma 0.0236 | elapsed 2462.0s
step   745000 | reward(last100)  0.9680 | sigma 0.0236 | elapsed 2478.6s
step   750000 | reward(last100)  0.9674 | sigma 0.0237 | elapsed 2495.4s
step   755000 | reward(last100)  0.9684 | sigma 0.0237 | elapsed 2515.1s
step   760000 | reward(last100)  0.9686 | sigma 0.0237 | elapsed 2538.9s
step   765000 | reward(last100)  0.9664 | sigma 0.0237 | elapsed 2562.7s
step   770000 | reward(last100)  0.9673 | sigma 0.0237 | elapsed 2586.6s
step   775000 | reward(last100)  0.9655 | sigma 0.0236 | elapsed 2610.4s
step   780000 | reward(last100)  0.9669 | sigma 0.0237 | elapsed 2628.5s
step   785000 | reward(last100)  0.9685 | sigma 0.0237 | elapsed 2646.6s
step   790000 | reward(last100)  0.9675 | sigma 0.0237 | elapsed 2669.7s
step   795000 | reward(last100)  0.9664 | sigma 0.0237 | elapsed 2692.4s
step   800000 | reward(last100)  0.9677 | sigma 0.0237 | elapsed 2715.2s
step   805000 | reward(last100)  0.9677 | sigma 0.0237 | elapsed 2733.4s
step   810000 | reward(last100)  0.9670 | sigma 0.0236 | elapsed 2751.7s
step   815000 | reward(last100)  0.9685 | sigma 0.0236 | elapsed 2769.9s
step   820000 | reward(last100)  0.9687 | sigma 0.0236 | elapsed 2788.3s
step   825000 | reward(last100)  0.9684 | sigma 0.0236 | elapsed 2805.3s
step   830000 | reward(last100)  0.9675 | sigma 0.0236 | elapsed 2821.9s
step   835000 | reward(last100)  0.9676 | sigma 0.0236 | elapsed 2838.5s
step   840000 | reward(last100)  0.9663 | sigma 0.0236 | elapsed 2855.0s
step   845000 | reward(last100)  0.9689 | sigma 0.0236 | elapsed 2871.6s
step   850000 | reward(last100)  0.9690 | sigma 0.0237 | elapsed 2888.1s
step   855000 | reward(last100)  0.9684 | sigma 0.0236 | elapsed 2906.9s
step   860000 | reward(last100)  0.9681 | sigma 0.0236 | elapsed 2925.4s
step   865000 | reward(last100)  0.9686 | sigma 0.0236 | elapsed 2943.8s
step   870000 | reward(last100)  0.9689 | sigma 0.0236 | elapsed 2962.2s
step   875000 | reward(last100)  0.9666 | sigma 0.0236 | elapsed 2980.0s
step   880000 | reward(last100)  0.9682 | sigma 0.0236 | elapsed 2996.4s
step   885000 | reward(last100)  0.9672 | sigma 0.0236 | elapsed 3013.0s
step   890000 | reward(last100)  0.9694 | sigma 0.0236 | elapsed 3029.5s
step   895000 | reward(last100)  0.9688 | sigma 0.0236 | elapsed 3046.1s
step   900000 | reward(last100)  0.9685 | sigma 0.0236 | elapsed 3062.7s
step   905000 | reward(last100)  0.9684 | sigma 0.0236 | elapsed 3086.4s
step   910000 | reward(last100)  0.9681 | sigma 0.0236 | elapsed 3109.6s
step   915000 | reward(last100)  0.9688 | sigma 0.0236 | elapsed 3133.6s
step   920000 | reward(last100)  0.9689 | sigma 0.0236 | elapsed 3153.5s
step   925000 | reward(last100)  0.9692 | sigma 0.0236 | elapsed 3172.7s
step   930000 | reward(last100)  0.9681 | sigma 0.0236 | elapsed 3191.1s
step   935000 | reward(last100)  0.9698 | sigma 0.0236 | elapsed 3209.3s
step   940000 | reward(last100)  0.9671 | sigma 0.0236 | elapsed 3227.6s
step   945000 | reward(last100)  0.9674 | sigma 0.0236 | elapsed 3245.9s
step   950000 | reward(last100)  0.9685 | sigma 0.0236 | elapsed 3264.2s
step   955000 | reward(last100)  0.9675 | sigma 0.0236 | elapsed 3281.3s
step   960000 | reward(last100)  0.9638 | sigma 0.0235 | elapsed 3298.0s
step   965000 | reward(last100)  0.9670 | sigma 0.0236 | elapsed 3314.7s
step   970000 | reward(last100)  0.9679 | sigma 0.0236 | elapsed 3331.5s
step   975000 | reward(last100)  0.9692 | sigma 0.0235 | elapsed 3348.3s
step   980000 | reward(last100)  0.9684 | sigma 0.0235 | elapsed 3365.1s
step   985000 | reward(last100)  0.9683 | sigma 0.0236 | elapsed 3382.0s
step   990000 | reward(last100)  0.9665 | sigma 0.0236 | elapsed 3398.9s
step   995000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 3415.8s
step  1000000 | reward(last100)  0.9683 | sigma 0.0235 | elapsed 3432.7s
step  1005000 | reward(last100)  0.9675 | sigma 0.0235 | elapsed 3449.9s
step  1010000 | reward(last100)  0.9664 | sigma 0.0235 | elapsed 3466.9s
step  1015000 | reward(last100)  0.9672 | sigma 0.0235 | elapsed 3483.8s
step  1020000 | reward(last100)  0.9681 | sigma 0.0235 | elapsed 3500.7s
step  1025000 | reward(last100)  0.9681 | sigma 0.0235 | elapsed 3517.7s
step  1030000 | reward(last100)  0.9675 | sigma 0.0235 | elapsed 3534.7s
step  1035000 | reward(last100)  0.9670 | sigma 0.0235 | elapsed 3551.7s
step  1040000 | reward(last100)  0.9688 | sigma 0.0235 | elapsed 3568.7s
step  1045000 | reward(last100)  0.9677 | sigma 0.0235 | elapsed 3585.7s
step  1050000 | reward(last100)  0.9695 | sigma 0.0235 | elapsed 3602.7s
step  1055000 | reward(last100)  0.9675 | sigma 0.0235 | elapsed 3620.2s
step  1060000 | reward(last100)  0.9679 | sigma 0.0235 | elapsed 3637.3s
step  1065000 | reward(last100)  0.9677 | sigma 0.0235 | elapsed 3655.4s
step  1070000 | reward(last100)  0.9669 | sigma 0.0235 | elapsed 3673.9s
step  1075000 | reward(last100)  0.9679 | sigma 0.0235 | elapsed 3692.1s
step  1080000 | reward(last100)  0.9677 | sigma 0.0235 | elapsed 3710.4s
step  1085000 | reward(last100)  0.9684 | sigma 0.0235 | elapsed 3729.9s
step  1090000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 3749.5s
step  1095000 | reward(last100)  0.9682 | sigma 0.0235 | elapsed 3768.9s
step  1100000 | reward(last100)  0.9681 | sigma 0.0235 | elapsed 3788.3s
step  1105000 | reward(last100)  0.9692 | sigma 0.0235 | elapsed 3805.7s
step  1110000 | reward(last100)  0.9676 | sigma 0.0235 | elapsed 3822.9s
step  1115000 | reward(last100)  0.9688 | sigma 0.0235 | elapsed 3840.0s
step  1120000 | reward(last100)  0.9680 | sigma 0.0235 | elapsed 3857.1s
step  1125000 | reward(last100)  0.9665 | sigma 0.0235 | elapsed 3874.2s
step  1130000 | reward(last100)  0.9677 | sigma 0.0235 | elapsed 3891.4s
step  1135000 | reward(last100)  0.9672 | sigma 0.0235 | elapsed 3908.5s
step  1140000 | reward(last100)  0.9690 | sigma 0.0235 | elapsed 3925.6s
step  1145000 | reward(last100)  0.9678 | sigma 0.0235 | elapsed 3942.7s
step  1150000 | reward(last100)  0.9686 | sigma 0.0235 | elapsed 3959.9s
step  1155000 | reward(last100)  0.9686 | sigma 0.0235 | elapsed 3980.7s
step  1160000 | reward(last100)  0.9677 | sigma 0.0235 | elapsed 3999.5s
step  1165000 | reward(last100)  0.9681 | sigma 0.0235 | elapsed 4017.0s
step  1170000 | reward(last100)  0.9689 | sigma 0.0235 | elapsed 4034.6s
step  1175000 | reward(last100)  0.9681 | sigma 0.0235 | elapsed 4052.1s
step  1180000 | reward(last100)  0.9698 | sigma 0.0235 | elapsed 4069.6s
step  1185000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 4087.0s
step  1190000 | reward(last100)  0.9686 | sigma 0.0235 | elapsed 4104.5s
step  1195000 | reward(last100)  0.9684 | sigma 0.0235 | elapsed 4122.0s
step  1200000 | reward(last100)  0.9700 | sigma 0.0235 | elapsed 4139.5s
step  1205000 | reward(last100)  0.9679 | sigma 0.0235 | elapsed 4157.9s
step  1210000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 4177.0s
step  1215000 | reward(last100)  0.9685 | sigma 0.0235 | elapsed 4196.5s
step  1220000 | reward(last100)  0.9692 | sigma 0.0235 | elapsed 4215.7s
step  1225000 | reward(last100)  0.9673 | sigma 0.0235 | elapsed 4234.8s
step  1230000 | reward(last100)  0.9680 | sigma 0.0235 | elapsed 4253.7s
step  1235000 | reward(last100)  0.9680 | sigma 0.0235 | elapsed 4272.6s
step  1240000 | reward(last100)  0.9678 | sigma 0.0236 | elapsed 4291.4s
step  1245000 | reward(last100)  0.9672 | sigma 0.0236 | elapsed 4310.2s
step  1250000 | reward(last100)  0.9682 | sigma 0.0235 | elapsed 4332.7s
step  1255000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 4355.4s
step  1260000 | reward(last100)  0.9683 | sigma 0.0235 | elapsed 4376.3s
step  1265000 | reward(last100)  0.9675 | sigma 0.0236 | elapsed 4395.6s
step  1270000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 4414.6s
step  1275000 | reward(last100)  0.9663 | sigma 0.0235 | elapsed 4433.6s
step  1280000 | reward(last100)  0.9681 | sigma 0.0235 | elapsed 4452.4s
step  1285000 | reward(last100)  0.9685 | sigma 0.0236 | elapsed 4471.2s
step  1290000 | reward(last100)  0.9668 | sigma 0.0235 | elapsed 4488.4s
step  1295000 | reward(last100)  0.9686 | sigma 0.0235 | elapsed 4505.6s
step  1300000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 4522.8s
step  1305000 | reward(last100)  0.9689 | sigma 0.0235 | elapsed 4548.6s
step  1310000 | reward(last100)  0.9689 | sigma 0.0235 | elapsed 4573.9s
step  1315000 | reward(last100)  0.9685 | sigma 0.0235 | elapsed 4598.2s
step  1320000 | reward(last100)  0.9684 | sigma 0.0235 | elapsed 4622.3s
step  1325000 | reward(last100)  0.9686 | sigma 0.0235 | elapsed 4646.4s
step  1330000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 4670.5s
step  1335000 | reward(last100)  0.9678 | sigma 0.0235 | elapsed 4694.5s
step  1340000 | reward(last100)  0.9689 | sigma 0.0235 | elapsed 4718.5s
step  1345000 | reward(last100)  0.9689 | sigma 0.0235 | elapsed 4738.3s
step  1350000 | reward(last100)  0.9684 | sigma 0.0235 | elapsed 4755.3s
step  1355000 | reward(last100)  0.9684 | sigma 0.0235 | elapsed 4773.4s
step  1360000 | reward(last100)  0.9679 | sigma 0.0235 | elapsed 4790.9s
step  1365000 | reward(last100)  0.9689 | sigma 0.0235 | elapsed 4808.2s
step  1370000 | reward(last100)  0.9688 | sigma 0.0235 | elapsed 4825.4s
step  1375000 | reward(last100)  0.9680 | sigma 0.0235 | elapsed 4842.7s
step  1380000 | reward(last100)  0.9679 | sigma 0.0235 | elapsed 4859.9s
step  1385000 | reward(last100)  0.9693 | sigma 0.0235 | elapsed 4877.1s
step  1390000 | reward(last100)  0.9679 | sigma 0.0235 | elapsed 4894.3s
step  1395000 | reward(last100)  0.9692 | sigma 0.0235 | elapsed 4913.0s
step  1400000 | reward(last100)  0.9689 | sigma 0.0235 | elapsed 4931.7s
step  1405000 | reward(last100)  0.9667 | sigma 0.0235 | elapsed 4955.6s
step  1410000 | reward(last100)  0.9680 | sigma 0.0235 | elapsed 4979.1s
step  1415000 | reward(last100)  0.9702 | sigma 0.0235 | elapsed 5002.5s
step  1420000 | reward(last100)  0.9680 | sigma 0.0235 | elapsed 5026.0s
step  1425000 | reward(last100)  0.9683 | sigma 0.0235 | elapsed 5049.5s
step  1430000 | reward(last100)  0.9669 | sigma 0.0235 | elapsed 5073.0s
step  1435000 | reward(last100)  0.9677 | sigma 0.0235 | elapsed 5091.8s
step  1440000 | reward(last100)  0.9682 | sigma 0.0235 | elapsed 5111.1s
step  1445000 | reward(last100)  0.9679 | sigma 0.0235 | elapsed 5128.7s
step  1450000 | reward(last100)  0.9692 | sigma 0.0235 | elapsed 5145.8s
step  1455000 | reward(last100)  0.9688 | sigma 0.0235 | elapsed 5163.3s
step  1460000 | reward(last100)  0.9691 | sigma 0.0235 | elapsed 5180.4s
step  1465000 | reward(last100)  0.9683 | sigma 0.0235 | elapsed 5197.5s
step  1470000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 5214.7s
step  1475000 | reward(last100)  0.9680 | sigma 0.0235 | elapsed 5231.9s
step  1480000 | reward(last100)  0.9685 | sigma 0.0235 | elapsed 5249.0s
step  1485000 | reward(last100)  0.9679 | sigma 0.0235 | elapsed 5266.2s
step  1490000 | reward(last100)  0.9669 | sigma 0.0235 | elapsed 5283.4s
step  1495000 | reward(last100)  0.9657 | sigma 0.0235 | elapsed 5300.6s
step  1500000 | reward(last100)  0.9692 | sigma 0.0235 | elapsed 5317.8s
step  1505000 | reward(last100)  0.9672 | sigma 0.0235 | elapsed 5335.3s
step  1510000 | reward(last100)  0.9685 | sigma 0.0235 | elapsed 5352.5s
step  1515000 | reward(last100)  0.9688 | sigma 0.0235 | elapsed 5369.6s
step  1520000 | reward(last100)  0.9688 | sigma 0.0235 | elapsed 5386.8s
step  1525000 | reward(last100)  0.9684 | sigma 0.0235 | elapsed 5404.0s
step  1530000 | reward(last100)  0.9690 | sigma 0.0235 | elapsed 5421.2s
step  1535000 | reward(last100)  0.9692 | sigma 0.0235 | elapsed 5438.5s
step  1540000 | reward(last100)  0.9683 | sigma 0.0235 | elapsed 5455.8s
step  1545000 | reward(last100)  0.9678 | sigma 0.0235 | elapsed 5473.0s
step  1550000 | reward(last100)  0.9685 | sigma 0.0235 | elapsed 5490.1s
step  1555000 | reward(last100)  0.9678 | sigma 0.0235 | elapsed 5507.7s
step  1560000 | reward(last100)  0.9697 | sigma 0.0235 | elapsed 5524.9s
step  1565000 | reward(last100)  0.9673 | sigma 0.0235 | elapsed 5542.0s
step  1570000 | reward(last100)  0.9682 | sigma 0.0235 | elapsed 5559.2s
step  1575000 | reward(last100)  0.9684 | sigma 0.0235 | elapsed 5576.3s
step  1580000 | reward(last100)  0.9685 | sigma 0.0235 | elapsed 5593.4s
step  1585000 | reward(last100)  0.9677 | sigma 0.0235 | elapsed 5610.5s
step  1590000 | reward(last100)  0.9681 | sigma 0.0235 | elapsed 5627.6s
step  1595000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 5644.7s
step  1600000 | reward(last100)  0.9674 | sigma 0.0235 | elapsed 5661.9s
step  1605000 | reward(last100)  0.9679 | sigma 0.0235 | elapsed 5681.3s
step  1610000 | reward(last100)  0.9685 | sigma 0.0235 | elapsed 5700.3s
step  1615000 | reward(last100)  0.9670 | sigma 0.0235 | elapsed 5719.9s
step  1620000 | reward(last100)  0.9694 | sigma 0.0235 | elapsed 5739.6s
step  1625000 | reward(last100)  0.9681 | sigma 0.0235 | elapsed 5759.2s
step  1630000 | reward(last100)  0.9678 | sigma 0.0235 | elapsed 5778.9s
step  1635000 | reward(last100)  0.9688 | sigma 0.0235 | elapsed 5798.5s
step  1640000 | reward(last100)  0.9693 | sigma 0.0235 | elapsed 5818.0s
step  1645000 | reward(last100)  0.9691 | sigma 0.0235 | elapsed 5838.3s
step  1650000 | reward(last100)  0.9673 | sigma 0.0235 | elapsed 5858.9s
step  1655000 | reward(last100)  0.9688 | sigma 0.0235 | elapsed 5876.4s
step  1660000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 5893.5s
step  1665000 | reward(last100)  0.9694 | sigma 0.0235 | elapsed 5910.7s
step  1670000 | reward(last100)  0.9689 | sigma 0.0235 | elapsed 5927.8s
step  1675000 | reward(last100)  0.9673 | sigma 0.0235 | elapsed 5945.0s
step  1680000 | reward(last100)  0.9690 | sigma 0.0235 | elapsed 5962.1s
step  1685000 | reward(last100)  0.9692 | sigma 0.0235 | elapsed 5979.4s
step  1690000 | reward(last100)  0.9695 | sigma 0.0235 | elapsed 5996.6s
step  1695000 | reward(last100)  0.9683 | sigma 0.0235 | elapsed 6013.8s
step  1700000 | reward(last100)  0.9699 | sigma 0.0235 | elapsed 6031.1s
step  1705000 | reward(last100)  0.9640 | sigma 0.0235 | elapsed 6048.6s
step  1710000 | reward(last100)  0.9681 | sigma 0.0235 | elapsed 6065.7s
step  1715000 | reward(last100)  0.9680 | sigma 0.0235 | elapsed 6083.1s
step  1720000 | reward(last100)  0.9687 | sigma 0.0235 | elapsed 6102.1s
step  1725000 | reward(last100)  0.9686 | sigma 0.0235 | elapsed 6121.2s
step  1730000 | reward(last100)  0.9644 | sigma 0.0235 | elapsed 6140.3s
