step     5000 | reward(last100)  0.1402 | eps 0.976 | elapsed    1.0s
step    10000 | reward(last100)  0.1261 | eps 0.953 | elapsed    2.2s
step    15000 | reward(last100)  0.1123 | eps 0.929 | elapsed   11.0s
step    20000 | reward(last100)  0.1115 | eps 0.905 | elapsed   19.4s
step    25000 | reward(last100)  0.1352 | eps 0.881 | elapsed   32.0s
step    30000 | reward(last100)  0.1544 | eps 0.858 | elapsed   43.1s
step    35000 | reward(last100)  0.1944 | eps 0.834 | elapsed   52.9s
step    40000 | reward(last100)  0.2073 | eps 0.810 | elapsed   62.9s
step    45000 | reward(last100)  0.2085 | eps 0.786 | elapsed   75.2s
step    50000 | reward(last100)  0.2451 | eps 0.762 | elapsed   88.3s
step    55000 | reward(last100)  0.3060 | eps 0.739 | elapsed   97.9s
step    60000 | reward(last100)  0.3059 | eps 0.715 | elapsed  106.7s
step    65000 | reward(last100)  0.3133 | eps 0.691 | elapsed  115.3s
step    70000 | reward(last100)  0.2581 | eps 0.667 | elapsed  125.0s
step    75000 | reward(last100)  0.1898 | eps 0.644 | elapsed  136.9s
step    80000 | reward(last100)  0.1622 | eps 0.620 | elapsed  149.7s
step    85000 | reward(last100)  0.1324 | eps 0.596 | elapsed  162.2s
step    90000 | reward(last100)  0.1097 | eps 0.573 | elapsed  175.5s
step    95000 | reward(last100)  0.0826 | eps 0.549 | elapsed  189.4s
step   100000 | reward(last100)  0.0919 | eps 0.525 | elapsed  203.1s
step   105000 | reward(last100)  0.1212 | eps 0.501 | elapsed  215.4s
step   110000 | reward(last100)  0.1622 | eps 0.478 | elapsed  226.0s
step   115000 | reward(last100)  0.1904 | eps 0.454 | elapsed  235.9s
step   120000 | reward(last100)  0.2197 | eps 0.430 | elapsed  246.0s
step   125000 | reward(last100)  0.3108 | eps 0.406 | elapsed  256.3s
step   130000 | reward(last100)  0.3214 | eps 0.383 | elapsed  266.7s
step   135000 | reward(last100)  0.3557 | eps 0.359 | elapsed  278.8s
step   140000 | reward(last100)  0.3485 | eps 0.335 | elapsed  287.3s
step   145000 | reward(last100)  0.2503 | eps 0.311 | elapsed  295.3s
step   150000 | reward(last100)  0.2601 | eps 0.288 | elapsed  304.2s
step   155000 | reward(last100)  0.2893 | eps 0.264 | elapsed  315.5s
step   160000 | reward(last100)  0.2492 | eps 0.240 | elapsed  327.6s
step   165000 | reward(last100)  0.3083 | eps 0.216 | elapsed  339.1s
step   170000 | reward(last100)  0.3080 | eps 0.193 | elapsed  348.2s
step   175000 | reward(last100)  0.3723 | eps 0.169 | elapsed  361.0s
step   180000 | reward(last100)  0.5865 | eps 0.145 | elapsed  372.5s
step   185000 | reward(last100)  0.6470 | eps 0.121 | elapsed  380.7s
step   190000 | reward(last100)  0.9385 | eps 0.098 | elapsed  388.8s
step   195000 | reward(last100)  0.8004 | eps 0.074 | elapsed  397.8s
step   200000 | reward(last100)  0.6269 | eps 0.050 | elapsed  407.5s
step   205000 | reward(last100)  0.4540 | eps 0.050 | elapsed  417.1s
step   210000 | reward(last100)  0.2776 | eps 0.050 | elapsed  425.3s
step   215000 | reward(last100)  0.1164 | eps 0.050 | elapsed  434.6s
step   220000 | reward(last100)  0.0186 | eps 0.050 | elapsed  445.6s
step   225000 | reward(last100)  0.0247 | eps 0.050 | elapsed  459.0s
step   230000 | reward(last100)  0.0230 | eps 0.050 | elapsed  472.9s
step   235000 | reward(last100)  0.0155 | eps 0.050 | elapsed  487.3s
step   240000 | reward(last100)  0.1337 | eps 0.050 | elapsed  501.2s
step   245000 | reward(last100)  0.1877 | eps 0.050 | elapsed  514.1s
step   250000 | reward(last100)  0.2505 | eps 0.050 | elapsed  526.8s
