step     5000 | reward(last100)  0.0255 | sigma 0.0309 | elapsed    3.5s
step   520000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 1609.0s
step   525000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 1624.9s
step   530000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 1640.7s
step   535000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 1656.5s
step   540000 | reward(last100)  0.0000 | sigma 0.0227 | elapsed 1672.4s
step   545000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1688.2s
step   550000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1704.0s
step   555000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1723.1s
step   560000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1745.5s
step   565000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1767.7s
step   570000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1789.9s
step   575000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1808.8s
step   580000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1824.5s
step   585000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1840.3s
step   590000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1856.1s
step   595000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1871.8s
step   600000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1887.7s
step   605000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1912.3s
step   610000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1934.3s
step   615000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1956.7s
step   620000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 1979.6s
step   625000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 2001.8s
step   630000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 2022.4s
step   635000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 2040.4s
step   640000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 2058.4s
step   645000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 2076.5s
step   650000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 2094.5s
step   655000 | reward(last100)  0.0088 | sigma 0.0226 | elapsed 2111.0s
step   660000 | reward(last100)  0.0305 | sigma 0.0228 | elapsed 2128.3s
step   665000 | reward(last100)  0.0305 | sigma 0.0223 | elapsed 2145.1s
step   670000 | reward(last100)  0.0305 | sigma 0.0216 | elapsed 2162.0s
step   675000 | reward(last100)  0.0305 | sigma 0.0208 | elapsed 2179.4s
step   680000 | reward(last100)  0.0305 | sigma 0.0204 | elapsed 2196.7s
step   685000 | reward(last100)  0.0305 | sigma 0.0201 | elapsed 2214.0s
step   690000 | reward(last100)  0.0217 | sigma 0.0199 | elapsed 2230.6s
step   695000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2247.1s
step   700000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 2264.0s
step   705000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 2278.9s
step   710000 | reward(last100)  0.0000 | sigma 0.0195 | elapsed 2293.5s
step   715000 | reward(last100)  0.0000 | sigma 0.0195 | elapsed 2308.1s
step   720000 | reward(last100)  0.0000 | sigma 0.0194 | elapsed 2322.8s
step   725000 | reward(last100)  0.0000 | sigma 0.0194 | elapsed 2337.6s
step   730000 | reward(last100)  0.0000 | sigma 0.0193 | elapsed 2352.4s
step   735000 | reward(last100)  0.0000 | sigma 0.0193 | elapsed 2367.2s
step   740000 | reward(last100)  0.0000 | sigma 0.0193 | elapsed 2382.1s
step   745000 | reward(last100)  0.0000 | sigma 0.0193 | elapsed 2397.0s
step   750000 | reward(last100)  0.0000 | sigma 0.0192 | elapsed 2415.2s
step   755000 | reward(last100)  0.0000 | sigma 0.0192 | elapsed 2432.6s
step   760000 | reward(last100)  0.0000 | sigma 0.0192 | elapsed 2449.1s
step   765000 | reward(last100)  0.0000 | sigma 0.0192 | elapsed 2464.1s
step   770000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2479.1s
step   775000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2494.1s
step   780000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2509.2s
step   785000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2524.3s
step   790000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2539.3s
step   795000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2554.3s
step   800000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2569.3s
step   805000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2585.0s
step   810000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2600.2s
step   815000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2615.3s
step   820000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2630.5s
step   825000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2645.8s
step   830000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2661.0s
step   835000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2676.3s
step   840000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2691.6s
step   845000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2707.0s
step   850000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2722.4s
step   855000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2738.7s
step   860000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2754.5s
step   865000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2770.2s
step   870000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2786.0s
step   875000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2806.3s
step   880000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2828.7s
step   885000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2851.0s
step   890000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2873.6s
step   895000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2896.1s
step   900000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2919.0s
step   905000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2935.4s
step   910000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2951.5s
step   915000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2967.6s
step   920000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2983.7s
step   925000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 2999.8s
step   930000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3015.8s
step   935000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3031.8s
step   940000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3047.9s
step   945000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3063.9s
step   950000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3080.0s
step   955000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3096.4s
step   960000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3112.6s
step   965000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3130.1s
step   970000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3152.9s
step   975000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3173.7s
step   980000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3191.8s
step   985000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3209.9s
step   990000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3228.2s
step   995000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3246.4s
step  1000000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3264.6s
step  1005000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3283.4s
step  1010000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3301.8s
step  1015000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3318.9s
step  1020000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3335.1s
step  1025000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3351.3s
step  1030000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3367.6s
step  1035000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3383.8s
step  1040000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3400.0s
step  1045000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3416.3s
step  1050000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3432.6s
step  1055000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3451.2s
step  1060000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3469.5s
step  1065000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3486.3s
step  1070000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3506.1s
step  1075000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 3527.6s
step  1080000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3549.7s
step  1085000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3571.9s
step  1090000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3594.0s
step  1095000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3616.5s
step  1100000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3639.0s
step  1105000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3656.0s
step  1110000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3672.5s
step  1115000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3688.9s
step  1120000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3705.2s
step  1125000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3721.6s
step  1130000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3739.7s
step  1135000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3759.3s
step  1140000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3778.8s
step  1145000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 3798.1s
step  1150000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3817.4s
step  1155000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3834.5s
step  1160000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3850.9s
step  1165000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3867.3s
step  1170000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3883.7s
step  1175000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3900.2s
step  1180000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3919.4s
step  1185000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3938.0s
step  1190000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3954.5s
step  1195000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3971.9s
step  1200000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 3988.3s
step  1205000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4007.5s
step  1210000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4026.0s
step  1215000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4044.4s
step  1220000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4062.6s
step  1225000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4079.0s
step  1230000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4095.6s
step  1235000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4112.1s
step  1240000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4128.7s
step  1245000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4145.4s
step  1250000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4162.1s
step  1255000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4179.2s
step  1260000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4195.9s
step  1265000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4212.6s
step  1270000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4229.4s
step  1275000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4246.2s
step  1280000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4263.0s
step  1285000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4279.9s
step  1290000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4296.8s
step  1295000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4313.8s
step  1300000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4330.8s
step  1305000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4355.2s
step  1310000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4373.6s
step  1315000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4390.9s
step  1320000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4408.2s
step  1325000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4426.7s
step  1330000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4445.8s
step  1335000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4464.9s
step  1340000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4483.9s
step  1345000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4503.7s
step  1350000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4523.7s
step  1355000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4542.7s
step  1360000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4561.7s
step  1365000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4580.6s
step  1370000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4599.5s
step  1375000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4618.4s
step  1380000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4637.3s
step  1385000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4656.2s
step  1390000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4675.7s
step  1395000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4695.6s
step  1400000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4715.5s
step  1405000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4735.2s
step  1410000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4754.5s
step  1415000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4773.7s
step  1420000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4793.0s
step  1425000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4812.3s
step  1430000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4831.6s
step  1435000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4850.9s
step  1440000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4870.2s
step  1445000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4889.7s
step  1450000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4908.1s
step  1455000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4926.5s
step  1460000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4944.5s
step  1465000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4962.4s
step  1470000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4980.3s
step  1475000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4998.2s
step  1480000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5016.2s
step  1485000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5034.1s
step  1490000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5052.0s
step  1495000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5070.0s
step  1500000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5087.9s
step  1505000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5109.0s
step  1510000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5127.5s
step  1515000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5145.4s
step  1520000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5163.2s
step  1525000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5181.0s
step  1530000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5198.9s
step  1535000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5216.7s
step  1540000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5234.6s
step  1545000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5252.4s
step  1550000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5270.3s
step  1555000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5288.6s
step  1560000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5306.6s
step  1565000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5324.5s
step  1570000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5342.4s
step  1575000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5360.4s
step  1580000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5378.4s
step  1585000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5396.3s
step  1590000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5414.3s
step  1595000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5432.4s
step  1600000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5450.4s
step  1605000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5470.8s
step  1610000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5490.7s
step  1615000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5510.5s
step  1620000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5530.3s
step  1625000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5550.0s
step  1630000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5569.7s
step  1635000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5589.4s
step  1640000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5609.2s
step  1645000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5628.6s
step  1650000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5646.7s
step  1655000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5666.0s
step  1660000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5685.6s
step  1665000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5705.2s
step  1670000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5725.8s
step  1675000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5746.4s
step  1680000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5766.9s
step  1685000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5787.4s
step  1690000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5807.9s
step  1695000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5828.7s
step  1700000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5850.5s
step  1705000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5869.1s
step  1710000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5887.3s
step  1715000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5905.5s
step  1720000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5923.7s
step  1725000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5941.9s
step  1730000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5960.1s
