step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    5.5s
step   305000 | reward(last100)  0.0822 | sigma 0.0232 | elapsed 1223.5s
step   310000 | reward(last100)  0.0594 | sigma 0.0232 | elapsed 1244.3s
step   315000 | reward(last100)  0.0833 | sigma 0.0232 | elapsed 1267.6s
step   320000 | reward(last100)  0.1074 | sigma 0.0232 | elapsed 1291.5s
step   325000 | reward(last100)  0.0934 | sigma 0.0232 | elapsed 1313.5s
step   330000 | reward(last100)  0.1170 | sigma 0.0232 | elapsed 1333.1s
step   335000 | reward(last100)  0.1056 | sigma 0.0232 | elapsed 1352.9s
step   340000 | reward(last100)  0.0782 | sigma 0.0232 | elapsed 1370.8s
step   345000 | reward(last100)  0.1082 | sigma 0.0232 | elapsed 1392.5s
step   350000 | reward(last100)  0.0849 | sigma 0.0232 | elapsed 1414.1s
step   355000 | reward(last100)  0.1637 | sigma 0.0232 | elapsed 1431.9s
step   360000 | reward(last100)  0.1064 | sigma 0.0232 | elapsed 1449.0s
step   365000 | reward(last100)  0.0345 | sigma 0.0232 | elapsed 1465.9s
step   370000 | reward(last100)  0.0804 | sigma 0.0232 | elapsed 1483.6s
step   375000 | reward(last100)  0.1157 | sigma 0.0232 | elapsed 1501.4s
step   380000 | reward(last100)  0.0600 | sigma 0.0232 | elapsed 1521.4s
step   385000 | reward(last100)  0.0490 | sigma 0.0232 | elapsed 1543.9s
step   390000 | reward(last100)  0.1007 | sigma 0.0232 | elapsed 1566.3s
step   395000 | reward(last100)  0.0747 | sigma 0.0232 | elapsed 1588.1s
step   400000 | reward(last100)  0.0950 | sigma 0.0233 | elapsed 1604.6s
step   405000 | reward(last100)  0.0682 | sigma 0.0233 | elapsed 1622.1s
step   410000 | reward(last100)  0.1236 | sigma 0.0233 | elapsed 1639.5s
step   415000 | reward(last100)  0.1200 | sigma 0.0233 | elapsed 1657.6s
step   420000 | reward(last100)  0.1110 | sigma 0.0232 | elapsed 1675.6s
step   425000 | reward(last100)  0.1086 | sigma 0.0233 | elapsed 1692.6s
step   430000 | reward(last100)  0.0884 | sigma 0.0233 | elapsed 1708.0s
step   435000 | reward(last100)  0.0833 | sigma 0.0233 | elapsed 1724.1s
step   440000 | reward(last100)  0.0763 | sigma 0.0233 | elapsed 1740.8s
step   445000 | reward(last100)  0.0492 | sigma 0.0233 | elapsed 1758.1s
step   450000 | reward(last100)  0.1402 | sigma 0.0233 | elapsed 1775.0s
step   455000 | reward(last100)  0.0918 | sigma 0.0233 | elapsed 1793.8s
step   460000 | reward(last100)  0.1369 | sigma 0.0233 | elapsed 1811.4s
step   465000 | reward(last100)  0.0984 | sigma 0.0232 | elapsed 1827.3s
step   470000 | reward(last100)  0.0538 | sigma 0.0232 | elapsed 1844.1s
step   475000 | reward(last100)  0.1727 | sigma 0.0232 | elapsed 1860.8s
step   480000 | reward(last100)  0.0818 | sigma 0.0232 | elapsed 1878.8s
step   485000 | reward(last100)  0.0695 | sigma 0.0232 | elapsed 1901.4s
step   490000 | reward(last100)  0.1471 | sigma 0.0232 | elapsed 1919.8s
step   495000 | reward(last100)  0.1580 | sigma 0.0232 | elapsed 1939.3s
step   500000 | reward(last100)  0.0925 | sigma 0.0232 | elapsed 1960.2s
step   505000 | reward(last100)  0.1510 | sigma 0.0232 | elapsed 1977.1s
step   510000 | reward(last100)  0.0778 | sigma 0.0232 | elapsed 1993.8s
step   515000 | reward(last100)  0.1065 | sigma 0.0232 | elapsed 2009.8s
step   520000 | reward(last100)  0.1239 | sigma 0.0232 | elapsed 2026.1s
step   525000 | reward(last100)  0.0703 | sigma 0.0232 | elapsed 2042.1s
step   530000 | reward(last100)  0.0581 | sigma 0.0232 | elapsed 2060.4s
step   535000 | reward(last100)  0.1388 | sigma 0.0232 | elapsed 2081.1s
step   540000 | reward(last100)  0.0518 | sigma 0.0232 | elapsed 2099.1s
step   545000 | reward(last100)  0.1017 | sigma 0.0232 | elapsed 2116.6s
step   550000 | reward(last100)  0.0966 | sigma 0.0232 | elapsed 2133.3s
step   555000 | reward(last100)  0.1106 | sigma 0.0232 | elapsed 2153.0s
step   560000 | reward(last100)  0.1092 | sigma 0.0232 | elapsed 2171.1s
step   565000 | reward(last100)  0.1100 | sigma 0.0232 | elapsed 2189.1s
step   570000 | reward(last100)  0.1148 | sigma 0.0233 | elapsed 2211.0s
step   575000 | reward(last100)  0.1029 | sigma 0.0233 | elapsed 2228.8s
step   580000 | reward(last100)  0.0396 | sigma 0.0233 | elapsed 2247.0s
step   585000 | reward(last100)  0.0749 | sigma 0.0233 | elapsed 2267.3s
step   590000 | reward(last100)  0.0664 | sigma 0.0233 | elapsed 2290.0s
step   595000 | reward(last100)  0.1206 | sigma 0.0233 | elapsed 2313.5s
step   600000 | reward(last100)  0.0862 | sigma 0.0233 | elapsed 2335.9s
step   605000 | reward(last100)  0.0970 | sigma 0.0233 | elapsed 2355.6s
step   610000 | reward(last100)  0.1066 | sigma 0.0232 | elapsed 2379.0s
step   615000 | reward(last100)  0.1101 | sigma 0.0232 | elapsed 2398.5s
step   620000 | reward(last100)  0.1159 | sigma 0.0233 | elapsed 2416.9s
step   625000 | reward(last100)  0.1166 | sigma 0.0232 | elapsed 2439.2s
step   630000 | reward(last100)  0.1190 | sigma 0.0232 | elapsed 2463.4s
step   635000 | reward(last100)  0.1163 | sigma 0.0232 | elapsed 2487.3s
step   640000 | reward(last100)  0.0824 | sigma 0.0233 | elapsed 2506.7s
step   645000 | reward(last100)  0.0929 | sigma 0.0233 | elapsed 2525.1s
step   650000 | reward(last100)  0.0903 | sigma 0.0233 | elapsed 2543.3s
step   655000 | reward(last100)  0.0621 | sigma 0.0232 | elapsed 2565.8s
step   660000 | reward(last100)  0.1297 | sigma 0.0233 | elapsed 2587.8s
step   665000 | reward(last100)  0.0736 | sigma 0.0233 | elapsed 2606.0s
step   670000 | reward(last100)  0.0886 | sigma 0.0233 | elapsed 2624.5s
step   675000 | reward(last100)  0.0496 | sigma 0.0233 | elapsed 2642.2s
step   680000 | reward(last100)  0.0562 | sigma 0.0233 | elapsed 2660.1s
step   685000 | reward(last100)  0.1737 | sigma 0.0233 | elapsed 2678.6s
step   690000 | reward(last100)  0.1038 | sigma 0.0233 | elapsed 2696.8s
step   695000 | reward(last100)  0.0997 | sigma 0.0233 | elapsed 2715.0s
step   700000 | reward(last100)  0.1224 | sigma 0.0233 | elapsed 2734.1s
step   705000 | reward(last100)  0.0572 | sigma 0.0233 | elapsed 2751.2s
step   710000 | reward(last100)  0.0881 | sigma 0.0233 | elapsed 2767.7s
step   715000 | reward(last100)  0.0691 | sigma 0.0233 | elapsed 2784.0s
step   720000 | reward(last100)  0.0995 | sigma 0.0233 | elapsed 2800.3s
step   725000 | reward(last100)  0.1264 | sigma 0.0233 | elapsed 2816.6s
step   730000 | reward(last100)  0.0736 | sigma 0.0233 | elapsed 2833.9s
step   735000 | reward(last100)  0.1006 | sigma 0.0233 | elapsed 2850.3s
step   740000 | reward(last100)  0.1015 | sigma 0.0233 | elapsed 2867.5s
step   745000 | reward(last100)  0.0877 | sigma 0.0232 | elapsed 2887.9s
step   750000 | reward(last100)  0.1168 | sigma 0.0232 | elapsed 2909.7s
step   755000 | reward(last100)  0.0790 | sigma 0.0232 | elapsed 2932.3s
step   760000 | reward(last100)  0.0995 | sigma 0.0232 | elapsed 2954.0s
step   765000 | reward(last100)  0.0622 | sigma 0.0232 | elapsed 2971.8s
step   770000 | reward(last100)  0.0998 | sigma 0.0233 | elapsed 2988.8s
step   775000 | reward(last100)  0.1182 | sigma 0.0233 | elapsed 3006.5s
step   780000 | reward(last100)  0.0495 | sigma 0.0232 | elapsed 3030.0s
step   785000 | reward(last100)  0.0818 | sigma 0.0232 | elapsed 3049.8s
step   790000 | reward(last100)  0.1308 | sigma 0.0232 | elapsed 3068.4s
step   795000 | reward(last100)  0.0792 | sigma 0.0232 | elapsed 3087.0s
step   800000 | reward(last100)  0.1091 | sigma 0.0232 | elapsed 3104.3s
step   805000 | reward(last100)  0.1002 | sigma 0.0232 | elapsed 3122.6s
step   810000 | reward(last100)  0.1412 | sigma 0.0232 | elapsed 3139.9s
step   815000 | reward(last100)  0.0943 | sigma 0.0232 | elapsed 3160.0s
step   820000 | reward(last100)  0.0815 | sigma 0.0232 | elapsed 3180.8s
step   825000 | reward(last100)  0.1038 | sigma 0.0232 | elapsed 3201.7s
step   830000 | reward(last100)  0.0688 | sigma 0.0232 | elapsed 3222.5s
step   835000 | reward(last100)  0.1007 | sigma 0.0232 | elapsed 3243.3s
step   840000 | reward(last100)  0.0747 | sigma 0.0232 | elapsed 3263.1s
step   845000 | reward(last100)  0.0867 | sigma 0.0232 | elapsed 3285.3s
step   850000 | reward(last100)  0.0836 | sigma 0.0233 | elapsed 3306.5s
step   855000 | reward(last100)  0.1450 | sigma 0.0232 | elapsed 3324.5s
step   860000 | reward(last100)  0.0832 | sigma 0.0232 | elapsed 3344.3s
step   865000 | reward(last100)  0.4050 | sigma 0.0233 | elapsed 3365.2s
step   870000 | reward(last100)  0.3444 | sigma 0.0233 | elapsed 3384.1s
step   875000 | reward(last100)  0.6147 | sigma 0.0233 | elapsed 3400.7s
step   880000 | reward(last100)  0.2856 | sigma 0.0233 | elapsed 3418.1s
step   885000 | reward(last100)  0.2493 | sigma 0.0233 | elapsed 3435.2s
step   890000 | reward(last100)  0.1636 | sigma 0.0233 | elapsed 3452.8s
step   895000 | reward(last100)  0.2516 | sigma 0.0233 | elapsed 3470.6s
step   900000 | reward(last100)  0.4196 | sigma 0.0233 | elapsed 3487.8s
step   905000 | reward(last100)  0.3114 | sigma 0.0232 | elapsed 3505.4s
step   910000 | reward(last100)  0.3083 | sigma 0.0232 | elapsed 3522.3s
step   915000 | reward(last100)  0.2505 | sigma 0.0232 | elapsed 3538.7s
step   920000 | reward(last100)  0.2321 | sigma 0.0232 | elapsed 3556.3s
step   925000 | reward(last100)  0.1494 | sigma 0.0232 | elapsed 3574.0s
step   930000 | reward(last100)  0.2299 | sigma 0.0232 | elapsed 3591.9s
step   935000 | reward(last100)  0.2495 | sigma 0.0232 | elapsed 3610.0s
step   940000 | reward(last100)  0.3069 | sigma 0.0232 | elapsed 3630.6s
step   945000 | reward(last100)  0.2750 | sigma 0.0232 | elapsed 3649.0s
step   950000 | reward(last100)  0.3150 | sigma 0.0232 | elapsed 3667.6s
step   955000 | reward(last100)  0.4185 | sigma 0.0232 | elapsed 3685.9s
step   960000 | reward(last100)  0.4100 | sigma 0.0232 | elapsed 3703.7s
step   965000 | reward(last100)  0.3559 | sigma 0.0232 | elapsed 3724.0s
step   970000 | reward(last100)  0.3192 | sigma 0.0232 | elapsed 3746.3s
step   975000 | reward(last100)  0.3121 | sigma 0.0232 | elapsed 3768.5s
step   980000 | reward(last100)  0.2155 | sigma 0.0232 | elapsed 3790.7s
step   985000 | reward(last100)  0.3020 | sigma 0.0232 | elapsed 3813.0s
step   990000 | reward(last100)  0.3347 | sigma 0.0232 | elapsed 3835.2s
step   995000 | reward(last100)  0.2989 | sigma 0.0232 | elapsed 3855.2s
step  1000000 | reward(last100)  0.3610 | sigma 0.0232 | elapsed 3874.9s
step  1005000 | reward(last100)  0.2363 | sigma 0.0232 | elapsed 3897.1s
step  1010000 | reward(last100)  0.3174 | sigma 0.0232 | elapsed 3919.3s
step  1015000 | reward(last100)  0.3238 | sigma 0.0232 | elapsed 3938.2s
step  1020000 | reward(last100)  0.3305 | sigma 0.0233 | elapsed 3955.6s
step  1025000 | reward(last100)  0.2754 | sigma 0.0233 | elapsed 3972.6s
step  1030000 | reward(last100)  0.2727 | sigma 0.0233 | elapsed 3990.6s
step  1035000 | reward(last100)  0.2408 | sigma 0.0232 | elapsed 4010.1s
step  1040000 | reward(last100)  0.3531 | sigma 0.0232 | elapsed 4029.6s
step  1045000 | reward(last100)  0.3335 | sigma 0.0233 | elapsed 4047.2s
step  1050000 | reward(last100)  0.3648 | sigma 0.0233 | elapsed 4064.7s
step  1055000 | reward(last100)  0.3438 | sigma 0.0233 | elapsed 4083.3s
step  1060000 | reward(last100)  0.3188 | sigma 0.0233 | elapsed 4101.7s
step  1065000 | reward(last100)  0.3574 | sigma 0.0232 | elapsed 4120.0s
step  1070000 | reward(last100)  0.3149 | sigma 0.0232 | elapsed 4137.9s
step  1075000 | reward(last100)  0.3646 | sigma 0.0232 | elapsed 4155.1s
step  1080000 | reward(last100)  0.3426 | sigma 0.0232 | elapsed 4172.3s
step  1085000 | reward(last100)  0.3160 | sigma 0.0232 | elapsed 4189.4s
step  1090000 | reward(last100)  0.3347 | sigma 0.0232 | elapsed 4207.3s
step  1095000 | reward(last100)  0.3234 | sigma 0.0232 | elapsed 4226.3s
step  1100000 | reward(last100)  0.3804 | sigma 0.0232 | elapsed 4245.5s
step  1105000 | reward(last100)  0.2971 | sigma 0.0232 | elapsed 4263.8s
step  1110000 | reward(last100)  0.3806 | sigma 0.0232 | elapsed 4281.2s
step  1115000 | reward(last100)  0.2750 | sigma 0.0232 | elapsed 4298.8s
step  1120000 | reward(last100)  0.3604 | sigma 0.0232 | elapsed 4317.8s
step  1125000 | reward(last100)  0.2825 | sigma 0.0232 | elapsed 4336.2s
step  1130000 | reward(last100)  0.3301 | sigma 0.0232 | elapsed 4353.4s
step  1135000 | reward(last100)  0.2814 | sigma 0.0232 | elapsed 4370.5s
step  1140000 | reward(last100)  0.3091 | sigma 0.0232 | elapsed 4387.7s
step  1145000 | reward(last100)  0.3032 | sigma 0.0232 | elapsed 4406.3s
step  1150000 | reward(last100)  0.3579 | sigma 0.0232 | elapsed 4428.5s
step  1155000 | reward(last100)  0.2605 | sigma 0.0232 | elapsed 4452.3s
step  1160000 | reward(last100)  0.2552 | sigma 0.0232 | elapsed 4475.4s
step  1165000 | reward(last100)  0.3376 | sigma 0.0232 | elapsed 4498.4s
step  1170000 | reward(last100)  0.3249 | sigma 0.0232 | elapsed 4518.6s
step  1175000 | reward(last100)  0.2607 | sigma 0.0232 | elapsed 4537.1s
step  1180000 | reward(last100)  0.3476 | sigma 0.0232 | elapsed 4555.4s
step  1185000 | reward(last100)  0.3174 | sigma 0.0232 | elapsed 4572.8s
step  1190000 | reward(last100)  0.2286 | sigma 0.0232 | elapsed 4589.9s
step  1195000 | reward(last100)  0.3052 | sigma 0.0232 | elapsed 4607.0s
step  1200000 | reward(last100)  0.2646 | sigma 0.0232 | elapsed 4624.3s
step  1205000 | reward(last100)  0.2681 | sigma 0.0232 | elapsed 4645.4s
step  1210000 | reward(last100)  0.2918 | sigma 0.0232 | elapsed 4663.9s
step  1215000 | reward(last100)  0.3895 | sigma 0.0232 | elapsed 4684.4s
step  1220000 | reward(last100)  0.3641 | sigma 0.0232 | elapsed 4705.9s
step  1225000 | reward(last100)  0.2627 | sigma 0.0233 | elapsed 4726.8s
step  1230000 | reward(last100)  0.3340 | sigma 0.0232 | elapsed 4745.8s
step  1235000 | reward(last100)  0.3148 | sigma 0.0232 | elapsed 4765.0s
step  1240000 | reward(last100)  0.2741 | sigma 0.0232 | elapsed 4783.9s
step  1245000 | reward(last100)  0.3899 | sigma 0.0232 | elapsed 4804.8s
step  1250000 | reward(last100)  0.3070 | sigma 0.0232 | elapsed 4824.5s
step  1255000 | reward(last100)  0.3211 | sigma 0.0232 | elapsed 4843.6s
step  1260000 | reward(last100)  0.3226 | sigma 0.0232 | elapsed 4865.3s
step  1265000 | reward(last100)  0.3357 | sigma 0.0232 | elapsed 4887.0s
step  1270000 | reward(last100)  0.3361 | sigma 0.0232 | elapsed 4908.1s
step  1275000 | reward(last100)  0.3688 | sigma 0.0232 | elapsed 4926.5s
step  1280000 | reward(last100)  0.2919 | sigma 0.0232 | elapsed 4944.8s
step  1285000 | reward(last100)  0.3340 | sigma 0.0232 | elapsed 4961.7s
step  1290000 | reward(last100)  0.2312 | sigma 0.0232 | elapsed 4978.8s
step  1295000 | reward(last100)  0.2890 | sigma 0.0232 | elapsed 4995.9s
step  1300000 | reward(last100)  0.3671 | sigma 0.0232 | elapsed 5012.8s
step  1305000 | reward(last100)  0.3546 | sigma 0.0232 | elapsed 5031.0s
step  1310000 | reward(last100)  0.2928 | sigma 0.0232 | elapsed 5048.2s
step  1315000 | reward(last100)  0.2915 | sigma 0.0232 | elapsed 5065.3s
step  1320000 | reward(last100)  0.3178 | sigma 0.0232 | elapsed 5084.0s
step  1325000 | reward(last100)  0.2666 | sigma 0.0232 | elapsed 5103.1s
step  1330000 | reward(last100)  0.2900 | sigma 0.0232 | elapsed 5122.1s
step  1335000 | reward(last100)  0.3771 | sigma 0.0232 | elapsed 5140.7s
step  1340000 | reward(last100)  0.3315 | sigma 0.0232 | elapsed 5159.2s
step  1345000 | reward(last100)  0.3001 | sigma 0.0232 | elapsed 5177.2s
step  1350000 | reward(last100)  0.2679 | sigma 0.0232 | elapsed 5194.1s
step  1355000 | reward(last100)  0.3158 | sigma 0.0232 | elapsed 5211.5s
step  1360000 | reward(last100)  0.3608 | sigma 0.0232 | elapsed 5228.7s
step  1365000 | reward(last100)  0.2907 | sigma 0.0232 | elapsed 5245.8s
step  1370000 | reward(last100)  0.3730 | sigma 0.0232 | elapsed 5262.8s
step  1375000 | reward(last100)  0.3371 | sigma 0.0232 | elapsed 5280.7s
step  1380000 | reward(last100)  0.3616 | sigma 0.0232 | elapsed 5297.8s
step  1385000 | reward(last100)  0.2621 | sigma 0.0232 | elapsed 5316.0s
step  1390000 | reward(last100)  0.3495 | sigma 0.0232 | elapsed 5332.9s
step  1395000 | reward(last100)  0.3039 | sigma 0.0232 | elapsed 5349.8s
step  1400000 | reward(last100)  0.3999 | sigma 0.0232 | elapsed 5366.8s
step  1405000 | reward(last100)  0.3884 | sigma 0.0232 | elapsed 5384.8s
step  1410000 | reward(last100)  0.2661 | sigma 0.0232 | elapsed 5401.8s
step  1415000 | reward(last100)  0.3227 | sigma 0.0232 | elapsed 5419.5s
step  1420000 | reward(last100)  0.3467 | sigma 0.0232 | elapsed 5437.4s
step  1425000 | reward(last100)  0.3428 | sigma 0.0232 | elapsed 5455.3s
step  1430000 | reward(last100)  0.2830 | sigma 0.0232 | elapsed 5472.4s
step  1435000 | reward(last100)  0.2996 | sigma 0.0232 | elapsed 5489.5s
step  1440000 | reward(last100)  0.3456 | sigma 0.0232 | elapsed 5506.6s
step  1445000 | reward(last100)  0.3897 | sigma 0.0232 | elapsed 5523.6s
step  1450000 | reward(last100)  0.3113 | sigma 0.0232 | elapsed 5540.5s
step  1455000 | reward(last100)  0.3438 | sigma 0.0232 | elapsed 5563.5s
step  1460000 | reward(last100)  0.2491 | sigma 0.0232 | elapsed 5586.6s
step  1465000 | reward(last100)  0.3453 | sigma 0.0232 | elapsed 5609.7s
step  1470000 | reward(last100)  0.3021 | sigma 0.0232 | elapsed 5632.9s
step  1475000 | reward(last100)  0.2890 | sigma 0.0232 | elapsed 5656.3s
step  1480000 | reward(last100)  0.3224 | sigma 0.0232 | elapsed 5675.7s
step  1485000 | reward(last100)  0.2778 | sigma 0.0232 | elapsed 5694.5s
step  1490000 | reward(last100)  0.3660 | sigma 0.0232 | elapsed 5711.9s
step  1495000 | reward(last100)  0.2785 | sigma 0.0232 | elapsed 5729.1s
step  1500000 | reward(last100)  0.3021 | sigma 0.0232 | elapsed 5746.3s
step  1505000 | reward(last100)  0.3748 | sigma 0.0232 | elapsed 5766.1s
step  1510000 | reward(last100)  0.3242 | sigma 0.0232 | elapsed 5784.8s
step  1515000 | reward(last100)  0.3026 | sigma 0.0232 | elapsed 5801.9s
step  1520000 | reward(last100)  0.3808 | sigma 0.0232 | elapsed 5819.1s
step  1525000 | reward(last100)  0.3043 | sigma 0.0232 | elapsed 5837.6s
step  1530000 | reward(last100)  0.3508 | sigma 0.0232 | elapsed 5858.3s
step  1535000 | reward(last100)  0.3155 | sigma 0.0232 | elapsed 5880.8s
step  1540000 | reward(last100)  0.3187 | sigma 0.0232 | elapsed 5900.5s
step  1545000 | reward(last100)  0.3726 | sigma 0.0231 | elapsed 5920.5s
step  1550000 | reward(last100)  0.3078 | sigma 0.0231 | elapsed 5945.6s
step  1555000 | reward(last100)  0.3253 | sigma 0.0232 | elapsed 5966.2s
step  1560000 | reward(last100)  0.3325 | sigma 0.0231 | elapsed 5985.2s
step  1565000 | reward(last100)  0.3392 | sigma 0.0232 | elapsed 6002.6s
step  1570000 | reward(last100)  0.3408 | sigma 0.0232 | elapsed 6020.0s
step  1575000 | reward(last100)  0.3563 | sigma 0.0232 | elapsed 6037.4s
step  1580000 | reward(last100)  0.4245 | sigma 0.0231 | elapsed 6054.8s
step  1585000 | reward(last100)  0.3233 | sigma 0.0232 | elapsed 6072.3s
step  1590000 | reward(last100)  0.3622 | sigma 0.0231 | elapsed 6090.9s
step  1595000 | reward(last100)  0.3225 | sigma 0.0232 | elapsed 6109.5s
step  1600000 | reward(last100)  0.3385 | sigma 0.0231 | elapsed 6129.7s
step  1605000 | reward(last100)  0.2338 | sigma 0.0231 | elapsed 6148.5s
step  1610000 | reward(last100)  0.3606 | sigma 0.0231 | elapsed 6166.2s
step  1615000 | reward(last100)  0.3267 | sigma 0.0231 | elapsed 6183.7s
step  1620000 | reward(last100)  0.3445 | sigma 0.0232 | elapsed 6201.2s
step  1625000 | reward(last100)  0.2946 | sigma 0.0232 | elapsed 6218.7s
step  1630000 | reward(last100)  0.3522 | sigma 0.0231 | elapsed 6236.0s
step  1635000 | reward(last100)  0.3474 | sigma 0.0231 | elapsed 6253.5s
step  1640000 | reward(last100)  0.3435 | sigma 0.0231 | elapsed 6270.8s
step  1645000 | reward(last100)  0.2896 | sigma 0.0231 | elapsed 6289.6s
step  1650000 | reward(last100)  0.2709 | sigma 0.0231 | elapsed 6311.3s
step  1655000 | reward(last100)  0.3220 | sigma 0.0231 | elapsed 6330.1s
step  1660000 | reward(last100)  0.3385 | sigma 0.0231 | elapsed 6347.8s
step  1665000 | reward(last100)  0.2486 | sigma 0.0231 | elapsed 6365.2s
step  1670000 | reward(last100)  0.3465 | sigma 0.0231 | elapsed 6382.6s
step  1675000 | reward(last100)  0.2686 | sigma 0.0231 | elapsed 6400.0s
step  1680000 | reward(last100)  0.2983 | sigma 0.0231 | elapsed 6417.2s
step  1685000 | reward(last100)  0.2752 | sigma 0.0231 | elapsed 6435.4s
step  1690000 | reward(last100)  0.3007 | sigma 0.0231 | elapsed 6452.9s
step  1695000 | reward(last100)  0.3744 | sigma 0.0231 | elapsed 6470.3s
step  1700000 | reward(last100)  0.3513 | sigma 0.0231 | elapsed 6487.7s
step  1705000 | reward(last100)  0.3291 | sigma 0.0231 | elapsed 6506.2s
step  1710000 | reward(last100)  0.2570 | sigma 0.0231 | elapsed 6523.6s
step  1715000 | reward(last100)  0.2670 | sigma 0.0231 | elapsed 6541.0s
step  1720000 | reward(last100)  0.2697 | sigma 0.0231 | elapsed 6558.3s
step  1725000 | reward(last100)  0.3014 | sigma 0.0231 | elapsed 6575.4s
step  1730000 | reward(last100)  0.3429 | sigma 0.0231 | elapsed 6592.4s
