step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    6.2s
step   150000 | reward(last100)  0.0164 | sigma 0.0247 | elapsed  522.7s
step   155000 | reward(last100)  0.0100 | sigma 0.0247 | elapsed  540.3s
step   160000 | reward(last100)  0.0129 | sigma 0.0247 | elapsed  560.8s
step   165000 | reward(last100)  0.0196 | sigma 0.0247 | elapsed  581.3s
step   170000 | reward(last100)  0.0267 | sigma 0.0247 | elapsed  601.5s
step   175000 | reward(last100)  0.0370 | sigma 0.0247 | elapsed  622.0s
step   180000 | reward(last100)  0.0349 | sigma 0.0247 | elapsed  642.7s
step   185000 | reward(last100)  0.0357 | sigma 0.0247 | elapsed  663.9s
step   190000 | reward(last100)  0.0463 | sigma 0.0247 | elapsed  683.7s
step   195000 | reward(last100)  0.0397 | sigma 0.0246 | elapsed  699.1s
step   200000 | reward(last100)  0.0330 | sigma 0.0246 | elapsed  714.3s
step   205000 | reward(last100)  0.0272 | sigma 0.0246 | elapsed  730.5s
step   210000 | reward(last100)  0.0195 | sigma 0.0247 | elapsed  745.8s
step   215000 | reward(last100)  0.0195 | sigma 0.0246 | elapsed  761.8s
step   220000 | reward(last100)  0.0248 | sigma 0.0246 | elapsed  781.0s
step   225000 | reward(last100)  0.0286 | sigma 0.0247 | elapsed  800.7s
step   230000 | reward(last100)  0.0540 | sigma 0.0247 | elapsed  819.5s
step   235000 | reward(last100)  0.0838 | sigma 0.0247 | elapsed  838.3s
step   240000 | reward(last100)  0.1188 | sigma 0.0247 | elapsed  856.9s
step   245000 | reward(last100)  0.1433 | sigma 0.0247 | elapsed  874.8s
step   250000 | reward(last100)  0.1595 | sigma 0.0247 | elapsed  894.1s
step   255000 | reward(last100)  0.1559 | sigma 0.0247 | elapsed  911.3s
step   260000 | reward(last100)  0.1609 | sigma 0.0247 | elapsed  929.1s
step   265000 | reward(last100)  0.1365 | sigma 0.0247 | elapsed  945.5s
step   270000 | reward(last100)  0.1098 | sigma 0.0246 | elapsed  966.0s
step   275000 | reward(last100)  0.0951 | sigma 0.0245 | elapsed  984.9s
step   280000 | reward(last100)  0.0970 | sigma 0.0245 | elapsed 1006.9s
step   285000 | reward(last100)  0.1132 | sigma 0.0244 | elapsed 1029.4s
step   290000 | reward(last100)  0.1601 | sigma 0.0243 | elapsed 1049.4s
step   295000 | reward(last100)  0.2030 | sigma 0.0241 | elapsed 1065.6s
step   300000 | reward(last100)  0.2647 | sigma 0.0240 | elapsed 1082.2s
step   305000 | reward(last100)  0.2559 | sigma 0.0239 | elapsed 1104.9s
step   310000 | reward(last100)  0.2692 | sigma 0.0238 | elapsed 1123.4s
step   315000 | reward(last100)  0.2055 | sigma 0.0237 | elapsed 1141.8s
step   320000 | reward(last100)  0.2190 | sigma 0.0236 | elapsed 1160.1s
step   325000 | reward(last100)  0.2625 | sigma 0.0235 | elapsed 1178.3s
step   330000 | reward(last100)  0.3759 | sigma 0.0233 | elapsed 1195.2s
step   335000 | reward(last100)  0.4926 | sigma 0.0232 | elapsed 1211.5s
step   340000 | reward(last100)  0.5456 | sigma 0.0231 | elapsed 1228.1s
step   345000 | reward(last100)  0.5244 | sigma 0.0230 | elapsed 1244.7s
step   350000 | reward(last100)  0.4778 | sigma 0.0229 | elapsed 1260.9s
step   355000 | reward(last100)  0.4115 | sigma 0.0228 | elapsed 1280.5s
step   360000 | reward(last100)  0.3299 | sigma 0.0227 | elapsed 1297.6s
step   365000 | reward(last100)  0.2882 | sigma 0.0226 | elapsed 1313.5s
step   370000 | reward(last100)  0.2301 | sigma 0.0225 | elapsed 1330.3s
step   375000 | reward(last100)  0.1544 | sigma 0.0225 | elapsed 1346.2s
step   380000 | reward(last100)  0.0709 | sigma 0.0224 | elapsed 1359.7s
step   385000 | reward(last100)  0.0640 | sigma 0.0224 | elapsed 1375.1s
step   390000 | reward(last100)  0.0479 | sigma 0.0223 | elapsed 1391.5s
step   395000 | reward(last100)  0.0630 | sigma 0.0223 | elapsed 1410.5s
step   400000 | reward(last100)  0.0341 | sigma 0.0223 | elapsed 1430.6s
step   405000 | reward(last100)  0.0185 | sigma 0.0223 | elapsed 1447.5s
step   410000 | reward(last100)  0.0492 | sigma 0.0223 | elapsed 1463.3s
step   415000 | reward(last100)  0.1246 | sigma 0.0223 | elapsed 1479.4s
step   420000 | reward(last100)  0.1760 | sigma 0.0223 | elapsed 1495.7s
step   425000 | reward(last100)  0.1871 | sigma 0.0223 | elapsed 1511.8s
step   430000 | reward(last100)  0.2936 | sigma 0.0223 | elapsed 1527.7s
step   435000 | reward(last100)  0.4661 | sigma 0.0223 | elapsed 1543.5s
step   440000 | reward(last100)  0.6128 | sigma 0.0223 | elapsed 1559.5s
step   445000 | reward(last100)  0.6660 | sigma 0.0223 | elapsed 1577.3s
step   450000 | reward(last100)  0.7211 | sigma 0.0223 | elapsed 1591.8s
step   455000 | reward(last100)  0.7146 | sigma 0.0223 | elapsed 1606.0s
step   460000 | reward(last100)  0.7093 | sigma 0.0223 | elapsed 1621.2s
step   465000 | reward(last100)  0.6344 | sigma 0.0223 | elapsed 1638.0s
step   470000 | reward(last100)  0.5208 | sigma 0.0223 | elapsed 1653.9s
step   475000 | reward(last100)  0.4520 | sigma 0.0223 | elapsed 1671.3s
step   480000 | reward(last100)  0.3722 | sigma 0.0222 | elapsed 1691.3s
step   485000 | reward(last100)  0.2772 | sigma 0.0222 | elapsed 1712.4s
step   490000 | reward(last100)  0.1695 | sigma 0.0222 | elapsed 1733.3s
step   495000 | reward(last100)  0.0923 | sigma 0.0222 | elapsed 1753.8s
step   500000 | reward(last100)  0.1046 | sigma 0.0222 | elapsed 1771.0s
step   505000 | reward(last100)  0.3266 | sigma 0.0222 | elapsed 1787.5s
step   510000 | reward(last100)  0.5819 | sigma 0.0222 | elapsed 1802.7s
step   515000 | reward(last100)  0.6682 | sigma 0.0222 | elapsed 1819.3s
step   520000 | reward(last100)  0.7050 | sigma 0.0222 | elapsed 1834.5s
step   525000 | reward(last100)  0.9060 | sigma 0.0222 | elapsed 1852.8s
step   530000 | reward(last100)  0.9592 | sigma 0.0222 | elapsed 1873.6s
step   535000 | reward(last100)  0.9345 | sigma 0.0222 | elapsed 1892.5s
step   540000 | reward(last100)  0.9559 | sigma 0.0222 | elapsed 1911.8s
step   545000 | reward(last100)  0.9432 | sigma 0.0222 | elapsed 1929.1s
step   550000 | reward(last100)  0.9387 | sigma 0.0221 | elapsed 1945.2s
step   555000 | reward(last100)  0.9664 | sigma 0.0221 | elapsed 1964.1s
step   560000 | reward(last100)  0.9585 | sigma 0.0221 | elapsed 1983.8s
step   565000 | reward(last100)  0.9554 | sigma 0.0221 | elapsed 2004.0s
step   570000 | reward(last100)  0.9584 | sigma 0.0221 | elapsed 2020.8s
step   575000 | reward(last100)  0.9610 | sigma 0.0221 | elapsed 2038.2s
step   580000 | reward(last100)  0.9607 | sigma 0.0221 | elapsed 2056.2s
step   585000 | reward(last100)  0.9639 | sigma 0.0221 | elapsed 2074.2s
step   590000 | reward(last100)  0.9667 | sigma 0.0220 | elapsed 2091.5s
step   595000 | reward(last100)  0.9683 | sigma 0.0220 | elapsed 2108.5s
step   600000 | reward(last100)  0.9657 | sigma 0.0220 | elapsed 2125.9s
step   605000 | reward(last100)  0.9651 | sigma 0.0220 | elapsed 2147.9s
step   610000 | reward(last100)  0.9594 | sigma 0.0221 | elapsed 2165.8s
step   615000 | reward(last100)  0.9624 | sigma 0.0220 | elapsed 2183.2s
step   620000 | reward(last100)  0.9663 | sigma 0.0221 | elapsed 2199.1s
step   625000 | reward(last100)  0.9676 | sigma 0.0221 | elapsed 2214.6s
step   630000 | reward(last100)  0.9650 | sigma 0.0221 | elapsed 2231.0s
step   635000 | reward(last100)  0.9688 | sigma 0.0220 | elapsed 2248.0s
step   640000 | reward(last100)  0.9668 | sigma 0.0221 | elapsed 2264.8s
step   645000 | reward(last100)  0.9676 | sigma 0.0220 | elapsed 2280.3s
step   650000 | reward(last100)  0.9681 | sigma 0.0220 | elapsed 2296.0s
step   655000 | reward(last100)  0.9700 | sigma 0.0221 | elapsed 2313.1s
step   660000 | reward(last100)  0.9681 | sigma 0.0221 | elapsed 2328.7s
step   665000 | reward(last100)  0.9675 | sigma 0.0221 | elapsed 2344.3s
step   670000 | reward(last100)  0.9696 | sigma 0.0221 | elapsed 2359.9s
step   675000 | reward(last100)  0.9685 | sigma 0.0221 | elapsed 2375.6s
step   680000 | reward(last100)  0.9685 | sigma 0.0221 | elapsed 2393.4s
step   685000 | reward(last100)  0.9681 | sigma 0.0221 | elapsed 2411.3s
step   690000 | reward(last100)  0.9678 | sigma 0.0220 | elapsed 2429.2s
step   695000 | reward(last100)  0.9678 | sigma 0.0221 | elapsed 2447.1s
step   700000 | reward(last100)  0.9689 | sigma 0.0221 | elapsed 2465.7s
step   705000 | reward(last100)  0.9682 | sigma 0.0221 | elapsed 2489.2s
step   710000 | reward(last100)  0.9681 | sigma 0.0221 | elapsed 2509.1s
step   715000 | reward(last100)  0.9669 | sigma 0.0221 | elapsed 2525.9s
step   720000 | reward(last100)  0.9684 | sigma 0.0221 | elapsed 2542.0s
step   725000 | reward(last100)  0.9675 | sigma 0.0221 | elapsed 2557.9s
step   730000 | reward(last100)  0.9675 | sigma 0.0221 | elapsed 2574.7s
step   735000 | reward(last100)  0.9686 | sigma 0.0221 | elapsed 2591.5s
step   740000 | reward(last100)  0.9688 | sigma 0.0221 | elapsed 2609.1s
step   745000 | reward(last100)  0.9684 | sigma 0.0221 | elapsed 2625.5s
step   750000 | reward(last100)  0.9698 | sigma 0.0221 | elapsed 2641.6s
step   755000 | reward(last100)  0.9689 | sigma 0.0221 | elapsed 2658.5s
step   760000 | reward(last100)  0.9682 | sigma 0.0221 | elapsed 2674.7s
step   765000 | reward(last100)  0.9679 | sigma 0.0221 | elapsed 2692.0s
step   770000 | reward(last100)  0.9681 | sigma 0.0221 | elapsed 2709.2s
step   775000 | reward(last100)  0.9679 | sigma 0.0221 | elapsed 2725.4s
step   780000 | reward(last100)  0.9689 | sigma 0.0221 | elapsed 2741.6s
step   785000 | reward(last100)  0.9688 | sigma 0.0221 | elapsed 2757.7s
step   790000 | reward(last100)  0.9690 | sigma 0.0221 | elapsed 2773.9s
step   795000 | reward(last100)  0.9662 | sigma 0.0221 | elapsed 2793.8s
step   800000 | reward(last100)  0.9679 | sigma 0.0221 | elapsed 2811.0s
step   805000 | reward(last100)  0.9688 | sigma 0.0221 | elapsed 2832.7s
step   810000 | reward(last100)  0.9689 | sigma 0.0221 | elapsed 2854.0s
step   815000 | reward(last100)  0.9686 | sigma 0.0221 | elapsed 2875.0s
step   820000 | reward(last100)  0.9690 | sigma 0.0221 | elapsed 2895.3s
step   825000 | reward(last100)  0.9690 | sigma 0.0221 | elapsed 2913.7s
step   830000 | reward(last100)  0.9686 | sigma 0.0221 | elapsed 2930.1s
step   835000 | reward(last100)  0.9696 | sigma 0.0221 | elapsed 2950.6s
step   840000 | reward(last100)  0.9684 | sigma 0.0221 | elapsed 2967.0s
step   845000 | reward(last100)  0.9686 | sigma 0.0221 | elapsed 2984.5s
step   850000 | reward(last100)  0.9676 | sigma 0.0221 | elapsed 3001.8s
step   855000 | reward(last100)  0.9679 | sigma 0.0221 | elapsed 3018.6s
step   860000 | reward(last100)  0.9690 | sigma 0.0221 | elapsed 3034.8s
step   865000 | reward(last100)  0.9676 | sigma 0.0221 | elapsed 3051.0s
step   870000 | reward(last100)  0.9693 | sigma 0.0221 | elapsed 3067.2s
step   875000 | reward(last100)  0.9687 | sigma 0.0221 | elapsed 3083.4s
step   880000 | reward(last100)  0.9686 | sigma 0.0221 | elapsed 3099.7s
step   885000 | reward(last100)  0.9687 | sigma 0.0221 | elapsed 3115.9s
step   890000 | reward(last100)  0.9676 | sigma 0.0221 | elapsed 3132.2s
step   895000 | reward(last100)  0.9680 | sigma 0.0221 | elapsed 3149.1s
step   900000 | reward(last100)  0.9688 | sigma 0.0221 | elapsed 3165.3s
step   905000 | reward(last100)  0.9670 | sigma 0.0221 | elapsed 3182.0s
step   910000 | reward(last100)  0.9629 | sigma 0.0221 | elapsed 3198.4s
step   915000 | reward(last100)  0.9698 | sigma 0.0221 | elapsed 3214.7s
step   920000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 3231.1s
step   925000 | reward(last100)  0.9590 | sigma 0.0221 | elapsed 3247.8s
step   930000 | reward(last100)  0.9685 | sigma 0.0221 | elapsed 3264.3s
step   935000 | reward(last100)  0.9683 | sigma 0.0221 | elapsed 3281.8s
step   940000 | reward(last100)  0.9659 | sigma 0.0222 | elapsed 3298.9s
step   945000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 3315.6s
step   950000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 3333.3s
step   955000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 3357.6s
step   960000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 3378.5s
step   965000 | reward(last100)  0.9696 | sigma 0.0222 | elapsed 3396.6s
step   970000 | reward(last100)  0.9682 | sigma 0.0221 | elapsed 3414.9s
step   975000 | reward(last100)  0.9689 | sigma 0.0221 | elapsed 3433.2s
step   980000 | reward(last100)  0.9676 | sigma 0.0221 | elapsed 3451.5s
step   985000 | reward(last100)  0.9675 | sigma 0.0222 | elapsed 3469.7s
step   990000 | reward(last100)  0.9680 | sigma 0.0222 | elapsed 3486.9s
step   995000 | reward(last100)  0.9677 | sigma 0.0222 | elapsed 3505.0s
step  1000000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 3523.9s
step  1005000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 3543.9s
step  1010000 | reward(last100)  0.9687 | sigma 0.0222 | elapsed 3562.6s
step  1015000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 3580.6s
step  1020000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 3598.6s
step  1025000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 3616.6s
step  1030000 | reward(last100)  0.9687 | sigma 0.0222 | elapsed 3634.5s
step  1035000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 3652.6s
step  1040000 | reward(last100)  0.9637 | sigma 0.0222 | elapsed 3670.7s
step  1045000 | reward(last100)  0.9678 | sigma 0.0222 | elapsed 3691.6s
step  1050000 | reward(last100)  0.9687 | sigma 0.0222 | elapsed 3709.8s
step  1055000 | reward(last100)  0.9690 | sigma 0.0222 | elapsed 3727.1s
step  1060000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 3744.4s
step  1065000 | reward(last100)  0.9696 | sigma 0.0222 | elapsed 3761.7s
step  1070000 | reward(last100)  0.9673 | sigma 0.0222 | elapsed 3779.0s
step  1075000 | reward(last100)  0.9682 | sigma 0.0221 | elapsed 3796.3s
step  1080000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 3814.7s
step  1085000 | reward(last100)  0.9676 | sigma 0.0222 | elapsed 3836.7s
step  1090000 | reward(last100)  0.9671 | sigma 0.0222 | elapsed 3861.7s
step  1095000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 3885.9s
step  1100000 | reward(last100)  0.9682 | sigma 0.0222 | elapsed 3909.3s
step  1105000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 3926.1s
step  1110000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 3942.4s
step  1115000 | reward(last100)  0.9690 | sigma 0.0222 | elapsed 3958.7s
step  1120000 | reward(last100)  0.9694 | sigma 0.0222 | elapsed 3975.2s
step  1125000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 3992.6s
step  1130000 | reward(last100)  0.9677 | sigma 0.0222 | elapsed 4009.9s
step  1135000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 4027.2s
step  1140000 | reward(last100)  0.9673 | sigma 0.0222 | elapsed 4044.4s
step  1145000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 4060.6s
step  1150000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 4077.5s
step  1155000 | reward(last100)  0.9676 | sigma 0.0222 | elapsed 4096.1s
step  1160000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 4114.4s
step  1165000 | reward(last100)  0.9678 | sigma 0.0222 | elapsed 4132.6s
step  1170000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 4150.9s
step  1175000 | reward(last100)  0.9685 | sigma 0.0222 | elapsed 4167.3s
step  1180000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 4184.5s
step  1185000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 4202.2s
step  1190000 | reward(last100)  0.9705 | sigma 0.0222 | elapsed 4220.0s
step  1195000 | reward(last100)  0.9690 | sigma 0.0222 | elapsed 4237.7s
step  1200000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 4255.6s
step  1205000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 4274.2s
step  1210000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 4295.1s
step  1215000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 4314.1s
step  1220000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 4332.0s
step  1225000 | reward(last100)  0.9671 | sigma 0.0222 | elapsed 4348.4s
step  1230000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 4368.2s
step  1235000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 4389.3s
step  1240000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 4410.5s
step  1245000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 4431.5s
step  1250000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 4452.5s
step  1255000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 4471.4s
step  1260000 | reward(last100)  0.9677 | sigma 0.0222 | elapsed 4488.0s
step  1265000 | reward(last100)  0.9685 | sigma 0.0222 | elapsed 4509.3s
step  1270000 | reward(last100)  0.9696 | sigma 0.0222 | elapsed 4531.2s
step  1275000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 4552.9s
step  1280000 | reward(last100)  0.9694 | sigma 0.0221 | elapsed 4574.4s
step  1285000 | reward(last100)  0.9695 | sigma 0.0222 | elapsed 4596.5s
step  1290000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 4618.4s
step  1295000 | reward(last100)  0.9655 | sigma 0.0222 | elapsed 4640.3s
step  1300000 | reward(last100)  0.9682 | sigma 0.0222 | elapsed 4662.1s
step  1305000 | reward(last100)  0.9684 | sigma 0.0221 | elapsed 4684.3s
step  1310000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 4706.0s
step  1315000 | reward(last100)  0.9679 | sigma 0.0221 | elapsed 4723.2s
step  1320000 | reward(last100)  0.9698 | sigma 0.0221 | elapsed 4739.6s
step  1325000 | reward(last100)  0.9683 | sigma 0.0221 | elapsed 4756.1s
step  1330000 | reward(last100)  0.9681 | sigma 0.0222 | elapsed 4772.5s
step  1335000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 4790.9s
step  1340000 | reward(last100)  0.9678 | sigma 0.0222 | elapsed 4811.3s
step  1345000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 4831.8s
step  1350000 | reward(last100)  0.9685 | sigma 0.0222 | elapsed 4852.2s
step  1355000 | reward(last100)  0.9691 | sigma 0.0222 | elapsed 4868.8s
step  1360000 | reward(last100)  0.9682 | sigma 0.0222 | elapsed 4885.2s
step  1365000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 4901.6s
step  1370000 | reward(last100)  0.9697 | sigma 0.0222 | elapsed 4918.0s
step  1375000 | reward(last100)  0.9703 | sigma 0.0222 | elapsed 4934.5s
step  1380000 | reward(last100)  0.9677 | sigma 0.0222 | elapsed 4951.0s
step  1385000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 4967.4s
step  1390000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 4983.9s
step  1395000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 5000.3s
step  1400000 | reward(last100)  0.9674 | sigma 0.0222 | elapsed 5016.8s
step  1405000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 5035.2s
step  1410000 | reward(last100)  0.9657 | sigma 0.0222 | elapsed 5053.1s
step  1415000 | reward(last100)  0.9685 | sigma 0.0222 | elapsed 5071.0s
step  1420000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 5087.6s
step  1425000 | reward(last100)  0.9673 | sigma 0.0222 | elapsed 5104.0s
step  1430000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 5120.4s
step  1435000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 5136.8s
step  1440000 | reward(last100)  0.9612 | sigma 0.0222 | elapsed 5153.3s
step  1445000 | reward(last100)  0.9687 | sigma 0.0222 | elapsed 5171.0s
step  1450000 | reward(last100)  0.9687 | sigma 0.0222 | elapsed 5188.6s
step  1455000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 5206.6s
step  1460000 | reward(last100)  0.9651 | sigma 0.0222 | elapsed 5224.3s
step  1465000 | reward(last100)  0.9653 | sigma 0.0222 | elapsed 5241.2s
step  1470000 | reward(last100)  0.9697 | sigma 0.0222 | elapsed 5257.7s
step  1475000 | reward(last100)  0.9671 | sigma 0.0222 | elapsed 5274.2s
step  1480000 | reward(last100)  0.9687 | sigma 0.0222 | elapsed 5290.6s
step  1485000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 5307.1s
step  1490000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 5323.5s
step  1495000 | reward(last100)  0.9680 | sigma 0.0222 | elapsed 5340.0s
step  1500000 | reward(last100)  0.9687 | sigma 0.0222 | elapsed 5356.5s
step  1505000 | reward(last100)  0.9702 | sigma 0.0222 | elapsed 5374.8s
step  1510000 | reward(last100)  0.9691 | sigma 0.0222 | elapsed 5392.8s
step  1515000 | reward(last100)  0.9691 | sigma 0.0222 | elapsed 5410.5s
step  1520000 | reward(last100)  0.9693 | sigma 0.0222 | elapsed 5428.3s
step  1525000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 5446.1s
step  1530000 | reward(last100)  0.9681 | sigma 0.0222 | elapsed 5462.8s
step  1535000 | reward(last100)  0.9676 | sigma 0.0222 | elapsed 5479.1s
step  1540000 | reward(last100)  0.9676 | sigma 0.0222 | elapsed 5495.4s
step  1545000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 5511.8s
step  1550000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 5528.3s
step  1555000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 5545.0s
step  1560000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 5561.4s
step  1565000 | reward(last100)  0.9698 | sigma 0.0223 | elapsed 5578.5s
step  1570000 | reward(last100)  0.9687 | sigma 0.0223 | elapsed 5595.1s
step  1575000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 5611.6s
step  1580000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 5628.2s
step  1585000 | reward(last100)  0.9667 | sigma 0.0222 | elapsed 5645.7s
step  1590000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 5663.6s
step  1595000 | reward(last100)  0.9690 | sigma 0.0222 | elapsed 5681.4s
step  1600000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 5699.6s
step  1605000 | reward(last100)  0.9675 | sigma 0.0222 | elapsed 5716.5s
step  1610000 | reward(last100)  0.9678 | sigma 0.0222 | elapsed 5733.0s
step  1615000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 5749.5s
step  1620000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 5766.0s
step  1625000 | reward(last100)  0.9686 | sigma 0.0222 | elapsed 5782.5s
step  1630000 | reward(last100)  0.9696 | sigma 0.0222 | elapsed 5800.0s
step  1635000 | reward(last100)  0.9696 | sigma 0.0222 | elapsed 5818.2s
step  1640000 | reward(last100)  0.9690 | sigma 0.0223 | elapsed 5837.8s
step  1645000 | reward(last100)  0.9694 | sigma 0.0223 | elapsed 5858.9s
step  1650000 | reward(last100)  0.9696 | sigma 0.0223 | elapsed 5879.9s
step  1655000 | reward(last100)  0.9696 | sigma 0.0222 | elapsed 5898.1s
step  1660000 | reward(last100)  0.9682 | sigma 0.0222 | elapsed 5915.9s
step  1665000 | reward(last100)  0.9692 | sigma 0.0222 | elapsed 5933.8s
step  1670000 | reward(last100)  0.9670 | sigma 0.0222 | elapsed 5951.8s
step  1675000 | reward(last100)  0.9691 | sigma 0.0222 | elapsed 5969.8s
step  1680000 | reward(last100)  0.9666 | sigma 0.0222 | elapsed 5988.4s
step  1685000 | reward(last100)  0.9691 | sigma 0.0223 | elapsed 6006.9s
step  1690000 | reward(last100)  0.9673 | sigma 0.0223 | elapsed 6024.4s
step  1695000 | reward(last100)  0.9682 | sigma 0.0223 | elapsed 6042.4s
step  1700000 | reward(last100)  0.9694 | sigma 0.0223 | elapsed 6060.7s
step  1705000 | reward(last100)  0.9692 | sigma 0.0223 | elapsed 6077.7s
step  1710000 | reward(last100)  0.9681 | sigma 0.0222 | elapsed 6095.1s
step  1715000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 6113.0s
step  1720000 | reward(last100)  0.9685 | sigma 0.0223 | elapsed 6131.0s
step  1725000 | reward(last100)  0.9670 | sigma 0.0223 | elapsed 6149.0s
step  1730000 | reward(last100)  0.9670 | sigma 0.0223 | elapsed 6166.6s
