step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    6.2s
step   440000 | reward(last100)  0.0000 | sigma 0.0241 | elapsed 1723.2s
step   445000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1744.4s
step   450000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1766.2s
step   455000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1786.2s
step   460000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1806.0s
step   465000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1826.3s
step   470000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1843.7s
step   475000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1864.6s
step   480000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1885.6s
step   485000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1903.7s
step   490000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1924.3s
step   495000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1942.0s
step   500000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1959.9s
step   505000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1979.6s
step   510000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 1998.0s
step   515000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2016.2s
step   520000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2034.4s
step   525000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2052.4s
step   530000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2070.2s
step   535000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2087.6s
step   540000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2109.9s
step   545000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2131.9s
step   550000 | reward(last100)  0.0000 | sigma 0.0240 | elapsed 2149.4s
step   555000 | reward(last100)  0.0016 | sigma 0.0240 | elapsed 2168.1s
step   560000 | reward(last100)  0.0016 | sigma 0.0240 | elapsed 2186.1s
step   565000 | reward(last100)  0.0016 | sigma 0.0240 | elapsed 2203.8s
step   570000 | reward(last100)  0.0016 | sigma 0.0240 | elapsed 2220.8s
step   575000 | reward(last100)  0.0167 | sigma 0.0239 | elapsed 2238.1s
step   580000 | reward(last100)  0.0257 | sigma 0.0234 | elapsed 2255.3s
step   585000 | reward(last100)  0.0417 | sigma 0.0229 | elapsed 2271.8s
step   590000 | reward(last100)  0.0401 | sigma 0.0225 | elapsed 2287.9s
step   595000 | reward(last100)  0.0401 | sigma 0.0220 | elapsed 2303.9s
step   600000 | reward(last100)  0.0401 | sigma 0.0217 | elapsed 2320.2s
step   605000 | reward(last100)  0.0401 | sigma 0.0214 | elapsed 2334.6s
step   610000 | reward(last100)  0.0250 | sigma 0.0211 | elapsed 2348.6s
step   615000 | reward(last100)  0.0159 | sigma 0.0209 | elapsed 2362.7s
step   620000 | reward(last100)  0.0000 | sigma 0.0207 | elapsed 2377.7s
step   625000 | reward(last100)  0.0000 | sigma 0.0206 | elapsed 2392.2s
step   630000 | reward(last100)  0.0000 | sigma 0.0205 | elapsed 2406.2s
step   635000 | reward(last100)  0.0000 | sigma 0.0204 | elapsed 2420.3s
step   640000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 2434.8s
step   645000 | reward(last100)  0.0000 | sigma 0.0203 | elapsed 2453.2s
step   650000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 2470.8s
step   655000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 2485.0s
step   660000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 2499.0s
step   665000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 2513.0s
step   670000 | reward(last100)  0.0000 | sigma 0.0200 | elapsed 2527.7s
step   675000 | reward(last100)  0.0000 | sigma 0.0200 | elapsed 2541.7s
step   680000 | reward(last100)  0.0000 | sigma 0.0200 | elapsed 2560.3s
step   685000 | reward(last100)  0.0000 | sigma 0.0200 | elapsed 2579.5s
step   690000 | reward(last100)  0.0000 | sigma 0.0200 | elapsed 2597.0s
step   695000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2612.8s
step   700000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2631.6s
step   705000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2646.5s
step   710000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2661.9s
step   715000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2677.2s
step   720000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2692.5s
step   725000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2708.1s
step   730000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2722.6s
step   735000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2739.8s
step   740000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2758.9s
step   745000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2777.5s
step   750000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2792.9s
step   755000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2812.5s
step   760000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2833.2s
step   765000 | reward(last100)  0.0000 | sigma 0.0199 | elapsed 2854.5s
step   770000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2875.9s
step   775000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2897.1s
step   780000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2915.6s
step   785000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2933.9s
step   790000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2951.5s
step   795000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2968.4s
step   800000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 2983.9s
step   805000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3003.8s
step   810000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3024.6s
step   815000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3045.5s
step   820000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3063.8s
step   825000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3082.2s
step   830000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3099.9s
step   835000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3117.9s
step   840000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3135.2s
step   845000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3152.5s
step   850000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3170.3s
step   855000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3186.8s
step   860000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3202.6s
step   865000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3219.0s
step   870000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3236.9s
step   875000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3254.6s
step   880000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3272.2s
step   885000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3290.1s
step   890000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3307.4s
step   895000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3323.7s
step   900000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3345.0s
step   905000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3361.2s
step   910000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3376.8s
step   915000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3394.1s
step   920000 | reward(last100)  0.0000 | sigma 0.0198 | elapsed 3411.6s
step   925000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3428.6s
step   930000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3444.7s
step   935000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3460.2s
step   940000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3476.5s
step   945000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3492.8s
step   950000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3508.9s
step   955000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3526.8s
step   960000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3543.3s
step   965000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3558.9s
step   970000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3576.3s
step   975000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3596.6s
step   980000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3616.8s
step   985000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3637.7s
step   990000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3657.8s
step   995000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3675.2s
step  1000000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 3691.8s
step  1005000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 3708.8s
step  1010000 | reward(last100)  0.0000 | sigma 0.0197 | elapsed 3724.6s
step  1015000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 3740.5s
step  1020000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 3756.6s
step  1025000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 3772.7s
step  1030000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 3788.8s
step  1035000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 3805.3s
step  1040000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 3821.7s
step  1045000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 3843.6s
step  1050000 | reward(last100)  0.0000 | sigma 0.0196 | elapsed 3862.7s
step  1055000 | reward(last100)  0.0233 | sigma 0.0197 | elapsed 3880.0s
step  1060000 | reward(last100)  0.0233 | sigma 0.0200 | elapsed 3900.8s
step  1065000 | reward(last100)  0.0233 | sigma 0.0200 | elapsed 3921.9s
step  1070000 | reward(last100)  0.0325 | sigma 0.0198 | elapsed 3943.5s
step  1075000 | reward(last100)  0.0325 | sigma 0.0196 | elapsed 3965.4s
step  1080000 | reward(last100)  0.0325 | sigma 0.0195 | elapsed 3987.2s
step  1085000 | reward(last100)  0.0325 | sigma 0.0194 | elapsed 4008.9s
step  1090000 | reward(last100)  0.0092 | sigma 0.0194 | elapsed 4025.9s
step  1095000 | reward(last100)  0.0092 | sigma 0.0193 | elapsed 4042.7s
step  1100000 | reward(last100)  0.0092 | sigma 0.0193 | elapsed 4059.5s
step  1105000 | reward(last100)  0.0000 | sigma 0.0192 | elapsed 4075.4s
step  1110000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 4091.6s
step  1115000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 4108.1s
step  1120000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 4124.4s
step  1125000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 4140.0s
step  1130000 | reward(last100)  0.0000 | sigma 0.0191 | elapsed 4155.4s
step  1135000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 4170.9s
step  1140000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 4186.4s
step  1145000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 4202.2s
step  1150000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 4219.1s
step  1155000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 4239.0s
step  1160000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 4260.9s
step  1165000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 4282.2s
step  1170000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4303.4s
step  1175000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4323.7s
step  1180000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4342.6s
step  1185000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4358.7s
step  1190000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4374.4s
step  1195000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4390.3s
step  1200000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4406.2s
step  1205000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4422.7s
step  1210000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4439.7s
step  1215000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4455.6s
step  1220000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4472.2s
step  1225000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4488.4s
step  1230000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4504.6s
step  1235000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4520.9s
step  1240000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4537.4s
step  1245000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4553.8s
step  1250000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4575.5s
step  1255000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4592.4s
step  1260000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4608.9s
step  1265000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4625.7s
step  1270000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4643.9s
step  1275000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4662.4s
step  1280000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4679.6s
step  1285000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4696.7s
step  1290000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4713.7s
step  1295000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4730.6s
step  1300000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4748.0s
step  1305000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4767.6s
step  1310000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4785.9s
step  1315000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 4804.1s
step  1320000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4822.3s
step  1325000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4840.8s
step  1330000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4858.0s
step  1335000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4876.1s
step  1340000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4894.9s
step  1345000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4913.7s
step  1350000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4932.5s
step  1355000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4953.2s
step  1360000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4970.1s
step  1365000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 4986.9s
step  1370000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5003.6s
step  1375000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5020.3s
step  1380000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5037.1s
step  1385000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5054.0s
step  1390000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5070.6s
step  1395000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5087.3s
step  1400000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5104.0s
step  1405000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5122.3s
step  1410000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5140.6s
step  1415000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5159.0s
step  1420000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5177.4s
step  1425000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5195.7s
step  1430000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5213.0s
step  1435000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5229.8s
step  1440000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5246.6s
step  1445000 | reward(last100)  0.0000 | sigma 0.0187 | elapsed 5263.3s
step  1450000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5280.0s
step  1455000 | reward(last100)  0.0000 | sigma 0.0187 | elapsed 5297.3s
step  1460000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 5315.5s
step  1465000 | reward(last100)  0.0000 | sigma 0.0187 | elapsed 5332.1s
step  1470000 | reward(last100)  0.0000 | sigma 0.0187 | elapsed 5348.8s
step  1475000 | reward(last100)  0.0000 | sigma 0.0187 | elapsed 5366.6s
step  1480000 | reward(last100)  0.0000 | sigma 0.0187 | elapsed 5384.9s
step  1485000 | reward(last100)  0.0000 | sigma 0.0187 | elapsed 5403.2s
step  1490000 | reward(last100)  0.0122 | sigma 0.0191 | elapsed 5421.5s
step  1495000 | reward(last100)  0.0122 | sigma 0.0191 | elapsed 5439.7s
step  1500000 | reward(last100)  0.0187 | sigma 0.0190 | elapsed 5457.7s
step  1505000 | reward(last100)  0.0187 | sigma 0.0189 | elapsed 5475.9s
step  1510000 | reward(last100)  0.0187 | sigma 0.0188 | elapsed 5493.7s
step  1515000 | reward(last100)  0.0187 | sigma 0.0187 | elapsed 5510.0s
step  1520000 | reward(last100)  0.0187 | sigma 0.0186 | elapsed 5525.7s
step  1525000 | reward(last100)  0.0066 | sigma 0.0186 | elapsed 5542.1s
step  1530000 | reward(last100)  0.0066 | sigma 0.0185 | elapsed 5559.5s
step  1535000 | reward(last100)  0.0000 | sigma 0.0185 | elapsed 5577.0s
step  1540000 | reward(last100)  0.0000 | sigma 0.0185 | elapsed 5593.0s
step  1545000 | reward(last100)  0.0000 | sigma 0.0184 | elapsed 5608.9s
step  1550000 | reward(last100)  0.0000 | sigma 0.0184 | elapsed 5624.8s
step  1555000 | reward(last100)  0.0000 | sigma 0.0184 | elapsed 5643.0s
step  1560000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 5660.7s
step  1565000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 5677.1s
step  1570000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 5693.1s
step  1575000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 5709.2s
step  1580000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 5725.3s
step  1585000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 5742.4s
step  1590000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 5760.5s
step  1595000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 5778.6s
step  1600000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 5796.5s
step  1605000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 5814.8s
step  1610000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 5832.9s
step  1615000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 5853.5s
step  1620000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5874.7s
step  1625000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5890.9s
step  1630000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5907.1s
step  1635000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5923.4s
step  1640000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5939.6s
step  1645000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5955.7s
step  1650000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5972.0s
step  1655000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 5990.4s
step  1660000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 6008.1s
step  1665000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 6025.7s
step  1670000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 6043.6s
step  1675000 | reward(last100)  0.0000 | sigma 0.0180 | elapsed 6061.2s
step  1680000 | reward(last100)  0.0000 | sigma 0.0180 | elapsed 6078.3s
step  1685000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 6095.0s
step  1690000 | reward(last100)  0.0000 | sigma 0.0180 | elapsed 6112.3s
step  1695000 | reward(last100)  0.0000 | sigma 0.0180 | elapsed 6129.0s
step  1700000 | reward(last100)  0.0000 | sigma 0.0180 | elapsed 6145.7s
step  1705000 | reward(last100)  0.0000 | sigma 0.0180 | elapsed 6164.3s
step  1710000 | reward(last100)  0.0000 | sigma 0.0180 | elapsed 6182.6s
step  1715000 | reward(last100)  0.0000 | sigma 0.0180 | elapsed 6200.2s
step  1720000 | reward(last100)  0.0000 | sigma 0.0180 | elapsed 6217.8s
step  1725000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 6234.5s
step  1730000 | reward(last100)  0.0000 | sigma 0.0180 | elapsed 6251.2s
