step     5000 | reward(last100)  0.0000 | eps 0.976 | elapsed    1.4s
step    10000 | reward(last100)  0.0047 | eps 0.953 | elapsed    2.8s
step    15000 | reward(last100)  0.0085 | eps 0.929 | elapsed   15.2s
step    20000 | reward(last100)  0.0064 | eps 0.905 | elapsed   26.9s
step    25000 | reward(last100)  0.0265 | eps 0.881 | elapsed   38.4s
step    30000 | reward(last100)  0.0435 | eps 0.858 | elapsed   49.3s
step    35000 | reward(last100)  0.0404 | eps 0.834 | elapsed   60.3s
step    40000 | reward(last100)  0.0522 | eps 0.810 | elapsed   71.2s
step    45000 | reward(last100)  0.0779 | eps 0.786 | elapsed   82.2s
step    50000 | reward(last100)  0.0881 | eps 0.762 | elapsed   90.1s
step    55000 | reward(last100)  0.1340 | eps 0.739 | elapsed   99.5s
step    60000 | reward(last100)  0.1847 | eps 0.715 | elapsed  108.4s
step    65000 | reward(last100)  0.2499 | eps 0.691 | elapsed  119.5s
step    70000 | reward(last100)  0.3177 | eps 0.667 | elapsed  130.8s
step    75000 | reward(last100)  0.3878 | eps 0.644 | elapsed  143.0s
step    80000 | reward(last100)  0.3645 | eps 0.620 | elapsed  155.1s
step    85000 | reward(last100)  0.3928 | eps 0.596 | elapsed  167.4s
step    90000 | reward(last100)  0.4329 | eps 0.573 | elapsed  179.7s
step    95000 | reward(last100)  0.4276 | eps 0.549 | elapsed  191.9s
step   100000 | reward(last100)  0.4595 | eps 0.525 | elapsed  204.0s
step   105000 | reward(last100)  0.4436 | eps 0.501 | elapsed  214.1s
step   110000 | reward(last100)  0.4207 | eps 0.478 | elapsed  223.5s
step   115000 | reward(last100)  0.3627 | eps 0.454 | elapsed  232.7s
step   120000 | reward(last100)  0.3168 | eps 0.430 | elapsed  241.6s
step   125000 | reward(last100)  0.2636 | eps 0.406 | elapsed  250.7s
step   130000 | reward(last100)  0.2160 | eps 0.383 | elapsed  259.7s
step   135000 | reward(last100)  0.1906 | eps 0.359 | elapsed  268.8s
step   140000 | reward(last100)  0.1459 | eps 0.335 | elapsed  278.0s
step   145000 | reward(last100)  0.1175 | eps 0.311 | elapsed  287.9s
step   150000 | reward(last100)  0.1290 | eps 0.288 | elapsed  297.7s
step   155000 | reward(last100)  0.1259 | eps 0.264 | elapsed  308.0s
step   160000 | reward(last100)  0.1281 | eps 0.240 | elapsed  318.0s
step   165000 | reward(last100)  0.1085 | eps 0.216 | elapsed  327.7s
step   170000 | reward(last100)  0.0737 | eps 0.193 | elapsed  337.1s
step   175000 | reward(last100)  0.0725 | eps 0.169 | elapsed  346.5s
step   180000 | reward(last100)  0.0825 | eps 0.145 | elapsed  355.2s
step   185000 | reward(last100)  0.0758 | eps 0.121 | elapsed  363.8s
step   190000 | reward(last100)  0.0684 | eps 0.098 | elapsed  372.4s
step   195000 | reward(last100)  0.0673 | eps 0.074 | elapsed  381.1s
step   200000 | reward(last100)  0.0701 | eps 0.050 | elapsed  390.5s
step   205000 | reward(last100)  0.0724 | eps 0.050 | elapsed  400.5s
step   210000 | reward(last100)  0.0567 | eps 0.050 | elapsed  410.2s
step   215000 | reward(last100)  0.0384 | eps 0.050 | elapsed  419.7s
step   220000 | reward(last100)  0.0271 | eps 0.050 | elapsed  429.3s
step   225000 | reward(last100)  0.0314 | eps 0.050 | elapsed  438.9s
step   230000 | reward(last100)  0.0255 | eps 0.050 | elapsed  447.8s
step   235000 | reward(last100)  0.0360 | eps 0.050 | elapsed  456.6s
step   240000 | reward(last100)  0.0339 | eps 0.050 | elapsed  465.4s
step   245000 | reward(last100)  0.0393 | eps 0.050 | elapsed  474.4s
step   250000 | reward(last100)  0.0477 | eps 0.050 | elapsed  483.5s
step   255000 | reward(last100)  0.0748 | eps 0.050 | elapsed  493.0s
step   260000 | reward(last100)  0.0753 | eps 0.050 | elapsed  502.3s
step   265000 | reward(last100)  0.0919 | eps 0.050 | elapsed  511.6s
step   270000 | reward(last100)  0.0960 | eps 0.050 | elapsed  521.0s
step   275000 | reward(last100)  0.1680 | eps 0.050 | elapsed  530.4s
step   280000 | reward(last100)  0.2711 | eps 0.050 | elapsed  539.7s
step   285000 | reward(last100)  0.3752 | eps 0.050 | elapsed  549.0s
step   290000 | reward(last100)  0.3648 | eps 0.050 | elapsed  558.4s
step   295000 | reward(last100)  0.3808 | eps 0.050 | elapsed  567.7s
step   300000 | reward(last100)  0.3473 | eps 0.050 | elapsed  577.0s
step   305000 | reward(last100)  0.2941 | eps 0.050 | elapsed  587.5s
step   310000 | reward(last100)  0.2556 | eps 0.050 | elapsed  597.8s
step   315000 | reward(last100)  0.1665 | eps 0.050 | elapsed  608.2s
